time,equity,cash,position,drawdown
2024-08-07 15:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-08 09:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-08 10:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-08 11:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-08 12:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-08 13:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-08 14:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-08 15:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-09 09:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-09 10:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-09 11:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-09 12:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-09 13:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-09 14:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-09 15:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-12 09:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-12 10:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-12 11:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-12 12:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-12 13:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-12 14:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-12 15:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-13 09:30:00-04:00,5310.484019212165,5310.484019212165,CASH,0.10407548648849196
2024-08-13 10:30:00-04:00,5358.982437455154,-9.094947017729282e-13,TQQQ,0.09589338451563378
2024-08-13 11:30:00-04:00,5394.660349551134,-9.094947017729282e-13,TQQQ,0.08987421264315365
2024-08-13 12:30:00-04:00,5441.084597004786,-9.094947017729282e-13,TQQQ,0.08204204119426528
2024-08-13 13:30:00-04:00,5441.084597004786,-9.094947017729282e-13,TQQQ,0.08204204119426528
2024-08-13 14:30:00-04:00,5434.206784958855,-9.094947017729282e-13,TQQQ,0.08320238748077735
2024-08-13 15:30:00-04:00,5467.7352988024495,-9.094947017729282e-13,TQQQ,0.07754583765492118
2024-08-14 09:30:00-04:00,5388.736878200112,-9.094947017729282e-13,TQQQ,0.09087355341308412
2024-08-14 10:30:00-04:00,5474.518660635276,-9.094947017729282e-13,TQQQ,0.07640142593499866
2024-08-14 11:30:00-04:00,5444.093557786849,-9.094947017729282e-13,TQQQ,0.08153440352600538
2024-08-14 12:30:00-04:00,5455.269838385423,-9.094947017729282e-13,TQQQ,0.07964886847460118
2024-08-14 13:30:00-04:00,5457.969212357866,-9.094947017729282e-13,TQQQ,0.07919346077460676
2024-08-14 14:30:00-04:00,5432.487331947372,-9.094947017729282e-13,TQQQ,0.08349247405240545
2024-08-14 15:30:00-04:00,5474.6131108483805,-9.094947017729282e-13,TQQQ,0.07638549136840922
2024-08-15 09:30:00-04:00,5789.265469050791,-9.094947017729282e-13,TQQQ,0.023300921312671585
2024-08-15 10:30:00-04:00,5811.188412959165,-9.094947017729282e-13,TQQQ,0.019602331356503244
2024-08-15 11:30:00-04:00,5867.4991052886835,-9.094947017729282e-13,TQQQ,0.010102231281198915
2024-08-15 12:30:00-04:00,5846.866325055146,-9.094947017729282e-13,TQQQ,0.013583159484022889
2024-08-15 13:30:00-04:00,5880.394838898741,-9.094947017729282e-13,TQQQ,0.007926609658166717
2024-08-15 14:30:00-04:00,5880.824456187515,-9.094947017729282e-13,TQQQ,0.007854129511526864
2024-08-15 15:30:00-04:00,5886.412760462867,-9.094947017729282e-13,TQQQ,0.0069113343216468115
2024-08-16 09:30:00-04:00,5871.840535570203,-9.094947017729282e-13,TQQQ,0.009369794501642992
2024-08-16 10:30:00-04:00,5838.26938794986,-9.094947017729282e-13,TQQQ,0.015033537013806941
2024-08-16 11:30:00-04:00,5912.203571778724,-9.094947017729282e-13,TQQQ,0.0025602017322948756
2024-08-16 12:30:00-04:00,5933.000328076679,-9.094947017729282e-13,TQQQ,0.0
2024-08-16 13:30:00-04:00,5912.203571778724,-9.094947017729282e-13,TQQQ,0.003505268017522045
2024-08-16 14:30:00-04:00,5901.130596100733,-9.094947017729282e-13,TQQQ,0.005371604620537318
2024-08-16 15:30:00-04:00,5901.887509614084,-9.094947017729282e-13,TQQQ,0.005244027767091097
2024-08-19 09:30:00-04:00,5910.914064008144,-9.094947017729282e-13,TQQQ,0.003722612986218121
2024-08-19 10:30:00-04:00,5952.592844157551,-9.094947017729282e-13,TQQQ,0.0
2024-08-19 11:30:00-04:00,5956.908694173022,-9.094947017729282e-13,TQQQ,0.0
2024-08-19 12:30:00-04:00,5983.559395970685,-9.094947017729282e-13,TQQQ,0.0
2024-08-19 13:30:00-04:00,6028.264518364983,-9.094947017729282e-13,TQQQ,0.0
2024-08-19 14:30:00-04:00,6066.607369459878,-9.094947017729282e-13,TQQQ,0.0
2024-08-19 15:30:00-04:00,6133.148200496282,-9.094947017729282e-13,TQQQ,0.0
2024-08-20 09:30:00-04:00,6100.4795771344925,-9.094947017729282e-13,TQQQ,0.0053265667637292236
2024-08-20 10:30:00-04:00,6070.9232194753495,-9.094947017729282e-13,TQQQ,0.010145683584801835
2024-08-20 11:30:00-04:00,6091.014222792051,-9.094947017729282e-13,TQQQ,0.0068698776430710096
2024-08-20 12:30:00-04:00,6067.380680579672,-9.094947017729282e-13,TQQQ,0.01072328888307117
2024-08-20 13:30:00-04:00,6125.411153872801,-9.094947017729282e-13,TQQQ,0.0012615130713545808
2024-08-20 14:30:00-04:00,6101.193200966838,-9.094947017729282e-13,TQQQ,0.005210211539786069
2024-08-20 15:30:00-04:00,6090.162859065595,-9.094947017729282e-13,TQQQ,0.007008691136341505
2024-08-21 09:30:00-04:00,6149.921640077686,-9.094947017729282e-13,TQQQ,0.0
2024-08-21 10:30:00-04:00,6141.315520312793,-9.094947017729282e-13,TQQQ,0.0013993868976815982
2024-08-21 11:30:00-04:00,6117.24383405629,-9.094947017729282e-13,TQQQ,0.00531353209583052
2024-08-21 12:30:00-04:00,6132.288965918733,-9.094947017729282e-13,TQQQ,0.002867138020758553
2024-08-21 13:30:00-04:00,6201.641658507769,-9.094947017729282e-13,TQQQ,0.0
2024-08-21 14:30:00-04:00,6144.754426335759,-9.094947017729282e-13,TQQQ,0.00917293118572382
2024-08-21 15:30:00-04:00,6176.9934324087735,-9.094947017729282e-13,TQQQ,0.003974467964491524
2024-08-22 09:30:00-04:00,6189.889166018831,-9.094947017729282e-13,TQQQ,0.0018950615233975787
2024-08-22 10:30:00-04:00,6090.120225288846,-9.094947017729282e-13,TQQQ,0.017982566449309623
2024-08-22 11:30:00-04:00,6094.461655570367,-9.094947017729282e-13,TQQQ,0.01728252111928552
2024-08-22 12:30:00-04:00,5996.455129580742,-9.094947017729282e-13,TQQQ,0.03308584085079147
2024-08-22 13:30:00-04:00,5950.520842607571,-9.094947017729282e-13,TQQQ,0.040492635616199424
2024-08-22 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-22 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-23 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-23 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-23 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-23 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-23 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-23 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-23 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-26 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-26 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-26 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-26 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-26 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-26 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-26 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-27 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-27 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-27 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-27 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-27 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-27 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-27 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-28 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-28 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-28 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-28 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-28 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-28 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-28 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-29 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-29 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-29 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-29 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-29 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-29 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-29 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-30 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-30 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-30 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-30 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-30 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-30 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-08-30 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-03 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-03 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-03 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-03 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-03 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-03 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-03 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-04 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-04 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-04 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-04 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-04 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-04 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-04 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-05 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-05 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-05 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-05 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-05 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-05 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-05 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-06 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-06 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-06 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-06 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-06 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-06 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-06 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-09 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-09 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-09 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-09 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-09 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-09 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-09 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-10 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-10 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-10 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-10 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-10 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-10 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-10 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-11 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-11 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-11 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-11 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-11 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-11 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-11 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-12 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-12 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-12 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-12 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-12 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-12 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-12 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-13 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-13 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-13 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-13 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-13 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-13 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-13 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-16 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-16 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-16 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-16 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-16 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-16 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-16 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-17 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-17 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-17 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-17 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-17 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-17 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-17 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-18 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-18 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-18 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-18 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-18 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-18 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-18 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-19 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-19 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-19 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-19 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-19 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-19 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-19 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-20 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-20 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-20 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-20 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-20 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-20 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-20 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-23 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-23 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-23 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-23 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-23 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-23 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-23 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-24 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-24 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-24 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-24 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-24 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-24 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-24 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-25 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-25 10:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-25 11:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-25 12:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-25 13:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-25 14:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-25 15:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-26 09:30:00-04:00,5947.055866686026,5947.055866686026,CASH,0.04105135476063615
2024-09-26 10:30:00-04:00,5867.014604733418,0.0,TQQQ,0.05395781830046398
2024-09-26 11:30:00-04:00,5866.195127651123,0.0,TQQQ,0.054089957035241
2024-09-26 12:30:00-04:00,5860.516349531742,0.0,TQQQ,0.055005646530391084
2024-09-26 13:30:00-04:00,5943.678418815252,0.0,TQQQ,0.041595960214603434
2024-09-26 14:30:00-04:00,5942.461581999699,0.0,TQQQ,0.041792172263373506
2024-09-26 15:30:00-04:00,5937.594234737486,0.0,TQQQ,0.042577020458453574
2024-09-27 09:30:00-04:00,5912.444829688462,0.0,TQQQ,0.04663230233926363
2024-09-27 10:30:00-04:00,5875.533081382686,0.0,TQQQ,0.05258423415640412
2024-09-27 11:30:00-04:00,5861.376676680074,0.0,TQQQ,0.05486692081940914
2024-09-27 12:30:00-04:00,5843.902132522638,0.0,TQQQ,0.05768464959505737
2024-09-27 13:30:00-04:00,5815.905601658994,0.0,TQQQ,0.06219902375681441
2024-09-27 14:30:00-04:00,5849.929374084112,0.0,TQQQ,0.05671277119682616
2024-09-27 15:30:00-04:00,5836.592446463796,0.0,TQQQ,0.05886331912505416
2024-09-30 09:30:00-04:00,5803.736614563066,0.0,TQQQ,0.06416124404718448
2024-09-30 10:30:00-04:00,5837.80123705422,0.0,TQQQ,0.05866840451099131
2024-09-30 11:30:00-04:00,5846.327759928617,0.0,TQQQ,0.05729352293222423
2024-09-30 12:30:00-04:00,5795.624162812578,0.0,TQQQ,0.0654693576398746
2024-09-30 13:30:00-04:00,5725.052579033639,0.0,TQQQ,0.07684885804717811
2024-09-30 14:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-09-30 15:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-01 09:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-01 10:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-01 11:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-01 12:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-01 13:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-01 14:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-01 15:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-02 09:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-02 10:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-02 11:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-02 12:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-02 13:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-02 14:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-02 15:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-03 09:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-03 10:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-03 11:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-03 12:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-03 13:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-03 14:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-03 15:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-04 09:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-04 10:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-04 11:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-04 12:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-04 13:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-04 14:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-04 15:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-07 09:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-07 10:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-07 11:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-07 12:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-07 13:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-07 14:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-07 15:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-08 09:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-08 10:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
2024-10-08 11:30:00-04:00,5722.157883936059,5722.157883936059,CASH,0.07731562076211318
