Datetime,breadth20,breadth120,breadth200,coverage20,coverage120,coverage200,ew_index,ew_ema5,ew_ema20,ew_ema120,ew_ema200
2023-08-30 13:00:00+09:00,0.75,,,40,0,0,0.9766458079097795,0.97708942969462,0.9711846304980791,,
2023-08-30 14:00:00+09:00,0.725,,,40,0,0,0.975969890012342,0.9767162498005274,0.9716403694994374,,
2023-08-31 09:00:00+09:00,0.6,,,40,0,0,0.9755103995217828,0.9763142997076126,0.9720089437872799,,
2023-08-31 10:00:00+09:00,0.425,,,40,0,0,0.9728533214701305,0.9751606402951186,0.9720893607094561,,
2023-08-31 11:00:00+09:00,0.5,,,40,0,0,0.9741719353139647,0.9748310719680673,0.9722877011479807,,
2023-08-31 12:00:00+09:00,0.45,,,40,0,0,0.9710640223857265,0.9735753887739538,0.9721711603134803,,
2023-08-31 13:00:00+09:00,0.425,,,40,0,0,0.9709390354309758,0.9726966043262946,0.9720538150865751,,
2023-08-31 14:00:00+09:00,0.375,,,40,0,0,0.970729283688871,0.9720408307804869,0.9719276692391746,,
2023-09-01 09:00:00+09:00,0.525,,,40,0,0,0.9700597003584924,0.9713804539731554,0.9717497674410144,,
2023-09-01 10:00:00+09:00,0.475,,,40,0,0,0.967573399020339,0.97011143565555,0.9713520180676167,,
2023-09-01 11:00:00+09:00,0.45,,,40,0,0,0.9663790367989449,0.9688673027033483,0.9708784008039337,,
2023-09-01 12:00:00+09:00,0.475,,,40,0,0,0.9686052678121282,0.9687799577396083,0.9706619119475713,,
2023-09-01 13:00:00+09:00,0.55,,,40,0,0,0.9681744197966493,0.9685781117586221,0.9704250079331979,,
2023-09-01 14:00:00+09:00,0.45,,,40,0,0,0.9671365571217215,0.968097593546322,0.9701118221416287,,
2023-09-04 09:00:00+09:00,0.475,,,40,0,0,0.9679951136451682,0.9680634335792708,0.9699102308562515,,
2023-09-04 10:00:00+09:00,0.425,,,40,0,0,0.9678954340449263,0.9680074337344894,0.969718345445649,,
2023-09-04 11:00:00+09:00,0.475,,,40,0,0,0.9699925346406532,0.968669134036544,0.9697444587023161,,
2023-09-04 12:00:00+09:00,0.625,,,40,0,0,0.9727629886290877,0.9700337522340586,0.9700319377429609,,
2023-09-04 13:00:00+09:00,0.65,,,40,0,0,0.9735143065823194,0.9711939370168123,0.9703635919181379,,
2023-09-04 14:00:00+09:00,0.6,,,40,0,0,0.9755944561332258,0.9726607767222836,0.970861769462432,,
2023-09-05 09:00:00+09:00,0.425,,,40,0,0,0.9750839770282619,0.9734685101576097,0.9712638844687015,,
2023-09-05 10:00:00+09:00,0.55,,,40,0,0,0.975733614007402,0.9742235447742073,0.9716895729961968,,
2023-09-05 11:00:00+09:00,0.575,,,40,0,0,0.9760226307985173,0.974823240115644,0.9721022451678465,,
2023-09-05 12:00:00+09:00,0.675,,,40,0,0,0.9779891880768835,0.9758785561027239,0.9726629063972785,,
2023-09-05 13:00:00+09:00,0.725,,,40,0,0,0.978844432045551,0.9768671814169997,0.9732516231256855,,
2023-09-05 14:00:00+09:00,0.65,0.575,,40,40,0,0.9774388709660001,0.9770577445999999,0.9736504086342869,0.9731233594134492,
2023-09-06 09:00:00+09:00,0.7,0.575,,40,40,0,0.9782000396708639,0.9774385096236213,0.9740837068282466,0.9732072714838198,
2023-09-06 10:00:00+09:00,0.4,0.475,,40,40,0,0.9743173405382253,0.9763981199284893,0.9741059576577684,0.9732256197326531,
2023-09-06 11:00:00+09:00,0.4,0.475,,40,40,0,0.9735157793229025,0.975437339726627,0.974049750197305,0.9732304157589382,
