close,ma60,ret20,high20,dd20,mrs_raw,mrs,regime,date_key
387.1199951171875,379.3028335571289,-0.00496078328322247,403.989990234375,-0.04175844829076181,1.0,3.0,BULL_STRONG,2021-12-01
389.9100036621094,379.45500030517576,-0.008316773677668587,403.989990234375,-0.03485231543508571,1.0,1.0,BULL_MILD,2021-12-02
383.1300048828125,379.51600036621096,-0.0378936173261859,403.989990234375,-0.051634906447708184,-1.0,1.0,BULL_MILD,2021-12-03
386.20001220703125,379.6761672973633,-0.031108865295060073,403.989990234375,-0.04403569013435926,1.0,-1.0,UNSTABLE,2021-12-06
397.8299865722656,380.03450063069664,-0.0005778299445783341,403.989990234375,-0.015247911609234777,1.0,1.0,BULL_MILD,2021-12-07
399.6099853515625,380.4403335571289,0.010851912242896722,403.989990234375,-0.010841864869650442,3.0,1.0,BULL_MILD,2021-12-08
393.7300109863281,380.7016672770182,0.010834127788506231,403.989990234375,-0.025396617480781036,3.0,3.0,BULL_STRONG,2021-12-09
398.010009765625,381.0300008138021,0.018996936678622678,403.989990234375,-0.014802298604677633,3.0,3.0,BULL_STRONG,2021-12-10
392.260009765625,381.33716786702473,-0.006181916305911805,403.989990234375,-0.029035324518671524,1.0,3.0,BULL_STRONG,2021-12-13
388.20001220703125,381.71216786702473,-0.016243818916088837,403.989990234375,-0.03908507242514392,1.0,1.0,BULL_MILD,2021-12-14
397.04998779296875,382.2271677652995,-0.0009310694536346364,403.989990234375,-0.01717864949421144,1.0,1.0,BULL_MILD,2021-12-15
386.8399963378906,382.51500091552737,-0.027135800649907837,403.989990234375,-0.042451531748434634,1.0,1.0,BULL_MILD,2021-12-16
384.9100036621094,382.71383412679035,-0.041916605694811815,403.989990234375,-0.04722885970812385,1.0,1.0,BULL_MILD,2021-12-17
380.69000244140625,382.8365010579427,-0.05767466609618532,399.69000244140625,-0.04753684076144826,-3.0,1.0,BULL_MILD,2021-12-20
389.2099914550781,383.1508341471354,-0.025269212738173508,399.69000244140625,-0.02622034807554252,1.0,-3.0,BEAR,2021-12-21
393.95001220703125,383.7188344319662,-0.00888094666833017,399.69000244140625,-0.01436110535493429,1.0,1.0,BULL_MILD,2021-12-22
396.9200134277344,384.3461680094401,-0.004614295046717731,399.69000244140625,-0.006930343508098957,1.0,1.0,BULL_MILD,2021-12-23
403.4800109863281,385.1048350016276,0.031390588947113995,403.4800109863281,0.0,3.0,1.0,BULL_MILD,2021-12-27
401.6099853515625,385.7953348795573,0.004803680098147245,403.4800109863281,-0.004634741706768142,3.0,3.0,BULL_STRONG,2021-12-28
401.54998779296875,386.610834757487,0.019628206604511478,403.4800109863281,-0.0047834419074227474,3.0,3.0,BULL_STRONG,2021-12-29
400.3500061035156,387.3270014444987,0.03417547828373779,403.4800109863281,-0.007757521556423619,3.0,3.0,BULL_STRONG,2021-12-30
397.8500061035156,387.96333465576174,0.020363679738483853,403.4800109863281,-0.013953615370064232,3.0,3.0,BULL_STRONG,2021-12-31
401.67999267578125,388.60850118001304,0.04841695392310141,403.4800109863281,-0.004461232927367664,3.0,3.0,BULL_STRONG,2022-01-03
396.4700012207031,389.19700113932294,0.026592409862914224,403.4800109863281,-0.017373871256939455,3.0,3.0,BULL_STRONG,2022-01-04
384.2900085449219,389.62866770426433,-0.03403458382814539,403.4800109863281,-0.047561222164377526,-3.0,3.0,BULL_STRONG,2022-01-05
384.0199890136719,390.0766672770182,-0.039013029977654656,403.4800109863281,-0.048230448703233675,-3.0,-3.0,BEAR,2022-01-06
379.8599853515625,390.4076670328776,-0.035227250267308774,403.4800109863281,-0.058540757885440775,-5.0,-3.0,BEAR,2022-01-07
380.1099853515625,390.63233337402346,-0.044973804615123236,403.4800109863281,-0.0579211485040767,-5.0,-5.0,STRESS_BEAR,2022-01-10
385.82000732421875,390.913666788737,-0.016417687964812244,403.4800109863281,-0.04376921577586601,-3.0,-5.0,STRESS_BEAR,2022-01-11
387.3500061035156,391.1586669921875,-0.002189608647055641,403.4800109863281,-0.039977209387354384,-3.0,-3.0,BEAR,2022-01-12
377.6600036621094,391.1951670328776,-0.04883512083362607,403.4800109863281,-0.06399327505989794,-5.0,-3.0,BEAR,2022-01-13
380.010009765625,391.2790003458659,-0.017655843855142295,403.4800109863281,-0.058168931747893726,-5.0,-5.0,STRESS_BEAR,2022-01-14
370.54998779296875,391.16700032552086,-0.03730746338758828,403.4800109863281,-0.08161500519656528,-5.0,-5.0,STRESS_BEAR,2022-01-18
366.4800109863281,391.040000406901,-0.037326936257710774,403.4800109863281,-0.09170218844187983,-5.0,-5.0,STRESS_BEAR,2022-01-19
361.7200012207031,390.7698338826497,-0.07063022748106362,403.4800109863281,-0.10349957526654285,-5.0,-5.0,STRESS_BEAR,2022-01-20
351.69000244140625,390.31266733805336,-0.10727251797473292,403.4800109863281,-0.12835830062143216,-5.0,-5.0,STRESS_BEAR,2022-01-21
353.29998779296875,389.86766713460287,-0.10989626161218335,403.4800109863281,-0.12436805251068495,-5.0,-5.0,STRESS_BEAR,2022-01-24
345.1099853515625,389.21583353678386,-0.14466646189504417,401.67999267578125,-0.1408335201048453,-5.0,-5.0,STRESS_BEAR,2022-01-25
344.57000732421875,388.52350056966145,-0.14202828641676313,401.67999267578125,-0.142177819141864,-5.0,-5.0,STRESS_BEAR,2022-01-26
341.1000061035156,387.75133412679037,-0.150541610078743,401.67999267578125,-0.15081653972535092,-5.0,-5.0,STRESS_BEAR,2022-01-27
351.79998779296875,387.13050079345703,-0.12126893360904223,401.67999267578125,-0.1241784649281088,-5.0,-5.0,STRESS_BEAR,2022-01-28
363.04998779296875,386.62833404541016,-0.08747019674920486,401.67999267578125,-0.0961710953674334,-5.0,-5.0,STRESS_BEAR,2022-01-31
365.5199890136719,386.08333384195964,-0.0900219187448954,396.4700012207031,-0.07806394459035582,-5.0,-5.0,STRESS_BEAR,2022-02-01
368.489990234375,385.5815002441406,-0.07057283249723723,387.3500061035156,-0.048689855613686106,-3.0,-5.0,STRESS_BEAR,2022-02-02
353.54998779296875,384.83966674804685,-0.07999172517741826,387.3500061035156,-0.08725963025159766,-5.0,-3.0,BEAR,2022-02-03
358.010009765625,384.21783345540365,-0.06773079525066306,387.3500061035156,-0.07574543920376187,-5.0,-5.0,STRESS_BEAR,2022-02-04
355.1300048828125,383.64483337402345,-0.06510288375297613,387.3500061035156,-0.08318058787403926,-5.0,-5.0,STRESS_BEAR,2022-02-07
359.1199951171875,383.1203333536784,-0.05522083355679652,387.3500061035156,-0.07287985166259148,-5.0,-5.0,STRESS_BEAR,2022-02-08
366.7300109863281,382.65416666666664,-0.04947902124175896,387.3500061035156,-0.05323349630121599,-5.0,-5.0,STRESS_BEAR,2022-02-09
358.42999267578125,382.05116678873696,-0.07466119264757609,380.010009765625,-0.056788022776435354,-5.0,-5.0,STRESS_BEAR,2022-02-10
347.05999755859375,381.21183319091796,-0.0810252761923217,380.010009765625,-0.08670827441454376,-5.0,-5.0,STRESS_BEAR,2022-02-11
347.489990234375,380.3761662801107,-0.0855767445476161,370.54998779296875,-0.06223181302998093,-5.0,-5.0,STRESS_BEAR,2022-02-14
356.1300048828125,379.61583302815757,-0.038915081325580525,368.489990234375,-0.03354225536411726,-3.0,-5.0,STRESS_BEAR,2022-02-15
356.0400085449219,378.81666666666666,-0.028487235670257904,368.489990234375,-0.033786485438951575,-3.0,-3.0,BEAR,2022-02-16
345.45001220703125,377.91916707356773,-0.044979511663068794,368.489990234375,-0.06252538369546856,-5.0,-3.0,BEAR,2022-02-17
341.510009765625,376.98633371988933,-0.028945925687715035,368.489990234375,-0.07321767533383905,-5.0,-5.0,STRESS_BEAR,2022-02-18
338.0799865722656,375.975,-0.04307954074887188,368.489990234375,-0.08252599654814874,-5.0,-5.0,STRESS_BEAR,2022-02-22
329.4200134277344,374.9453333536784,-0.045463685751789495,368.489990234375,-0.10602724047345358,-5.0,-5.0,STRESS_BEAR,2022-02-23
340.489990234375,373.9586664835612,-0.011840894457203044,368.489990234375,-0.07598578181782045,-5.0,-5.0,STRESS_BEAR,2022-02-24
345.7699890136719,373.1578328450521,0.013690949359699056,368.489990234375,-0.061657037702034345,-3.0,-5.0,STRESS_BEAR,2022-02-25
346.79998779296875,372.4858327229818,-0.014212621300437545,368.489990234375,-0.05886184975502451,-5.0,-3.0,BEAR,2022-02-28
341.489990234375,371.67883249918617,-0.05938575480930319,368.489990234375,-0.07327200389575539,-5.0,-5.0,STRESS_BEAR,2022-03-01
347.2200012207031,371.08033243815106,-0.05006562799027736,368.489990234375,-0.05772202658786818,-5.0,-5.0,STRESS_BEAR,2022-03-02
342.260009765625,370.3479990641276,-0.07118234189229034,366.7300109863281,-0.06672483976670063,-5.0,-5.0,STRESS_BEAR,2022-03-03
337.29998779296875,369.3391657511393,-0.04596238314542289,366.7300109863281,-0.0802498358784619,-5.0,-5.0,STRESS_BEAR,2022-03-04
324.8599853515625,368.093332417806,-0.09259524457364898,366.7300109863281,-0.11417125509350956,-5.0,-5.0,STRESS_BEAR,2022-03-07
323.3500061035156,366.92033233642576,-0.08948835170878844,366.7300109863281,-0.11828866900241153,-5.0,-5.0,STRESS_BEAR,2022-03-08
334.989990234375,365.86999867757163,-0.06719203946006524,366.7300109863281,-0.08654874103863952,-5.0,-5.0,STRESS_BEAR,2022-03-09
331.2699890136719,364.85349833170574,-0.09669244651476916,358.42999267578125,-0.07577491899980882,-5.0,-5.0,STRESS_BEAR,2022-03-10
324.3999938964844,363.79016469319663,-0.0949418281803186,356.1300048828125,-0.08909670780694023,-5.0,-5.0,STRESS_BEAR,2022-03-11
318.1700134277344,362.475498453776,-0.08324204556585901,356.1300048828125,-0.10659026460735643,-5.0,-5.0,STRESS_BEAR,2022-03-14
328.1499938964844,361.49733174641926,-0.05565626890387887,356.1300048828125,-0.0785668452607221,-5.0,-5.0,STRESS_BEAR,2022-03-15
340.32000732421875,360.75416514078773,-0.04439389363947632,356.0400085449219,-0.04415234480233898,-3.0,-5.0,STRESS_BEAR,2022-03-16
344.44000244140625,360.1499984741211,-0.03258062528119521,347.2200012207031,-0.008006447697492591,-3.0,-3.0,BEAR,2022-03-17
351.489990234375,359.5213317871094,0.017484376361011522,351.489990234375,0.0,-1.0,-3.0,BEAR,2022-03-18
350.0799865722656,358.79016469319663,0.02509436491340944,351.489990234375,-0.004011504456127413,-1.0,-1.0,UNSTABLE,2022-03-21
356.9599914550781,358.1241643269857,0.05584478712932284,356.9599914550781,0.0,-1.0,-1.0,UNSTABLE,2022-03-22
351.8299865722656,357.2633305867513,0.06802857212999114,356.9599914550781,-0.014371372158266338,-1.0,-1.0,UNSTABLE,2022-03-23
359.6499938964844,356.5639973958333,0.056271855888981204,359.6499938964844,0.0,3.0,-1.0,UNSTABLE,2022-03-24
359.3500061035156,355.8606643676758,0.03927471302116614,359.6499938964844,-0.0008341103797018246,3.0,3.0,BULL_STRONG,2022-03-25
364.9100036621094,355.269997660319,0.052220347481534146,364.9100036621094,0.0,3.0,3.0,BULL_STRONG,2022-03-28
371.19000244140625,354.82566426595054,0.08697183828623278,371.19000244140625,0.0,3.0,3.0,BULL_STRONG,2022-03-29
367.0899963378906,354.2491643269857,0.05722595198240765,371.19000244140625,-0.011045572554618688,3.0,3.0,BULL_STRONG,2022-03-30
362.5400085449219,353.683664449056,0.05925319406489926,371.19000244140625,-0.023303412914117527,3.0,3.0,BULL_STRONG,2022-03-31
361.8500061035156,353.3096644083659,0.07278392884382612,371.19000244140625,-0.025162305763784643,3.0,3.0,BULL_STRONG,2022-04-01
369.29998779296875,353.0643310546875,0.13679740332843204,371.19000244140625,-0.0050917714270493075,3.0,3.0,BULL_STRONG,2022-04-04
361.1000061035156,352.75166473388674,0.11674655725200411,371.19000244140625,-0.027182834320769067,3.0,3.0,BULL_STRONG,2022-04-05
353.260009765625,352.30416514078775,0.0545390013548388,371.19000244140625,-0.04830408297058475,3.0,3.0,BULL_STRONG,2022-04-06
354.1000061035156,351.77549845377604,0.06891664758953309,371.19000244140625,-0.04604110085262425,3.0,3.0,BULL_STRONG,2022-04-07
349.1499938964844,351.1388315836588,0.07629469933929056,371.19000244140625,-0.05937662221492879,-3.0,3.0,BULL_STRONG,2022-04-08
340.8900146484375,350.52599843343097,0.07140836741946299,371.19000244140625,-0.08162932081596597,-3.0,-3.0,BEAR,2022-04-11
339.45001220703125,349.8499984741211,0.034435528022930484,371.19000244140625,-0.08550874222261762,-3.0,-3.0,BEAR,2022-04-12
346.3500061035156,349.44666544596356,0.01771861380324946,371.19000244140625,-0.06691989594146386,-3.0,-3.0,BEAR,2022-04-13
338.42999267578125,348.97916514078776,-0.01744864046866157,371.19000244140625,-0.08825671367804766,-5.0,-3.0,BEAR,2022-04-14
338.69000244140625,348.5953318277995,-0.036416365041956555,371.19000244140625,-0.08755623746932739,-5.0,-5.0,STRESS_BEAR,2022-04-18
346.260009765625,348.5048319498698,-0.010911725757427937,371.19000244140625,-0.06716234950243993,-5.0,-5.0,STRESS_BEAR,2022-04-19
341.2099914550781,348.30333201090497,-0.044122591822680746,371.19000244140625,-0.0807672911154459,-5.0,-5.0,STRESS_BEAR,2022-04-20
334.1499938964844,348.12066548665365,-0.05025152303824387,371.19000244140625,-0.09978719335461839,-5.0,-5.0,STRESS_BEAR,2022-04-21
325.3999938964844,347.8011652628581,-0.09523147666132858,371.19000244140625,-0.12336002651943734,-5.0,-5.0,STRESS_BEAR,2022-04-22
329.5799865722656,347.60916493733725,-0.08284407687661022,371.19000244140625,-0.11209896709356804,-5.0,-5.0,STRESS_BEAR,2022-04-25
317.1400146484375,347.03149871826173,-0.13090895983740902,371.19000244140625,-0.14561272512047452,-5.0,-5.0,STRESS_BEAR,2022-04-26
316.760009765625,346.25999908447267,-0.1466364727438294,369.29998779296875,-0.1422691030707477,-5.0,-5.0,STRESS_BEAR,2022-04-27
328.010009765625,345.63483276367185,-0.10645887101835971,369.29998779296875,-0.1118060638834657,-5.0,-5.0,STRESS_BEAR,2022-04-28
313.25,344.71416625976565,-0.13595743196109733,369.29998779296875,-0.15177359774079013,-5.0,-5.0,STRESS_BEAR,2022-04-29
318.4800109863281,344.1296666463216,-0.11985627852879044,369.29998779296875,-0.13761163955177425,-5.0,-5.0,STRESS_BEAR,2022-05-02
318.82000732421875,343.4764999389648,-0.1366909887282458,361.1000061035156,-0.11708667423056363,-5.0,-5.0,STRESS_BEAR,2022-05-03
329.6000061035156,343.0509999593099,-0.08723345186255682,354.1000061035156,-0.06918949330048252,-5.0,-5.0,STRESS_BEAR,2022-05-04
313.0,342.28233337402344,-0.11396707425880459,354.1000061035156,-0.11606892232444832,-5.0,-5.0,STRESS_BEAR,2022-05-05
309.25,341.32433319091797,-0.12665915089084867,349.1499938964844,-0.1142775156636946,-5.0,-5.0,STRESS_BEAR,2022-05-06
297.1499938964844,340.30299987792966,-0.14893312590295193,346.3500061035156,-0.14205286946732887,-5.0,-5.0,STRESS_BEAR,2022-05-09
300.760009765625,339.5313334147135,-0.11772126832227359,346.3500061035156,-0.13162984130066646,-5.0,-5.0,STRESS_BEAR,2022-05-10
291.8399963378906,338.6038335164388,-0.14025633865673037,346.3500061035156,-0.15738417440458563,-5.0,-5.0,STRESS_BEAR,2022-05-11
291.1499938964844,337.5208333333333,-0.15937638583593183,346.260009765625,-0.1591578995981755,-5.0,-5.0,STRESS_BEAR,2022-05-12
301.94000244140625,336.6191665649414,-0.10782138410921727,346.260009765625,-0.1279963208983269,-5.0,-5.0,STRESS_BEAR,2022-05-13
298.44000244140625,335.835666402181,-0.1188402365285739,346.260009765625,-0.13810433193422178,-5.0,-5.0,STRESS_BEAR,2022-05-16
306.1700134277344,335.2466664632162,-0.11578003583210938,341.2099914550781,-0.10269329417323625,-5.0,-5.0,STRESS_BEAR,2022-05-17
291.1400146484375,334.464333597819,-0.14674241100947527,334.1499938964844,-0.12871458935705038,-5.0,-5.0,STRESS_BEAR,2022-05-18
289.5799865722656,333.80033315022786,-0.13338323548803055,329.6000061035156,-0.12141995992160615,-5.0,-5.0,STRESS_BEAR,2022-05-19
288.67999267578125,332.936833190918,-0.11284573420239341,329.6000061035156,-0.12415052387736558,-5.0,-5.0,STRESS_BEAR,2022-05-20
293.4800109863281,332.0653335571289,-0.10953327585630568,329.6000061035156,-0.10958736179708528,-5.0,-5.0,STRESS_BEAR,2022-05-23
287.239990234375,331.07266693115236,-0.09428020127705383,329.6000061035156,-0.12851946324247598,-5.0,-5.0,STRESS_BEAR,2022-05-24
291.260009765625,330.2355005900065,-0.08050258622882289,329.6000061035156,-0.11632280226915226,-5.0,-5.0,STRESS_BEAR,2022-05-25
299.3299865722656,329.43733367919924,-0.08743642675372099,329.6000061035156,-0.09183864978977963,-5.0,-5.0,STRESS_BEAR,2022-05-26
309.1000061035156,328.8846669514974,-0.01324818482516954,329.6000061035156,-0.062196600789994116,-5.0,-5.0,STRESS_BEAR,2022-05-27
308.2799987792969,328.40100046793617,-0.03202716608631717,329.6000061035156,-0.06468448704313101,-5.0,-5.0,STRESS_BEAR,2022-05-31
306.0,328.08666737874347,-0.040210799290214094,329.6000061035156,-0.07160195893959931,-5.0,-5.0,STRESS_BEAR,2022-06-01
314.3800048828125,327.9371673583984,-0.046177187314502266,314.3800048828125,0.0,-3.0,-5.0,STRESS_BEAR,2022-06-02
306.20001220703125,327.45733439127605,-0.021725200616513618,314.3800048828125,-0.026019443185740787,-3.0,-3.0,BEAR,2022-06-03
307.2200012207031,327.05650126139324,-0.006564264443967294,314.3800048828125,-0.022774996981052675,-3.0,-3.0,BEAR,2022-06-06
309.8699951171875,326.81433461507163,0.042806668288656535,314.3800048828125,-0.014345727131425345,-1.0,-3.0,BEAR,2022-06-07
307.6400146484375,326.6388346354167,0.022875397856829238,314.3800048828125,-0.021438991442497723,-1.0,-1.0,UNSTABLE,2022-06-08
299.3999938964844,326.15966796875,0.02590459722265348,314.3800048828125,-0.04764937576711359,-1.0,-1.0,UNSTABLE,2022-06-09
288.8399963378906,325.30166778564455,-0.007934046391960603,314.3800048828125,-0.08123929050272172,-5.0,-1.0,UNSTABLE,2022-06-10
275.4100036621094,324.1511678059896,-0.08786513401597129,314.3800048828125,-0.12395826902295992,-5.0,-5.0,STRESS_BEAR,2022-06-13
275.9100036621094,322.8915013631185,-0.07549255661100684,314.3800048828125,-0.12236783708634114,-5.0,-5.0,STRESS_BEAR,2022-06-14
282.79998779296875,321.7701680501302,-0.07633022376399923,314.3800048828125,-0.10045173547731012,-5.0,-5.0,STRESS_BEAR,2022-06-15
271.3900146484375,320.34400177001953,-0.06783677614308314,314.3800048828125,-0.13674530684736086,-5.0,-5.0,STRESS_BEAR,2022-06-16
274.69000244140625,319.05833536783854,-0.051419244496523686,314.3800048828125,-0.12624849489458145,-5.0,-5.0,STRESS_BEAR,2022-06-17
281.0799865722656,317.74883524576825,-0.026326750368361185,314.3800048828125,-0.10592282522216934,-5.0,-5.0,STRESS_BEAR,2022-06-21
280.6700134277344,316.4375020345052,-0.04364862027755101,314.3800048828125,-0.10722689398660634,-5.0,-5.0,STRESS_BEAR,2022-06-22
284.8500061035156,315.10316874186196,-0.008320513201902191,314.3800048828125,-0.09393090629381595,-5.0,-5.0,STRESS_BEAR,2022-06-23
294.6099853515625,313.8268351236979,0.011501666804973443,314.3800048828125,-0.06288574090015497,-3.0,-5.0,STRESS_BEAR,2022-06-24
292.45001220703125,312.5828353881836,-0.022984581144105953,314.3800048828125,-0.0697563214427579,-5.0,-3.0,BEAR,2022-06-27
283.5400085449219,311.2661687215169,-0.08269167600738858,314.3800048828125,-0.09809783020197627,-5.0,-5.0,STRESS_BEAR,2022-06-28
283.79998779296875,309.9653350830078,-0.07940836604146284,314.3800048828125,-0.09727087160407255,-5.0,-5.0,STRESS_BEAR,2022-06-29
280.2799987792969,308.4816685994466,-0.0840522915709252,314.3800048828125,-0.1084674774918547,-5.0,-5.0,STRESS_BEAR,2022-06-30
282.1300048828125,307.1655019124349,-0.10258285991191274,309.8699951171875,-0.08952138210052962,-5.0,-5.0,STRESS_BEAR,2022-07-01
286.9599914550781,306.06050160725914,-0.06283481379793143,309.8699951171875,-0.07393424346699073,-5.0,-5.0,STRESS_BEAR,2022-07-05
