ticker,strategy,scheme,mrs_v2,regime_v2,signal_time,entry_time,entry_i,signal_i,planned_seed,reserved_risk,risk_pct_first,regime_risk_mult,dd_mult_at_entry,equity_at_entry,mtm_dd_at_entry,first_entry,structural_stop,active_stop,common_one_r,common_target,anchor,atr,box_high,shares,buy_notional,sell_notional,fees,cash_out,cash_in,partial_taken,added30,added50,pending_confirm50,confirm50_skip,last_mark,exit_time,exit_price,exit_reason,status,pnl,cash_after_exit,actual_capital_used,fill_count,fill_detail,event_detail,confirm_bar_time
PLTR,C,S3,3,BULL_STRONG,2024-06-14 12:30:00-04:00,2024-06-14 13:30:00-04:00,1337,1336,1032.3849523498955,34.34329666607312,0.03326597950493326,1.0,1.0,5161.9247617494775,0.001022625867736937,23.55660057067871,22.772967178888614,23.55660057067871,24.340233962468808,25.123867354258905,23.55660057067871,0.26813189479710775,,0.0,206.4769904699791,216.77997946980105,0.2116284849698901,206.5802289652141,216.67158948006613,True,False,False,False,,25.149999618530273,2024-06-18 13:30:00+00:00,25.123867354258905,target,WIN,10.091360514852028,5172.016122264329,206.4769904699791,1,"[{""time"": ""2024-06-14 17:30:00+00:00"", ""price"": 23.55660057067871, ""fraction"": 0.2, ""shares"": 8.76514375877241, ""reason"": ""starter20""}]","[{""time"": ""2024-06-17 15:30:00+00:00"", ""price"": 24.340233962468808, ""shares"": 4.382571879386205, ""reason"": ""partial_1R""}, {""time"": ""2024-06-18 13:30:00+00:00"", ""price"": 25.123867354258905, ""shares"": 4.382571879386205, ""reason"": ""target""}]",
WMT,C,S3,3,BULL_STRONG,2024-06-26 10:30:00-04:00,2024-06-26 11:30:00-04:00,1384,1383,1034.403224452866,30.30523642067524,0.02929731433958435,1.0,1.0,5172.016122264329,3.278693256258958e-05,68.44499969482422,66.4397450237922,66.4397450237922,70.45025436585624,72.45550903688826,68.44499969482422,0.4410321118624809,,0.0,517.201612226433,511.8449308135404,0.5145232715199868,517.4602130325462,511.5890083481336,False,True,False,False,,67.44000244140625,2024-07-02 13:30:00+00:00,67.6050033569336,time,TIME,-5.871204684412646,5166.144917579917,517.201612226433,2,"[{""time"": ""2024-06-26 15:30:00+00:00"", ""price"": 68.44499969482422, ""fraction"": 0.2, ""shares"": 3.0225823042295583, ""reason"": ""starter20""}, {""time"": ""2024-06-26 15:30:00+00:00"", ""price"": 68.22448363889298, ""fraction"": 0.3, ""shares"": 4.548527900604791, ""reason"": ""adverse30""}]","[{""time"": ""2024-07-02 13:30:00+00:00"", ""price"": 67.6050033569336, ""shares"": 7.5711102048343495, ""reason"": ""time""}]",
META,C,S3,3,BULL_STRONG,2024-07-02 12:30:00-04:00,2024-07-02 13:30:00-04:00,1414,1413,1033.2289835159834,34.591853489661254,0.03347936811833167,1.0,1.0,5166.144917579917,0.001271630613795871,509.2200012207031,492.1716373466179,509.2200012207031,526.2683650947884,543.3167289688736,509.2200012207031,3.9935043244658988,,0.0,1033.2289835159834,1072.384826134877,1.0528069048254303,1033.7455980077411,1071.8486337218096,True,True,True,False,,531.030029296875,2024-07-09 19:30:00+00:00,529.9600219726562,time,TIME,38.10303571406848,3657.6563913116606,1033.2289835159834,3,"[{""time"": ""2024-07-02 17:30:00+00:00"", ""price"": 509.2200012207031, ""fraction"": 0.2, ""shares"": 0.40580848397122066, ""reason"": ""starter20""}, {""time"": ""2024-07-03 13:30:00+00:00"", ""price"": 507.2232490584702, ""fraction"": 0.3, ""shares"": 0.6111090050193329, ""reason"": ""adverse30""}, {""time"": ""2024-07-03 15:30:00+00:00"", ""price"": 509.6449890136719, ""fraction"": 0.5, ""shares"": 1.0136752109695184, ""reason"": ""confirm50_next_open""}]","[{""time"": ""2024-07-05 14:30:00+00:00"", ""price"": 526.2683650947884, ""shares"": 1.0152963499800358, ""reason"": ""partial_1R""}, {""time"": ""2024-07-09 19:30:00+00:00"", ""price"": 529.9600219726562, ""shares"": 1.0152963499800358, ""reason"": ""time""}]",2024-07-03 14:30:00+00:00
LLY,C,S3,3,BULL_STRONG,2024-07-02 13:30:00-04:00,2024-07-02 14:30:00-04:00,1415,1414,1033.1969551098698,27.667490758340303,0.02677852525745989,1.0,1.0,5165.984775549349,0.001302589557381606,908.2598876953125,883.9380273523259,908.2598876953125,932.5817480382991,956.9036083812857,908.2598876953125,7.727871059446514,,0.0,1033.1969551098698,1064.658831112821,1.0489278931113455,1033.713553587425,1064.1265016972645,True,True,True,False,,936.5700073242188,2024-07-10 13:30:00+00:00,936.7952270507812,time,TIME,30.41294810983959,4190.918885207917,1033.1969551098698,3,"[{""time"": ""2024-07-02 18:30:00+00:00"", ""price"": 908.2598876953125, ""fraction"": 0.2, ""shares"": 0.2275113035612708, ""reason"": ""starter20""}, {""time"": ""2024-07-02 18:30:00+00:00"", ""price"": 904.3959521655893, ""fraction"": 0.3, ""shares"": 0.34272498211735625, ""reason"": ""adverse30""}, {""time"": ""2024-07-03 14:30:00+00:00"", ""price"": 908.2000122070312, ""fraction"": 0.5, ""shares"": 0.5688157571144937, ""reason"": ""confirm50_next_open""}]","[{""time"": ""2024-07-09 18:30:00+00:00"", ""price"": 932.5817480382991, ""shares"": 0.5695260213965604, ""reason"": ""partial_1R""}, {""time"": ""2024-07-10 13:30:00+00:00"", ""price"": 936.7952270507812, ""shares"": 0.5695260213965604, ""reason"": ""time""}]",2024-07-03 13:30:00+00:00
PANW,C,S3,3,BULL_STRONG,2024-07-08 13:30:00-04:00,2024-07-08 14:30:00-04:00,1432,1431,1043.2204059929115,23.9332690776138,0.02294171868200249,1.0,1.0,5216.102029964557,0.002448957863586565,168.1649932861328,164.30699931800152,164.30699931800152,172.0229872542641,175.8809812223954,168.1649932861328,1.4519954037752067,,0.0,1043.2204059929115,1041.7310907067865,1.042475748349849,1043.742016195908,1041.210225161433,False,True,True,False,,167.3472442626953,2024-07-12 16:30:00+00:00,168.00999450683594,time,TIME,-2.5317910344749635,4708.6738146048065,1043.2204059929115,3,"[{""time"": ""2024-07-08 18:30:00+00:00"", ""price"": 168.1649932861328, ""fraction"": 0.2, ""shares"": 1.2407105493327872, ""reason"": ""starter20""}, {""time"": ""2024-07-09 13:30:00+00:00"", ""price"": 167.43899558424522, ""fraction"": 0.3, ""shares"": 1.869135207756354, ""reason"": ""adverse30""}, {""time"": ""2024-07-09 16:30:00+00:00"", ""price"": 168.77499389648438, ""fraction"": 0.5, ""shares"": 3.0905656753652595, ""reason"": ""confirm50_next_open""}]","[{""time"": ""2024-07-12 16:30:00+00:00"", ""price"": 168.00999450683594, ""shares"": 6.2004114324544, ""reason"": ""time""}]",2024-07-09 15:30:00+00:00
PLTR,C,S3,3,BULL_STRONG,2024-07-12 09:30:00-04:00,2024-07-12 10:30:00-04:00,1456,1455,1046.3873978301729,42.665628737041615,0.04077421882709465,1.0,1.0,5231.936989150864,0.000751971311196975,27.930099487304688,26.791271498946802,27.930099487304688,29.068927475662573,30.207755464020458,27.930099487304688,0.4349124783338905,,0.0,1046.3873978301729,1069.201598939819,1.057794498384996,1046.910591529088,1068.666998140349,True,True,True,False,,28.18000030517578,2024-07-16 13:30:00+00:00,27.930099487304688,stop,BE_STOP,21.756406611261127,5043.392696951946,1046.3873978301729,3,"[{""time"": ""2024-07-12 14:30:00+00:00"", ""price"": 27.930099487304688, ""fraction"": 0.2, ""shares"": 7.492901328946547, ""reason"": ""starter20""}, {""time"": ""2024-07-12 15:30:00+00:00"", ""price"": 27.71264324813774, ""fraction"": 0.3, ""shares"": 11.327545212423816, ""reason"": ""adverse30""}, {""time"": ""2024-07-12 17:30:00+00:00"", ""price"": 27.98419952392578, ""fraction"": 0.5, ""shares"": 18.696039472837846, ""reason"": ""confirm50_next_open""}]","[{""time"": ""2024-07-15 14:30:00+00:00"", ""price"": 29.068927475662573, ""shares"": 18.758243007104106, ""reason"": ""partial_1R""}, {""time"": ""2024-07-16 13:30:00+00:00"", ""price"": 27.930099487304688, ""shares"": 18.758243007104106, ""reason"": ""stop""}]",2024-07-12 16:30:00+00:00
PLTR,C,S3,3,BULL_STRONG,2024-07-17 14:30:00-04:00,2024-07-17 15:30:00-04:00,1482,1481,1052.2444769959486,29.232150964832744,0.027780759703569625,1.0,1.0,5261.222384979743,0.003611382637409899,28.274999618530273,27.48949864850936,28.274999618530273,29.060500588551186,29.846001558572098,28.274999618530273,0.4420069318414586,,0.0,210.44889539918972,213.37211049567298,0.21191050294743138,210.5541198468893,213.26542444042516,True,False,False,False,,28.584999084472656,2024-07-18 18:30:00+00:00,28.274999618530273,stop,BE_STOP,2.711304593535857,5154.314761844982,210.44889539918972,1,"[{""time"": ""2024-07-17 19:30:00+00:00"", ""price"": 28.274999618530273, ""fraction"": 0.2, ""shares"": 7.4429318563551865, ""reason"": ""starter20""}]","[{""time"": ""2024-07-18 13:30:00+00:00"", ""price"": 29.060500588551186, ""shares"": 3.7214659281775933, ""reason"": ""partial_1R""}, {""time"": ""2024-07-18 18:30:00+00:00"", ""price"": 28.274999618530273, ""shares"": 3.7214659281775933, ""reason"": ""stop""}]",
JPM,C,S3,3,BULL_STRONG,2024-07-15 09:30:00-04:00,2024-07-15 10:30:00-04:00,1463,1462,1051.938131077788,30.71079638094096,0.02919448917539997,1.0,1.0,5259.69065538894,0.0,207.75070190429688,201.68552628637013,207.75070190429688,213.81587752222362,219.88105314015036,207.75070190429688,1.657919268582019,,0.0,210.38762621555762,214.58243999933853,0.2124850331074481,210.4928200286654,214.47514877933884,True,False,False,False,,209.38999938964844,2024-07-18 19:30:00+00:00,209.97000122070312,time,TIME,3.982328750673446,5260.579150324821,210.38762621555762,1,"[{""time"": ""2024-07-15 14:30:00+00:00"", ""price"": 207.75070190429688, ""fraction"": 0.2, ""shares"": 1.0126927335844838, ""reason"": ""starter20""}]","[{""time"": ""2024-07-17 13:30:00+00:00"", ""price"": 213.81587752222362, ""shares"": 0.5063463667922419, ""reason"": ""partial_1R""}, {""time"": ""2024-07-18 19:30:00+00:00"", ""price"": 209.97000122070312, ""shares"": 0.5063463667922419, ""reason"": ""time""}]",
BKNG,C,S3,1,BULL_MILD,2024-07-19 11:30:00-04:00,2024-07-19 12:30:00-04:00,1493,1492,1052.1158300649643,16.976713782122474,0.01613578400495526,0.5,1.0,5260.579150324821,0.0037332006564099185,158.49200439453125,155.93461164510867,155.93461164510867,161.04939714395383,163.6067898933764,158.49200439453125,1.0855280289403249,,0.0,526.0579150324821,516.1933588663126,0.5211256369493973,526.3209439899983,515.9352621868794,False,True,False,False,,155.1999969482422,2024-07-24 13:30:00+00:00,155.1999969482422,gap_stop,LOSS,-10.385681803118928,5250.193468521702,526.0579150324821,2,"[{""time"": ""2024-07-19 16:30:00+00:00"", ""price"": 158.49200439453125, ""fraction"": 0.2, ""shares"": 1.3276579270787081, ""reason"": ""starter20""}, {""time"": ""2024-07-22 13:30:00+00:00"", ""price"": 157.9492403800611, ""fraction"": 0.3, ""shares"": 1.998330275346698, ""reason"": ""adverse30""}]","[{""time"": ""2024-07-24 13:30:00+00:00"", ""price"": 155.1999969482422, ""shares"": 3.325988202425406, ""reason"": ""gap_stop""}]",
GILD,C,S3,3,BULL_STRONG,2024-07-24 11:30:00-04:00,2024-07-24 12:30:00-04:00,1514,1513,1050.0386937043404,36.505147699583254,0.03476552618342083,1.0,1.0,5250.193468521702,0.005700077244200741,73.18000030517578,70.63585908846345,73.18000030517578,75.72414152188811,78.26828273860045,73.18000030517578,0.576558763333719,,0.0,210.0077387408681,220.95928305074307,0.21548351089580556,210.1127426102385,220.84880340921768,True,False,False,False,,76.02999877929688,2024-07-26 13:30:00+00:00,78.26828273860045,target,WIN,10.736060798979167,5260.9295293206815,210.0077387408681,1,"[{""time"": ""2024-07-24 16:30:00+00:00"", ""price"": 73.18000030517578, ""fraction"": 0.2, ""shares"": 2.86974225013791, ""reason"": ""starter20""}]","[{""time"": ""2024-07-25 13:30:00+00:00"", ""price"": 75.72414152188811, ""shares"": 1.434871125068955, ""reason"": ""partial_1R""}, {""time"": ""2024-07-26 13:30:00+00:00"", ""price"": 78.26828273860045, ""shares"": 1.434871125068955, ""reason"": ""target""}]",
TSLA,C,S3,3,BULL_STRONG,2024-10-01 13:30:00-04:00,2024-10-01 14:30:00-04:00,1852,1851,1058.3945115083425,43.888299570584145,0.04146686239712063,1.0,1.0,5291.972557541712,0.0007256605987353559,258.625,247.90063271254468,247.90063271254468,269.3493672874553,280.07373457491065,258.625,3.915047274821261,,0.0,529.1972557541712,508.8124439046178,0.5190048498293944,529.4618543820484,508.5580376826655,False,True,False,False,,247.52999877929688,2024-10-02 13:30:00+00:00,247.52999877929688,gap_stop,LOSS,-20.9038166993829,4200.979701399199,529.1972557541712,2,"[{""time"": ""2024-10-01 18:30:00+00:00"", ""price"": 258.625, ""fraction"": 0.2, ""shares"": 0.8184781142645471, ""reason"": ""starter20""}, {""time"": ""2024-10-01 19:30:00+00:00"", ""price"": 256.66747636258935, ""fraction"": 0.3, ""shares"": 1.2370805914028253, ""reason"": ""adverse30""}]","[{""time"": ""2024-10-02 13:30:00+00:00"", ""price"": 247.52999877929688, ""shares"": 2.0555587056673725, ""reason"": ""gap_stop""}]",
BKNG,C,S3,3,BULL_STRONG,2024-10-01 13:30:00-04:00,2024-10-01 14:30:00-04:00,1852,1851,1058.415679821939,10.33955743557131,0.009768900473310043,1.0,1.0,5292.078399109695,0.0007056747122294871,164.82859802246094,163.2184038532243,163.2184038532243,166.4387921916976,168.04898636093424,164.82859802246094,1.211162419134104,,0.0,529.2078399109695,525.1975123192758,0.5272026761151226,529.4724438309249,524.9349135631162,False,True,False,False,,164.03961181640625,2024-10-02 13:30:00+00:00,163.2184038532243,stop,LOSS,-4.537530267808734,4725.914614962316,529.2078399109695,2,"[{""time"": ""2024-10-01 18:30:00+00:00"", ""price"": 164.82859802246094, ""fraction"": 0.2, ""shares"": 1.2842621881400829, ""reason"": ""starter20""}, {""time"": ""2024-10-01 19:30:00+00:00"", ""price"": 164.2230168128939, ""fraction"": 0.3, ""shares"": 1.9334969610767214, ""reason"": ""adverse30""}]","[{""time"": ""2024-10-02 13:30:00+00:00"", ""price"": 163.2184038532243, ""shares"": 3.2177591492168043, ""reason"": ""stop""}]",
CVX,C,S3,3,BULL_STRONG,2024-09-27 09:30:00-04:00,2024-09-27 10:30:00-04:00,1834,1833,1052.1859058641364,34.09435859325308,0.03240335990363999,1.0,1.0,5260.9295293206815,0.0036668446619865236,145.07000732421875,140.3692516656684,145.07000732421875,149.7707629827691,154.47151864131945,145.07000732421875,1.043012868576383,,0.0,1052.1859058641364,1091.062600136507,1.0716242530003217,1052.7119988170684,1090.5170688364387,True,True,True,False,,150.47000122070312,2024-10-02 19:30:00+00:00,150.94000244140625,time,TIME,37.805070019370305,4745.563962251983,1052.1859058641364,3,"[{""time"": ""2024-09-27 14:30:00+00:00"", ""price"": 145.07000732421875, ""fraction"": 0.2, ""shares"": 1.4505905462768651, ""reason"": ""starter20""}, {""time"": ""2024-09-27 16:30:00+00:00"", ""price"": 144.54850088993055, ""fraction"": 0.3, ""shares"": 2.1837360457968606, ""reason"": ""adverse30""}, {""time"": ""2024-09-27 19:30:00+00:00"", ""price"": 145.24000549316406, ""fraction"": 0.5, ""shares"": 3.6222317063794764, ""reason"": ""confirm50_next_open""}]","[{""time"": ""2024-10-01 14:30:00+00:00"", ""price"": 149.7707629827691, ""shares"": 3.628279149226601, ""reason"": ""partial_1R""}, {""time"": ""2024-10-02 19:30:00+00:00"", ""price"": 150.94000244140625, ""shares"": 3.628279149226601, ""reason"": ""time""}]",2024-09-27 18:30:00+00:00
TXN,C,S3,3,BULL_STRONG,2024-10-02 09:30:00-04:00,2024-10-02 10:30:00-04:00,1855,1854,1054.931114684416,29.620922315823588,0.028078536980762698,1.0,1.0,5274.655573422079,0.003995597787262106,204.9600067138672,199.2050295857745,199.2050295857745,210.71498384195988,216.46996097005257,204.9600067138672,1.9798694498707619,,0.0,527.465557342208,519.6324986609919,0.5235490280016,527.7292901208791,519.3726824116615,False,True,False,False,,200.17999267578125,2024-10-07 19:30:00+00:00,201.3300018310547,time,TIME,-8.356607709217656,5264.936644663644,527.465557342208,2,"[{""time"": ""2024-10-02 14:30:00+00:00"", ""price"": 204.9600067138672, ""fraction"": 0.2, ""shares"": 1.0294019126932838, ""reason"": ""starter20""}, {""time"": ""2024-10-02 16:30:00+00:00"", ""price"": 203.9700719889318, ""fraction"": 0.3, ""shares"": 1.5515969147792337, ""reason"": ""adverse30""}]","[{""time"": ""2024-10-07 19:30:00+00:00"", ""price"": 201.3300018310547, ""shares"": 2.5809988274725173, ""reason"": ""time""}]",
XOM,C,S3,3,BULL_STRONG,2024-10-09 11:30:00-04:00,2024-10-09 12:30:00-04:00,1892,1891,1052.9873289327288,14.429730703806666,0.013703612861545197,1.0,1.0,5264.936644663644,0.0058308068721868445,122.25,120.5747333276761,122.25,123.9252666723239,125.6005333446478,122.25,0.9010788963268602,,0.0,210.59746578654577,210.80872335449695,0.21070309457052136,210.70276451943903,210.7033189928197,True,False,False,False,,120.81999969482422,2024-10-15 13:30:00+00:00,120.81999969482422,gap_stop,BE_STOP,0.0005544733806743807,5264.937199137024,210.59746578654577,1,"[{""time"": ""2024-10-09 16:30:00+00:00"", ""price"": 122.25, ""fraction"": 0.2, ""shares"": 1.7226786567406607, ""reason"": ""starter20""}]","[{""time"": ""2024-10-11 17:30:00+00:00"", ""price"": 123.9252666723239, ""shares"": 0.8613393283703303, ""reason"": ""partial_1R""}, {""time"": ""2024-10-15 13:30:00+00:00"", ""price"": 120.81999969482422, ""shares"": 0.8613393283703303, ""reason"": ""gap_stop""}]",
MU,C,S3,3,BULL_STRONG,2024-10-16 09:30:00-04:00,2024-10-16 10:30:00-04:00,1925,1924,882.014920883572,52.649371991370245,0.05969215570483539,1.0,1.0,5264.937199137024,0.0058307021719045116,108.8499984741211,102.35250741673276,102.35250741673276,115.34748953150942,121.84498058889776,108.8499984741211,1.4299666709595473,,0.0,882.014920883572,885.0240271244518,0.883519474004012,882.4559283440137,884.5815151108895,False,True,True,False,,108.61000061035156,2024-10-21 19:30:00+00:00,109.0999984741211,time,TIME,2.125586766875813,5267.0627859039,882.014920883572,3,"[{""time"": ""2024-10-16 14:30:00+00:00"", ""price"": 108.8499984741211, ""fraction"": 0.2, ""shares"": 1.620606216348767, ""reason"": ""starter20""}, {""time"": ""2024-10-16 14:30:00+00:00"", ""price"": 108.13501513864132, ""fraction"": 0.3, ""shares"": 2.446982375929006, ""reason"": ""adverse30""}, {""time"": ""2024-10-16 15:30:00+00:00"", ""price"": 109.04000091552734, ""fraction"": 0.5, ""shares"": 4.044455766131477, ""reason"": ""confirm50_next_open""}]","[{""time"": ""2024-10-21 19:30:00+00:00"", ""price"": 109.0999984741211, ""shares"": 8.11204435840925, ""reason"": ""time""}]",2024-10-16 14:30:00+00:00
QCOM,C,S3,3,BULL_STRONG,2024-10-22 10:30:00-04:00,2024-10-22 11:30:00-04:00,1954,1953,1053.41255718078,32.66672406407574,0.031010380350411645,1.0,1.0,5267.0627859039,0.006875129474551822,171.0,165.6972249600796,165.6972249600796,176.3027750399204,181.60555007984078,171.0,1.4911294565565598,,0.0,526.70627859039,512.864310747177,0.5197852946687835,526.9696317296851,512.6078785918035,False,True,False,False,,166.07000732421875,2024-10-23 17:30:00+00:00,165.6972249600796,stop,LOSS,-14.361753137881692,5252.701032766018,526.70627859039,2,"[{""time"": ""2024-10-22 15:30:00+00:00"", ""price"": 171.0, ""fraction"": 0.2, ""shares"": 1.2320614703868773, ""reason"": ""starter20""}, {""time"": ""2024-10-23 13:30:00+00:00"", ""price"": 169.6199951171875, ""fraction"": 0.3, ""shares"": 1.8631280288382195, ""reason"": ""adverse30""}]","[{""time"": ""2024-10-23 17:30:00+00:00"", ""price"": 165.6972249600796, ""shares"": 3.095189499225097, ""reason"": ""stop""}]",
NVDA,C,S3,3,BULL_STRONG,2024-10-23 15:30:00-04:00,2024-10-24 09:30:00-04:00,1966,1965,1050.5402065532037,27.844759524745555,0.0265051821444355,1.0,1.0,5252.701032766018,0.009583093059825298,140.82000732421875,137.0875473805096,137.0875473805096,144.5524672679279,148.28492721163707,140.82000732421875,1.4898373334304003,,0.0,525.2701032766018,531.6984114910452,0.5284842573838235,525.5327383282402,531.4325622852997,False,True,False,False,,141.69000244140625,2024-10-29 18:30:00+00:00,142.08999633789062,time,TIME,5.899823957059539,4205.2758049866625,525.2701032766018,2,"[{""time"": ""2024-10-24 13:30:00+00:00"", ""price"": 140.82000732421875, ""fraction"": 0.2, ""shares"": 1.4920325975192985, ""reason"": ""starter20""}, {""time"": ""2024-10-24 13:30:00+00:00"", ""price"": 140.07508865750356, ""fraction"": 0.3, ""shares"": 2.2499508298478483, ""reason"": ""adverse30""}]","[{""time"": ""2024-10-29 18:30:00+00:00"", ""price"": 142.08999633789062, ""shares"": 3.741983427367147, ""reason"": ""time""}]",
AAPL,C,S3,3,BULL_STRONG,2024-10-25 09:30:00-04:00,2024-10-25 10:30:00-04:00,1974,1973,1052.7986524102098,21.35886447069142,0.020287701187490886,1.0,1.0,5263.993262051049,0.007453899958757115,232.1199951171875,227.41081401660816,227.41081401660816,236.82917621776684,241.5383573183462,232.1199951171875,1.396721960911115,,0.0,1052.7986524102098,1041.4121905538382,1.0471054214820241,1053.325051736415,1040.8914844585613,False,True,True,False,,230.72999572753906,2024-10-30 19:30:00+00:00,230.13999938964844,time,TIME,-12.433567277853626,5246.167289445224,1052.7986524102098,3,"[{""time"": ""2024-10-25 14:30:00+00:00"", ""price"": 232.1199951171875, ""fraction"": 0.2, ""shares"": 0.9071158664109885, ""reason"": ""starter20""}, {""time"": ""2024-10-25 17:30:00+00:00"", ""price"": 231.42163413673194, ""fraction"": 0.3, ""shares"": 1.364779904442529, ""reason"": ""adverse30""}, {""time"": ""2024-10-28 14:30:00+00:00"", ""price"": 233.6199951171875, ""fraction"": 0.5, ""shares"": 2.253228906802496, ""reason"": ""confirm50_next_open""}]","[{""time"": ""2024-10-30 19:30:00+00:00"", ""price"": 230.13999938964844, ""shares"": 4.525124677656014, ""reason"": ""time""}]",2024-10-28 13:30:00+00:00
TXN,C,S3,3,BULL_STRONG,2024-11-12 14:30:00-05:00,2024-11-12 15:30:00-05:00,2063,2062,1049.2334578890448,19.064618688124177,0.018170044564229135,1.0,1.0,5246.167289445224,0.010815055398849638,212.4600067138672,208.5995989237598,208.5995989237598,216.32041450397458,220.18082229408196,212.4600067138672,1.6016043049607938,,0.0,524.6167289445224,517.2081446813064,0.5209124368129143,524.8790373089946,516.9495406089658,False,True,False,False,,211.00999450683594,2024-11-13 14:30:00+00:00,208.5995989237598,stop,LOSS,-7.929496700028835,5238.237792745195,524.6167289445224,2,"[{""time"": ""2024-11-12 20:30:00+00:00"", ""price"": 212.4600067138672, ""fraction"": 0.2, ""shares"": 0.9876997314625066, ""reason"": ""starter20""}, {""time"": ""2024-11-13 14:30:00+00:00"", ""price"": 211.00999450683594, ""fraction"": 0.3, ""shares"": 1.4917304656700328, ""reason"": ""adverse30""}]","[{""time"": ""2024-11-13 14:30:00+00:00"", ""price"": 208.5995989237598, ""shares"": 2.4794301971325394, ""reason"": ""stop""}]",
GOOGL,C,S3,3,BULL_STRONG,2024-11-14 14:30:00-05:00,2024-11-14 15:30:00-05:00,2077,2076,1047.626605597868,11.101109073632523,0.01059643675935211,1.0,1.0,5238.13302798934,0.012329946181905527,175.91000366210938,174.04598443296643,174.04598443296643,177.77402289125232,179.63804212039526,175.91000366210938,1.10408717047805,,0.0,523.813302798934,518.7763132029808,0.5212948080009574,524.0752094503335,518.5169250463792,False,True,False,False,,173.88999938964844,2024-11-15 14:30:00+00:00,173.88999938964844,gap_stop,LOSS,-5.558284403954303,4708.593817177084,523.813302798934,2,"[{""time"": ""2024-11-14 20:30:00+00:00"", ""price"": 175.91000366210938, ""fraction"": 0.2, ""shares"": 1.1910938363802952, ""reason"": ""starter20""}, {""time"": ""2024-11-14 20:30:00+00:00"", ""price"": 175.35796007687034, ""fraction"": 0.3, ""shares"": 1.7922652700886141, ""reason"": ""adverse30""}]","[{""time"": ""2024-11-15 14:30:00+00:00"", ""price"": 173.88999938964844, ""shares"": 2.9833591064689093, ""reason"": ""gap_stop""}]",
GOOG,C,S3,3,BULL_STRONG,2024-11-14 14:30:00-05:00,2024-11-14 15:30:00-05:00,2077,2076,1047.647558549039,11.276814682403725,0.0107639392564631,1.0,1.0,5238.237792745195,0.01231019238575315,177.6699981689453,175.75756910095888,175.75756910095888,179.58242723693175,181.4948563049182,177.6699981689453,1.0897187133519872,,0.0,523.8237792745196,518.720678710807,0.5212722289926632,524.0856911641569,518.4613183714515,False,True,False,False,,175.61500549316406,2024-11-15 14:30:00+00:00,175.61500549316406,gap_stop,LOSS,-5.624372792705344,5227.055135548536,523.8237792745196,2,"[{""time"": ""2024-11-14 20:30:00+00:00"", ""price"": 177.6699981689453, ""fraction"": 0.2, ""shares"": 1.1793184773411631, ""reason"": ""starter20""}, {""time"": ""2024-11-14 20:30:00+00:00"", ""price"": 177.1251388122693, ""fraction"": 0.3, ""shares"": 1.774419315475172, ""reason"": ""adverse30""}]","[{""time"": ""2024-11-15 14:30:00+00:00"", ""price"": 175.61500549316406, ""shares"": 2.953737792816335, ""reason"": ""gap_stop""}]",
PLTR,C,S3,3,BULL_STRONG,2024-11-15 09:30:00-05:00,2024-11-15 10:30:00-05:00,2079,2078,711.5930829946806,52.27055135548537,0.07345567657221888,1.0,1.0,5227.055135548536,0.014418725249702558,62.84000015258789,58.22404542558121,58.22404542558121,67.45595487959457,72.07190960660125,62.84000015258789,1.2238134148626523,,0.0,355.7965414973403,353.7386939419791,0.3547676177196597,355.9744397680889,353.5618245950081,False,True,False,False,,62.13990020751953,2024-11-20 20:30:00+00:00,62.11009979248047,time,TIME,-2.4126151730808374,4179.054962202593,355.7965414973403,2,"[{""time"": ""2024-11-15 15:30:00+00:00"", ""price"": 62.84000015258789, ""fraction"": 0.2, ""shares"": 2.2647774706135984, ""reason"": ""starter20""}, {""time"": ""2024-11-18 14:30:00+00:00"", ""price"": 62.22809344515657, ""fraction"": 0.3, ""shares"": 3.4305715164895494, ""reason"": ""adverse30""}]","[{""time"": ""2024-11-20 20:30:00+00:00"", ""price"": 62.11009979248047, ""shares"": 5.695348987103148, ""reason"": ""time""}]",
COST,C,S3,3,BULL_STRONG,2024-11-18 10:30:00-05:00,2024-11-18 11:30:00-05:00,2087,2086,1045.0650256600322,21.589188485957933,0.02065822504424817,1.0,1.0,5225.325128300161,0.01474492474539646,923.1500244140625,904.0793834601136,923.1500244140625,942.2206653680114,961.2913063219603,923.1500244140625,5.927583347045732,,0.0,1045.0650256600322,1077.7323326288742,1.0613986791444534,1045.5875581728624,1077.19346646256,True,True,True,False,,962.739990234375,2024-11-22 14:30:00+00:00,961.2913063219603,target,WIN,31.60590828969771,5256.2484286651525,1045.0650256600322,3,"[{""time"": ""2024-11-18 16:30:00+00:00"", ""price"": 923.1500244140625, ""fraction"": 0.2, ""shares"": 0.22641282522271527, ""reason"": ""starter20""}, {""time"": ""2024-11-18 18:30:00+00:00"", ""price"": 920.1862327405396, ""fraction"": 0.3, ""shares"": 0.34071310409010563, ""reason"": ""adverse30""}, {""time"": ""2024-11-19 16:30:00+00:00"", ""price"": 924.4500122070312, ""fraction"": 0.5, ""shares"": 0.5652360927363962, ""reason"": ""confirm50_next_open""}]","[{""time"": ""2024-11-21 15:30:00+00:00"", ""price"": 942.2206653680114, ""shares"": 0.5661810110246086, ""reason"": ""partial_1R""}, {""time"": ""2024-11-22 14:30:00+00:00"", ""price"": 961.2913063219603, ""shares"": 0.5661810110246086, ""reason"": ""target""}]",2024-11-19 15:30:00+00:00
