label,period_type,period,trades,pnl,pf,winrate,top1_share,top3_share
TOP30|$5000|5BPS,year,2023,12,-35.42648886587179,0.6397725576822306,0.5833333333333334,0.28575837322168096,0.7543038475254054
TOP30|$5000|5BPS,year,2024,62,217.81868003496754,1.600729540150913,0.532258064516129,0.22171670738295174,0.46598782653202925
TOP30|$5000|5BPS,year,2025,69,-2.614319531160845,0.9950157094896593,0.4927536231884058,0.20178034474063347,0.5720565390675596
TOP30|$5000|5BPS,year,2026,37,141.99245837738192,1.6236057096762981,0.5945945945945946,0.2578330951501462,0.6415317536085525
TOP30|$5000|5BPS,quarter,2023Q4,12,-35.42648886587179,0.6397725576822306,0.5833333333333334,0.28575837322168096,0.7543038475254054
TOP30|$5000|5BPS,quarter,2024Q1,19,83.1387829335994,1.5691154435680503,0.5789473684210527,0.47384295004016475,0.8058074593090456
TOP30|$5000|5BPS,quarter,2024Q2,15,118.43262351218982,3.4873335977784317,0.7333333333333333,0.3251437718676179,0.8108376004535615
TOP30|$5000|5BPS,quarter,2024Q3,9,132.58968176013408,11.26436698781023,0.7777777777777778,0.2618636576284438,0.7306929623991049
TOP30|$5000|5BPS,quarter,2024Q4,19,-116.34240817095574,0.2540923610337317,0.21052631578947367,0.7974871109753136,0.9999860094077849
TOP30|$5000|5BPS,quarter,2025Q1,10,-1.74698927008194,0.9658483868697723,0.5,0.4693858181098023,0.8751456241851154
TOP30|$5000|5BPS,quarter,2025Q2,19,-25.020328626250347,0.8451712379999372,0.47368421052631576,0.4870377799253526,0.880441141471444
TOP30|$5000|5BPS,quarter,2025Q3,21,-12.35613509057876,0.9287573602831533,0.42857142857142855,0.39640200833341527,0.7129748370513936
TOP30|$5000|5BPS,quarter,2025Q4,19,36.5091334557502,1.2639457863405827,0.5789473684210527,0.33066841907150246,0.7186186157432942
TOP30|$5000|5BPS,quarter,2026Q1,6,-41.40905597676027,0.415600923098119,0.16666666666666666,1.0,0.3647434385996138
TOP30|$5000|5BPS,quarter,2026Q2,22,159.13495794489765,2.1407579239776315,0.6363636363636364,0.26418920698121845,0.6430070713152243
TOP30|$5000|5BPS,quarter,2026Q3,9,24.26655640924455,2.3995302875346174,0.7777777777777778,0.3143010792195671,0.7690996213863999
TOP30|$5000|10BPS,year,2023,12,-43.18530738975386,0.575294438746523,0.5833333333333334,0.28994149082390286,0.7595514619914665
TOP30|$5000|10BPS,year,2024,62,177.64440720574737,1.4695533807460797,0.5161290322580645,0.22852142124538435,0.4763002460079715
TOP30|$5000|10BPS,year,2025,68,-43.07757924751837,0.9200686609394714,0.47058823529411764,0.21095326423700694,0.5843166004342943
TOP30|$5000|10BPS,year,2026,37,120.60393264759105,1.5216385599179345,0.5945945945945946,0.2619588475805389,0.6483149396871641
TOP30|$5000|10BPS,quarter,2023Q4,12,-43.18530738975386,0.575294438746523,0.5833333333333334,0.28994149082390286,0.7595514619914665
TOP30|$5000|10BPS,quarter,2024Q1,19,69.9642017133888,1.4618570058926907,0.5789473684210527,0.48253132341811966,0.8166803843482617
TOP30|$5000|10BPS,quarter,2024Q2,15,108.1455526136512,3.1713180004497756,0.7333333333333333,0.3273224470821444,0.8159456611800606
