strategy,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,target1,target2,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,partial_taken,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
KOSPI40_PIT_V028|5M|0T,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|3T|393|398|400,2023-11-17 00:00:00+00:00,5000000,0,1000000.0,20109.196452803473,133853.08376454705,133853.08376454705,136600.0,136600.0,2746.9162354529544,139346.91623545295,142093.8324709059,137200.0,3,0,136620.49,139000.505,136600.0,139300.0,41.385,278.6,False,False,False,401,1,136600.0,1.092133775788512,0.0,2023-11-17 00:00:00+00:00,139346.91623545295,target1_whole_share_exit,WIN,2380.015000000014,1,"[{""time"": ""2023-11-17 00:00:00+00:00"", ""raw_price"": 136600.0, ""price"": 136600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}]","[{""time"": ""2023-11-17 00:00:00+00:00"", ""raw_price"": 139346.91623545295, ""price"": 139300.0, ""shares"": 1, ""reason"": ""target1_whole_share_exit"", ""slippage_ticks"": 0, ""commission"": 20.895, ""stt"": 69.65, ""rural_tax"": 208.95000000000002}]"
KOSPI40_PIT_V028|5M|0T,055550.KS,055550,KOSPI,신한지주,KRLEVEL_RR|055550|2T|462|464|465,2023-12-01 05:00:00+00:00,5000000,0,1000476.003,15324.795904033424,35990.14520227086,35990.14520227086,36550.0,36550.0,559.8547977291382,37109.85479772914,37669.70959545828,36500.0,2,0,364554.67500000005,364215.25,364500.0,365000.0,109.42499999999998,730.0,False,True,False,466,26,36500.0,0.8037798404609069,-0.6251620981362609,2023-12-08 00:00:00+00:00,36500.0,time,TIME,-339.42500000004657,2,"[{""time"": ""2023-12-01 05:00:00+00:00"", ""raw_price"": 36550.0, ""price"": 36550.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}, {""time"": ""2023-12-05 00:00:00+00:00"", ""raw_price"": 36326.05808090835, ""price"": 36350.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 0}]","[{""time"": ""2023-12-08 00:00:00+00:00"", ""raw_price"": 36500.0, ""price"": 36500.0, ""shares"": 10, ""reason"": ""time"", ""slippage_ticks"": 0, ""commission"": 54.74999999999999, ""stt"": 182.5, ""rural_tax"": 547.5}]"
KOSPI40_PIT_V028|5M|0T,003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|2T|516|518|519,2023-12-14 05:00:00+00:00,5000000,0,1000408.118,26524.9727338898,82746.29709434182,85000.0,85000.0,85000.0,2253.7029056581814,87253.70290565818,89507.40581131636,84900.0,2,0,170025.5,173027.19,170000.0,173400.0,51.51,346.8,True,False,False,520,26,86200.0,1.0205426785516336,-0.17748568322637107,2023-12-21 00:00:00+00:00,86200.0,time,TIME,3001.6900000000023,1,"[{""time"": ""2023-12-14 05:00:00+00:00"", ""raw_price"": 85000.0, ""price"": 85000.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}]","[{""time"": ""2023-12-20 03:00:00+00:00"", ""raw_price"": 87253.70290565818, ""price"": 87200.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 0, ""commission"": 13.079999999999998, ""stt"": 43.6, ""rural_tax"": 130.8}, {""time"": ""2023-12-21 00:00:00+00:00"", ""raw_price"": 86200.0, ""price"": 86200.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 0, ""commission"": 12.93, ""stt"": 43.1, ""rural_tax"": 129.3}]"
KOSPI40_PIT_V028|5M|0T,010130.KS,010130,KOSPI,고려아연,KRLEVEL_RR|010130|2T|539|542|544,2023-12-21 00:00:00+00:00,5000000,0,1000985.5219999999,24653.050178182857,48475.94973460996,48475.94973460996,49700.0,49700.0,1224.0502653900403,50924.05026539004,52148.10053078008,49700.0,2,0,395859.37,396745.16,395800.0,397600.0,119.00999999999999,795.2,False,True,False,545,26,49700.0,0.5718719400603592,-0.449327952904568,2023-12-28 01:00:00+00:00,49700.0,time,TIME,885.789999999979,2,"[{""time"": ""2023-12-21 00:00:00+00:00"", ""raw_price"": 49700.0, ""price"": 49700.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}, {""time"": ""2023-12-27 00:00:00+00:00"", ""raw_price"": 49210.37989384399, ""price"": 49250.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 0}]","[{""time"": ""2023-12-28 01:00:00+00:00"", ""raw_price"": 49700.0, ""price"": 49700.0, ""shares"": 8, ""reason"": ""time"", ""slippage_ticks"": 0, ""commission"": 59.63999999999999, ""stt"": 198.8, ""rural_tax"": 596.4}]"
KOSPI40_PIT_V028|5M|0T,042660.KS,042660,KOSPI,한화오션,KRLEVEL_RR|042660|2T|569|574|576,2024-01-02 03:00:00+00:00,5000000,0,1001185.614,46900.96632514092,24019.495271539578,24019.495271539578,25200.0,25200.0,1180.5047284604225,26380.504728460422,27561.009456920845,25125.0,2,0,957743.64,943905.7875,957600.0,945750.0,285.50249999999994,1702.35,False,True,True,577,26,24250.0,0.25412858819400974,-0.8894500586790342,2024-01-08 04:00:00+00:00,24250.0,time,TIME,-13837.852500000037,3,"[{""time"": ""2024-01-02 03:00:00+00:00"", ""raw_price"": 25200.0, ""price"": 25200.0, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}, {""time"": ""2024-01-04 00:00:00+00:00"", ""raw_price"": 24727.798108615832, ""price"": 24750.0, ""shares"": 8, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 0}, {""time"": ""2024-01-08 02:00:00+00:00"", ""raw_price"": 24255.59621723166, ""price"": 24300.0, ""shares"": 24, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 0}]","[{""time"": ""2024-01-08 04:00:00+00:00"", ""raw_price"": 24250.0, ""price"": 24250.0, ""shares"": 39, ""reason"": ""time"", ""slippage_ticks"": 0, ""commission"": 141.86249999999998, ""stt"": 283.72499999999997, ""rural_tax"": 1418.625}]"
KOSPI40_PIT_V028|5M|0T,055550.KS,055550,KOSPI,신한지주,KRLEVEL_RR|055550|2T|616|619|621,2024-01-12 00:00:00+00:00,5000000,0,998418.0434999999,16881.229181102575,36571.023260621776,36571.023260621776,37200.0,37200.0,628.976739378224,37828.976739378224,38457.95347875645,37350.0,2,0,958093.6924999999,948446.9149999999,957950.0,950300.0,286.23749999999995,1710.54,False,True,True,622,6,36600.0,0.07949419568270137,-0.9539303481924164,2024-01-12 05:00:00+00:00,36571.023260621776,stop,LOSS,-9646.777499999967,3,"[{""time"": ""2024-01-12 00:00:00+00:00"", ""raw_price"": 37200.0, ""price"": 37200.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}, {""time"": ""2024-01-12 00:00:00+00:00"", ""raw_price"": 36948.40930424871, ""price"": 36950.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 0}, {""time"": ""2024-01-12 04:00:00+00:00"", ""raw_price"": 36696.81860849742, ""price"": 36700.0, ""shares"": 16, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 0}]","[{""time"": ""2024-01-12 05:00:00+00:00"", ""raw_price"": 36571.023260621776, ""price"": 36550.0, ""shares"": 26, ""reason"": ""stop"", ""slippage_ticks"": 0, ""commission"": 142.545, ""stt"": 285.09, ""rural_tax"": 1425.45}]"
KOSPI40_PIT_V028|5M|0T,323410.KS,323410,KOSPI,카카오뱅크,KRLEVEL_RR|323410|2T|630|632|633,2024-01-16 00:00:00+00:00,5000000,0,498503.78329943254,49824.434399999984,27811.60814714372,27811.60814714372,30900.0,30900.0,3088.391852856279,33988.39185285628,37076.78370571256,30750.0,2,0,466369.945,450320.16000000003,466300.0,451200.0,137.625,812.1600000000001,False,True,True,634,26,28200.0,0.11332758816738388,-0.906620705339071,2024-01-22 01:00:00+00:00,28200.0,time,TIME,-16049.784999999974,3,"[{""time"": ""2024-01-16 00:00:00+00:00"", ""raw_price"": 30900.0, ""price"": 30900.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}, {""time"": ""2024-01-17 00:00:00+00:00"", ""raw_price"": 29664.64325885749, ""price"": 29700.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 0}, {""time"": ""2024-01-18 00:00:00+00:00"", ""raw_price"": 28429.286517714976, ""price"": 28450.0, ""shares"": 10, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 0}]","[{""time"": ""2024-01-22 01:00:00+00:00"", ""raw_price"": 28200.0, ""price"": 28200.0, ""shares"": 16, ""reason"": ""time"", ""slippage_ticks"": 0, ""commission"": 67.67999999999999, ""stt"": 135.35999999999999, ""rural_tax"": 676.8000000000001}]"
KOSPI40_PIT_V028|5M|0T,009540.KS,009540,KOSPI,HD한국조선해양,KRLEVEL_RR|009540|6T|667|668|669,2024-01-24 00:00:00+00:00,5000000,0,604337.6706176967,49663.936549999984,104264.45223195592,104264.45223195592,113600.0,113600.0,9335.547768044082,122935.54776804408,132271.09553608816,113300.0,6,0,223533.525,224561.25,223500.0,225000.0,67.275,405.0,False,True,False,670,26,112500.0,0.5034519791209542,-0.41775802522802585,2024-01-30 01:00:00+00:00,112500.0,time,TIME,1027.7250000000058,2,"[{""time"": ""2024-01-24 00:00:00+00:00"", ""raw_price"": 113600.0, ""price"": 113600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}, {""time"": ""2024-01-24 00:00:00+00:00"", ""raw_price"": 109865.78089278236, ""price"": 109900.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 0}]","[{""time"": ""2024-01-30 01:00:00+00:00"", ""raw_price"": 112500.0, ""price"": 112500.0, ""shares"": 2, ""reason"": ""time"", ""slippage_ticks"": 0, ""commission"": 33.75, ""stt"": 67.5, ""rural_tax"": 337.5}]"
KOSPI40_PIT_V028|5M|0T,015760.KS,015760,KOSPI,한국전력,KRLEVEL_RR|015760|2T|698|703|704,2024-01-31 05:00:00+00:00,5000000,0,993484.2759999996,22483.870753265768,19097.783806818083,19540.0,19540.0,19540.0,442.21619318191733,19982.216193181917,20424.432386363835,19495.0,2,0,195429.31,201506.29499999998,195400.0,201900.0,59.595,363.41999999999996,True,False,False,705,4,20250.0,2.17088386811986,-0.04522674725249708,2024-02-01 02:00:00+00:00,20424.432386363835,target2,WIN,6076.984999999986,1,"[{""time"": ""2024-01-31 05:00:00+00:00"", ""raw_price"": 19540.0, ""price"": 19540.0, ""shares"": 10, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}]","[{""time"": ""2024-02-01 00:00:00+00:00"", ""raw_price"": 19982.216193181917, ""price"": 19980.0, ""shares"": 5, ""reason"": ""target1_partial"", ""slippage_ticks"": 0, ""commission"": 14.985, ""stt"": 29.97, ""rural_tax"": 149.85}, {""time"": ""2024-02-01 02:00:00+00:00"", ""raw_price"": 20424.432386363835, ""price"": 20400.0, ""shares"": 5, ""reason"": ""target2"", ""slippage_ticks"": 0, ""commission"": 15.299999999999999, ""stt"": 30.599999999999998, ""rural_tax"": 153.0}]"
KOSPI40_PIT_V028|5M|0T,009540.KS,009540,KOSPI,HD한국조선해양,KRLEVEL_RR|009540|3T|703|704|705,2024-02-01 00:00:00+00:00,5000000,0,993838.4139999998,20792.8351255841,110146.30354524794,110146.30354524794,112500.0,112500.0,2353.696454752062,114853.69645475206,117207.39290950412,112400.0,3,0,112516.875,114576.14,112500.0,114800.0,34.095,206.64000000000001,False,False,False,706,7,115000.0,2.634154454149062,-0.21243181081847273,2024-02-02 00:00:00+00:00,114853.69645475206,target1_whole_share_exit,WIN,2059.2649999999994,1,"[{""time"": ""2024-02-01 00:00:00+00:00"", ""raw_price"": 112500.0, ""price"": 112500.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 0}]","[{""time"": ""2024-02-02 00:00:00+00:00"", ""raw_price"": 114853.69645475206, ""price"": 114800.0, ""shares"": 1, ""reason"": ""target1_whole_share_exit"", ""slippage_ticks"": 0, ""commission"": 17.22, ""stt"": 34.44, ""rural_tax"": 172.20000000000002}]"
