strategy,scheme,ticker,setup_id,touch_date,activation_date,repeat_touch,entry_time,mrs_v2,regime_v2,planned_seed,reserved_risk,structural_stop,active_stop,first_entry,R,target1,target2,box_low,box_high,breakout_high,breakout_volume_ok,had_failed_break,shares,cash_out,cash_in,buy_notional,sell_notional,fees,partial_taken,added20,added60,pending20,pending60,entry_i,bars_held,last_mark,mfe_R,mae_R,exit_time,exit_price,exit_reason,status,pnl,actual_capital_used,fill_count,fill_detail,event_detail
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,XOM,DAGG|XOM|4888,2026-07-01,2026-07-01,0,2026-07-01 16:30:00+00:00,3.0,ALL_BULL_CONTROL,1000.0,11.810445989334804,135.10527703062422,136.72000122070312,136.72000122070312,1.6147241900789027,138.33472541078203,139.94944960086093,135.3300018310547,137.49000549316406,137.49000549316406,1,0,0.0,400.4,402.91369856941503,400.0,403.31701558500004,0.803317015585,True,True,False,False,False,4889,7,137.9550018310547,1.4987068279611644,-0.6750356157340796,2026-07-02 15:30:00+00:00,136.72000122070312,stop,BE_STOP,2.5136985694150553,400.0,2,"[{""time"": ""2026-07-01 16:30:00+00:00"", ""price"": 136.72000122070312, ""fraction"": 0.2, ""shares"": 1.4628437552245617, ""reason"": ""starter20""}, {""time"": ""2026-07-01 18:30:00+00:00"", ""price"": 136.07411154467155, ""fraction"": 0.2, ""shares"": 1.4697872925985802, ""reason"": ""adverse20""}]","[{""time"": ""2026-07-02 13:30:00+00:00"", ""price"": 138.33472541078203, ""shares"": 1.4663155239115708, ""reason"": ""target1_partial""}, {""time"": ""2026-07-02 15:30:00+00:00"", ""price"": 136.72000122070312, ""shares"": 1.4663155239115708, ""reason"": ""stop""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,TMUS,DAGG|TMUS|4890,2026-07-01,2026-07-01,0,2026-07-01 18:30:00+00:00,3.0,ALL_BULL_CONTROL,999.8605276960636,47.20872612769546,165.0985296851735,173.27999877929688,173.27999877929688,8.181469094123372,181.46146787342025,189.64293696754362,165.66000366210938,183.77999877929688,183.77999877929688,1,0,0.0,200.17207764475197,213.92058865414384,199.97210553921275,214.13472337752137,0.4141068289167341,True,False,False,False,False,4891,18,187.77999877929688,2.039976225467188,-0.16317258425348444,2026-07-07 14:30:00+00:00,189.64293696754362,target2,WIN,13.748511009391876,199.97210553921275,1,"[{""time"": ""2026-07-01 18:30:00+00:00"", ""price"": 173.27999877929688, ""fraction"": 0.2, ""shares"": 1.1540403217217992, ""reason"": ""starter20""}]","[{""time"": ""2026-07-06 13:30:00+00:00"", ""price"": 181.46146787342025, ""shares"": 0.5770201608608996, ""reason"": ""target1_partial""}, {""time"": ""2026-07-07 14:30:00+00:00"", ""price"": 189.64293696754362, ""shares"": 0.5770201608608996, ""reason"": ""target2""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,LLY,DAGG|LLY|4897,2026-07-02,2026-07-02,0,2026-07-02 18:30:00+00:00,3.0,ALL_BULL_CONTROL,1000.8147261821598,33.68158958577222,1170.2738180264596,1170.2738180264596,1211.030029296875,40.756211270415406,1251.7862405672904,1292.5424518377058,1173.9300537109375,1234.0,1234.0,1,0,0.0,400.7262163633368,400.3965151402255,400.32589047286393,400.79731245267817,0.8011232029255422,False,True,False,False,False,4898,26,1204.239990234375,0.9426764823669638,-0.6794072023240906,2026-07-09 15:30:00+00:00,1204.239990234375,time,TIME,-0.3297012231112717,400.32589047286393,2,"[{""time"": ""2026-07-02 18:30:00+00:00"", ""price"": 1211.030029296875, ""fraction"": 0.2, ""shares"": 0.16528322204582055, ""reason"": ""starter20""}, {""time"": ""2026-07-06 13:30:00+00:00"", ""price"": 1194.7275447887089, ""fraction"": 0.2, ""shares"": 0.16753857070553385, ""reason"": ""adverse20""}]","[{""time"": ""2026-07-09 15:30:00+00:00"", ""price"": 1204.239990234375, ""shares"": 0.3328217927513544, ""reason"": ""time""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,QCOM,DAGG|QCOM|4930,2026-07-10,2026-07-10,0,2026-07-10 16:30:00+00:00,3.0,ALL_BULL_CONTROL,941.6743949393374,50.15731871055362,179.01831204630705,179.01831204630705,189.08999633789062,10.07168429158358,199.1616806294742,209.23336492105778,179.7899932861328,196.08999633789062,196.08999633789062,1,0,0.0,942.6160693342767,918.2870546381171,941.6743949393374,919.2062608990161,1.8608806558383535,False,True,True,False,False,4931,14,182.66000366210938,0.10921769107028573,-0.9998319818110952,2026-07-14 15:30:00+00:00,179.01831204630705,stop,LOSS,-24.329014696159675,941.6743949393374,3,"[{""time"": ""2026-07-10 16:30:00+00:00"", ""price"": 189.08999633789062, ""fraction"": 0.2, ""shares"": 0.9960065716608625, ""reason"": ""starter20""}, {""time"": ""2026-07-13 13:30:00+00:00"", ""price"": 185.0613226212572, ""fraction"": 0.2, ""shares"": 1.0176890358300847, ""reason"": ""adverse20""}, {""time"": ""2026-07-14 13:30:00+00:00"", ""price"": 181.03264890462376, ""fraction"": 0.6, ""shares"": 3.1210096100470395, ""reason"": ""support60""}]","[{""time"": ""2026-07-14 15:30:00+00:00"", ""price"": 179.01831204630705, ""shares"": 5.134705217537986, ""reason"": ""stop""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,MSFT,DAGG|MSFT|4930,2026-07-10,2026-07-10,0,2026-07-10 16:30:00+00:00,3.0,ALL_BULL_CONTROL,1003.1865016711392,31.328622733651226,372.5553792477302,384.56500244140625,384.56500244140625,12.009623193676077,396.5746256350823,408.5842488287584,373.3500061035156,394.8500061035156,394.8500061035156,1,0,0.0,401.67587526912416,415.6950038168751,401.2746006684557,416.1111149318069,0.8173857156002626,True,True,False,False,False,4931,26,395.9800109863281,1.1986212041400153,-0.4925224088659625,2026-07-16 13:30:00+00:00,395.9800109863281,time,TIME,14.019128547750938,401.2746006684557,2,"[{""time"": ""2026-07-10 16:30:00+00:00"", ""price"": 384.56500244140625, ""fraction"": 0.2, ""shares"": 0.5217253235746477, ""reason"": ""starter20""}, {""time"": ""2026-07-14 13:30:00+00:00"", ""price"": 379.76115316393583, ""fraction"": 0.2, ""shares"": 0.5283249712684974, ""reason"": ""adverse20""}]","[{""time"": ""2026-07-15 13:30:00+00:00"", ""price"": 396.5746256350823, ""shares"": 0.5250251474215726, ""reason"": ""target1_partial""}, {""time"": ""2026-07-16 13:30:00+00:00"", ""price"": 395.9800109863281, ""shares"": 0.5250251474215726, ""reason"": ""time""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,QCOM,DAGG|QCOM|4977,2026-07-21,2026-07-21,0,2026-07-21 14:30:00+00:00,3.0,ALL_BULL_CONTROL,1001.1245244414577,49.46192327098925,164.08672559522861,164.08672559522861,172.61500549316406,8.528279897935448,181.1432853910995,189.67156528903496,164.7899932861328,177.97999572753906,177.97999572753906,1,0,0.0,400.8502595863597,390.34068787002707,400.4498097765831,390.73141928931636,0.7911812290658995,False,True,False,False,False,4978,26,166.7449951171875,0.7076442700691943,-0.7826904289777963,2026-07-24 18:30:00+00:00,166.7449951171875,time,TIME,-10.50957171633263,400.4498097765831,2,"[{""time"": ""2026-07-21 14:30:00+00:00"", ""price"": 172.61500549316406, ""fraction"": 0.2, ""shares"": 1.1599507488717191, ""reason"": ""starter20""}, {""time"": ""2026-07-23 14:30:00+00:00"", ""price"": 169.20369353398988, ""fraction"": 0.2, ""shares"": 1.1833364905126618, ""reason"": ""adverse20""}]","[{""time"": ""2026-07-24 18:30:00+00:00"", ""price"": 166.7449951171875, ""shares"": 2.343287239384381, ""reason"": ""time""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,NVDA,DAGG|NVDA|4993,2026-07-23,2026-07-23,0,2026-07-23 16:30:00+00:00,3.0,ALL_BULL_CONTROL,1000.6853357266896,38.17641862146174,201.64217620710897,201.64217620710897,209.63999938964844,7.997823182539463,217.6378225721879,225.63564575472736,202.27999877929688,214.38999938964844,214.38999938964844,1,0,0.0,400.67440842496654,387.59870113269943,400.2741342906759,387.98668782051993,0.7882608221111957,False,True,False,False,False,4994,12,208.11000061035156,0.2838144091373578,-0.6039145553504308,2026-07-27 13:30:00+00:00,201.64217620710897,stop,LOSS,-13.075707292267111,400.2741342906759,2,"[{""time"": ""2026-07-23 16:30:00+00:00"", ""price"": 209.63999938964844, ""fraction"": 0.2, ""shares"": 0.9546702333906812, ""reason"": ""starter20""}, {""time"": ""2026-07-24 13:30:00+00:00"", ""price"": 206.44087011663265, ""fraction"": 0.2, ""shares"": 0.9694643654246697, ""reason"": ""adverse20""}]","[{""time"": ""2026-07-27 13:30:00+00:00"", ""price"": 201.64217620710897, ""shares"": 1.924134598815351, ""reason"": ""stop""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,XOM,DAGG|XOM|5028,2026-07-30,2026-07-30,0,2026-07-30 16:30:00+00:00,3.0,ALL_BULL_CONTROL,996.407468639738,26.841208618648935,151.53494356759234,151.53494356759234,155.72999572753906,4.1950521599467265,159.9250478874858,164.12010004743252,151.875,159.07220458984375,159.07220458984375,1,0,0.0,997.4038761083777,983.5068197609462,996.407468639738,984.4913110720182,1.9808987797117563,False,True,True,False,False,5029,19,151.6199951171875,0.48867164783568406,-0.8557691778345409,2026-08-04 13:30:00+00:00,151.53494356759234,stop,LOSS,-13.897056347431544,996.407468639738,3,"[{""time"": ""2026-07-30 16:30:00+00:00"", ""price"": 155.72999572753906, ""fraction"": 0.2, ""shares"": 1.2796603043424277, ""reason"": ""starter20""}, {""time"": ""2026-07-31 13:30:00+00:00"", ""price"": 154.05197486356036, ""fraction"": 0.2, ""shares"": 1.2935990850130017, ""reason"": ""adverse20""}, {""time"": ""2026-07-31 13:30:00+00:00"", ""price"": 152.3739539995817, ""fraction"": 0.6, ""shares"": 3.9235346034630303, ""reason"": ""support60""}]","[{""time"": ""2026-08-04 13:30:00+00:00"", ""price"": 151.53494356759234, ""shares"": 6.49679399281846, ""reason"": ""stop""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,MA,DAGG|MA|5035,2026-07-31,2026-07-31,0,2026-07-31 16:30:00+00:00,3.0,ALL_BULL_CONTROL,996.9629764916144,31.114086675682774,553.606006410297,553.606006410297,571.4400024414062,17.833996031109223,589.2739984725155,607.1079945036247,554.9151000976562,582.6199951171875,582.6199951171875,1,0,0.0,399.18397578724245,398.81381636190997,398.7851905966458,399.2130293913013,0.7979982199879472,False,True,False,False,False,5036,26,568.4600219726562,0.6879513081104128,-0.41718089588155544,2026-08-06 13:30:00+00:00,568.4600219726562,time,TIME,-0.37015942533247426,398.7851905966458,2,"[{""time"": ""2026-07-31 16:30:00+00:00"", ""price"": 571.4400024414062, ""fraction"": 0.2, ""shares"": 0.3489300616800414, ""reason"": ""starter20""}, {""time"": ""2026-08-04 13:30:00+00:00"", ""price"": 564.3064040289626, ""fraction"": 0.2, ""shares"": 0.3533410109733386, ""reason"": ""adverse20""}]","[{""time"": ""2026-08-06 13:30:00+00:00"", ""price"": 568.4600219726562, ""shares"": 0.7022710726533801, ""reason"": ""time""}]"
DORO_AGG_NOT_BEAR_JUL_AUG_REPLAY,A,V,DAGG|V|5044,2026-08-03,2026-08-03,0,2026-08-03 18:30:00+00:00,3.0,ALL_BULL_CONTROL,998.2608970136124,18.119928881286217,359.454743232978,359.454743232978,366.1000061035156,6.6452628705376355,372.74526897405326,379.3905318445909,360.1000061035156,371.9700012207031,371.9700012207031,1,0,0.0,999.2591579106261,1002.446898642023,998.2608970136124,1003.450348991014,2.0017112460046267,False,True,True,False,False,5045,26,364.25,0.9480419233526949,-0.9049470212089922,2026-08-07 15:30:00+00:00,364.25,time,TIME,3.187740731396957,998.2608970136124,3,"[{""time"": ""2026-08-03 18:30:00+00:00"", ""price"": 366.1000061035156, ""fraction"": 0.2, ""shares"": 0.5453487464468121, ""reason"": ""starter20""}, {""time"": ""2026-08-04 13:30:00+00:00"", ""price"": 363.4419009553006, ""fraction"": 0.2, ""shares"": 0.5493372637495574, ""reason"": ""adverse20""}, {""time"": ""2026-08-04 13:30:00+00:00"", ""price"": 360.78379580708554, ""fraction"": 0.6, ""shares"": 1.6601536575895306, ""reason"": ""support60""}]","[{""time"": ""2026-08-07 15:30:00+00:00"", ""price"": 364.25, ""shares"": 2.7548396677859, ""reason"": ""time""}]"
