strategy,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,target1,target2,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,partial_taken,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
KOSDAQ40_PIT|5M|1T,222800.KQ,222800,KOSDAQ,심텍,KRLEVEL_RR|222800|2T|240|242|243,2023-10-11 04:00:00+00:00,5000000,1,999995.932,47895.02519915536,37941.37548152912,37941.37548152912,39800.0,39850.0,1908.6245184708823,41758.62451847088,43667.249036941765,39550.0,2,0,971145.65,944215.5625,971000.0,946250.0,287.5875,1892.5,False,True,True,244,7,38250.0,0.07859062825001029,-0.8644969107501131,2023-10-12 04:00:00+00:00,37941.37548152912,stop,LOSS,-26930.087500000023,3,"[{""time"": ""2023-10-11 04:00:00+00:00"", ""raw_price"": 39800.0, ""price"": 39850.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2023-10-12 00:00:00+00:00"", ""raw_price"": 39086.55019261165, ""price"": 39150.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}, {""time"": ""2023-10-12 03:00:00+00:00"", ""raw_price"": 38323.1003852233, ""price"": 38400.0, ""shares"": 15, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 1}]","[{""time"": ""2023-10-12 04:00:00+00:00"", ""raw_price"": 37941.37548152912, ""price"": 37850.0, ""shares"": 25, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 141.9375, ""stt"": 1892.5, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,101490.KQ,101490,KOSDAQ,에스앤에스텍,KRLEVEL_RR|101490|3T|240|242|243,2023-10-11 04:00:00+00:00,5000000,1,887927.0058791619,50000.0,42654.74573356139,42654.74573356139,45150.0,45200.0,2545.254266438613,47745.25426643861,50290.508532877226,44300.0,3,0,312646.89,297558.87,312600.0,298200.0,91.62,596.4,False,True,False,244,15,43700.0,0.0,-0.7857761113974884,2023-10-16 00:00:00+00:00,42654.74573356139,stop,LOSS,-15088.020000000019,2,"[{""time"": ""2023-10-11 04:00:00+00:00"", ""raw_price"": 45150.0, ""price"": 45200.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2023-10-12 00:00:00+00:00"", ""raw_price"": 44181.89829342456, ""price"": 44250.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2023-10-16 00:00:00+00:00"", ""raw_price"": 42654.74573356139, ""price"": 42600.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 44.73, ""stt"": 596.4, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,028300.KQ,028300,KOSDAQ,HLB,KRLEVEL_RR|028300|3T|258|262|264,2023-10-17 01:00:00+00:00,5000000,1,991596.3785000002,39060.73315199604,29970.976880547092,29970.976880547092,31150.0,31200.0,1229.0231194529078,32429.023119452908,33658.046238905816,30650.0,3,0,372055.8,358028.58,372000.0,358800.0,109.61999999999999,717.6,False,True,False,265,6,30550.0,0.24409630319529155,-0.6509234751874441,2023-10-18 00:00:00+00:00,29970.976880547092,stop,LOSS,-14027.219999999972,2,"[{""time"": ""2023-10-17 01:00:00+00:00"", ""raw_price"": 31150.0, ""price"": 31200.0, ""shares"": 6, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2023-10-17 01:00:00+00:00"", ""raw_price"": 30708.39075221884, ""price"": 30800.0, ""shares"": 6, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2023-10-18 00:00:00+00:00"", ""raw_price"": 29970.976880547092, ""price"": 29900.0, ""shares"": 12, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 53.81999999999999, ""stt"": 717.6, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,101490.KQ,101490,KOSDAQ,에스앤에스텍,KRLEVEL_RR|101490|3T|266|267|268,2023-10-17 05:00:00+00:00,5000000,1,613509.890827604,49513.26092500001,41965.820828614174,41965.820828614174,45600.0,45650.0,3684.1791713858256,49334.179171385826,53018.35834277165,44300.0,3,0,179826.97,176819.02000000002,179800.0,177200.0,53.55,354.40000000000003,False,True,False,269,26,44350.0,0.6650056596130253,-0.7871495562766422,2023-10-24 00:00:00+00:00,44350.0,time,TIME,-3007.9499999999825,2,"[{""time"": ""2023-10-17 05:00:00+00:00"", ""raw_price"": 45600.0, ""price"": 45650.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2023-10-20 00:00:00+00:00"", ""raw_price"": 44176.32833144567, ""price"": 44250.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2023-10-24 00:00:00+00:00"", ""raw_price"": 44350.0, ""price"": 44300.0, ""shares"": 4, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 26.58, ""stt"": 354.40000000000003, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,068760.KQ,068760,KOSDAQ,셀트리온제약,KRLEVEL_RR|068760|3T|291|294|296,2023-10-24 03:00:00+00:00,5000000,1,525642.0893769345,49409.467225,53544.699973590745,53544.699973590745,58956.91796875,59100.0,5555.300026409255,64655.300026409255,70210.60005281851,58245.51953125,3,0,116117.41500000001,114154.04,116100.0,114400.0,34.575,228.8,False,True,False,297,26,57356.27734375,0.13431500597678625,-0.5539916528575402,2023-10-30 04:00:00+00:00,57356.27734375,time,TIME,-1963.3750000000146,2,"[{""time"": ""2023-10-24 03:00:00+00:00"", ""raw_price"": 58956.91796875, ""price"": 59100.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2023-10-26 02:00:00+00:00"", ""raw_price"": 56877.8799894363, ""price"": 57000.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2023-10-30 04:00:00+00:00"", ""raw_price"": 57356.27734375, ""price"": 57200.0, ""shares"": 2, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 17.16, ""stt"": 228.8, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,095340.KQ,095340,KOSDAQ,ISC,KRLEVEL_RR|095340|2T|294|296|298,2023-10-24 05:00:00+00:00,5000000,1,527401.4160248673,49410.615489062504,69786.10698216551,69786.10698216551,76900.0,77000.0,7213.893017834489,84213.89301783449,91427.78603566898,75350.0,2,0,436965.53500000003,420893.13,436900.0,421800.0,128.805,843.6,False,True,True,299,26,70400.0,0.4713127837624397,-0.9842119896215652,2023-10-31 00:00:00+00:00,70400.0,time,TIME,-16072.405000000028,3,"[{""time"": ""2023-10-24 05:00:00+00:00"", ""raw_price"": 76900.0, ""price"": 77000.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2023-10-26 00:00:00+00:00"", ""raw_price"": 74114.4427928662, ""price"": 74300.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}, {""time"": ""2023-10-26 00:00:00+00:00"", ""raw_price"": 71228.88558573241, ""price"": 71400.0, ""shares"": 4, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 1}]","[{""time"": ""2023-10-31 00:00:00+00:00"", ""raw_price"": 70400.0, ""price"": 70300.0, ""shares"": 6, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 63.269999999999996, ""stt"": 843.6, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,028300.KQ,028300,KOSDAQ,HLB,KRLEVEL_RR|028300|2T|332|334|336,2023-11-02 01:00:00+00:00,5000000,1,984619.7885000003,24635.12980484616,28615.664708126842,28615.664708126842,29300.0,29350.0,734.335291873158,30084.335291873158,30818.670583746316,28950.0,2,0,176126.415,170931.705,176100.0,171300.0,52.11,342.6,False,False,False,337,6,29700.0,0.3404439399368846,-0.3404439399368846,2023-11-03 00:00:00+00:00,28615.664708126842,stop,LOSS,-5194.710000000021,1,"[{""time"": ""2023-11-02 01:00:00+00:00"", ""raw_price"": 29300.0, ""price"": 29350.0, ""shares"": 6, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2023-11-03 00:00:00+00:00"", ""raw_price"": 28615.664708126842, ""price"": 28550.0, ""shares"": 6, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 25.694999999999997, ""stt"": 342.6, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,112040.KQ,112040,KOSDAQ,위메이드,KRLEVEL_RR|112040|4T|319|321|323,2023-10-31 00:00:00+00:00,5000000,1,587478.1827750974,49496.17812500001,36629.92229660733,40000.0,39950.0,40000.0,3370.0777033926715,43370.07770339267,46740.15540678534,38550.0,4,0,80012.0,87611.23,80000.0,87800.0,25.169999999999998,175.60000000000002,True,False,False,324,26,44550.0,1.765537926324402,-0.3264019695725785,2023-11-06 01:00:00+00:00,44550.0,time,TIME,7599.229999999996,1,"[{""time"": ""2023-10-31 00:00:00+00:00"", ""raw_price"": 39950.0, ""price"": 40000.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2023-11-06 00:00:00+00:00"", ""raw_price"": 43370.07770339267, ""price"": 43300.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 1, ""commission"": 6.494999999999999, ""stt"": 86.60000000000001, ""rural_tax"": 0.0}, {""time"": ""2023-11-06 01:00:00+00:00"", ""raw_price"": 44550.0, ""price"": 44500.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 6.675, ""stt"": 89.0, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,096530.KQ,096530,KOSDAQ,씨젠,KRLEVEL_RR|096530|2T|339|342|344,2023-11-03 03:00:00+00:00,5000000,1,983640.8465000002,43095.55912097716,19458.419875778425,20350.0,20300.0,20350.0,891.5801242215748,21241.580124221575,22133.16024844315,19955.0,2,0,183177.4725,191437.52250000002,183150.0,191850.0,56.24999999999999,383.70000000000005,True,False,False,345,26,21500.0,1.5141656518853701,-0.2243208373163511,2023-11-09 04:00:00+00:00,21500.0,time,TIME,8260.050000000017,1,"[{""time"": ""2023-11-03 03:00:00+00:00"", ""raw_price"": 20300.0, ""price"": 20350.0, ""shares"": 9, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2023-11-07 00:00:00+00:00"", ""raw_price"": 21241.580124221575, ""price"": 21150.0, ""shares"": 4, ""reason"": ""target1_partial"", ""slippage_ticks"": 1, ""commission"": 12.69, ""stt"": 169.20000000000002, ""rural_tax"": 0.0}, {""time"": ""2023-11-09 04:00:00+00:00"", ""raw_price"": 21500.0, ""price"": 21450.0, ""shares"": 5, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 16.0875, ""stt"": 214.5, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|1T,403870.KQ,403870,KOSDAQ,HPSP,KRLEVEL_RR|403870|2T|367|369|371,2023-11-10 00:00:00+00:00,5000000,1,985211.2655000003,17212.31827806033,36107.952229263545,36750.0,36700.0,36750.0,642.0477707364553,37392.047770736455,38034.09554147291,36350.0,2,0,366554.975,375441.0625,366500.0,376250.0,111.4125,752.5,True,True,False,372,2,37800.0,2.414150582941961,-0.46725495153715374,2023-11-10 01:00:00+00:00,38034.09554147291,target2,WIN,8886.087500000023,2,"[{""time"": ""2023-11-10 00:00:00+00:00"", ""raw_price"": 36700.0, ""price"": 36750.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2023-11-10 00:00:00+00:00"", ""raw_price"": 36493.180891705415, ""price"": 36550.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2023-11-10 00:00:00+00:00"", ""raw_price"": 37392.047770736455, ""price"": 37300.0, ""shares"": 5, ""reason"": ""target1_partial"", ""slippage_ticks"": 1, ""commission"": 27.974999999999998, ""stt"": 373.0, ""rural_tax"": 0.0}, {""time"": ""2023-11-10 01:00:00+00:00"", ""raw_price"": 38034.09554147291, ""price"": 37950.0, ""shares"": 5, ""reason"": ""target2"", ""slippage_ticks"": 1, ""commission"": 28.4625, ""stt"": 379.5, ""rural_tax"": 0.0}]"
