strategy,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,target1,target2,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,partial_taken,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
KOSDAQ40_PIT|5M|2T,096530.KQ,096530,KOSDAQ,씨젠,KRLEVEL_RR|096530|2T|474|476|478,2023-12-06 00:00:00+00:00,5000000,2,373752.74307902047,48801.613675000015,22648.601455708995,22648.601455708995,25950.0,26050.0,3401.3985442910052,29451.398544291005,32852.79708858201,24750.0,2,0,337600.6325,317815.225,337550.0,318500.0,98.4075,637.0,False,True,True,479,26,22850.0,0.2645970439161218,-0.9554893252526622,2023-12-12 01:00:00+00:00,22850.0,time,TIME,-19785.40750000003,3,"[{""time"": ""2023-12-06 00:00:00+00:00"", ""raw_price"": 25950.0, ""price"": 26050.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-08 00:00:00+00:00"", ""raw_price"": 24689.440582283598, ""price"": 24800.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-12 00:00:00+00:00"", ""raw_price"": 23328.881164567196, ""price"": 23450.0, ""shares"": 9, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-12 01:00:00+00:00"", ""raw_price"": 22850.0, ""price"": 22750.0, ""shares"": 14, ""reason"": ""time"", ""slippage_ticks"": 2, ""commission"": 47.775, ""stt"": 637.0, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,101490.KQ,101490,KOSDAQ,에스앤에스텍,KRLEVEL_RR|101490|2T|475|480|481,2023-12-06 03:00:00+00:00,5000000,2,408492.5398311598,48865.20427500001,40585.3682811231,40585.3682811231,46000.0,46100.0,5514.631718876903,51614.6317188769,57129.263437753805,45150.0,2,0,46106.915,44803.465,46100.0,44900.0,13.649999999999999,89.8,False,False,False,482,26,45000.0,0.2266697149913344,-0.3354711781871749,2023-12-12 04:00:00+00:00,45000.0,time,TIME,-1303.4500000000044,1,"[{""time"": ""2023-12-06 03:00:00+00:00"", ""raw_price"": 46000.0, ""price"": 46100.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-12 04:00:00+00:00"", ""raw_price"": 45000.0, ""price"": 44900.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 2, ""commission"": 6.734999999999999, ""stt"": 89.8, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,214370.KQ,214370,KOSDAQ,케어젠,KRLEVEL_RR|214370|6T|444|445|446,2023-12-12 04:00:00+00:00,5000000,2,973447.1840000002,26080.4442817763,27785.092877679213,27785.092877679213,28450.0,28550.0,764.9071223207866,29314.907122320787,30079.814244641573,28150.0,6,0,902535.3600000001,882897.68,902400.0,884800.0,268.08,1769.6000000000001,False,True,True,447,11,27900.0,0.3268370664944012,-0.9805111994832036,2023-12-14 02:00:00+00:00,27785.092877679213,stop,LOSS,-19637.68000000005,3,"[{""time"": ""2023-12-12 04:00:00+00:00"", ""raw_price"": 28450.0, ""price"": 28550.0, ""shares"": 6, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-13 00:00:00+00:00"", ""raw_price"": 28244.037151071687, ""price"": 28350.0, ""shares"": 6, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-13 05:00:00+00:00"", ""raw_price"": 27938.07430214337, ""price"": 28050.0, ""shares"": 20, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-14 02:00:00+00:00"", ""raw_price"": 27785.092877679213, ""price"": 27650.0, ""shares"": 32, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 132.72, ""stt"": 1769.6000000000001, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,225570.KQ,225570,KOSDAQ,넥슨게임즈,KRLEVEL_RR|225570|2T|510|511|512,2023-12-13 04:00:00+00:00,5000000,2,973089.4810000003,18001.02346101899,15772.72369328122,16070.0,16050.0,16070.0,297.2763067187807,16367.27630671878,16664.55261343756,15925.0,2,0,192868.926,193922.169,192840.0,194340.0,58.077,388.68,True,False,False,513,9,16140.0,1.110078376721006,-0.20183243213109203,2023-12-15 00:00:00+00:00,16070.0,stop,BE_STOP,1053.2429999999877,1,"[{""time"": ""2023-12-13 04:00:00+00:00"", ""raw_price"": 16050.0, ""price"": 16070.0, ""shares"": 12, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-14 01:00:00+00:00"", ""raw_price"": 16367.27630671878, ""price"": 16340.0, ""shares"": 6, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 14.706, ""stt"": 196.08, ""rural_tax"": 0.0}, {""time"": ""2023-12-15 00:00:00+00:00"", ""raw_price"": 16070.0, ""price"": 16050.0, ""shares"": 6, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 14.444999999999999, ""stt"": 192.6, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,000250.KQ,000250,KOSDAQ,삼천당제약,KRLEVEL_RR|000250|4T|503|505|507,2023-12-12 05:00:00+00:00,5000000,2,973402.7380000001,28173.150984651307,66226.09051511296,66226.09051511296,68000.0,68200.0,1973.9094848870445,70173.90948488704,72147.81896977409,66550.0,4,0,807121.05,790297.2,807000.0,792000.0,239.84999999999997,1584.0,False,True,True,508,17,66700.0,0.7092523799692436,-0.9118959171033132,2023-12-15 03:00:00+00:00,66226.09051511296,stop,LOSS,-16823.850000000093,3,"[{""time"": ""2023-12-12 05:00:00+00:00"", ""raw_price"": 68000.0, ""price"": 68200.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-13 01:00:00+00:00"", ""raw_price"": 67410.43620604518, ""price"": 67700.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-15 02:00:00+00:00"", ""raw_price"": 66620.87241209036, ""price"": 66900.0, ""shares"": 8, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-15 03:00:00+00:00"", ""raw_price"": 66226.09051511296, ""price"": 66000.0, ""shares"": 12, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 118.79999999999998, ""stt"": 1584.0, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,005290.KQ,005290,KOSDAQ,동진쎄미켐,KRLEVEL_RR|005290|3T|515|517|519,2023-12-14 05:00:00+00:00,5000000,2,969996.2446000003,31595.724378907413,37874.76556860865,37874.76556860865,39050.0,39150.0,1275.234431391349,40425.23443139135,41700.4688627827,38600.0,3,0,924238.615,904052.1,924100.0,906000.0,274.515,1812.0,False,True,True,520,21,38050.0,0.23525086259840391,-0.8625864961941477,2023-12-20 01:00:00+00:00,37874.76556860865,stop,LOSS,-20186.515000000014,3,"[{""time"": ""2023-12-14 05:00:00+00:00"", ""raw_price"": 39050.0, ""price"": 39150.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-15 00:00:00+00:00"", ""raw_price"": 38639.90622744346, ""price"": 38750.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-15 01:00:00+00:00"", ""raw_price"": 38129.812454886924, ""price"": 38250.0, ""shares"": 15, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-20 01:00:00+00:00"", ""raw_price"": 37874.76556860865, ""price"": 37750.0, ""shares"": 24, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 135.89999999999998, ""stt"": 1812.0, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,121600.KQ,121600,KOSDAQ,나노신소재,KRLEVEL_RR|121600|4T|537|542|543,2023-12-20 05:00:00+00:00,5000000,2,961128.4931000002,21099.258422733117,124701.04495058542,124701.04495058542,127300.0,127500.0,2798.9550494145806,130298.95504941458,133097.91009882916,126850.0,4,0,756213.415,745393.95,756100.0,747000.0,225.46499999999997,1494.0,False,True,True,544,3,127000.0,0.0,-0.8574628593988944,2023-12-21 01:00:00+00:00,124701.04495058542,stop,LOSS,-10819.465000000084,3,"[{""time"": ""2023-12-20 05:00:00+00:00"", ""raw_price"": 127300.0, ""price"": 127500.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-21 00:00:00+00:00"", ""raw_price"": 126380.41798023417, ""price"": 126600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-21 00:00:00+00:00"", ""raw_price"": 125260.83596046834, ""price"": 125500.0, ""shares"": 4, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-21 01:00:00+00:00"", ""raw_price"": 124701.04495058542, ""price"": 124500.0, ""shares"": 6, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 112.05, ""stt"": 1494.0, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,009520.KQ,009520,KOSDAQ,포스코엠텍,KRLEVEL_RR|009520|6T|521|526|527,2023-12-18 01:00:00+00:00,5000000,2,921103.0281467306,48334.92483000001,22124.70764909839,23350.0,23250.0,23350.0,1225.292350901611,24575.29235090161,25800.584701803222,23075.0,6,0,347502.1175,356382.12750000006,347450.0,357150.0,105.69,714.3,True,True,False,528,25,23500.0,1.6730701032219304,-0.6937119940188492,2023-12-22 01:00:00+00:00,23350.0,stop,BE_STOP,8880.010000000068,2,"[{""time"": ""2023-12-18 01:00:00+00:00"", ""raw_price"": 23250.0, ""price"": 23350.0, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-19 00:00:00+00:00"", ""raw_price"": 22859.883059639356, ""price"": 23000.0, ""shares"": 8, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-21 00:00:00+00:00"", ""raw_price"": 24575.29235090161, ""price"": 24450.0, ""shares"": 7, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 25.6725, ""stt"": 342.3, ""rural_tax"": 0.0}, {""time"": ""2023-12-22 01:00:00+00:00"", ""raw_price"": 23350.0, ""price"": 23250.0, ""shares"": 8, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 27.9, ""stt"": 372.0, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,009520.KQ,009520,KOSDAQ,포스코엠텍,KRLEVEL_RR|009520|6T|549|554|555,2023-12-22 05:00:00+00:00,5000000,2,835261.417337176,48079.26628,22382.903962222586,23750.0,23650.0,23750.0,1367.0960377774136,25117.096037777414,26484.192075554827,23550.0,6,0,329749.45499999996,358677.1825,329700.0,359450.0,103.3725,718.9000000000001,True,True,False,556,8,23100.0,4.535160536402246,-0.6217558799906305,2023-12-27 00:00:00+00:00,26484.192075554827,target2,WIN,28927.727500000037,2,"[{""time"": ""2023-12-22 05:00:00+00:00"", ""raw_price"": 23650.0, ""price"": 23750.0, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-12-26 00:00:00+00:00"", ""raw_price"": 23203.161584889036, ""price"": 23350.0, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-12-27 00:00:00+00:00"", ""raw_price"": 25117.096037777414, ""price"": 25000.0, ""shares"": 7, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 26.249999999999996, ""stt"": 350.0, ""rural_tax"": 0.0}, {""time"": ""2023-12-27 00:00:00+00:00"", ""raw_price"": 26484.192075554827, ""price"": 26350.0, ""shares"": 7, ""reason"": ""target2"", ""slippage_ticks"": 2, ""commission"": 27.667499999999997, ""stt"": 368.90000000000003, ""rural_tax"": 0.0}]"
KOSDAQ40_PIT|5M|2T,005290.KQ,005290,KOSDAQ,동진쎄미켐,KRLEVEL_RR|005290|2T|561|562|564,2023-12-27 02:00:00+00:00,5000000,2,969215.2461000001,27732.67275957092,37155.532349679794,38250.0,38150.0,38250.0,1094.4676503202063,39344.467650320206,40438.93530064041,37400.0,2,0,191278.6875,198911.36500000002,191250.0,199300.0,58.582499999999996,358.74,True,False,False,565,11,38550.0,2.7410586316756786,-0.2284215526396399,2024-01-02 01:00:00+00:00,40438.93530064041,target2,WIN,7632.67750000002,1,"[{""time"": ""2023-12-27 02:00:00+00:00"", ""raw_price"": 38150.0, ""price"": 38250.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2024-01-02 01:00:00+00:00"", ""raw_price"": 39344.467650320206, ""price"": 39200.0, ""shares"": 2, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 11.76, ""stt"": 141.12, ""rural_tax"": 0.0}, {""time"": ""2024-01-02 01:00:00+00:00"", ""raw_price"": 40438.93530064041, ""price"": 40300.0, ""shares"": 3, ""reason"": ""target2"", ""slippage_ticks"": 2, ""commission"": 18.134999999999998, ""stt"": 217.62, ""rural_tax"": 0.0}]"
