market,entry_mode,selected_development_mode,development_gate_pass,window,trades,wins,sum_net_r,mean_net_r,median_net_r,pf,winrate,avg_win_r,avg_loss_r,max_drawdown_r,top3_ticker_r,residual_ex_top3_r,max_positive_month_share
KR,DAILY_5_20_CROSS,True,False,VALIDATION_2026_H1,21,16,30.40229435188734,1.4477283024708256,0.894090152762412,21.505249802518208,0.7619047619047619,1.9928095881046421,0.2965318115573866,1.1334874133653727,13.766145885725429,16.63614846616191,0.6427484862991315
KR,DAILY_5_20_CROSS,True,False,STRESS_2026_07_PLUS,2,0,-0.7406070890724418,-0.3703035445362209,-0.3703035445362209,0.0,0.0,0.0,0.3703035445362209,0.7406070890724418,-0.7406070890724418,0.0,0.0
KR,CROSS_60M_REGIME,False,False,VALIDATION_2026_H1,9,4,0.0671805989821801,0.007464510998020011,-0.10704808070904952,1.045310888318759,0.4444444444444444,0.38745991419227827,0.2965318115573866,1.133487413365375,0.6828272670802428,-0.6156466680980627,0.7446605919102319
KR,CROSS_60M_REGIME,False,False,STRESS_2026_07_PLUS,0,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
