strategy,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,target1,target2,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,partial_taken,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
KOSPI40_PIT_V028|5M|2T,005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|3T|2386|2391|2393,2025-04-02 04:00:00+00:00,5000000,2,973197.5967000008,28580.908587879603,57655.5382628597,57655.5382628597,59150.0,59400.0,1744.4617371403,61144.4617371403,62888.9234742806,59100.0,3,0,355253.28,339638.67,355200.0,340200.0,104.30999999999999,510.3,False,True,False,2394,2,56900.0,0.0,-0.4585941800657902,2025-04-03 00:00:00+00:00,56900.0,gap_stop,LOSS,-15614.610000000044,2,"[{""time"": ""2025-04-02 04:00:00+00:00"", ""raw_price"": 59150.0, ""price"": 59400.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2025-04-02 04:00:00+00:00"", ""raw_price"": 58702.21530514388, ""price"": 59000.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-04-03 00:00:00+00:00"", ""raw_price"": 56900.0, ""price"": 56700.0, ""shares"": 6, ""reason"": ""gap_stop"", ""slippage_ticks"": 2, ""commission"": 51.029999999999994, ""stt"": 0.0, ""rural_tax"": 510.3}]"
KOSPI40_PIT_V028|5M|2T,003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|2T|2508|2511|2512,2025-04-30 03:00:00+00:00,5000000,2,970074.6747000008,23811.743712925305,64575.03495874362,66200.0,66000.0,66200.0,1624.9650412563788,67824.96504125638,69449.93008251276,65900.0,2,0,132419.86,133379.56,132400.0,133600.0,39.9,200.4,True,False,False,2513,11,66700.0,1.0461763526220886,-0.30769892724179077,2025-05-07 01:00:00+00:00,66200.0,stop,BE_STOP,959.7000000000116,1,"[{""time"": ""2025-04-30 03:00:00+00:00"", ""raw_price"": 66000.0, ""price"": 66200.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-05-07 00:00:00+00:00"", ""raw_price"": 67824.96504125638, ""price"": 67600.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 10.139999999999999, ""stt"": 0.0, ""rural_tax"": 101.4}, {""time"": ""2025-05-07 01:00:00+00:00"", ""raw_price"": 66200.0, ""price"": 66000.0, ""shares"": 1, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 9.899999999999999, ""stt"": 0.0, ""rural_tax"": 99.0}]"
KOSPI40_PIT_V028|5M|2T,034020.KS,034020,KOSPI,두산에너빌리티,KRLEVEL_RR|034020|7T|2525|2530|2532,2025-05-08 05:00:00+00:00,5000000,2,568594.3574692103,48513.330735000025,25016.45662558461,27350.0,27225.0,27350.0,2333.543374415389,29683.54337441539,32017.086748830778,27100.0,7,0,109416.41,122697.215,109400.0,122900.0,34.845,184.35000000000002,True,False,False,2533,26,31900.0,2.3140774065760983,-0.08570657061392957,2025-05-15 00:00:00+00:00,32017.086748830778,target2,WIN,13280.804999999993,1,"[{""time"": ""2025-05-08 05:00:00+00:00"", ""raw_price"": 27225.0, ""price"": 27350.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-05-12 00:00:00+00:00"", ""raw_price"": 29683.54337441539, ""price"": 29550.0, ""shares"": 2, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 8.864999999999998, ""stt"": 0.0, ""rural_tax"": 88.65}, {""time"": ""2025-05-15 00:00:00+00:00"", ""raw_price"": 32017.086748830778, ""price"": 31900.0, ""shares"": 2, ""reason"": ""target2"", ""slippage_ticks"": 2, ""commission"": 9.569999999999999, ""stt"": 0.0, ""rural_tax"": 95.7}]"
KOSPI40_PIT_V028|5M|2T,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|2541|2543|2545,2025-05-13 00:00:00+00:00,5000000,2,971843.8297000006,22790.102000542876,126853.79632056276,129900.0,129700.0,129900.0,3046.2036794372398,132946.20367943723,135992.40735887448,129450.0,2,0,258838.82,265061.925,258800.0,265500.0,78.645,398.25,True,True,False,2546,26,133000.0,1.1817988482848492,-0.5252439325710441,2025-05-19 01:00:00+00:00,133000.0,time,TIME,6223.104999999981,2,"[{""time"": ""2025-05-13 00:00:00+00:00"", ""raw_price"": 129700.0, ""price"": 129900.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2025-05-14 00:00:00+00:00"", ""raw_price"": 128681.5185282251, ""price"": 128900.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-05-19 00:00:00+00:00"", ""raw_price"": 132946.20367943723, ""price"": 132700.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 19.904999999999998, ""stt"": 0.0, ""rural_tax"": 199.05}, {""time"": ""2025-05-19 01:00:00+00:00"", ""raw_price"": 133000.0, ""price"": 132800.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 2, ""commission"": 19.919999999999998, ""stt"": 0.0, ""rural_tax"": 199.20000000000002}]"
KOSPI40_PIT_V028|5M|2T,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|4T|2613|2619|2620,2025-05-29 03:00:00+00:00,5000000,2,974167.3967000006,44950.367323496306,118087.57778847883,123800.0,123600.0,123800.0,5712.422211521174,129512.42221152117,135224.84442304235,123300.0,4,0,245636.84000000003,259970.34,245600.0,260400.0,75.9,390.6,True,True,False,2621,26,131300.0,1.6630423396995762,-0.6302055182019446,2025-06-05 04:00:00+00:00,131300.0,time,TIME,14333.49999999997,2,"[{""time"": ""2025-05-29 03:00:00+00:00"", ""raw_price"": 123600.0, ""price"": 123800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2025-06-02 00:00:00+00:00"", ""raw_price"": 121515.03111539152, ""price"": 121800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-06-05 00:00:00+00:00"", ""raw_price"": 129512.42221152117, ""price"": 129300.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 19.395, ""stt"": 0.0, ""rural_tax"": 193.95000000000002}, {""time"": ""2025-06-05 04:00:00+00:00"", ""raw_price"": 131300.0, ""price"": 131100.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 2, ""commission"": 19.665, ""stt"": 0.0, ""rural_tax"": 196.65}]"
KOSPI40_PIT_V028|5M|2T,068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|2T|2657|2663|2665,2025-06-12 00:00:00+00:00,5000000,2,977034.0967000006,19663.832358131178,150312.6646716573,150312.6646716573,153142.859375,153400.0,3087.335328342713,156487.3353283427,159574.67065668543,153523.8203125,2,0,153423.01,155942.27000000002,153400.0,156200.0,46.44,234.3,False,False,False,2666,3,154523.8125,1.3665708616967112,-0.08328885516236861,2025-06-12 02:00:00+00:00,156487.3353283427,target1_whole_share_exit,WIN,2519.2600000000093,1,"[{""time"": ""2025-06-12 00:00:00+00:00"", ""raw_price"": 153142.859375, ""price"": 153400.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-06-12 02:00:00+00:00"", ""raw_price"": 156487.3353283427, ""price"": 156200.0, ""shares"": 1, ""reason"": ""target1_whole_share_exit"", ""slippage_ticks"": 2, ""commission"": 23.43, ""stt"": 0.0, ""rural_tax"": 234.3}]"
KOSPI40_PIT_V028|5M|2T,068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|2T|2680|2682|2683,2025-06-17 00:00:00+00:00,5000000,2,977537.9487000008,15785.247887587653,151316.44309222,151316.44309222,153523.8125,153800.0,2483.556907780003,156283.55690778,158767.11381556,153523.8203125,2,0,763314.48,754253.425,763200.0,755500.0,227.80499999999998,1133.25,False,True,True,2684,26,151714.296875,0.9241785411922265,-0.9931949786505557,2025-06-23 01:00:00+00:00,151316.44309222,stop,LOSS,-9061.054999999935,3,"[{""time"": ""2025-06-17 00:00:00+00:00"", ""raw_price"": 153523.8125, ""price"": 153800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2025-06-18 00:00:00+00:00"", ""raw_price"": 152806.577236888, ""price"": 153100.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2025-06-23 00:00:00+00:00"", ""raw_price"": 151813.154473776, ""price"": 152100.0, ""shares"": 3, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2025-06-23 01:00:00+00:00"", ""raw_price"": 151316.44309222, ""price"": 151100.0, ""shares"": 5, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 113.32499999999999, ""stt"": 0.0, ""rural_tax"": 1133.25}]"
KOSPI40_PIT_V028|5M|2T,003490.KS,003490,KOSPI,대한항공,KRLEVEL_RR|003490|2T|2778|2782|2784,2025-07-09 05:00:00+00:00,5000000,2,975720.0317000007,24684.0238963106,23295.371467270223,23900.0,23800.0,23900.0,604.6285327297774,24504.628532729777,25109.257065459555,23775.0,2,0,191228.68,197273.96000000002,191200.0,197600.0,58.31999999999999,296.4,True,False,False,2785,8,25300.0,2.398166678395971,-0.1653908054066187,2025-07-11 00:00:00+00:00,25109.257065459555,target2,WIN,6045.280000000028,1,"[{""time"": ""2025-07-09 05:00:00+00:00"", ""raw_price"": 23800.0, ""price"": 23900.0, ""shares"": 8, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-07-10 02:00:00+00:00"", ""raw_price"": 24504.628532729777, ""price"": 24400.0, ""shares"": 4, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 14.639999999999999, ""stt"": 0.0, ""rural_tax"": 146.4}, {""time"": ""2025-07-11 00:00:00+00:00"", ""raw_price"": 25109.257065459555, ""price"": 25000.0, ""shares"": 4, ""reason"": ""target2"", ""slippage_ticks"": 2, ""commission"": 14.999999999999998, ""stt"": 0.0, ""rural_tax"": 150.0}]"
KOSPI40_PIT_V028|5M|2T,010950.KS,010950,KOSPI,S-Oil,KRLEVEL_RR|010950|3T|2780|2782|2783,2025-07-09 04:00:00+00:00,5000000,2,975725.7377000009,39309.180638169266,60845.796542853735,60845.796542853735,63200.0,63400.0,2554.2034571462646,65954.20345714627,68508.40691429253,63100.0,3,0,190228.53,189886.17,190200.0,190200.0,57.059999999999995,285.3,False,False,False,2784,26,63600.0,0.4306626384528495,-0.2740580426518133,2025-07-15 05:00:00+00:00,63600.0,time,TIME,-342.35999999998603,1,"[{""time"": ""2025-07-09 04:00:00+00:00"", ""raw_price"": 63200.0, ""price"": 63400.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-07-15 05:00:00+00:00"", ""raw_price"": 63600.0, ""price"": 63400.0, ""shares"": 3, ""reason"": ""time"", ""slippage_ticks"": 2, ""commission"": 28.529999999999998, ""stt"": 0.0, ""rural_tax"": 285.3}]"
KOSPI40_PIT_V028|5M|2T,042660.KS,042660,KOSPI,한화오션,KRLEVEL_RR|042660|4T|2810|2813|2814,2025-07-16 05:00:00+00:00,5000000,2,976866.3217000008,39899.790603189875,75581.43935389255,78800.0,78600.0,78800.0,3218.5606461074494,82018.56064610745,85237.1212922149,78550.0,4,0,157623.64,166524.78,157600.0,166800.0,48.66,250.2,True,False,False,2815,23,84600.0,2.237024804459637,-0.3106978895082829,2025-07-22 03:00:00+00:00,85237.1212922149,target2,WIN,8901.139999999985,1,"[{""time"": ""2025-07-16 05:00:00+00:00"", ""raw_price"": 78600.0, ""price"": 78800.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2025-07-21 00:00:00+00:00"", ""raw_price"": 82018.56064610745, ""price"": 81800.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 12.27, ""stt"": 0.0, ""rural_tax"": 122.7}, {""time"": ""2025-07-22 03:00:00+00:00"", ""raw_price"": 85237.1212922149, ""price"": 85000.0, ""shares"": 1, ""reason"": ""target2"", ""slippage_ticks"": 2, ""commission"": 12.749999999999998, ""stt"": 0.0, ""rural_tax"": 127.5}]"
KOSPI40_PIT_V028|5M|2T,096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|3T|2846|2850|2851,2025-07-25 00:00:00+00:00,5000000,2,978646.5497000009,25363.418725446718,112798.83079411348,112798.83079411348,115600.0,115800.0,3001.1692058865156,118801.16920588652,121802.33841177303,116000.0,3,0,798719.7899999999,786200.625,798600.0,787500.0,237.91499999999996,1181.25,False,True,True,2852,10,113300.0,0.03332034721796401,-0.9329697221029921,2025-07-28 03:00:00+00:00,112798.83079411348,stop,LOSS,-12519.16499999992,3,"[{""time"": ""2025-07-25 00:00:00+00:00"", ""raw_price"": 115600.0, ""price"": 115800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2025-07-25 00:00:00+00:00"", ""raw_price"": 114599.5323176454, ""price"": 114800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2025-07-28 00:00:00+00:00"", ""raw_price"": 113399.0646352908, ""price"": 113600.0, ""shares"": 5, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2025-07-28 03:00:00+00:00"", ""raw_price"": 112798.83079411348, ""price"": 112500.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 118.12499999999999, ""stt"": 0.0, ""rural_tax"": 1181.25}]"
