universe,cost_bps_side,years,positive_years,positive_year_pct,median_annual_return_pct,mean_annual_return_pct,worst_annual_return_pct,best_annual_return_pct,compounded_return_pct,median_closed_mdd_pct,worst_closed_mdd_pct,total_trades
KOSPI40_ROLLING,5.0,8,5,62.5,0.844815967567325,2.335219726851586,-15.06374185045557,21.882544571701224,15.359676423106494,4.704029615112271,15.06374185045557,180
KOSPI40_ROLLING,20.0,8,4,50.0,-0.05213360581934334,1.4454546804257655,-16.122930988047223,20.99579449816149,7.5568316819845105,5.141412383128008,16.122930988047223,180
KOSDAQ40_ROLLING,5.0,8,5,62.5,1.7369192927484067,2.4281900105724716,-1.9185999866206949,8.195439517704205,20.485961080993565,2.7033776246427554,4.16762216771901,133
KOSDAQ40_ROLLING,20.0,8,5,62.5,1.3180987159601476,1.98402497077092,-2.1790234018174037,7.3217850562867115,16.431550058938903,2.8994947173826393,4.368013526691383,133
KR80_ROLLING,5.0,8,4,50.0,0.5890117991413646,2.458723220964276,-14.152905342815647,24.501569578810887,16.122430291221356,5.941789061515062,14.152905342815647,279
KR80_ROLLING,20.0,8,4,50.0,-0.6409324601307553,1.2769587155687598,-15.52526191623943,23.15110705843417,5.758595022984037,6.397271772041758,15.52526191623943,279
