time,ticker,setup_id,event,reason,price,pnl
2026-01-02 19:30:00+00:00,QCOM,DAGG|QCOM|4029,ENTRY,DORO_D1_AGG+BULL,173.3800048828125,4.345355775748004
2026-01-05 15:30:00+00:00,NVDA,DAGG|NVDA|4032,ENTRY,DORO_D1_AGG+BULL,190.07000732421875,-10.322537281651307
2026-01-05 15:30:00+00:00,QCOM,DAGG|QCOM|4029,EXIT,target2,178.63645848690328,4.345355775748004
2026-01-07 20:30:00+00:00,WMT,DAGG|WMT|4051,ENTRY,DORO_D1_AGG+BULL,113.7699966430664,-10.568787322572007
2026-01-08 14:30:00+00:00,NVDA,DAGG|NVDA|4032,EXIT,stop,186.07209131674685,-10.322537281651307
2026-01-08 14:30:00+00:00,WMT,DAGG|WMT|4051,EXIT,gap_stop,110.5,-10.568787322572007
2026-01-09 15:30:00+00:00,JPM,DAGG|JPM|4060,ENTRY,DORO_D1_AGG+BULL,331.1199951171875,-5.756734974712032
2026-01-12 14:30:00+00:00,JPM,DAGG|JPM|4060,EXIT,gap_stop,321.8840026855469,-5.756734974712032
2026-01-12 18:30:00+00:00,PLTR,DAGG|PLTR|4070,ENTRY,DORO_D1_AGG+BULL,178.84930419921875,-13.388849635446263
2026-01-12 19:30:00+00:00,MSFT,DAGG|MSFT|4071,ENTRY,DORO_D1_AGG+BULL,479.1499938964844,-3.330509504445672
2026-01-13 14:30:00+00:00,MSFT,DAGG|MSFT|4071,EXIT,stop,471.61106011282436,-3.330509504445672
2026-01-16 14:30:00+00:00,PLTR,DAGG|PLTR|4070,EXIT,stop,173.83353696523048,-13.388849635446263
2026-01-16 19:30:00+00:00,AVGO,DAGG|AVGO|4099,ENTRY,DORO_D1_AGG+BULL,347.30999755859375,-18.547644515767388
2026-01-20 17:30:00+00:00,AVGO,DAGG|AVGO|4099,EXIT,stop,333.52083226812897,-18.547644515767388
2026-01-28 14:30:00+00:00,JPM,DAGG|JPM|4143,ENTRY,DORO_D1_AGG+BULL,300.2699890136719,8.957320968114232
2026-02-02 18:30:00+00:00,JPM,DAGG|JPM|4143,EXIT,target2,308.6042048005595,8.957320968114232
2026-02-20 19:30:00+00:00,QCOM,DAGG|QCOM|4251,ENTRY,DORO_D1_AGG+BULL,142.74000549316406,30.83139914710398
2026-02-24 15:30:00+00:00,MU,DAGG|MU|4261,ENTRY,DORO_D1_AGG+BULL,424.010009765625,-15.846243060820939
2026-02-25 18:30:00+00:00,JPM,DAGG|JPM|4270,ENTRY,DORO_D1_AGG+BULL,303.19000244140625,-19.294644074456414
2026-02-25 18:30:00+00:00,MA,DAGG|MA|4270,REJECT,TOTAL_RISK_CAP,,
2026-02-25 18:30:00+00:00,V,DAGG|V|4270,REJECT,TOTAL_RISK_CAP,,
2026-02-26 14:30:00+00:00,MU,DAGG|MU|4261,EXIT,stop,409.8030457363773,-15.846243060820939
2026-02-26 16:30:00+00:00,QCOM,DAGG|QCOM|4251,EXIT,time,145.0800018310547,30.83139914710398
2026-03-03 14:30:00+00:00,JPM,DAGG|JPM|4270,EXIT,stop,290.760240031689,-19.294644074456414
2026-03-17 18:30:00+00:00,NVDA,DAGG|NVDA|4370,ENTRY,DORO_D1_AGG+BULL,183.02999877929688,-9.732165364500645
2026-03-19 13:30:00+00:00,NVDA,DAGG|NVDA|4370,EXIT,gap_stop,178.00999450683594,-9.732165364500645
2026-03-19 19:30:00+00:00,AVGO,DAGG|AVGO|4385,ENTRY,DORO_D1_AGG+BULL,320.7279968261719,19.74683540878084
2026-03-19 19:30:00+00:00,QCOM,DAGG|QCOM|4385,ENTRY,DORO_D1_AGG+BULL,131.82000732421875,-8.116831470801799
2026-03-23 15:30:00+00:00,QCOM,DAGG|QCOM|4385,EXIT,stop,128.60889442222134,-8.116831470801799
2026-03-25 16:30:00+00:00,AVGO,DAGG|AVGO|4385,EXIT,time,319.9100036621094,19.74683540878084
2026-04-06 17:30:00+00:00,NFLX,DAGG|NFLX|4460,ENTRY,DORO_D1_AGG+BULL,98.95999908447266,5.715538244064589
2026-04-08 17:30:00+00:00,ORCL,DAGG|ORCL|4473,ENTRY,DORO_D1_AGG+BULL,145.1300048828125,-7.961036852759065
2026-04-09 13:30:00+00:00,ORCL,DAGG|ORCL|4473,EXIT,stop,139.43586117238206,-7.961036852759065
2026-04-09 16:30:00+00:00,ISRG,DAGG|ISRG|4480,ENTRY,DORO_D1_AGG+BULL,458.45001220703125,39.733771167782834
2026-04-09 16:30:00+00:00,MA,DAGG|MA|4479,ENTRY,DORO_D1_AGG+BULL,504.3900146484375,29.878882889029683
2026-04-10 14:30:00+00:00,NFLX,DAGG|NFLX|4460,EXIT,time,101.91999816894531,5.715538244064589
2026-04-10 18:30:00+00:00,TSLA,DAGG|TSLA|4489,ENTRY,DORO_D1_AGG+BULL,346.90509033203125,8.952776656322442
2026-04-13 17:30:00+00:00,PLTR,DAGG|PLTR|4495,REJECT,TOTAL_RISK_CAP,,
2026-04-15 13:30:00+00:00,ISRG,DAGG|ISRG|4480,EXIT,time,470.6300048828125,39.733771167782834
2026-04-15 13:30:00+00:00,MA,DAGG|MA|4479,EXIT,time,515.0,29.878882889029683
2026-04-15 13:30:00+00:00,TSLA,DAGG|TSLA|4489,EXIT,target2,368.3469145141911,8.952776656322442
2026-04-20 18:30:00+00:00,AMAT,DAGG|AMAT|4531,ENTRY,DORO_D1_AGG+BULL,393.0249938964844,7.238051880927372
2026-04-22 18:30:00+00:00,GOOGL,DAGG|GOOGL|4545,ENTRY,DORO_D1_AGG+BULL,338.0924987792969,6.235029679509097
2026-04-23 13:30:00+00:00,AMAT,DAGG|AMAT|4531,EXIT,target2,412.42816691414896,7.238051880927372
2026-04-27 17:30:00+00:00,GOOGL,DAGG|GOOGL|4545,EXIT,target2,352.52107719240496,6.235029679509097
2026-04-27 17:30:00+00:00,MSFT,DAGG|MSFT|4565,ENTRY,DORO_D1_AGG+BULL,425.0799865722656,-7.0959550339039765
2026-04-27 18:30:00+00:00,QCOM,DAGG|QCOM|4566,ENTRY,DORO_D1_AGG+BULL,149.88999938964844,15.02897455702157
2026-04-29 19:30:00+00:00,MU,DAGG|MU|4581,REJECT,TOTAL_RISK_CAP,,
2026-04-30 13:30:00+00:00,MSFT,DAGG|MSFT|4565,EXIT,stop,410.532033938663,-7.0959550339039765
2026-04-30 14:30:00+00:00,QCOM,DAGG|QCOM|4566,EXIT,target2,186.87766234088156,15.02897455702157
