ticker,variant,entry_time,entry,buy,stop,R,shares,risk_dollars,bars,peak,be,exit_time,exit,exit_reason,pnl,mfe_R
XOM,MODERATE_35_40,2026-02-18 10:30:00-05:00,149.0399932861328,149.3380732727051,144.83566833267963,4.204324953453181,8.106045433506754,34.08044908991766,9,153.3800048828125,True,2026-02-19 12:30:00-05:00,151.04871629908374,TRAIL_OR_STOP,11.417734578350268,1.0322731103634275
WMT,MODERATE_35_40,2026-02-19 10:30:00-05:00,129.5,129.759,125.44559994517593,4.054400054824072,8.939361735279158,36.24374870960803,4,129.5,False,2026-02-19 14:30:00-05:00,125.44559994517593,TRAIL_OR_STOP,-40.80185059106325,0.0
WMT,MODERATE_35_40,2026-04-08 10:30:00-04:00,124.30000305175781,124.54860305786133,121.06492272063218,3.23508033112563,9.660329030593495,31.25194043907494,6,129.14999389648438,True,2026-04-09 09:30:00-04:00,127.0582958900365,TRAIL_OR_STOP,21.789608635805724,1.4991871447714662
V,MODERATE_35_40,2026-04-22 15:30:00-04:00,310.5400085449219,311.16108856201174,308.091080711909,2.448927833012874,3.8842863945120873,9.512337062913875,1,312.20001220703125,False,2026-04-23 09:30:00-04:00,308.091080711909,TRAIL_OR_STOP,-14.318217709358926,0.6778491549369591
ORCL,MODERATE_35_40,2026-04-24 15:30:00-04:00,174.32000732421875,174.66864733886717,169.55530167002144,4.764705654197314,6.899074834700748,32.87206087362906,1,174.32000732421875,False,2026-04-27 09:30:00-04:00,169.55530167002144,TRAIL_OR_STOP,-37.6169038547431,0.0
ISRG,MODERATE_35_40,2026-04-22 10:30:00-04:00,490.55999755859375,491.54111755371093,449.65865865512916,40.90133890346459,0.8847336266836971,36.18678990428122,26,490.55999755859375,False,2026-04-27 15:30:00-04:00,470.94000244140625,TIME,-19.059812199658477,0.0
JPM,MODERATE_35_40,2026-04-27 10:30:00-04:00,310.7799987792969,311.4015587768555,306.45826917976274,4.321729599534137,3.8395088308082324,16.593318961776646,6,315.45001220703125,True,2026-04-28 09:30:00-04:00,312.1578731564757,TRAIL_OR_STOP,0.5068099182378503,1.0805889910923119
WMT,MODERATE_35_40,2026-04-29 09:30:00-04:00,126.68000030517578,126.93336030578614,126.57264871534336,0.10735158983241888,9.38273047298662,1.007251033244197,1,127.07499694824219,True,2026-04-29 10:30:00-04:00,126.4000015258789,GAP_STOP,-7.37631596947541,3.679467101353743
AVGO,MODERATE_35_40,2026-04-29 15:30:00-04:00,403.80999755859375,404.61761755371094,395.6857624331433,8.124235125450468,2.938907474713418,23.876375336515682,1,418.3800048828125,True,2026-04-30 09:30:00-04:00,408.7301682031268,TRAIL_OR_STOP,9.683965550759718,1.7934004985375014
CSCO,MODERATE_35_40,2026-04-29 09:30:00-04:00,87.10269927978516,87.27690467834472,85.61088824697384,1.491811032811313,13.646009928617435,20.357268165364207,14,92.91999816894531,True,2026-05-01 09:30:00-04:00,91.51487300487302,TRAIL_OR_STOP,55.33373212969005,3.899487777749891
V,MODERATE_35_40,2026-05-05 14:30:00-04:00,321.92999267578125,322.57385266113283,319.02735698226167,2.902635693519585,3.7368827756929073,10.846809327224774,3,324.5799865722656,False,2026-05-06 10:30:00-04:00,319.02735698226167,TRAIL_OR_STOP,-15.637174287006781,0.9129612449818428
AVGO,MODERATE_35_40,2026-05-12 14:30:00-04:00,415.57989501953125,416.4110548095703,407.0618918750937,8.518003144437557,2.8853786369549086,24.577664302474865,2,420.0899963378906,False,2026-05-13 09:30:00-04:00,407.0618918750937,TRAIL_OR_STOP,-29.32493037801917,0.5294787101956602
GOOGL,MODERATE_35_40,2026-05-13 09:30:00-04:00,385.3699951171875,386.1407351074219,383.3192311814951,2.0507639356923733,3.092545173581577,6.342080111480608,7,403.70001220703125,True,2026-05-14 09:30:00-04:00,397.052633349306,TRAIL_OR_STOP,31.2897318327074,8.938140939003405
ORCL,MODERATE_35_40,2026-05-13 09:30:00-04:00,188.5399932861328,188.91707327270507,182.7700398774098,5.769953408723012,6.19644926408465,35.75322355328442,7,195.39990234375,True,2026-05-14 09:30:00-04:00,188.17999267578125,GAP_STOP,-6.89937807664231,1.188901984415746
LLY,MODERATE_35_40,2026-05-11 10:30:00-04:00,987.1199951171875,989.0942351074219,940.4648222204073,46.655172896780186,0.7710433441262027,35.97316053111957,26,1022.8209838867188,False,2026-05-14 15:30:00-04:00,1007.7949829101562,TIME,12.864979895847657,0.7652096552833713
ORCL,MODERATE_35_40,2026-05-18 13:30:00-04:00,186.75999450683594,187.1335144958496,182.87604034393766,3.883954162898277,6.431184339169754,24.97842518648457,3,188.72479248046875,False,2026-05-19 09:30:00-04:00,182.87604034393766,TRAIL_OR_STOP,-29.732820143534738,0.5058756852492421
AMD,MODERATE_35_40,2026-05-19 09:30:00-04:00,414.0899963378906,414.9181763305664,408.51582699109207,5.574169346798556,2.8825974000248635,16.06808606637981,1,414.0899963378906,False,2026-05-19 10:30:00-04:00,395.9800109863281,GAP_STOP,-56.87400808280423,0.0
MU,MODERATE_35_40,2026-05-19 12:30:00-04:00,708.8300170898438,710.2476771240234,646.5142675299551,62.31574955988867,0.5678032855878793,35.38308734397623,25,879.219970703125,True,2026-05-26 09:30:00-04:00,820.5,GAP_STOP,61.66986598102552,2.7342999934475256
AMD,MODERATE_35_40,2026-05-19 12:30:00-04:00,414.9800109863281,415.8099710083008,390.65592128098046,24.32408970534766,1.454652066021498,35.38308734397623,26,496.889892578125,True,2026-05-26 10:30:00-04:00,490.1199951171875,TIME,106.66932196910801,3.3674387236694394
AMAT,MODERATE_35_40,2026-06-08 10:30:00-04:00,483.94000244140625,484.9078824462891,450.3661438280109,33.57385861339537,1.0914929879099828,36.64563125360223,6,525.9799194335938,True,2026-06-09 09:30:00-04:00,503.0150146484375,GAP_STOP,18.665733107199628,1.2521622097799125
CSCO,MODERATE_35_40,2026-06-08 10:30:00-04:00,124.94499969482422,125.19488969421387,121.12417511806585,3.820824576758369,9.591026888937362,36.64563125360223,6,126.43499755859375,False,2026-06-09 09:30:00-04:00,121.12417511806585,TRAIL_OR_STOP,-41.36574339794045,0.3899676192497857
JNJ,MODERATE_35_40,2026-06-16 12:30:00-04:00,235.41000366210938,235.8808236694336,230.54694896917627,4.863054692933105,5.164801921328687,25.116714221587387,11,235.66000366210938,False,2026-06-18 09:30:00-04:00,230.54694896917627,TRAIL_OR_STOP,-29.929864950000457,0.051408017344179796
AMD,MODERATE_35_40,2026-07-06 10:30:00-04:00,566.3599853515625,567.4927053222656,502.41332771991006,63.94665763165244,0.5668929156252434,36.25090718929667,14,571.47998046875,False,2026-07-08 10:30:00-04:00,502.41332771991006,TRAIL_OR_STOP,-37.46266722847574,0.0800666572235856
LLY,MODERATE_35_40,2026-07-10 15:30:00-04:00,1191.864990234375,1194.2487202148438,1177.234934100878,14.630056133496964,1.0059846677211812,14.717612158198174,1,1196.2900390625,False,2026-07-13 09:30:00-04:00,1177.234934100878,TRAIL_OR_STOP,-19.484168558559563,0.30246287421915025
JPM,MODERATE_35_40,2026-07-09 10:30:00-04:00,334.6199951171875,335.28923510742186,329.591477864983,5.0285172522044945,3.5831627627319005,18.017995769854082,20,344.67999267578125,True,2026-07-14 09:30:00-04:00,327.0,GAP_STOP,-32.045067015270625,2.0005892500783333
AMD,MODERATE_35_40,2026-07-15 13:30:00-04:00,526.8699951171875,527.9237351074219,506.32544485695183,20.544550260235667,1.7320149366886748,35.583467918279375,3,532.0999755859375,False,2026-07-16 09:30:00-04:00,506.32544485695183,TRAIL_OR_STOP,-39.162487787386986,0.2545677760039711
META,MODERATE_35_40,2026-07-17 12:30:00-04:00,643.8400268554688,645.1277069091797,623.2915174755929,20.548509379875895,1.7173873105576625,35.289749259873965,25,655.8800048828125,False,2026-07-23 09:30:00-04:00,608.4099731445312,GAP_STOP,-65.14832117483216,0.5859295097645894
JPM,MODERATE_35_40,2026-07-21 10:30:00-04:00,342.5799865722656,343.2651465454102,336.6333459482081,5.9466406240575225,3.4337235724101243,20.419120087477967,26,353.3699951171875,True,2026-07-24 15:30:00-04:00,353.1600036621094,TIME,31.550896468426043,1.814471266561862
JPM,MODERATE_35_40,2026-07-30 10:30:00-04:00,348.6300048828125,349.3272648925781,343.105690446863,5.52431443594952,3.35004332041103,18.506692676002917,16,355.6199951171875,True,2026-08-03 12:30:00-04:00,351.29808283242886,TRAIL_OR_STOP,4.248597883411168,1.2653136086692645
