episode_type,episodes,median_pct,q75_pct,q90_pct,median_atr,q75_atr,q90_atr
RECOVERED_NORMAL_PULLBACK,7200,0.01376634922345398,0.029521686385547675,0.05962754745871039,1.9133652947493731,3.8600498876069826,7.572567150021633
TERMINAL_UNRECOVERED,505,0.07925485335546012,0.13398358646238367,0.2191023107853898,11.021520601905225,18.100307334291386,25.023912512664523
