strategy,exit_spec,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,initial_stop,active_stop,first_entry,R,target1,target2,level,shares,cash_out,cash_in,commissions,taxes,partial_taken,added20,added60,bars_held,last_mark,mfe_R,mae_R,entry_i,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,WMT,WMT,US,WMT,NLEVEL_RR|WMT|4T|920|923|925,2024-03-20 19:30:00+00:00,5000.0,1,999.0202910000007,11.082679575218142,60.54085298996709,60.54085298996709,60.54085298996709,61.22,0.6791470100329065,61.899147010032905,62.57829402006581,61.09499931335449,0,366.72326999999996,365.99691,0.36636,0.0,False,True,False,14,60.96,0.6405075379420418,-0.41228389311092994,926,2024-03-22 18:30:00+00:00,61.04499816894531,ma32_exit,MA_EXIT,-0.7263599999999428,2,"[{""time"": ""2024-03-20 19:30:00+00:00"", ""price"": 61.22, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-03-22 18:30:00+00:00"", ""price"": 60.96, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-03-22 18:30:00+00:00"", ""price"": 61.03, ""shares"": 6, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,CL,CL,US,CL,NLEVEL_RR|CL|2T|948|951|952,2024-03-26 18:30:00+00:00,5000.0,1,999.4318210000007,7.924959055794156,88.24467414064567,88.24467414064567,88.95,88.95,0.7053258593543319,89.65532585935433,90.36065171870867,88.79999923706055,0,177.98895000000002,179.900005,0.178945,0.0,True,False,False,10,90.19999694824219,2.0132577414387227,-0.12759973061363072,953,2024-03-28 13:30:00+00:00,90.36065171870867,target2,WIN,1.9110549999999762,1,"[{""time"": ""2024-03-26 18:30:00+00:00"", ""price"": 88.95, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-03-27 13:30:00+00:00"", ""price"": 89.64, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-03-28 13:30:00+00:00"", ""price"": 90.35, ""shares"": 1, ""reason"": ""target2""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,NFLX,NFLX,US,NFLX,NLEVEL_RR|NFLX|2T|965|966|967,2024-03-28 19:30:00+00:00,5000.0,1,999.7974670000009,11.050986886096156,60.04884814587777,60.04884814587777,60.04884814587777,60.72,0.671151854122229,61.39115185412223,62.06230370824446,60.49300003051758,0,182.25108,182.06892,0.18216,0.0,False,False,False,1,60.72,0.16389437901692866,-0.1594289532844951,968,2024-03-28 19:30:00+00:00,60.7390022277832,ma32_exit,MA_EXIT,-0.1821600000000103,1,"[{""time"": ""2024-03-28 19:30:00+00:00"", ""price"": 60.72, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-03-28 19:30:00+00:00"", ""price"": 60.72, ""shares"": 3, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,PFE,PFE,US,PFE,NLEVEL_RR|PFE|3T|957|961|962,2024-03-28 14:30:00+00:00,5000.0,1,999.8140320000008,20.960647285765486,27.275927747869993,27.275927747869993,27.275927747869993,27.860000000000003,0.5840722521300101,28.444072252130013,29.028144504260023,27.780000686645508,0,388.69425,385.5071499999999,0.3871,0.0,False,True,False,14,27.56999969482422,0.4451518425763551,-0.77045288651673,963,2024-04-02 13:30:00+00:00,27.56999969482422,ma32_exit,MA_EXIT,-3.1871000000001004,2,"[{""time"": ""2024-03-28 14:30:00+00:00"", ""price"": 27.860000000000003, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-01 13:30:00+00:00"", ""price"": 27.64, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-02 13:30:00+00:00"", ""price"": 27.549999999999997, ""shares"": 14, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,AMZN,AMZN,US,AMZN,NLEVEL_RR|AMZN|4T|962|965|967,2024-03-28 19:30:00+00:00,5000.0,1,999.8155300000008,19.741743563913808,177.06339092767467,177.06339092767467,177.06339092767467,180.63,3.5666090723253205,184.19660907232532,187.76321814465064,180.22000122070312,0,360.029925,359.14034,0.359585,0.0,False,True,False,10,179.85000610351562,0.6644967115655422,-0.6319152197396988,968,2024-04-02 14:30:00+00:00,179.67999267578125,ma32_exit,MA_EXIT,-0.889585000000011,2,"[{""time"": ""2024-03-28 19:30:00+00:00"", ""price"": 180.63, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-02 13:30:00+00:00"", ""price"": 179.22, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-02 14:30:00+00:00"", ""price"": 179.66, ""shares"": 2, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,AMZN,AMZN,US,AMZN,NLEVEL_RR|AMZN|4T|979|981|982,2024-04-03 13:30:00+00:00,5000.0,1,998.9622630000006,9.709888285093841,178.15137648619225,178.15137648619225,178.15137648619225,179.89999999999998,1.748623513807729,181.6486235138077,183.39724702761544,180.22000122070312,0,179.98994999999996,181.539185,0.18076499999999998,0.0,False,False,False,1,179.89999999999998,1.1938502416374077,-0.03431479768832046,983,2024-04-03 13:30:00+00:00,181.6486235138077,target1_full,WIN,1.5492350000000386,1,"[{""time"": ""2024-04-03 13:30:00+00:00"", ""price"": 179.89999999999998, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-04-03 13:30:00+00:00"", ""price"": 181.63, ""shares"": 1, ""reason"": ""target1_full""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,NFLX,NFLX,US,NFLX,NLEVEL_RR|NFLX|2T|979|980|982,2024-04-03 13:30:00+00:00,5000.0,1,998.9442730000005,13.313958632712355,60.45339163907866,60.45339163907866,61.269999999999996,61.269999999999996,0.8166083609213359,62.08660836092133,62.90321672184267,61.076499938964844,0,183.901905,187.756075,0.18583,0.0,True,False,False,7,62.69600296020508,2.1687220413902626,-0.06918741729970922,983,2024-04-03 19:30:00+00:00,62.90321672184267,target2,WIN,3.8541700000000105,1,"[{""time"": ""2024-04-03 13:30:00+00:00"", ""price"": 61.269999999999996, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-04-03 13:30:00+00:00"", ""price"": 62.07, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-04-03 19:30:00+00:00"", ""price"": 62.89, ""shares"": 2, ""reason"": ""target2""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,NFLX,NFLX,US,NFLX,NLEVEL_RR|NFLX|2T|1000|1002|1003,2024-04-08 13:30:00+00:00,5000.0,1,1000.0429440000004,33.21891843170928,61.53570663803584,61.53570663803584,61.53570663803584,63.65,2.114293361964158,65.76429336196415,67.87858672392832,63.437578201293945,0,379.599705,372.47366999999997,0.376035,0.0,False,True,False,8,62.82,0.11824353723868226,-0.739255035407263,1004,2024-04-09 13:30:00+00:00,62.12050247192383,ma32_exit,MA_EXIT,-7.126035000000002,2,"[{""time"": ""2024-04-08 13:30:00+00:00"", ""price"": 63.65, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-09 13:30:00+00:00"", ""price"": 62.82, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-09 13:30:00+00:00"", ""price"": 62.11, ""shares"": 6, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,MS,MS,US,MS,NLEVEL_RR|MS|3T|1009|1010|1011,2024-04-09 14:30:00+00:00,5000.0,1,998.6177370000005,16.063142487865417,92.06489130134531,92.06489130134531,92.06489130134531,93.57000000000001,1.5051086986546949,95.0751086986547,96.5802173973094,93.29000091552734,0,373.28655000000003,368.0159,0.37065000000000003,0.0,False,True,False,7,92.2699966430664,0.3787097836574264,-1.5673296333695328,1012,2024-04-10 13:30:00+00:00,92.06489130134531,stop,LOSS,-5.270650000000046,2,"[{""time"": ""2024-04-09 14:30:00+00:00"", ""price"": 93.57000000000001, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-09 14:30:00+00:00"", ""price"": 92.98, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-10 13:30:00+00:00"", ""price"": 92.05, ""shares"": 4, ""reason"": ""stop""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,USB,USB,US,USB,NLEVEL_RR|USB|6T|1007|1013|1014,2024-04-09 17:30:00+00:00,5000.0,1,998.9884299296879,23.273818429199014,42.80887559936646,42.80887559936646,42.80887559936646,43.83,1.0211244006335392,44.85112440063354,45.87224880126708,43.77000045776367,0,175.40766,171.07442,0.17323999999999998,0.0,False,False,False,4,43.0099983215332,0.18606984383664815,-1.527727220374375,1015,2024-04-10 13:30:00+00:00,42.80887559936646,stop,LOSS,-4.333239999999989,1,"[{""time"": ""2024-04-09 17:30:00+00:00"", ""price"": 43.83, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-04-10 13:30:00+00:00"", ""price"": 42.79, ""shares"": 4, ""reason"": ""stop""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,CSCO,CSCO,US,CSCO,NLEVEL_RR|CSCO|3T|1013|1016|1017,2024-04-10 13:30:00+00:00,5000.0,1,997.1028909716802,31.217935885994535,48.14396057058669,48.14396057058669,48.14396057058669,49.699999999999996,1.5560394294133033,51.2560394294133,52.8120788588266,49.775001525878906,0,395.35758,391.88396000000006,0.39361999999999997,0.0,False,True,False,15,49.150001525878906,0.1992226647174941,-0.5719640581630695,1018,2024-04-12 13:30:00+00:00,49.025001525878906,ma32_exit,MA_EXIT,-3.4736199999999258,2,"[{""time"": ""2024-04-10 13:30:00+00:00"", ""price"": 49.699999999999996, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-10 13:30:00+00:00"", ""price"": 49.089999999999996, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-12 13:30:00+00:00"", ""price"": 49.010000000000005, ""shares"": 8, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,CVX,CVX,US,CVX,NLEVEL_RR|CVX|5T|1053|1056|1057,2024-04-17 18:30:00+00:00,5000.0,1,996.0022350000004,11.941338249076981,155.15720527049314,155.15720527049314,155.15720527049314,157.04,1.8827947295068554,158.92279472950685,160.8055894590137,156.83999633789062,0,157.11852,156.511705,0.15681499999999998,0.0,False,False,False,1,157.04,0.3558008166504796,-0.23369191000423659,1058,2024-04-17 18:30:00+00:00,156.60000610351562,ma32_exit,MA_EXIT,-0.6068149999999832,1,"[{""time"": ""2024-04-17 18:30:00+00:00"", ""price"": 157.04, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-04-17 18:30:00+00:00"", ""price"": 156.59, ""shares"": 1, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,RTX,RTX,US,RTX,NLEVEL_RR|RTX|4T|1074|1077|1078,2024-04-22 18:30:00+00:00,5000.0,1,995.8808720000003,14.25379196453452,100.54995657594861,100.54995657594861,100.54995657594861,102.01,1.460043424051392,103.4700434240514,104.93008684810279,101.80500030517578,0,203.55172500000003,200.95947,0.20225500000000002,0.0,False,True,False,3,101.0,1.2876325174163166,-1.458862600587325,1079,2024-04-23 13:30:00+00:00,100.54995657594861,stop,LOSS,-2.592255000000023,2,"[{""time"": ""2024-04-22 18:30:00+00:00"", ""price"": 102.01, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-22 19:30:00+00:00"", ""price"": 101.44000000000001, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-23 13:30:00+00:00"", ""price"": 100.53, ""shares"": 2, ""reason"": ""stop""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,WFC,WFC,US,WFC,NLEVEL_RR|WFC|4T|1144|1150|1151,2024-05-07 14:30:00+00:00,5000.0,1,995.3624210000004,22.583218279256023,59.02961836283041,59.02961836283041,60.4,60.4,1.3703816371695865,61.770381637169585,63.14076327433917,60.23500061035156,0,181.29059999999998,185.42724,0.18336000000000002,0.0,True,False,False,26,61.89500045776367,1.116477529818537,-0.24810506612685126,1152,2024-05-10 18:30:00+00:00,61.89500045776367,time,TIME,4.136640000000028,1,"[{""time"": ""2024-05-07 14:30:00+00:00"", ""price"": 60.4, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-10 13:30:00+00:00"", ""price"": 61.760000000000005, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-05-10 18:30:00+00:00"", ""price"": 61.88, ""shares"": 2, ""reason"": ""time""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,PEP,PEP,US,PEP,NLEVEL_RR|PEP|2T|1165|1169|1171,2024-05-10 13:30:00+00:00,5000.0,1,996.3687722299809,16.661196527433706,174.98416754051206,174.98416754051206,174.98416754051206,177.95999999999998,2.9758324594879184,180.9358324594879,183.91166491897582,177.96499633789062,0,178.04897999999997,180.82954,0.17944,0.0,False,False,False,8,180.6699981689453,1.1240527554286026,-0.11761394312791554,1172,2024-05-13 13:30:00+00:00,180.9358324594879,target1_full,WIN,2.780560000000037,1,"[{""time"": ""2024-05-10 13:30:00+00:00"", ""price"": 177.95999999999998, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-13 13:30:00+00:00"", ""price"": 180.92000000000002, ""shares"": 1, ""reason"": ""target1_full""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,CL,CL,US,CL,NLEVEL_RR|CL|2T|1151|1153|1154,2024-05-07 17:30:00+00:00,5000.0,1,995.3443019155277,11.074410250258481,92.35092319885565,92.35092319885565,93.39,93.39,1.039076801144347,94.42907680114435,95.4681536022887,93.24750137329102,0,186.87339,189.76506999999998,0.18832,0.0,True,False,False,25,95.02999877929688,2.1141840710548734,-0.07699377112273412,1155,2024-05-13 13:30:00+00:00,95.4681536022887,target2,WIN,2.8916799999999796,1,"[{""time"": ""2024-05-07 17:30:00+00:00"", ""price"": 93.39, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-10 13:30:00+00:00"", ""price"": 94.41, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-05-13 13:30:00+00:00"", ""price"": 95.44999999999999, ""shares"": 1, ""reason"": ""target2""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,KO,KO,US,KO,NLEVEL_RR|KO|2T|1161|1163|1164,2024-05-09 13:30:00+00:00,5000.0,1,995.6736240070804,10.007396158611893,62.19850320678866,62.19850320678866,62.83,62.83,0.6314967932113404,63.46149679321134,64.09299358642268,62.82500076293945,0,188.584245,188.995455,0.18879,0.0,True,False,False,23,63.16999816894531,1.4726889059941213,-0.12668314528277425,1165,2024-05-14 14:30:00+00:00,62.83,stop,BE_STOP,0.41120999999998276,1,"[{""time"": ""2024-05-09 13:30:00+00:00"", ""price"": 62.83, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-13 13:30:00+00:00"", ""price"": 63.45, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-05-14 14:30:00+00:00"", ""price"": 62.82, ""shares"": 2, ""reason"": ""stop""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,WFC,WFC,US,WFC,NLEVEL_RR|WFC|2T|1193|1197|1198,2024-05-15 19:30:00+00:00,5000.0,1,997.3778059013678,11.159097711476926,61.38542189546476,61.38542189546476,61.38542189546476,62.08,0.694578104535239,62.77457810453524,63.469156209070476,61.932498931884766,0,371.88585,370.07487,0.37098,0.0,False,True,False,5,61.82,0.5686883469864049,-0.5974836836389216,1199,2024-05-16 16:30:00+00:00,61.72999954223633,ma32_exit,MA_EXIT,-1.8109800000000291,2,"[{""time"": ""2024-05-15 19:30:00+00:00"", ""price"": 62.08, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-05-16 16:30:00+00:00"", ""price"": 61.82, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-05-16 16:30:00+00:00"", ""price"": 61.71, ""shares"": 6, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,TSLA,TSLA,US,TSLA,NLEVEL_RR|TSLA|2T|1202|1204|1205,2024-05-16 19:30:00+00:00,5000.0,1,997.3676118544927,12.959259324505737,172.68666368501815,172.68666368501815,174.95999999999998,174.95999999999998,2.273336314981833,177.2333363149818,179.50667262996365,174.4499969482422,0,868.9442549999999,892.4635450000001,0.8807100000000001,0.0,True,True,True,5,179.25,2.0542516529719186,-0.9721394874289159,1206,2024-05-17 16:30:00+00:00,179.50667262996365,target2,WIN,23.519290000000183,3,"[{""time"": ""2024-05-16 19:30:00+00:00"", ""price"": 174.95999999999998, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-05-17 13:30:00+00:00"", ""price"": 174.07, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}, {""time"": ""2024-05-17 13:30:00+00:00"", ""price"": 173.16, ""shares"": 3, ""fraction"": 0.6, ""reason"": ""support60""}]","[{""time"": ""2024-05-17 14:30:00+00:00"", ""price"": 177.22, ""shares"": 2, ""reason"": ""target1_partial""}, {""time"": ""2024-05-17 16:30:00+00:00"", ""price"": 179.49, ""shares"": 3, ""reason"": ""target2""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,ICE,ICE,US,ICE,NLEVEL_RR|ICE|2T|1207|1209|1210,2024-05-17 17:30:00+00:00,5000.0,1,1001.9574683896489,30.32952856387845,133.32813982748218,133.32813982748218,133.32813982748218,137.48999999999998,4.161860172517805,141.6518601725178,145.8137203450356,137.33499908447266,0,137.558745,136.921505,0.13723999999999997,0.0,False,False,False,10,137.14999389648438,0.2330704717742549,-0.15618104289076157,1211,2024-05-20 19:30:00+00:00,137.00999450683594,ma32_exit,MA_EXIT,-0.6372399999999914,1,"[{""time"": ""2024-05-17 17:30:00+00:00"", ""price"": 137.48999999999998, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-20 19:30:00+00:00"", ""price"": 136.99, ""shares"": 1, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,MRK,MRK,US,MRK,NLEVEL_RR|MRK|2T|1210|1211|1213,2024-05-20 13:30:00+00:00,5000.0,1,1002.0157206103519,8.734814501938018,129.67961027393113,129.67961027393113,129.67961027393113,130.82,1.140389726068861,131.96038972606885,133.10077945213771,130.59500122070312,0,130.88541,131.884025,0.131385,0.0,False,False,False,8,131.67999267578125,1.7274737233241821,-0.1490771967068323,1214,2024-05-21 13:30:00+00:00,131.96038972606885,target1_full,WIN,0.9986150000000009,1,"[{""time"": ""2024-05-20 13:30:00+00:00"", ""price"": 130.82, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-21 13:30:00+00:00"", ""price"": 131.95000000000002, ""shares"": 1, ""reason"": ""target1_full""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,PG,PG,US,PG,NLEVEL_RR|PG|3T|1194|1195|1196,2024-05-15 17:30:00+00:00,5000.0,1,997.4064390000005,15.044718863429477,163.81125577745985,163.81125577745985,163.81125577745985,166.32,2.5087442225401446,168.82874422254014,171.33748844508028,166.07000732421875,0,166.40315999999999,167.65613000000002,0.16703,0.0,False,False,False,26,167.75999450683594,0.8051822580164639,-0.06776541904438717,1197,2024-05-21 14:30:00+00:00,167.75999450683594,time,TIME,1.2529700000000332,1,"[{""time"": ""2024-05-15 17:30:00+00:00"", ""price"": 166.32, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-21 14:30:00+00:00"", ""price"": 167.74, ""shares"": 1, ""reason"": ""time""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,WFC,WFC,US,WFC,NLEVEL_RR|WFC|3T|1222|1224|1225,2024-05-21 18:30:00+00:00,5000.0,1,1002.0255593427739,12.694956934646946,60.799824843042614,60.799824843042614,60.799824843042614,61.58,0.7801751569573838,62.36017515695738,63.140350313914766,61.43000030517578,0,368.76428999999996,367.49616000000003,0.36813,0.0,False,True,False,3,61.28,0.10779713532617888,-0.5639766998830434,1226,2024-05-22 13:30:00+00:00,61.29999923706055,ma32_exit,MA_EXIT,-1.2681299999999283,2,"[{""time"": ""2024-05-21 18:30:00+00:00"", ""price"": 61.58, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-05-22 13:30:00+00:00"", ""price"": 61.28, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-05-22 13:30:00+00:00"", ""price"": 61.28, ""shares"": 6, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,CL,CL,US,CL,NLEVEL_RR|CL|4T|1222|1223|1225,2024-05-21 18:30:00+00:00,5000.0,1,1002.044545342774,12.552548408049292,93.7408179163148,93.7408179163148,93.7408179163148,94.93,1.1891820836852105,96.11918208368522,97.30836416737043,94.77750015258789,0,378.98940000000005,377.0114,0.378,0.0,False,True,False,13,94.60099792480469,0.2522770575250283,-0.6643226644513517,1226,2024-05-23 16:30:00+00:00,94.31999969482422,ma32_exit,MA_EXIT,-1.9780000000000655,2,"[{""time"": ""2024-05-21 18:30:00+00:00"", ""price"": 94.93, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-05-23 13:30:00+00:00"", ""price"": 94.47, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-05-23 16:30:00+00:00"", ""price"": 94.3, ""shares"": 4, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,PM,PM,US,PM,NLEVEL_RR|PM|3T|1242|1244|1245,2024-05-24 17:30:00+00:00,5000.0,1,1002.184964708985,9.257816102055308,99.08614440350799,99.08614440350799,99.08614440350799,100.01,0.9238555964920181,100.93385559649202,101.85771119298404,99.94000244140625,0,200.12001,199.44022999999999,0.19978,0.0,False,False,False,1,100.01,0.0,-0.3896696361293398,1246,2024-05-24 17:30:00+00:00,99.78520202636719,ma32_exit,MA_EXIT,-0.6797800000000223,1,"[{""time"": ""2024-05-24 17:30:00+00:00"", ""price"": 100.01, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-24 17:30:00+00:00"", ""price"": 99.77, ""shares"": 2, ""reason"": ""ma32_exit""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,TMUS,TMUS,US,TMUS,NLEVEL_RR|TMUS|3T|1215|1219|1221,2024-05-21 14:30:00+00:00,5000.0,1,1002.0457437558598,11.016645722785078,162.454100181852,162.454100181852,164.26,164.26,1.8058998181479922,166.06589981814798,167.87179963629598,164.0399932861328,0,327.97390499999995,331.92395500000003,0.32994999999999997,0.0,True,True,False,26,166.0500030517578,1.0742550216499414,-0.556506572008045,1222,2024-05-24 18:30:00+00:00,166.0500030517578,time,TIME,3.9500500000000898,2,"[{""time"": ""2024-05-21 14:30:00+00:00"", ""price"": 164.26, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-05-22 13:30:00+00:00"", ""price"": 163.54999999999998, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-05-24 17:30:00+00:00"", ""price"": 166.05, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-05-24 18:30:00+00:00"", ""price"": 166.04000000000002, ""shares"": 1, ""reason"": ""time""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,RTX,RTX,US,RTX,NLEVEL_RR|RTX|2T|1242|1244|1245,2024-05-24 17:30:00+00:00,5000.0,1,1002.1649627089851,6.490687107608878,105.66120663804863,105.66120663804863,105.66120663804863,106.35000000000001,0.6887933619513831,107.03879336195139,107.72758672390277,106.22500228881836,0,212.54622,211.19435,0.21187,0.0,False,True,False,4,106.02999877929688,0.05807168282677533,-1.2195208464114513,1246,2024-05-28 13:30:00+00:00,105.66120663804863,stop,LOSS,-1.3518700000000194,2,"[{""time"": ""2024-05-24 17:30:00+00:00"", ""price"": 106.35000000000001, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-05-24 17:30:00+00:00"", ""price"": 106.09, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-05-28 13:30:00+00:00"", ""price"": 105.64999999999999, ""shares"": 2, ""reason"": ""stop""}]"
US|VALIDATE|execution_core_trend120_200|ma32_exit|5000.0|1T,ma32_exit,C,C,US,C,NLEVEL_RR|C|2T|1242|1246|1248,2024-05-28 13:30:00+00:00,5000.0,1,1001.9785535117195,13.133722022819082,62.41106351447135,62.41106351447135,62.41106351447135,63.239999999999995,0.8289364855286436,64.06893648552864,64.89787297105728,63.3924503326416,0,189.81485999999998,189.68511000000004,0.18975,0.0,False,False,False,1,63.239999999999995,0.39810009643111655,-0.2412719043789034,1249,2024-05-28 13:30:00+00:00,63.27000045776367,ma32_exit,MA_EXIT,-0.12974999999994452,1,"[{""time"": ""2024-05-28 13:30:00+00:00"", ""price"": 63.239999999999995, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-28 13:30:00+00:00"", ""price"": 63.260000000000005, ""shares"": 3, ""reason"": ""ma32_exit""}]"
