market,month,ticker,momentum63,rank,universe_count,eligible
KR,2026-07-01,117700.KS,-0.05268591285059032,5,8,False
KR,2026-07-01,140710.KS,-0.09756442309725954,6,8,False
KR,2026-07-01,102970.KS,-0.17516000891280414,7,8,False
KR,2026-07-01,117680.KS,-0.20102009097882123,8,8,False
KR,2026-08-01,140700.KS,0.17226943573654352,1,8,True
KR,2026-08-01,091170.KS,0.0009467767644204539,2,8,True
KR,2026-08-01,091160.KS,-0.037096067259034915,3,8,False
KR,2026-08-01,140710.KS,-0.0848206054195606,4,8,False
KR,2026-08-01,091180.KS,-0.1544511613770232,5,8,False
KR,2026-08-01,102970.KS,-0.3235998669909541,6,8,False
KR,2026-08-01,117680.KS,-0.39759983382974384,7,8,False
KR,2026-08-01,117700.KS,-0.4219561288921997,8,8,False
