market,entry_mode,selected_development_mode,development_gate_pass,window,trades,wins,sum_net_r,mean_net_r,median_net_r,pf,winrate,avg_win_r,avg_loss_r,max_drawdown_r,top3_ticker_r,residual_ex_top3_r,max_positive_month_share
KR,DAILY_5_20_CROSS,True,False,VALIDATION_2026_H1,7,6,11.950946020671234,1.7072780029530334,1.101288145758635,112.64091818846535,0.8571428571428571,2.0096656835633806,0.10704808070904952,0.10704808070904903,10.629185496870697,1.3217605238005365,0.5179883472406666
KR,DAILY_5_20_CROSS,True,False,STRESS_2026_07_PLUS,1,0,-0.5034987156672919,-0.5034987156672919,-0.5034987156672919,0.0,0.0,0.0,0.5034987156672919,0.5034987156672919,-0.5034987156672919,0.0,0.0
KR,CROSS_60M_REGIME,False,False,VALIDATION_2026_H1,0,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
KR,CROSS_60M_REGIME,False,False,STRESS_2026_07_PLUS,0,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
