date,equity,held_asset,desired_asset
2014-05-13,16022.601721548948,lever,lever
2014-05-14,15843.245420978588,lever,lever
2014-05-15,15494.325536935801,lever,lever
2014-05-16,15857.92251671992,lever,lever
2014-05-19,16174.233097794504,lever,lever
2014-05-20,15866.07398675443,lever,lever
2014-05-21,16193.804840669722,lever,lever
2014-05-22,16298.151529620824,lever,lever
2014-05-23,16699.247325261782,lever,lever
2014-05-27,17121.537285275484,lever,lever
2014-05-28,17020.443996394843,lever,lever
2014-05-29,17265.015480071444,lever,lever
2014-05-30,17322.086038803503,lever,lever
2014-06-02,17256.862298621854,lever,lever
2014-06-03,17165.553169763738,lever,lever
2014-06-04,17279.689152982613,lever,lever
2014-06-05,17622.08683414874,lever,lever
2014-06-06,17845.459019207356,lever,lever
2014-06-09,17993.835283967364,lever,lever
2014-06-10,18026.442875520486,lever,lever
2014-06-11,17923.72545372724,lever,lever
2014-06-12,17460.67129788066,lever,lever
2014-06-13,17737.848661695305,lever,lever
2014-06-16,17788.395306135626,lever,lever
2014-06-17,17882.961257894367,lever,lever
2014-06-18,18163.40571310012,lever,lever
2014-06-19,18059.053889903775,lever,lever
2014-06-20,17946.550596672918,lever,lever
2014-06-23,18042.74581558951,lever,lever
2014-06-24,17783.505793246986,lever,lever
2014-06-25,18057.42119991576,lever,lever
2014-06-26,17938.399126638407,lever,lever
2014-06-27,18235.146521913186,lever,lever
2014-06-30,18319.926602234314,lever,lever
2014-07-01,18874.286464108845,lever,lever
2014-07-02,18913.417969953705,lever,lever
2014-07-03,19157.987742215228,lever,lever
2014-07-07,19172.659703711313,lever,lever
2014-07-08,18686.785539164302,lever,lever
2014-07-09,18924.838242794413,lever,lever
2014-07-10,18841.678872555727,lever,lever
2014-07-11,19052.00665186103,lever,lever
2014-07-14,19508.53689341587,lever,lever
2014-07-15,19453.100736086908,lever,lever
2014-07-16,19922.680517640307,lever,lever
2014-07-17,19149.839695010884,lever,lever
2014-07-18,19896.59341754876,lever,lever
2014-07-21,19785.715968645593,lever,lever
2014-07-22,20297.687501774635,lever,lever
2014-07-23,20385.727827826555,lever,lever
2014-07-24,20289.536031740125,lever,lever
2014-07-25,20217.790088681817,lever,lever
2014-07-28,20364.531952038727,lever,lever
2014-07-29,20261.81624166056,lever,lever
2014-07-30,20322.143623293243,lever,lever
2014-07-31,19135.160887854465,lever,lever
2014-08-01,18830.26202254518,lever,lever
2014-08-04,19226.46659388242,lever,lever
2014-08-05,18742.225119323426,lever,lever
2014-08-06,18513.95315288568,lever,lever
2014-08-07,18297.10317070372,lever,lever
2014-08-08,18621.565221812813,lever,lever
2014-08-11,18923.200418561148,lever,lever
2014-08-12,18859.61621402784,lever,lever
2014-08-13,19412.33996308419,lever,lever
2014-08-14,19524.83983348488,lever,lever
2014-08-15,19537.887662068355,lever,lever
2014-08-18,20064.527733863324,lever,lever
2014-08-19,20450.946433762954,lever,lever
2014-08-20,20504.756746764226,lever,lever
2014-08-21,20780.299709175768,lever,lever
2014-08-22,20752.58334192637,lever,lever
2014-08-25,20811.279744986117,lever,lever
2014-08-26,20842.261492211546,lever,lever
2014-08-27,20850.412962246057,lever,lever
2014-08-28,20747.692117622646,lever,lever
2014-08-29,21011.831921344303,lever,lever
2014-09-02,21075.421260122854,lever,lever
2014-09-03,20734.651134699496,lever,lever
2014-09-04,20635.1973814672,lever,lever
2014-09-05,21015.09216707509,lever,lever
2014-09-08,21064.002698697233,lever,lever
2014-09-09,20633.56126864902,lever,lever
2014-09-10,21070.528324404055,lever,lever
2014-09-11,21165.09085333263,lever,lever
2014-09-12,20840.6322250537,lever,lever
2014-09-15,20494.9725867417,lever,lever
2014-09-16,20949.87013830852,lever,lever
2014-09-17,21081.943462999512,lever,lever
2014-09-18,21507.49195732892,lever,lever
2014-09-19,21367.2688740185,lever,lever
2014-09-22,20894.43398097956,lever,lever
2014-09-23,20755.843587657157,lever,lever
2014-09-24,21135.745218925375,lever,lever
2014-09-25,19824.850897320604,lever,lever
2014-09-26,20423.230066513555,lever,lever
2014-09-29,20382.469293510843,lever,lever
2014-09-30,20573.232175601253,lever,lever
2014-10-01,19616.14553951283,lever,lever
2014-10-02,19616.14553951283,lever,lever
2014-10-03,20062.89675529039,lever,lever
2014-10-06,20085.725321066227,lever,lever
2014-10-07,19157.98774221522,lever,lever
2014-10-08,20204.752528588826,lever,lever
2014-10-09,19229.728551028285,lever,lever
2014-10-10,17757.416981740353,lever,lever
2014-10-13,17128.057776737052,lever,lever
2014-10-14,17181.866378323244,lever,lever
2014-10-15,16873.70897869825,lever,lever
2014-10-16,16536.19909900568,lever,base
2014-10-17,16698.276972510375,base,lever
2014-10-20,17001.72139226649,lever,lever
2014-10-21,18012.232693928247,lever,lever
2014-10-22,17697.533396247924,lever,lever
2014-10-23,18319.024131606835,lever,lever
2014-10-24,18806.10448581954,lever,lever
2014-10-27,18882.009318346696,lever,lever
2014-10-28,19661.645634298675,lever,lever
2014-10-29,19533.551249648393,lever,lever
2014-10-30,19720.1545027582,lever,lever
2014-10-31,20646.861411492246,lever,lever
2014-11-03,20903.055160553515,lever,lever
2014-11-04,20923.60497306852,lever,lever
2014-11-05,21078.586745692795,lever,lever
2014-11-06,21065.933173737878,lever,lever
2014-11-07,21108.629642034404,lever,lever
2014-11-10,21269.935710755788,lever,lever
2014-11-11,21298.403342793943,lever,lever
2014-11-12,21546.6809322523,lever,lever
2014-11-13,21878.77785392049,lever,lever
2014-11-14,22351.617752433172,lever,lever
2014-11-17,22207.714287460363,lever,lever
2014-11-18,22474.968085050506,lever,lever
2014-11-19,22003.71341036269,lever,lever
2014-11-20,22334.226768126246,lever,lever
2014-11-21,22424.363756752242,lever,lever
2014-11-24,22784.92665053835,lever,lever
2014-11-25,22857.66933501695,lever,lever
2014-11-26,23404.833821992634,lever,lever
2014-11-28,23751.159579919193,lever,lever
2014-12-01,22987.34562365163,lever,lever
2014-12-02,22943.063931530236,lever,lever
2014-12-03,23183.43864074756,lever,lever
2014-12-04,23215.068420834272,lever,lever
2014-12-05,23131.25240846491,lever,lever
2014-12-08,22441.75972081987,lever,lever
2014-12-09,22473.386181066107,lever,lever
2014-12-10,21418.58820752225,lever,lever
2014-12-11,21666.87243666155,lever,lever
2014-12-12,20695.885495726347,lever,lever
2014-12-15,20322.670689905557,lever,lever
2014-12-16,19476.615985572083,lever,lever
2014-12-17,20623.139491407273,lever,lever
2014-12-18,22406.969452604848,lever,lever
2014-12-19,22493.94595310253,lever,lever
2014-12-22,23245.11463701635,lever,lever
2014-12-23,23404.833821992637,lever,lever
2014-12-24,23324.184937432532,lever,lever
2014-12-26,23638.885895033094,lever,lever
2014-12-29,23257.768208971273,lever,lever
2014-12-30,22827.62311883488,lever,lever
2014-12-31,22013.196534667877,lever,lever
2015-01-02,21951.518878478855,lever,lever
2015-01-05,20961.56070917257,lever,lever
2015-01-06,20180.34580907667,lever,lever
2015-01-07,20638.955211410746,lever,lever
2015-01-08,21956.264590432038,lever,lever
2015-01-09,21749.106545046518,lever,lever
2015-01-12,21058.031953417085,lever,lever
2015-01-13,21034.308373411877,lever,lever
2015-01-14,20631.040711728067,lever,lever
2015-01-15,19887.788187417158,lever,lever
2015-01-16,20512.439410904386,lever,lever
2015-01-20,20922.023069084124,lever,lever
2015-01-21,20982.12048120898,lever,lever
2015-01-22,22033.759626544757,lever,lever
2015-01-23,22051.15061085168,lever,lever
2015-01-26,21788.63920537425,lever,lever
2015-01-27,19864.066267332186,lever,lever
2015-01-28,19767.596683007905,lever,lever
2015-01-29,20321.092105761632,lever,lever
2015-01-30,19625.27180217902,lever,lever
2015-02-02,20169.275801026382,lever,lever
2015-02-03,20871.4204007061,lever,lever
2015-02-04,20972.632377143094,lever,lever
2015-02-05,21538.77805201127,lever,lever
2015-02-06,21360.08099898296,lever,lever
2015-02-09,21269.935710755784,lever,lever
2015-02-10,22174.50094346902,lever,lever
2015-02-11,22414.872332845873,lever,lever
2015-02-12,23396.929281831362,lever,lever
2015-02-13,23839.722964161963,lever,lever
2015-02-17,23844.46701619491,lever,lever
2015-02-18,23923.53731661109,lever,lever
2015-02-19,24137.027957694896,lever,lever
2015-02-20,24545.034691650948,lever,lever
2015-02-23,24609.872835968286,lever,lever
2015-02-24,24793.31394102954,lever,lever
2015-02-25,24377.40432683246,lever,lever
2015-02-26,24878.71019746306,lever,lever
2015-02-27,24556.104699701238,lever,lever
2015-03-02,25191.830910999463,lever,lever
2015-03-03,24652.567644344577,lever,lever
2015-03-04,24307.822130482175,lever,lever
2015-03-05,24244.56257030876,lever,lever
2015-03-06,23360.557109631947,lever,lever
2015-03-09,23678.420215281058,lever,lever
2015-03-10,22264.64457177596,lever,lever
2015-03-11,21788.639205374257,lever,lever
2015-03-12,22225.105271767283,lever,lever
2015-03-13,21845.56782976962,lever,lever
2015-03-16,22617.29628571986,lever,lever
2015-03-17,22652.086553934885,lever,lever
2015-03-18,23483.90744224928,lever,lever
2015-03-19,23371.627117682237,lever,lever
2015-03-20,23773.30623570071,lever,lever
2015-03-23,23773.30623570071,lever,lever
2015-03-24,23572.46418681112,lever,lever
2015-03-25,21755.42918122339,lever,lever
2015-03-26,21780.733005292754,lever,lever
2015-03-27,21851.8954457072,lever,lever
2015-03-30,22609.38676579789,lever,lever
2015-03-31,21992.641742392163,lever,lever
2015-04-01,21782.31490927715,lever,lever
2015-04-02,21910.407634007195,lever,lever
2015-04-06,22384.831096424507,lever,lever
2015-04-07,22275.712919906015,lever,lever
2015-04-08,22457.572120982873,lever,lever
2015-04-09,22720.083526460305,lever,lever
2015-04-10,22936.742955273603,lever,lever
2015-04-13,22750.12808272215,lever,lever
2015-04-14,22501.850493263795,lever,lever
2015-04-15,23075.90568805394,lever,lever
