strategy,exit_spec,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,initial_stop,active_stop,first_entry,R,target1,target2,level,shares,cash_out,cash_in,commissions,taxes,partial_taken,added20,added60,bars_held,last_mark,mfe_R,mae_R,entry_i,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|3T|658|660|661,2024-01-22 04:00:00+00:00,5000000.0,1,995390.8394999998,19864.28490540712,150847.18671606056,158179.0585803028,158179.0585803028,161400.0,3220.941419697192,164620.9414196972,inf,160736.109375,0,321748.255,315383.8,95.655,568.8,False,True,False,6,160038.390625,0.9311281964519408,-1.1538260917360577,662,2024-01-23 03:00:00+00:00,158179.0585803028,stop,LOSS,-6364.455000000016,2,"[{""time"": ""2024-01-22 04:00:00+00:00"", ""price"": 161400.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-01-23 02:00:00+00:00"", ""price"": 160300.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-01-23 03:00:00+00:00"", ""price"": 158000.0, ""shares"": 2, ""reason"": ""stop""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,009540.KS,009540,KOSPI,HD한국조선해양,KRLEVEL_RR|009540|6T|667|668|669,2024-01-24 00:00:00+00:00,5000000.0,1,994117.9484999998,14669.043922239689,104264.45223195592,112022.26115977962,112022.26115977962,113700.0,1677.7388402203796,115377.73884022038,inf,113300.0,0,113717.055,111681.795,33.84,201.42,False,False,False,1,113700.0,0.23841612914406746,-2.3841612914406745,670,2024-01-24 00:00:00+00:00,112022.26115977962,stop,LOSS,-2035.2599999999948,1,"[{""time"": ""2024-01-24 00:00:00+00:00"", ""price"": 113700.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-01-24 00:00:00+00:00"", ""price"": 111900.0, ""shares"": 1, ""reason"": ""stop""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,009540.KS,009540,KOSPI,HD한국조선해양,KRLEVEL_RR|009540|3T|703|704|705,2024-02-01 00:00:00+00:00,5000000.0,1,993710.8964999998,15607.10573448225,110146.30354524794,110831.5177262397,110831.5177262397,112600.0,1768.4822737602954,114368.4822737603,inf,112400.0,0,112616.89,113977.31,34.019999999999996,205.56,False,False,False,1,112600.0,1.1309132297647702,-0.339273968929431,706,2024-02-01 00:00:00+00:00,114368.4822737603,target1_full,WIN,1360.4199999999983,1,"[{""time"": ""2024-02-01 00:00:00+00:00"", ""price"": 112600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-02-01 00:00:00+00:00"", ""price"": 114200.0, ""shares"": 1, ""reason"": ""target1_full""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|2T|712|715|717,2024-02-05 00:00:00+00:00,5000000.0,1,993982.9804999998,9404.109999559003,72459.40898653702,73597.04493268511,73597.04493268511,74300.0,702.9550673148915,75002.95506731489,inf,74500.0,0,148622.29,146513.74000000002,44.31,264.24,False,False,False,1,74300.0,0.7112830154420425,-1.138052824707268,718,2024-02-05 00:00:00+00:00,73597.04493268511,stop,LOSS,-2108.5499999999884,1,"[{""time"": ""2024-02-05 00:00:00+00:00"", ""price"": 74300.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-02-05 00:00:00+00:00"", ""price"": 73400.0, ""shares"": 2, ""reason"": ""stop""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,034730.KS,034730,KOSPI,SK,KRLEVEL_RR|034730|2T|820|823|825,2024-03-05 00:00:00+00:00,5000000.0,1,993561.2704999999,17658.8113883904,182919.6400463482,187998.2002317411,187998.2002317411,191400.0,3401.799768258905,194801.7997682589,inf,191000.0,0,191428.71,194320.33500000002,57.91499999999999,350.46,False,False,False,1,191400.0,2.2635077090210345,-0.05879240802652038,826,2024-03-05 00:00:00+00:00,194801.7997682589,target1_full,WIN,2891.625000000029,1,"[{""time"": ""2024-03-05 00:00:00+00:00"", ""price"": 191400.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-03-05 00:00:00+00:00"", ""price"": 194700.0, ""shares"": 1, ""reason"": ""target1_full""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|822|825|826,2024-03-05 01:00:00+00:00,5000000.0,1,994139.5954999998,16415.115784582926,156372.94072360094,156964.70361800469,156964.70361800469,159600.0,2635.2963819953147,162235.29638199531,inf,159000.0,0,159623.94,158689.94999999998,47.78999999999999,286.2,False,False,False,1,159600.0,0.0,-0.3794639596639411,827,2024-03-05 01:00:00+00:00,159100.0,ma32_exit,MA_EXIT,-933.9900000000198,1,"[{""time"": ""2024-03-05 01:00:00+00:00"", ""price"": 159600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-03-05 01:00:00+00:00"", ""price"": 159000.0, ""shares"": 1, ""reason"": ""ma32_exit""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,034730.KS,034730,KOSPI,SK,KRLEVEL_RR|034730|3T|839|842|844,2024-03-08 01:00:00+00:00,5000000.0,1,994741.8894999998,17729.13079392481,186617.0285687228,188185.142843614,188185.142843614,191600.0,3414.8571563859878,195014.857156386,inf,191000.0,0,191628.74,190827.16,57.419999999999995,344.15999999999997,False,False,False,1,191600.0,0.0,-0.380689422855923,845,2024-03-08 01:00:00+00:00,191300.0,ma32_exit,MA_EXIT,-801.5799999999872,1,"[{""time"": ""2024-03-08 01:00:00+00:00"", ""price"": 191600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-03-08 01:00:00+00:00"", ""price"": 191200.0, ""shares"": 1, ""reason"": ""ma32_exit""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,055550.KS,055550,KOSPI,신한지주,KRLEVEL_RR|055550|2T|836|841|842,2024-03-07 05:00:00+00:00,5000000.0,1,993952.7974999999,14042.900584392706,44021.29084535444,44906.454226772184,45570.11797180884,45550.0,643.5457732278155,46193.545773227816,inf,45425.0,0,363654.54,364487.86,109.32,657.36,True,True,False,7,45250.0,1.3985019208282479,-0.6215564092569991,843,2024-03-11 00:00:00+00:00,45250.0,gap_stop,BE_STOP,833.320000000007,2,"[{""time"": ""2024-03-07 05:00:00+00:00"", ""price"": 45550.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-03-08 00:00:00+00:00"", ""price"": 45350.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-03-08 01:00:00+00:00"", ""price"": 46100.0, ""shares"": 4, ""reason"": ""target1_partial""}, {""time"": ""2024-03-11 00:00:00+00:00"", ""price"": 45200.0, ""shares"": 4, ""reason"": ""gap_stop""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|4T|895|899|900,2024-03-21 03:00:00+00:00,5000000.0,1,993959.1454999999,8889.202054287163,157133.62349341734,159758.35184208676,159758.35184208676,161200.0,1441.6481579132378,162641.64815791324,inf,160823.3125,0,161224.18,162183.125,48.55499999999999,292.5,False,False,False,4,161869.890625,2.4610503821789824,-0.32177797505840405,901,2024-03-22 00:00:00+00:00,162641.64815791324,target1_full,WIN,958.945000000007,1,"[{""time"": ""2024-03-21 03:00:00+00:00"", ""price"": 161200.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-03-22 00:00:00+00:00"", ""price"": 162500.0, ""shares"": 1, ""reason"": ""target1_full""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|2T|979|980|981,2024-04-11 00:00:00+00:00,5000000.0,1,994150.9345,15221.22606105529,150529.34662848536,151346.73314242688,151346.73314242688,153700.0,2353.2668575731223,156053.26685757312,inf,156050.0,0,306645.99,308796.67000000004,92.39999999999999,556.92,False,True,False,1,152900.0,0.7648941275858125,-0.5099294183905417,982,2024-04-11 00:00:00+00:00,154800.0,ma32_exit,MA_EXIT,2150.680000000051,2,"[{""time"": ""2024-04-11 00:00:00+00:00"", ""price"": 153700.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20""}, {""time"": ""2024-04-11 00:00:00+00:00"", ""price"": 152900.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20""}]","[{""time"": ""2024-04-11 00:00:00+00:00"", ""price"": 154700.0, ""shares"": 2, ""reason"": ""ma32_exit""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,035720.KS,035720,KOSPI,카카오,KRLEVEL_RR|035720|3T|1036|1039|1040,2024-04-24 05:00:00+00:00,5000000.0,1,994581.0705,13891.313863193876,46915.637459501675,47428.18729750837,47428.18729750837,48100.0,671.8127024916321,48771.81270249163,inf,48000.0,0,192428.86,191625.6,57.66,345.59999999999997,False,False,False,1,48100.0,0.07442550552342792,-0.07442550552342792,1041,2024-04-24 05:00:00+00:00,48050.0,ma32_exit,MA_EXIT,-803.2599999999802,1,"[{""time"": ""2024-04-24 05:00:00+00:00"", ""price"": 48100.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-04-24 05:00:00+00:00"", ""price"": 48000.0, ""shares"": 4, ""reason"": ""ma32_exit""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,055550.KS,055550,KOSPI,신한지주,KRLEVEL_RR|055550|2T|1096|1099|1100,2024-05-10 05:00:00+00:00,5000000.0,1,994420.4184999999,14762.531801622394,45207.632971584484,47238.16485792242,48312.57567952381,47950.0,711.8351420775798,48661.83514207758,inf,47775.0,0,191828.77,193322.28499999997,57.82499999999999,348.65999999999997,True,False,False,4,48950.0,1.8965065366959213,-0.3512049142029484,1101,2024-05-13 02:00:00+00:00,48312.57567952381,stop,BE_STOP,1493.5149999999849,1,"[{""time"": ""2024-05-10 05:00:00+00:00"", ""price"": 47950.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-13 00:00:00+00:00"", ""price"": 48600.0, ""shares"": 2, ""reason"": ""target1_partial""}, {""time"": ""2024-05-13 02:00:00+00:00"", ""price"": 48250.0, ""shares"": 2, ""reason"": ""stop""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,010130.KS,010130,KOSPI,고려아연,KRLEVEL_RR|010130|2T|1155|1157|1159,2024-05-27 04:00:00+00:00,5000000.0,1,994719.1215,17217.351970103293,50221.027448328925,50805.13724164461,50805.13724164461,51700.0,894.8627583553898,52594.86275835539,inf,51600.0,0,155123.265,155396.38499999998,46.61999999999999,280.26,False,False,False,1,51700.0,0.44699591782670006,-0.11174897945667502,1160,2024-05-27 04:00:00+00:00,52000.0,ma32_exit,MA_EXIT,273.11999999996624,1,"[{""time"": ""2024-05-27 04:00:00+00:00"", ""price"": 51700.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-27 04:00:00+00:00"", ""price"": 51900.0, ""shares"": 3, ""reason"": ""ma32_exit""}]"
KOSPI|VALIDATE|no_min_risk_pct|combo_cap_trail_time18|5000000.0|1T,combo_cap_trail_time18,003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|3T|1162|1165|1167,2024-05-29 00:00:00+00:00,5000000.0,1,994773.7455000001,11579.171557669499,78412.13031627926,79760.65158139628,80854.9745997457,80700.0,939.348418603724,81639.34841860372,inf,81200.0,0,161424.21,161883.71000000002,48.53999999999999,291.96,True,False,False,7,81000.0,2.0226786593458237,-0.21291354308903407,1168,2024-05-30 00:00:00+00:00,80854.9745997457,stop,BE_STOP,459.5000000000291,1,"[{""time"": ""2024-05-29 00:00:00+00:00"", ""price"": 80700.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20""}]","[{""time"": ""2024-05-29 00:00:00+00:00"", ""price"": 81500.0, ""shares"": 1, ""reason"": ""target1_partial""}, {""time"": ""2024-05-30 00:00:00+00:00"", ""price"": 80700.0, ""shares"": 1, ""reason"": ""stop""}]"
