strategy,signal_time,entry_time,exit_time,entry_i,exit_i,entry_price,initial_stop,stop_source,pivot_time,risk_pct,entry_gap_atr,atr_ratio_setup,vol_ratio_setup,breakout_vol_ratio,exit_price_weighted,return_pct,r_multiple,tp1_hit,exit_reason,period,market,symbol,name,ticker,atr_ratio_max,cost_bps_side,priority_breakout_vol,priority_atr_ratio,priority_vol_ratio,notional,allocation_at_entry_pct,planned_risk_dollars,equity_at_entry,open_positions_after_entry,open_risk_pct_of_equity_after_entry,gross_exposure_pct_after_entry,config,portfolio_pnl,equity_before_exit,equity_after_exit,portfolio_return_on_exit_equity_pct,closed_event_drawdown_pct,universe
SOR_E1_BE,2024-03-14,2024-03-15,2024-04-01,539,550,265000.0,246500.0,pivot,2024-03-12,6.981132075471698,0.0,0.6978193146417445,0.8229381371780028,2.5272575717056114,257500.0,-2.9273099299406913,-0.40540540540540543,False,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,012330,현대모비스,012330.KS,0.9,5.0,2.5272575717056114,0.6978193146417445,0.8229381371780028,0.14136014386766083,14.324324324324326,0.009868538345478208,0.9868538345478207,2,2.0000000000000004,19.009509509509513,P8_R8,-0.004138049528416483,0.9743960547155571,0.9702580051871407,-0.4246783952367757,3.9479310177525484,KOSPI40_PIT
SOR_E1_BE,2024-03-14,2024-03-15,2024-04-01,539,550,54000.0,52100.0,pivot,2024-03-12,3.5185185185185186,0.0,0.7417218543046358,0.923998663648131,2.4496524190869184,52500.0,-2.874951413182303,-0.7894736842105263,False,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,017670,SK텔레콤,017670.KS,0.9,5.0,2.4496524190869184,0.7417218543046358,0.923998663648131,0.28047424771359114,28.42105263157895,0.009868538345478208,0.9868538345478207,3,3.0,47.43056214108846,P8_R8,-0.008063498348254322,0.9702580051871407,0.9621945068388863,-0.8310674382633985,4.746188486842307,KOSPI40_PIT
SOR_E1_BE,2024-05-13,2024-05-14,2024-05-17,578,580,143800.0,133100.0,pivot,2024-05-07,7.440890125173852,0.04950495049504951,0.808326105810928,0.8655252331225916,1.8500501597287913,131100.0,-8.922833437245203,-1.1869158878504673,False,initial_stop,P1_2023_08_08_2024_08_07,KOSPI,329180,HD현대중공업,329180.KS,0.9,5.0,1.8500501597287913,0.808326105810928,0.8655252331225916,0.12931174774152512,13.439252336448602,0.009621945068388864,0.9621945068388863,2,2.0000000000000004,27.023410752290182,P8_R8,-0.011538271865766971,0.9621945068388863,0.9506562349731194,-1.199162101192393,5.888436094449334,KOSPI40_PIT
SOR_E1_BE,2024-05-13,2024-05-14,2024-05-23,578,584,137200.0,127100.0,pivot,2024-05-07,7.3615160349854225,0.18329938900203666,0.6960167714884696,0.7247126189068246,1.8733195550540847,127800.0,-6.94441409033093,-0.9306930693069307,False,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,009540,HD한국조선해양,009540.KS,0.9,5.0,1.8733195550540847,0.6960167714884696,0.7247126189068246,0.13070602607752002,13.584158415841587,0.009621945068388864,0.9621945068388863,1,1.0000000000000002,13.584158415841587,P8_R8,-0.00907676769183892,0.9506562349731194,0.9415794672812804,-0.9547896871570588,6.787003601041763,KOSPI40_PIT
SOR_E1_BE,2024-05-16,2024-05-17,2024-06-03,580,591,192000.0,175400.0,pivot,2024-05-09,8.645833333333334,0.0,0.6751188589540412,0.6806576519550199,1.2279088442638202,189500.0,-1.400731925703813,-0.15060240963855423,False,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,000660,SK하이닉스,000660.KS,0.9,5.0,1.2279088442638202,0.6751188589540412,0.6806576519550199,0.11128996705606395,11.566265060240964,0.009621945068388864,0.9621945068388863,3,3.0,38.58967581253115,P8_R8,-0.0015588740986595437,0.9415794672812804,0.9400205931826209,-0.16555948306313878,6.941326556027539,KOSPI40_PIT
SOR_E1_BE,2024-05-22,2024-05-23,2024-06-03,584,591,273500.0,235000.0,pivot,2024-05-09,14.076782449725776,0.0,0.8581818181818182,0.6160946795333314,3.1910684962959746,257500.0,-5.944194264841984,-0.4155844155844156,False,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,005380,현대차,005380.KS,0.9,5.0,3.1910684962959746,0.8581818181818182,0.6160946795333314,0.06753363123770081,7.103896103896104,0.009506562349731193,0.9506562349731194,3,3.0242743305966813,32.55957442703113,P8_R8,-0.0040143302348709465,0.9400205931826209,0.9360062629477499,-0.4270470523714441,7.338730877945987,KOSPI40_PIT
SOR_E1_BE,2024-06-27,2024-06-28,2024-07-02,609,611,299500.0,275500.0,pivot,2024-06-24,8.013355592654424,0.16172506738544473,0.859504132231405,0.781871912451297,1.179900062883797,275500.0,-8.105296266724737,-1.0,False,initial_stop,P1_2023_08_08_2024_08_07,KOSPI,005380,현대차,005380.KS,0.9,5.0,1.179900062883797,0.859504132231405,0.781871912451297,0.11680578156368797,12.479166666666668,0.0093600626294775,0.9360062629477499,3,3.0000000000000004,41.41618133448375,P8_R8,-0.009467454652400252,0.9360062629477499,0.9265388082953496,-1.0114734299516912,8.275974994971602,KOSPI40_PIT
SOR_E1_BE,2024-06-17,2024-06-18,2024-07-03,601,612,129900.0,117700.0,pivot,2024-05-31,9.39183987682833,0.21476510067114093,0.848314606741573,0.8850754418456345,1.7381487086516814,124800.0,-4.022122887747804,-0.4180327868852459,False,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,000270,기아,000270.KS,0.9,5.0,1.7381487086516814,0.848314606741573,0.8850754418456345,0.09966165045648583,10.647540983606556,0.009360062629477498,0.9360062629477499,2,2.0000000000000004,28.937014667817085,P8_R8,-0.00400851405331753,0.9265388082953496,0.9225302942420321,-0.43263315226832355,8.672803535738227,KOSPI40_PIT
SOR_E1_BE,2024-07-05,2024-07-08,2024-07-22,615,625,87900.0,81000.0,pivot,2024-07-03,7.849829351535837,0.4804804804804805,0.891640866873065,0.9169787073228409,2.2833421914131007,84400.0,-4.077767714549996,-0.5072463768115942,False,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,005930,삼성전자,005930.KS,0.9,5.0,2.2833421914131007,0.891640866873065,0.9169787073228409,0.11752233748387626,12.739130434782608,0.009225302942420322,0.9225302942420321,3,3.0189527464498074,43.220599941162405,P8_R8,-0.004792287935301994,0.9225302942420321,0.9177380063067302,-0.5194721479839777,9.147222884904672,KOSPI40_PIT
SOR_E1_BE,2024-07-02,2024-07-03,2024-07-26,612,629,84300.0,77200.0,pivot,2024-06-26,8.422301304863582,0.47619047619047616,0.8571428571428571,0.7607798331827033,2.414243782943793,85100.0,0.8480931538975778,0.11267605633802817,False,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,105560,KB금융,105560.KS,0.9,5.0,2.414243782943793,0.8571428571428571,0.7607798331827033,0.11001017118210982,11.873239436619718,0.009265388082953496,0.9265388082953496,3,3.0204361750800675,41.105935053459795,P8_R8,0.0009329887303864793,0.9177380063067302,0.9186709950371167,0.10166177318308119,9.054860340703396,KOSPI40_PIT
SOR_E1_BE,2024-06-14,2024-06-17,2024-08-06,600,636,139000.0,131400.0,pivot,2024-06-12,5.467625899280575,0.023337222870478413,0.8294478527607362,0.8151054904454301,1.7345845178983836,168850.0,21.35340603079756,3.9276315789473686,True,trend_off_next_open,P1_2023_08_08_2024_08_07,KOSPI,009540,HD한국조선해양,009540.KS,0.9,5.0,1.7345845178983836,0.8294478527607362,0.8151054904454301,0.17119061914439113,18.289473684210527,0.0093600626294775,0.9360062629477499,1,1.0000000000000002,18.289473684210527,P8_R8,0.0365550279925381,0.9186709950371167,0.9552260230296548,3.979120728750251,5.436043436729465,KOSPI40_PIT
SOR_E1_BE,2024-08-21,2024-08-22,2024-09-06,647,658,33150.0,30500.0,pivot,2024-08-14,7.993966817496229,0.0,0.7541478129713424,0.661827917252797,1.3325701321645285,32100.0,-3.264205001571596,-0.39622641509433965,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,042660,한화오션,042660.KS,0.9,5.0,1.3325701321645285,0.7541478129713424,0.661827917252797,0.12509433962264152,12.509433962264152,0.01,1.0,1,1.0,12.509433962264152,P8_R8,-0.004083335690645224,1.0,0.9959166643093548,-0.4083335690645224,0.4083335690645229,KOSPI40_PIT
SOR_E1_BE,2024-09-03,2024-09-04,2024-09-09,656,659,152000.0,138600.0,pivot,2024-08-14,8.81578947368421,0.0,0.8260427263479145,0.9253190257947111,2.24331137060607,143200.0,-5.88363712880402,-0.6567164179104478,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,028260,삼성물산,028260.KS,0.9,5.0,2.24331137060607,0.8260427263479145,0.9253190257947111,0.11343283582089553,11.343283582089553,0.01,1.0,3,3.0,36.828908020544176,P8_R8,-0.006673976444613516,0.9959166643093548,0.9892426878647412,-0.670134026649887,1.0757312135258768,KOSPI40_PIT
SOR_E1_BE,2024-09-03,2024-09-04,2024-09-09,656,659,98000.0,93300.0,pivot,2024-08-28,4.795918367346939,0.0,0.7369696969696969,0.6860662600651105,1.5247390496241169,93300.0,-4.891074870727897,-1.0,False,initial_stop,P2_2024_08_08_2025_08_07,KOSPI,032830,삼성생명,032830.KS,0.9,5.0,1.5247390496241169,0.7369696969696969,0.6860662600651105,0.20851063829787234,20.851063829787233,0.01,1.0,4,4.0,57.67997185033141,P8_R8,-0.010198411432581572,0.9892426878647412,0.9790442764321596,-1.030931191879176,2.0955723567840367,KOSPI40_PIT
SOR_E1_BE,2024-08-26,2024-08-27,2024-09-10,650,660,545000.0,503000.0,pivot,2024-08-13,7.706422018348624,0.19138755980861244,0.546031746031746,0.7343123122419243,1.032782241019515,531000.0,-2.66618984085939,-0.3333333333333333,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,010130,고려아연,010130.KS,0.9,5.0,1.032782241019515,0.546031746031746,0.7343123122419243,0.12976190476190474,12.976190476190474,0.009999999999999998,1.0,2,1.9999999999999998,25.485624438454625,P8_R8,-0.003459698722067541,0.9790442764321596,0.9755845777100921,-0.35337510318485293,2.4415422289907895,KOSPI40_PIT
SOR_E1_BE,2024-09-04,2024-09-05,2024-09-30,657,671,56900.0,54700.0,pivot,2024-09-02,3.866432337434095,0.28708133971291866,0.8888888888888888,0.8793101751690614,1.9143970639572365,56800.0,-0.27552129032143435,-0.045454545454545456,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,017670,SK텔레콤,017670.KS,0.9,5.0,1.9143970639572365,0.8888888888888888,0.8793101751690614,0.25863636363636366,25.863636363636367,0.01,1.0,5,5.0,83.54360821396779,P8_R8,-0.0007125982463313462,0.9755845777100921,0.9748719794637608,-0.07304320533684208,2.5128020536239193,KOSPI40_PIT
SOR_E1_BE,2024-10-25,2024-10-28,2024-10-31,688,691,99400.0,92000.0,pivot,2024-10-22,7.44466800804829,0.0,0.7081604426002767,0.8314212045071069,2.045145267124436,92000.0,-7.537177085501511,-1.0,False,initial_stop,P2_2024_08_08_2025_08_07,KOSPI,105560,KB금융,105560.KS,0.9,5.0,2.045145267124436,0.7081604426002767,0.8314212045071069,0.13094901994418623,13.43243243243243,0.009748719794637607,0.9748719794637608,1,0.9999999999999999,13.43243243243243,P8_R8,-0.009869859524922009,0.9748719794637608,0.9650021199388388,-1.0124262193227704,3.4997880061161224,KOSPI40_PIT
SOR_E1_BE,2024-11-26,2024-11-27,2024-12-05,710,716,24300.0,21150.0,pivot,2024-11-13,12.962962962962964,0.0,0.8398576512455516,0.8175318877535542,1.6945220859887702,21750.0,-10.583288602612262,-0.8095238095238095,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,015760,한국전력,015760.KS,0.9,5.0,1.6945220859887702,0.8398576512455516,0.8175318877535542,0.07444302068099613,7.714285714285714,0.00965002119938839,0.9650021199388388,3,3.0000000000000004,29.077374226526775,P8_R8,-0.007878519723172153,0.9650021199388388,0.9571236002156667,-0.8164251207729459,4.287639978433333,KOSPI40_PIT
SOR_E1_BE,2024-11-26,2024-11-27,2024-12-06,710,717,25300.0,23050.0,pivot,2024-11-12,8.893280632411066,0.08163265306122448,0.8908296943231441,0.9976862143224838,2.9661020210070217,24600.0,-2.8639830282487067,-0.3111111111111111,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,003490,대한항공,003490.KS,0.9,5.0,2.9661020210070217,0.8908296943231441,0.9976862143224838,0.10850912726423388,11.244444444444445,0.009650021199388388,0.9650021199388388,2,2.0,21.363088512241056,P8_R8,-0.0031076829889484484,0.9571236002156667,0.9540159172267182,-0.32468982984519457,4.598408277328181,KOSPI40_PIT
SOR_E1_BE,2024-11-08,2024-11-11,2024-12-09,698,718,119400.0,107600.0,pivot,2024-11-04,9.882747068676716,0.0,0.8848167539267016,0.4742560014365999,2.3480780409293986,119000.0,-0.43462355924215323,-0.03389830508474576,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,033780,KT&G,033780.KS,0.9,5.0,2.3480780409293986,0.8848167539267016,0.4742560014365999,0.09764512976330285,10.11864406779661,0.009650021199388388,0.9650021199388388,1,1.0,10.11864406779661,P8_R8,-0.00042438873840388593,0.9540159172267182,0.9535915284883143,-0.04448445049403003,4.64084715116857,KOSPI40_PIT
SOR_E1_BE,2025-01-15,2025-01-16,2025-01-23,743,748,245500.0,229000.0,pivot,2025-01-13,6.720977596741344,0.19950124688279303,0.8226221079691517,0.9295565262181622,1.1503731799994368,229000.0,-6.8142100029415005,-1.0,False,initial_stop,P2_2024_08_08_2025_08_07,KOSPI,009540,HD한국조선해양,009540.KS,0.9,5.0,1.1503731799994368,0.8226221079691517,0.9295565262181622,0.14188286075386738,14.87878787878788,0.009535915284883144,0.9535915284883143,1,1.0000000000000002,14.87878787878788,P8_R8,-0.009668196089949592,0.9535915284883143,0.9439233323983647,-1.0138718519528112,5.607666760163532,KOSPI40_PIT
SOR_E1_BE,2025-01-21,2025-01-22,2025-01-23,747,748,329000.0,303000.0,pivot,2025-01-17,7.90273556231003,0.13986013986013987,0.7222222222222222,0.8512562225779681,1.3313212133464793,303000.0,-7.994786801128306,-1.0,False,initial_stop,P2_2024_08_08_2025_08_07,KOSPI,329180,HD현대중공업,329180.KS,0.9,5.0,1.3313212133464793,0.7222222222222222,0.8512562225779681,0.12066600495102131,12.653846153846153,0.009535915284883142,0.9535915284883143,2,2.0000000000000004,27.532634032634032,P8_R8,-0.00964698983727308,0.9439233323983647,0.9342763425610916,-1.0220098927697399,6.57236574389084,KOSPI40_PIT
SOR_E1_BE,2025-01-31,2025-02-03,2025-02-28,751,770,217500.0,203000.0,pivot,2025-01-21,6.666666666666667,0.15785319652722968,0.8967851099830795,0.4613772416110629,2.012053333243759,214500.0,-1.477881748780785,-0.20689655172413793,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,035420,NAVER,035420.KS,0.9,5.0,2.012053333243759,0.8967851099830795,0.4613772416110629,0.14014145138416373,14.999999999999998,0.009342763425610915,0.9342763425610916,1,0.9999999999999999,14.999999999999998,P8_R8,-0.0020711249324830523,0.9342763425610916,0.9322052176286085,-0.22168226231711768,6.779478237139147,KOSPI40_PIT
SOR_E1_BE,2025-03-04,2025-03-05,2025-03-13,772,778,83300.0,69600.0,pivot,2025-02-24,16.44657863145258,0.0,0.8403361344537815,0.7992491046285312,2.265142743581532,72100.0,-13.531889517426155,-0.8175182481751825,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,042660,한화오션,042660.KS,0.9,5.0,2.265142743581532,0.8403361344537815,0.7992491046285312,0.056680798998878165,6.080291970802919,0.009322052176286085,0.9322052176286085,2,2.0022217478440547,17.541746494112544,P8_R8,-0.007669983098122583,0.9322052176286085,0.9245352345304859,-0.8227783918259843,7.546476546951409,KOSPI40_PIT
SOR_E1_BE,2025-02-24,2025-02-25,2025-03-20,767,783,19670.0,17950.0,pivot,2025-02-14,8.744280630401628,0.0,0.7636363636363637,0.9008658231146546,13.391978326321619,20150.0,2.337875292145508,0.27906976744186046,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,011200,HMM,011200.KS,0.9,5.0,13.391978326321619,0.7636363636363637,0.9008658231146546,0.10684427708242249,11.436046511627904,0.009342763425610915,0.9342763425610916,2,1.9999999999999998,26.436046511627907,P8_R8,0.0024978859549814408,0.9245352345304859,0.9270331204854674,0.2701774753073594,7.296687951453262,KOSPI40_PIT
SOR_E1_BE,2025-04-28,2025-04-29,2025-06-02,811,832,250000.0,209500.0,pivot,2025-04-09,16.2,0.15873015873015872,0.6222222222222222,0.6585030886293112,1.678612090979706,267000.0,6.693253373313346,0.41975308641975306,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,352820,하이브,352820.KS,0.9,5.0,1.678612090979706,0.6222222222222222,0.6585030886293112,0.05722426669663379,6.172839506172839,0.009270331204854675,0.9270331204854674,2,2.0000000000000004,12.831799043745093,P8_R8,0.0038301651610262665,0.9270331204854674,0.9308632856464937,0.41316378847613244,6.913671435350633,KOSPI40_PIT
SOR_E1_BE,2025-05-07,2025-05-08,2025-06-11,815,837,26500.0,24850.0,pivot,2025-04-24,6.226415094339623,0.0,0.7967479674796748,0.8664229989052676,1.9186630057083518,28875.0,8.853356340697571,1.4393939393939394,True,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,015760,한국전력,015760.KS,0.9,5.0,1.9186630057083518,0.7967479674796748,0.8664229989052676,0.14888713753251445,16.06060606060606,0.009270331204854673,0.9270331204854674,4,4.000000000000001,34.079396974269855,P8_R8,0.013181508831217981,0.9308632856464937,0.9440447944777116,1.416052070639277,5.595520552228839,KOSPI40_PIT
SOR_E1_BE,2025-05-29,2025-05-30,2025-07-03,831,853,310000.0,277500.0,pivot,2025-05-20,10.483870967741936,0.0,0.8596881959910914,0.7273745151616816,1.9844498572874303,358000.0,15.368444809853132,1.476923076923077,True,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,009540,HD한국조선해양,009540.KS,0.9,5.0,1.9844498572874303,0.8596881959910914,0.7273745151616816,0.08842469764630612,9.538461538461537,0.009270331204854675,0.9270331204854674,5,5.0,43.61785851273139,P8_R8,0.013589500856052057,0.9440447944777116,0.9576342953337637,1.4394974619366854,4.236570466623634,KOSPI40_PIT
SOR_E1_BE,2025-07-03,2025-07-04,2025-07-17,854,863,116900.0,108100.0,pivot,2025-06-26,7.527801539777587,0.0,0.8387942332896461,0.9103017562849293,1.1056849964754376,112800.0,-3.6037156785165947,-0.4659090909090909,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,105560,KB금융,105560.KS,0.9,5.0,1.1056849964754376,0.8387942332896461,0.9103017562849293,0.12721301036876928,13.284090909090908,0.009576342953337636,0.9576342953337637,4,3.9041350910340022,39.80998354862288,P8_R8,-0.00458439519977228,0.9576342953337637,0.9530499001339914,-0.4787208668393067,4.695009986600862,KOSPI40_PIT
SOR_E1_BE,2025-05-29,2025-05-30,2025-07-18,831,864,210000.0,196500.0,pivot,2025-05-22,6.428571428571429,0.0,0.8772073921971253,0.5896659951658346,1.1698619921361038,253500.0,20.593631755550803,3.2222222222222223,True,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,000660,SK하이닉스,000660.KS,0.9,5.0,1.1698619921361038,0.8772073921971253,0.5896659951658346,0.14420515207551712,15.555555555555554,0.009270331204854673,0.9270331204854674,6,6.000000000000001,59.17341406828694,P8_R8,0.02969707799096402,0.9530499001339914,0.9827469781249554,3.1160045226161657,1.7253021875044627,KOSPI40_PIT
SOR_E1_BE,2025-04-22,2025-04-23,2025-07-25,807,869,115200.0,97900.0,pivot,2025-04-07,15.01736111111111,0.23450586264656617,0.6595744680851063,0.7656167673020641,1.4049250389129968,130200.0,12.907868982175597,0.8670520231213873,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,033780,KT&G,033780.KS,0.9,5.0,1.4049250389129968,0.6595744680851063,0.7656167673020641,0.06173076039302072,6.6589595375722554,0.009270331204854675,0.9270331204854674,1,1.0000000000000002,6.6589595375722554,P8_R8,0.00796812567323186,0.9827469781249554,0.9907151037981873,0.810801340588678,0.928489620181272,KOSPI40_PIT
SOR_E1_BE,2025-04-30,2025-05-02,2025-07-29,813,871,63800.0,51500.0,pivot,2025-04-09,19.278996865203762,0.0,0.6666666666666666,0.8331756301937234,1.0788994686703353,86100.0,34.81809252113759,1.8130081300813008,True,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,086790,하나금융지주,086790.KS,0.9,5.0,1.0788994686703353,0.6666666666666666,0.8331756301937234,0.048085132591034814,5.1869918699187,0.009270331204854675,0.9270331204854674,3,3.0000000000000004,18.018790913663796,P8_R8,0.016742325954458185,0.9907151037981873,1.0074574297526455,1.6899233584177462,-0.0,KOSPI40_PIT
