strategy,signal_time,entry_time,exit_time,entry_i,exit_i,entry_price,initial_stop,stop_source,pivot_time,risk_pct,entry_gap_atr,atr_ratio_setup,vol_ratio_setup,breakout_vol_ratio,exit_price_weighted,return_pct,r_multiple,tp1_hit,exit_reason,period,market,symbol,name,ticker,atr_ratio_max,cost_bps_side,priority_breakout_vol,priority_atr_ratio,priority_vol_ratio
SOR_E1_BE,2024-09-04,2024-09-05,2024-09-30,657,671,56900.0,54700.0,pivot,2024-09-02,3.866432337434095,0.28708133971291866,0.8888888888888888,0.8793101751690614,1.9143970639572365,56800.0,-0.27552129032143435,-0.045454545454545456,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,017670,SK텔레콤,017670.KS,0.9,5.0,1.9143970639572365,0.8888888888888888,0.8793101751690614
SOR_E1_BE,2024-08-21,2024-08-22,2024-09-06,647,658,33150.0,30500.0,pivot,2024-08-14,7.993966817496229,0.0,0.7541478129713424,0.661827917252797,1.3325701321645285,32100.0,-3.264205001571596,-0.39622641509433965,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,042660,한화오션,042660.KS,0.9,5.0,1.3325701321645285,0.7541478129713424,0.661827917252797
SOR_E1_BE,2024-08-30,2024-09-02,2024-09-06,654,658,35050.0,31000.0,pivot,2024-08-20,11.554921540656206,0.28694404591104733,0.8057142857142857,0.7993921206830281,2.721059875120822,32100.0,-8.508085472242477,-0.7283950617283951,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,042660,한화오션,042660.KS,0.9,5.0,2.721059875120822,0.8057142857142857,0.7993921206830281
SOR_E1_BE,2025-03-04,2025-03-05,2025-03-13,772,778,83300.0,69600.0,pivot,2025-02-24,16.44657863145258,0.0,0.8403361344537815,0.7992491046285312,2.265142743581532,72100.0,-13.531889517426155,-0.8175182481751825,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,042660,한화오션,042660.KS,0.9,5.0,2.265142743581532,0.8403361344537815,0.7992491046285312
SOR_E1_BE,2024-08-26,2024-08-27,2024-09-10,650,660,545000.0,503000.0,pivot,2024-08-13,7.706422018348624,0.19138755980861244,0.546031746031746,0.7343123122419243,1.032782241019515,531000.0,-2.66618984085939,-0.3333333333333333,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,010130,고려아연,010130.KS,0.9,5.0,1.032782241019515,0.546031746031746,0.7343123122419243
SOR_E1_BE,2024-11-26,2024-11-27,2024-12-06,710,717,25300.0,23050.0,pivot,2024-11-12,8.893280632411066,0.08163265306122448,0.8908296943231441,0.9976862143224838,2.9661020210070217,24600.0,-2.8639830282487067,-0.3111111111111111,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,003490,대한항공,003490.KS,0.9,5.0,2.9661020210070217,0.8908296943231441,0.9976862143224838
SOR_E1_BE,2025-01-15,2025-01-16,2025-01-23,743,748,245500.0,229000.0,pivot,2025-01-13,6.720977596741344,0.19950124688279303,0.8226221079691517,0.9295565262181622,1.1503731799994368,229000.0,-6.8142100029415005,-1.0,False,initial_stop,P2_2024_08_08_2025_08_07,KOSPI,009540,HD한국조선해양,009540.KS,0.9,5.0,1.1503731799994368,0.8226221079691517,0.9295565262181622
SOR_E1_BE,2025-05-29,2025-05-30,2025-07-03,831,853,310000.0,277500.0,pivot,2025-05-20,10.483870967741936,0.0,0.8596881959910914,0.7273745151616816,1.9844498572874303,358000.0,15.368444809853132,1.476923076923077,True,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,009540,HD한국조선해양,009540.KS,0.9,5.0,1.9844498572874303,0.8596881959910914,0.7273745151616816
SOR_E1_BE,2025-02-24,2025-02-25,2025-03-20,767,783,19670.0,17950.0,pivot,2025-02-14,8.744280630401628,0.0,0.7636363636363637,0.9008658231146546,13.391978326321619,20150.0,2.337875292145508,0.27906976744186046,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSPI,011200,HMM,011200.KS,0.9,5.0,13.391978326321619,0.7636363636363637,0.9008658231146546
SOR_E1_BE,2025-05-02,2025-05-07,2025-07-04,814,854,128000.0,110600.0,pivot,2025-04-23,13.59375,0.08888888888888889,0.7957931638913234,0.6593204442374059,1.2232360252980041,135600.0,5.831615442278859,0.4367816091954023,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,041510,에스엠,041510.KQ,0.9,5.0,1.2232360252980041,0.7957931638913234,0.6593204442374059
SOR_E1_BE,2025-01-31,2025-02-03,2025-03-04,751,771,294000.0,220000.0,pivot,2025-01-09,25.170068027210885,0.0,0.6451612903225806,0.9101762552957918,3.380521269241061,342500.0,16.38016026000606,0.6554054054054054,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,277810,레인보우로보틱스,277810.KQ,0.9,5.0,3.380521269241061,0.6451612903225806,0.9101762552957918
SOR_E1_BE,2025-05-09,2025-05-12,2025-07-04,817,854,73500.0,61500.0,pivot,2025-04-23,16.3265306122449,0.0,0.8217054263565892,0.8416837781632345,4.8588571310007564,86400.0,17.433528133892253,1.075,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,122870,와이지엔터테인먼트,122870.KQ,0.9,5.0,4.8588571310007564,0.8217054263565892,0.8416837781632345
SOR_E1_BE,2025-05-23,2025-05-26,2025-07-04,827,854,80000.0,72000.0,pivot,2025-05-19,10.0,0.3583061889250814,0.8027444253859348,0.5579055538385208,1.739572060350663,91200.0,13.886056971514238,1.4,True,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,122870,와이지엔터테인먼트,122870.KQ,0.9,5.0,1.739572060350663,0.8027444253859348,0.5579055538385208
SOR_E1_BE,2025-05-26,2025-05-27,2025-07-04,828,854,80300.0,72000.0,pivot,2025-05-19,10.336239103362391,0.0,0.8925081433224755,0.7912509819488279,1.1172789355418165,91650.0,14.02041818443207,1.3674698795180724,True,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,122870,와이지엔터테인먼트,122870.KQ,0.9,5.0,1.1172789355418165,0.8925081433224755,0.7912509819488279
SOR_E1_BE,2025-01-09,2025-01-10,2025-02-17,739,761,168200.0,138600.0,pivot,2024-12-26,17.598097502972653,0.0,0.7468123861566485,0.967474609304357,1.5275208039805024,172900.0,2.6915495878695905,0.15878378378378377,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,000250,삼천당제약,000250.KQ,0.9,5.0,1.5275208039805024,0.7468123861566485,0.967474609304357
SOR_E1_BE,2025-07-23,2025-07-24,2025-08-07,868,878,218000.0,159100.0,pivot,2025-07-15,27.01834862385321,0.4880694143167028,0.7876447876447876,0.6447625711147705,5.41450867885511,190900.0,-12.518717705367488,-0.4601018675721562,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,000250,삼천당제약,000250.KQ,0.9,5.0,5.41450867885511,0.7876447876447876,0.6447625711147705
SOR_E1_BE,2024-08-21,2024-08-22,2024-09-04,647,656,195800.0,179900.0,pivot,2024-08-13,8.12053115423902,0.0,0.5518694049499737,0.5642046438366112,1.1512360221837576,184700.0,-5.763333859117415,-0.6981132075471698,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,140860,파크시스템스,140860.KQ,0.9,5.0,1.1512360221837576,0.5518694049499737,0.5642046438366112
SOR_E1_BE,2024-10-15,2024-10-16,2024-10-16,680,680,195100.0,190000.0,pivot,2024-10-02,2.6140440799589952,0.0,0.7853881278538812,0.9545737760019732,4.3862767259285755,200200.0,2.5114813172604,1.0,True,same_bar_BE_after_TP1,P2_2024_08_08_2025_08_07,KOSDAQ,140860,파크시스템스,140860.KQ,0.9,5.0,4.3862767259285755,0.7853881278538812,0.9545737760019732
SOR_E1_BE,2024-10-15,2024-10-16,2024-10-23,680,685,41850.0,32700.0,pivot,2024-09-27,21.863799283154123,0.0,0.8085106382978723,0.6988603147174527,2.5690931429760306,37600.0,-10.245116390430809,-0.4644808743169399,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,039200,오스코텍,039200.KQ,0.9,5.0,2.5690931429760306,0.8085106382978723,0.6988603147174527
SOR_E1_BE,2025-04-24,2025-04-25,2025-07-02,809,852,26900.0,24100.0,pivot,2025-04-17,10.408921933085502,0.0,0.7894736842105263,0.41435669511111856,1.7755439815420084,33050.0,22.73965247859342,2.196428571428571,True,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,096530,씨젠,096530.KQ,0.9,5.0,1.7755439815420084,0.7894736842105263,0.41435669511111856
SOR_E1_BE,2025-06-25,2025-06-26,2025-07-02,848,852,35000.0,32400.0,pivot,2025-06-23,7.428571428571429,0.0,0.8393194706994329,0.6137305833021441,1.8555855957939122,32800.0,-6.379381737702583,-0.8461538461538461,False,trend_off_next_open,P2_2024_08_08_2025_08_07,KOSDAQ,096530,씨젠,096530.KQ,0.9,5.0,1.8555855957939122,0.8393194706994329,0.6137305833021441
SOR_E1_BE,2025-07-03,2025-07-04,2025-08-07,854,878,45550.0,39000.0,pivot,2025-06-27,14.37980241492865,0.0,0.8275862068965517,0.9859266745423614,4.589840267013496,51000.0,11.852964845787884,0.8320610687022901,False,end_of_data,P2_2024_08_08_2025_08_07,KOSDAQ,101490,에스앤에스텍,101490.KQ,0.9,5.0,4.589840267013496,0.8275862068965517,0.9859266745423614
SOR_E1_BE,2025-07-28,2025-07-29,2025-08-07,871,878,52000.0,45800.0,pivot,2025-07-24,11.923076923076923,0.37252619324796277,0.7806122448979592,0.6030762397999787,3.7019217791841807,51000.0,-2.021104832199283,-0.16129032258064516,False,end_of_data,P2_2024_08_08_2025_08_07,KOSDAQ,101490,에스앤에스텍,101490.KQ,0.9,5.0,3.7019217791841807,0.7806122448979592,0.6030762397999787
SOR_E1_BE,2025-10-27,2025-10-28,2025-11-05,929,935,100900.0,95500.0,pivot,2025-10-22,5.35183349851338,0.0,0.8612279226240538,0.9977823959585677,1.1724441180752354,106350.0,5.296038799232705,1.0092592592592593,True,BE_stop,P3_2025_08_08_2026_08_17,KOSPI,005930,삼성전자,005930.KS,0.9,5.0,1.1724441180752354,0.8612279226240538,0.9977823959585677
SOR_E1_BE,2026-02-26,2026-02-27,2026-03-05,1011,1014,210000.0,162000.0,pivot,2026-02-11,22.857142857142858,0.0,0.8355555555555556,0.9508216941780541,1.0648699624208549,195000.0,-7.235667880345542,-0.3125,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,005930,삼성전자,005930.KS,0.9,5.0,1.0648699624208549,0.8355555555555556,0.9508216941780541
SOR_E1_BE,2026-04-23,2026-04-24,2026-06-09,1050,1078,224000.0,198200.0,pivot,2026-04-13,11.517857142857142,0.0,0.5906313645621182,0.6096408963240806,1.1673862863251392,292800.0,30.583636753052048,2.666666666666667,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,005930,삼성전자,005930.KS,0.9,5.0,1.1673862863251392,0.5906313645621182,0.6096408963240806
SOR_E1_BE,2025-12-29,2025-12-30,2026-03-05,973,1014,639000.0,525000.0,pivot,2025-12-17,17.84037558685446,0.0,0.8175824175824176,0.7260729432691496,1.030840476648141,927500.0,45.003593664826425,2.530701754385965,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,000660,SK하이닉스,000660.KS,0.9,5.0,1.030840476648141,0.8175824175824176,0.7260729432691496
SOR_E1_BE,2026-04-27,2026-04-28,2026-06-09,1052,1078,1313000.0,1183000.0,pivot,2026-04-23,9.900990099009901,0.33109972408356325,0.8999598232221776,0.8443413310742665,1.0287095875886052,1820000.0,38.47531679704701,3.9000000000000004,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,000660,SK하이닉스,000660.KS,0.9,5.0,1.0287095875886052,0.8999598232221776,0.8443413310742665
SOR_E1_BE,2026-01-08,2026-01-09,2026-01-23,979,989,1875000.0,1671000.0,pivot,2026-01-05,10.88,0.0,0.8115323011211959,0.8919620009813978,2.5067932078069783,1794000.0,-4.415632183908047,-0.39705882352941174,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,207940,삼성바이오로직스,207940.KS,0.9,5.0,2.5067932078069783,0.8115323011211959,0.8919620009813978
SOR_E1_BE,2026-04-17,2026-04-20,2026-05-20,1046,1066,386500.0,355500.0,pivot,2026-04-13,8.020698576972833,0.11235955056179775,0.7251461988304093,0.5238077200250226,1.2984704137815364,444500.0,14.891519311495616,1.870967741935484,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,005490,POSCO홀딩스,005490.KS,0.9,5.0,1.2984704137815364,0.7251461988304093,0.5238077200250226
SOR_E1_BE,2026-04-21,2026-04-22,2026-05-20,1048,1066,420000.0,355500.0,pivot,2026-04-13,15.357142857142858,0.0,0.7751937984496124,0.7118156268396839,2.146689476641995,440500.0,4.776123842840474,0.3178294573643411,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,005490,POSCO홀딩스,005490.KS,0.9,5.0,2.146689476641995,0.7751937984496124,0.7118156268396839
SOR_E1_BE,2026-04-21,2026-04-22,2026-05-13,1048,1061,390000.0,336000.0,pivot,2026-04-13,13.846153846153847,0.027624309392265192,0.7724137931034483,0.5893309928492276,1.161881594192364,395000.0,1.1808198464870134,0.09259259259259259,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,051910,LG화학,051910.KS,0.9,5.0,1.161881594192364,0.7724137931034483,0.5893309928492276
SOR_E1_BE,2026-02-24,2026-02-25,2026-03-04,1009,1013,422000.0,372500.0,pivot,2026-02-13,11.729857819905213,0.021551724137931036,0.8367346938775511,0.8443691128542996,2.6354191613291555,372500.0,-11.818083849070726,-1.0,False,initial_stop,P3_2025_08_08_2026_08_17,KOSPI,006400,삼성SDI,006400.KS,0.9,5.0,2.6354191613291555,0.8367346938775511,0.8443691128542996
SOR_E1_BE,2026-04-17,2026-04-20,2026-05-18,1046,1064,515000.0,463000.0,pivot,2026-04-14,10.097087378640778,0.08213552361396304,0.7709251101321586,0.6796721190184148,1.3599937813822116,605500.0,17.45530147547585,1.7403846153846154,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,006400,삼성SDI,006400.KS,0.9,5.0,1.3599937813822116,0.7709251101321586,0.6796721190184148
SOR_E1_BE,2026-02-25,2026-02-26,2026-03-05,1010,1014,574000.0,495500.0,pivot,2026-02-19,13.67595818815331,0.07332722273143905,0.8211920529801324,0.620634845834403,1.5951400003953162,565000.0,-1.6663271151880488,-0.11464968152866242,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,005380,현대차,005380.KS,0.9,5.0,1.5951400003953162,0.8211920529801324,0.620634845834403
SOR_E1_BE,2026-04-28,2026-04-29,2026-05-21,1053,1067,565000.0,510000.0,pivot,2026-04-24,9.734513274336283,0.40080160320641284,0.8785638859556494,0.658608777538529,1.7386215953781132,644500.0,13.9567826706116,1.4454545454545453,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,005380,현대차,005380.KS,0.9,5.0,1.7386215953781132,0.8785638859556494,0.658608777538529
SOR_E1_BE,2026-02-25,2026-02-26,2026-03-03,1010,1012,249000.0,224000.0,pivot,2026-02-23,10.040160642570282,0.23255813953488372,0.8862275449101796,0.7884712522970219,1.5523368317585338,224000.0,-10.130075524486749,-1.0,False,initial_stop,P3_2025_08_08_2026_08_17,KOSPI,003670,포스코퓨처엠,003670.KS,0.9,5.0,1.5523368317585338,0.8862275449101796,0.7884712522970219
SOR_E1_BE,2026-04-17,2026-04-20,2026-05-14,1046,1062,236000.0,211000.0,pivot,2026-04-13,10.59322033898305,0.12466237274049449,0.6316244862643305,0.4459783094597683,1.1654768275633423,273500.0,15.773998593923366,1.5,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,003670,포스코퓨처엠,003670.KS,0.9,5.0,1.1654768275633423,0.6316244862643305,0.4459783094597683
SOR_E1_BE,2026-04-21,2026-04-22,2026-05-14,1048,1062,257000.0,211000.0,pivot,2026-04-13,17.898832684824903,0.04141644232760406,0.7592237150778418,0.6465758987498881,1.7614445157888567,261000.0,1.4549145660632812,0.08695652173913043,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,003670,포스코퓨처엠,003670.KS,0.9,5.0,1.7614445157888567,0.7592237150778418,0.6465758987498881
SOR_E1_BE,2026-02-25,2026-02-26,2026-03-05,1010,1014,197400.0,149000.0,pivot,2026-02-06,24.51874366767984,0.19138755980861244,0.8494077834179357,0.7378177346195389,2.386648197714526,171600.0,-13.156795462451132,-0.5330578512396694,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,000270,기아,000270.KS,0.9,5.0,2.386648197714526,0.8494077834179357,0.7378177346195389
SOR_E1_BE,2025-09-23,2025-09-24,2025-10-01,910,915,175428.578125,159619.046875,pivot,2025-09-17,9.011947436942153,0.0,0.7657830687618535,0.7770233216084008,6.409107668961685,166666.671875,-5.089529725209863,-0.5542167007639774,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,068270,셀트리온,068270.KS,0.9,5.0,6.409107668961685,0.7657830687618535,0.7770233216084008
SOR_E1_BE,2026-01-02,2026-01-05,2026-02-03,975,996,192857.140625,169714.28125,pivot,2025-12-29,12.000001296296311,0.0,0.7227407738485406,0.5119471740710736,4.533216049477063,197619.046875,2.366718675013235,0.20576136132702919,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,068270,셀트리온,068270.KS,0.9,5.0,4.533216049477063,0.7227407738485406,0.5119471740710736
SOR_E1_BE,2025-08-29,2025-09-01,2025-09-16,894,905,320000.0,293000.0,pivot,2025-08-25,8.4375,0.18518518518518517,0.7928994082840237,0.8287283484768181,2.8191102417554674,308500.0,-3.690108070964515,-0.42592592592592593,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,012330,현대모비스,012330.KS,0.9,5.0,2.8191102417554674,0.7928994082840237,0.8287283484768181
SOR_E1_BE,2026-02-26,2026-02-27,2026-03-04,1011,1013,507000.0,433000.0,pivot,2026-02-19,14.595660749506903,0.0,0.817562452687358,0.7860214991625224,1.9222894318250618,433000.0,-14.68102240792819,-1.0,False,initial_stop,P3_2025_08_08_2026_08_17,KOSPI,012330,현대모비스,012330.KS,0.9,5.0,1.9222894318250618,0.817562452687358,0.7860214991625224
SOR_E1_BE,2026-04-21,2026-04-22,2026-06-09,1048,1078,447500.0,386500.0,pivot,2026-04-13,13.631284916201118,0.02844950213371266,0.8869047619047619,0.6832804063529413,1.031662184908699,599750.0,33.888391000030715,2.4959016393442623,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,012330,현대모비스,012330.KS,0.9,5.0,1.031662184908699,0.8869047619047619,0.6832804063529413
SOR_E1_BE,2025-09-10,2025-09-11,2025-09-26,902,912,117000.0,105800.0,pivot,2025-09-08,9.572649572649572,0.0,0.7737355811889973,0.6958996805201967,1.4741409012981068,113400.0,-3.17379771652635,-0.32142857142857145,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,105560,KB금융,105560.KS,0.9,5.0,1.4741409012981068,0.7737355811889973,0.6958996805201967
SOR_E1_BE,2025-09-09,2025-09-10,2025-10-01,901,915,178000.0,162500.0,pivot,2025-08-28,8.707865168539326,0.0,0.8767123287671232,0.6490507929819527,1.2510648351397584,185600.0,4.165445367204046,0.49032258064516127,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,028260,삼성물산,028260.KS,0.9,5.0,1.2510648351397584,0.8767123287671232,0.6490507929819527
SOR_E1_BE,2025-12-03,2025-12-04,2025-12-26,956,971,241500.0,222000.0,pivot,2025-12-01,8.074534161490684,0.0,0.8900804289544236,0.9593605183748249,2.540790715680773,240000.0,-0.7204472298012465,-0.07692307692307693,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,028260,삼성물산,028260.KS,0.9,5.0,2.540790715680773,0.8900804289544236,0.9593605183748249
SOR_E1_BE,2026-04-23,2026-04-24,2026-05-04,1050,1055,316500.0,286000.0,pivot,2026-04-13,9.636650868878357,0.0,0.5016077170418006,0.616459347839864,1.5472310562674885,305500.0,-3.5719896765677217,-0.36065573770491804,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,028260,삼성물산,028260.KS,0.9,5.0,1.5472310562674885,0.5016077170418006,0.616459347839864
SOR_E1_BE,2026-04-21,2026-04-22,2026-05-12,1048,1060,135200.0,118600.0,pivot,2026-04-15,12.278106508875739,0.31078610603290674,0.7428040854224698,0.632177074176202,1.5704832616760518,132000.0,-2.4644482492481634,-0.1927710843373494,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,096770,SK이노베이션,096770.KS,0.9,5.0,1.5704832616760518,0.7428040854224698,0.632177074176202
SOR_E1_BE,2026-02-11,2026-02-12,2026-03-05,1003,1014,127800.0,96000.0,pivot,2026-02-06,24.88262910798122,0.0,0.6939182452642074,0.9020518498759025,9.596262975726066,118700.0,-7.213333865148797,-0.2861635220125786,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,066570,LG전자,066570.KS,0.9,5.0,9.596262975726066,0.6939182452642074,0.9020518498759025
SOR_E1_BE,2026-08-12,2026-08-13,2026-08-14,1124,1125,209500.0,141900.0,pivot,2026-07-29,32.2673031026253,0.3250270855904659,0.8596830305373019,0.520801263232696,1.4727680031018069,215000.0,2.5227243180319103,0.08136094674556213,False,end_of_data,P3_2025_08_08_2026_08_17,KOSPI,066570,LG전자,066570.KS,0.9,5.0,1.4727680031018069,0.8596830305373019,0.520801263232696
SOR_E1_BE,2025-08-21,2025-08-22,2025-09-26,888,912,140000.0,117000.0,pivot,2025-08-04,16.428571428571427,0.15503875968992248,0.853625170998632,0.9620538804482162,1.7003804752562122,150300.0,7.249839366031274,0.44782608695652176,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,032830,삼성생명,032830.KS,0.9,5.0,1.7003804752562122,0.853625170998632,0.9620538804482162
SOR_E1_BE,2026-06-19,2026-06-22,2026-06-30,1087,1093,486500.0,342000.0,pivot,2026-06-11,29.701952723535456,0.0,0.8134642356241234,0.856767427526576,1.430109615404699,408000.0,-16.219485324141626,-0.5432525951557093,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,032830,삼성생명,032830.KS,0.9,5.0,1.430109615404699,0.8134642356241234,0.856767427526576
SOR_E1_BE,2026-01-13,2026-01-14,2026-02-03,982,996,55000.0,48950.0,pivot,2026-01-09,11.0,0.0,0.8928838951310861,0.4515674156219297,1.5240502732116634,62900.0,14.249329880514283,1.3057851239669422,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,015760,한국전력,015760.KS,0.9,5.0,1.5240502732116634,0.8928838951310861,0.4515674156219297
SOR_E1_BE,2025-12-16,2025-12-17,2025-12-30,965,973,149100.0,139100.0,pivot,2025-12-11,6.70690811535882,0.0,0.8327868852459016,0.896126468148876,2.222286092372617,142500.0,-4.522085033941769,-0.66,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,033780,KT&G,033780.KS,0.9,5.0,2.222286092372617,0.8327868852459016,0.896126468148876
SOR_E1_BE,2026-03-19,2026-03-20,2026-04-01,1025,1033,487500.0,384000.0,pivot,2026-03-13,21.23076923076923,0.2277580071174377,0.6988847583643123,0.853608508441194,1.1357637234061324,435000.0,-10.858416945373472,-0.5072463768115942,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,009150,삼성전기,009150.KS,0.9,5.0,1.1357637234061324,0.6988847583643123,0.853608508441194
SOR_E1_BE,2025-08-28,2025-08-29,2025-09-25,893,911,206500.0,176900.0,pivot,2025-08-20,14.334140435835351,0.0,0.8888888888888888,0.5284519155454516,1.991855857641804,210000.0,1.5932711610296524,0.11824324324324324,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,034730,SK,034730.KS,0.9,5.0,1.991855857641804,0.8888888888888888,0.5284519155454516
SOR_E1_BE,2025-08-11,2025-08-12,2025-08-19,881,885,70000.0,60900.0,pivot,2025-08-01,13.0,0.1926163723916533,0.7783094098883573,0.569951702422823,1.157897511753922,60900.0,-13.086956521739124,-1.0,False,initial_stop,P3_2025_08_08_2026_08_17,KOSPI,034020,두산에너빌리티,034020.KS,0.9,5.0,1.157897511753922,0.7783094098883573,0.569951702422823
SOR_E1_BE,2025-10-10,2025-10-13,2025-11-07,918,937,74900.0,61900.0,pivot,2025-09-30,17.356475300400533,0.14311270125223613,0.8842975206611571,0.7701178015117713,2.667343352023905,76000.0,1.3672069172356416,0.08461538461538462,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,034020,두산에너빌리티,034020.KS,0.9,5.0,2.667343352023905,0.8842975206611571,0.7701178015117713
SOR_E1_BE,2026-05-07,2026-05-08,2026-05-12,1058,1060,134500.0,125600.0,pivot,2026-05-04,6.617100371747212,0.0,0.8600756347920043,0.6878730674328474,1.5662786501002848,125600.0,-6.710436603259695,-1.0,False,initial_stop,P3_2025_08_08_2026_08_17,KOSPI,034020,두산에너빌리티,034020.KS,0.9,5.0,1.5662786501002848,0.8600756347920043,0.6878730674328474
SOR_E1_BE,2025-10-29,2025-10-30,2025-11-10,931,938,178800.0,163500.0,pivot,2025-10-23,8.557046979865772,0.0,0.8763636363636363,0.9083391957191129,2.9154013631924904,171100.0,-4.40213338520895,-0.5032679738562091,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,018260,삼성에스디에스,018260.KS,0.9,5.0,2.9154013631924904,0.8763636363636363,0.9083391957191129
SOR_E1_BE,2026-02-20,2026-02-23,2026-03-04,1007,1013,148900.0,128500.0,pivot,2026-02-13,13.700470114170585,0.0,0.8679245283018868,0.579670503170117,1.7166775555030422,127800.0,-14.256370807208874,-1.0343137254901962,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,042660,한화오션,042660.KS,0.9,5.0,1.7166775555030422,0.8679245283018868,0.579670503170117
SOR_E1_BE,2026-04-22,2026-04-23,2026-05-07,1049,1057,136300.0,120000.0,pivot,2026-04-13,11.958914159941306,0.21035598705501618,0.6524590163934426,0.7943636155993855,1.5587835153312983,130100.0,-4.64419294388021,-0.3803680981595092,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,042660,한화오션,042660.KS,0.9,5.0,1.5587835153312983,0.6524590163934426,0.7943636155993855
SOR_E1_BE,2025-09-03,2025-09-04,2025-09-29,897,913,889000.0,780000.0,pivot,2025-08-26,12.260967379077615,0.0,0.8348457350272233,0.840288936611152,3.4443172042091827,930000.0,4.5073638658735815,0.3761467889908257,False,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,010130,고려아연,010130.KS,0.9,5.0,3.4443172042091827,0.8348457350272233,0.840288936611152
SOR_E1_BE,2025-09-11,2025-09-12,2025-09-12,903,903,925000.0,877000.0,pivot,2025-09-08,5.1891891891891895,0.37606837606837606,0.7744227353463587,0.8561452383108832,2.2793749866838193,973000.0,5.084052568310438,1.0,True,same_bar_BE_after_TP1,P3_2025_08_08_2026_08_17,KOSPI,010130,고려아연,010130.KS,0.9,5.0,2.2793749866838193,0.7744227353463587,0.8561452383108832
SOR_E1_BE,2025-11-27,2025-11-28,2025-12-19,952,967,1297000.0,1078000.0,pivot,2025-11-24,16.885119506553586,0.0,0.8536155202821869,0.6691016854376516,1.8623652426864867,1608500.0,23.893007235780715,1.4223744292237441,True,trend_off_next_open,P3_2025_08_08_2026_08_17,KOSPI,010130,고려아연,010130.KS,0.9,5.0,1.8623652426864867,0.8536155202821869,0.6691016854376516
