strategy,entry_mode,exit_mode,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,target1,target2,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,partial_taken,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,peak_price,trail_pct,trail_samples,trail_armed,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|2T|979|980|981,2024-04-11 02:00:00+00:00,5000000,1,1004813.2605000001,37716.81812977583,150529.34662848536,150529.34662848536,156300.0,156400.0,5870.653371514636,162270.65337151464,168141.30674302927,156050.0,2,0,766414.945,744046.275,766300.0,745500.0,226.76999999999998,1341.9,False,True,True,984,16,149200.0,0.6472874072991973,-0.9198294735304382,160200.0,0.03792339149121222,52,False,2024-04-16 00:00:00+00:00,149200.0,gap_stop,LOSS,-22368.669999999925,3,"[{""time"": ""2024-04-11 02:00:00+00:00"", ""raw_price"": 156300.0, ""price"": 156400.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2024-04-15 01:00:00+00:00"", ""raw_price"": 154051.73865139415, ""price"": 154200.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}, {""time"": ""2024-04-15 04:00:00+00:00"", ""raw_price"": 151703.4773027883, ""price"": 151900.0, ""shares"": 3, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 1}]","[{""time"": ""2024-04-16 00:00:00+00:00"", ""raw_price"": 149200.0, ""price"": 149100.0, ""shares"": 5, ""reason"": ""gap_stop"", ""slippage_ticks"": 1, ""commission"": 111.82499999999999, ""stt"": 223.64999999999998, ""rural_tax"": 1118.25}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,035720.KS,035720,KOSPI,카카오,KRLEVEL_RR|035720|3T|1036|1039|1040,2024-04-25 00:00:00+00:00,5000000,1,1000339.5265000002,13345.487347874481,46915.637459501675,46915.637459501675,47500.0,47550.0,634.362540498325,48184.362540498325,48818.72508099665,48000.0,3,0,379656.94,383251.2,379600.0,384000.0,114.53999999999999,691.2,False,True,False,1042,26,48050.0,2.049301333238848,-0.709373538428832,48850.0,0.05402547120746357,45,False,2024-05-02 01:00:00+00:00,48050.0,time,TIME,3594.2600000000093,2,"[{""time"": ""2024-04-25 00:00:00+00:00"", ""raw_price"": 47500.0, ""price"": 47550.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2024-04-25 00:00:00+00:00"", ""raw_price"": 47296.25498380067, ""price"": 47350.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2024-05-02 01:00:00+00:00"", ""raw_price"": 48050.0, ""price"": 48000.0, ""shares"": 8, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 57.599999999999994, ""stt"": 115.19999999999999, ""rural_tax"": 576.0}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,055550.KS,055550,KOSPI,신한지주,KRLEVEL_RR|055550|2T|1096|1099|1100,2024-05-13 01:00:00+00:00,5000000,1,609817.5251598805,50052.918925000005,45207.632971584484,45207.632971584484,49200.0,49250.0,4042.367028415516,53292.367028415516,57334.73405683103,47775.0,2,0,193929.085,195418.19,193900.0,195800.0,58.455,352.44,False,True,False,1103,26,49000.0,0.23501082245180763,-0.47002164490361525,50200.0,0.0396384172585869,41,False,2024-05-20 02:00:00+00:00,49000.0,time,TIME,1489.1050000000105,2,"[{""time"": ""2024-05-13 01:00:00+00:00"", ""raw_price"": 49200.0, ""price"": 49250.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2024-05-13 05:00:00+00:00"", ""raw_price"": 47633.05318863379, ""price"": 47700.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2024-05-20 02:00:00+00:00"", ""raw_price"": 49000.0, ""price"": 48950.0, ""shares"": 4, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 29.369999999999997, ""stt"": 58.739999999999995, ""rural_tax"": 293.7}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,010130.KS,010130,KOSPI,고려아연,KRLEVEL_RR|010130|2T|1155|1157|1159,2024-05-27 05:00:00+00:00,5000000,1,1001356.1995000001,34257.40756454164,50221.027448328925,50221.027448328925,51900.0,52000.0,1778.972551671075,53778.972551671075,55557.94510334215,51600.0,2,0,868030.185,851735.87,867900.0,853400.0,258.195,1536.1200000000001,False,True,True,1161,26,50300.0,0.39348555397465584,-0.9556077739384499,52700.0,0.028578947198898134,51,False,2024-06-03 00:00:00+00:00,50300.0,time,TIME,-16294.31500000006,3,"[{""time"": ""2024-05-27 05:00:00+00:00"", ""raw_price"": 51900.0, ""price"": 52000.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2024-05-28 04:00:00+00:00"", ""raw_price"": 51288.41097933157, ""price"": 51400.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}, {""time"": ""2024-06-03 00:00:00+00:00"", ""raw_price"": 50576.82195866314, ""price"": 50700.0, ""shares"": 11, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 1}]","[{""time"": ""2024-06-03 00:00:00+00:00"", ""raw_price"": 50300.0, ""price"": 50200.0, ""shares"": 17, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 128.01, ""stt"": 256.02, ""rural_tax"": 1280.1000000000001}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|3T|1162|1165|1167,2024-05-29 01:00:00+00:00,5000000,1,1001706.8935000001,40311.89384470905,78412.13031627926,78412.13031627926,81600.0,81700.0,3287.869683720739,84987.86968372074,88275.73936744148,81200.0,3,0,324448.66000000003,318976.77999999997,324400.0,319600.0,96.6,575.28,False,True,False,1169,26,80000.0,0.24331864610116627,-0.5474669537276241,82500.0,0.03933353588175193,44,False,2024-06-04 02:00:00+00:00,80000.0,time,TIME,-5471.880000000063,2,"[{""time"": ""2024-05-29 01:00:00+00:00"", ""raw_price"": 81600.0, ""price"": 81700.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2024-05-31 02:00:00+00:00"", ""raw_price"": 80384.8521265117, ""price"": 80500.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2024-06-04 02:00:00+00:00"", ""raw_price"": 80000.0, ""price"": 79900.0, ""shares"": 4, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 47.94, ""stt"": 95.88, ""rural_tax"": 479.40000000000003}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,003490.KS,003490,KOSPI,대한항공,KRLEVEL_RR|003490|4T|1283|1286|1287,2024-06-27 01:00:00+00:00,5000000,1,641727.4103740264,49850.148025,21305.56454226206,23362.02480181132,23050.0,23100.0,1794.4354577379418,24894.43545773794,26688.870915475884,22200.0,4,0,115517.325,116272.825,115500.0,116500.0,34.8,209.7,False,False,False,1289,10,23500.0,0.47368658278270237,-0.05572783326855322,23950.0,0.024550112659235,29,True,2024-06-28 04:00:00+00:00,23362.02480181132,adaptive_trail,WIN,755.5,1,"[{""time"": ""2024-06-27 01:00:00+00:00"", ""raw_price"": 23050.0, ""price"": 23100.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2024-06-28 04:00:00+00:00"", ""raw_price"": 23362.02480181132, ""price"": 23300.0, ""shares"": 5, ""reason"": ""adaptive_trail"", ""slippage_ticks"": 1, ""commission"": 17.474999999999998, ""stt"": 34.949999999999996, ""rural_tax"": 174.75}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,010130.KS,010130,KOSPI,고려아연,KRLEVEL_RR|010130|3T|1285|1286|1287,2024-06-27 02:00:00+00:00,5000000,1,997599.4955000001,25499.55993671382,50475.94439383738,50475.94439383738,51700.0,51800.0,1324.0556061626194,53124.05560616262,54448.11121232524,51700.0,3,0,869630.425,853432.5549999999,869500.0,855100.0,258.69,1539.18,False,True,True,1290,11,51000.0,0.302102115755758,-0.9063063472672741,52200.0,0.030442895061529144,46,False,2024-07-01 00:00:00+00:00,50475.94439383738,stop,LOSS,-16197.870000000112,3,"[{""time"": ""2024-06-27 02:00:00+00:00"", ""raw_price"": 51700.0, ""price"": 51800.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2024-06-28 00:00:00+00:00"", ""raw_price"": 51270.37775753495, ""price"": 51400.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}, {""time"": ""2024-06-28 00:00:00+00:00"", ""raw_price"": 50740.755515069905, ""price"": 50900.0, ""shares"": 11, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 1}]","[{""time"": ""2024-07-01 00:00:00+00:00"", ""raw_price"": 50475.94439383738, ""price"": 50300.0, ""shares"": 17, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 128.265, ""stt"": 256.53, ""rural_tax"": 1282.65}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,329180.KS,329180,KOSPI,HD현대중공업,KRLEVEL_RR|329180|2T|1336|1339|1340,2024-07-10 01:00:00+00:00,5000000,1,993914.4865000002,42858.9018270836,146976.56568039162,159202.9125763733,153500.0,153600.0,6623.434319608379,160223.43431960838,166846.86863921676,152500.0,2,0,153623.04,166374.935,153600.0,166700.0,48.045,300.06,False,False,False,1343,26,166800.0,2.008021723809648,-0.06039163079126761,166900.0,0.04611795939860235,52,True,2024-07-16 02:00:00+00:00,166800.0,time,TIME,12751.89499999999,1,"[{""time"": ""2024-07-10 01:00:00+00:00"", ""raw_price"": 153500.0, ""price"": 153600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2024-07-16 02:00:00+00:00"", ""raw_price"": 166800.0, ""price"": 166700.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 25.005, ""stt"": 50.01, ""rural_tax"": 250.05}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,086790.KS,086790,KOSPI,하나금융지주,KRLEVEL_RR|086790|2T|1517|1523|1525,2024-08-22 05:00:00+00:00,5000000,1,822362.1727448971,49823.24327500001,62095.296853836306,66274.24147665997,66000.0,66100.0,4004.7031461636943,70104.7031461637,74109.40629232739,65500.0,2,0,132219.83,131942.21000000002,132200.0,132200.0,39.66,237.96,False,False,False,1527,14,69100.0,0.6991779160166366,-0.12485319928868512,68900.0,0.038109702806096206,47,True,2024-08-27 00:00:00+00:00,66274.24147665997,adaptive_trail,WIN,-277.61999999996624,1,"[{""time"": ""2024-08-22 05:00:00+00:00"", ""raw_price"": 66000.0, ""price"": 66100.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2024-08-27 00:00:00+00:00"", ""raw_price"": 66274.24147665997, ""price"": 66100.0, ""shares"": 2, ""reason"": ""adaptive_trail"", ""slippage_ticks"": 1, ""commission"": 19.83, ""stt"": 39.66, ""rural_tax"": 198.3}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,009540.KS,009540,KOSPI,HD한국조선해양,KRLEVEL_RR|009540|2T|1592|1597|1598,2024-09-10 00:00:00+00:00,5000000,1,946195.6622329968,49820.46707500001,162375.19847374628,171105.54336650646,171300.0,171400.0,9024.801526253723,180424.80152625372,189449.60305250745,168500.0,2,0,171425.71,170666.55000000002,171400.0,171000.0,51.36,307.8,False,False,False,1600,17,172600.0,0.8642849349439212,-0.07756403262317242,179200.0,0.04516995889226304,58,True,2024-09-12 04:00:00+00:00,171105.54336650646,stop,LOSS,-759.1599999999744,1,"[{""time"": ""2024-09-10 00:00:00+00:00"", ""raw_price"": 171300.0, ""price"": 171400.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2024-09-12 04:00:00+00:00"", ""raw_price"": 171105.54336650646, ""price"": 171000.0, ""shares"": 1, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 25.65, ""stt"": 51.3, ""rural_tax"": 256.5}]"
V029|PULLBACK|TRAIL_AVG|5M|1T,PULLBACK,TRAIL_AVG,035420.KS,035420,KOSPI,NAVER,KRLEVEL_RR|035420|3T|1638|1643|1644,2024-09-24 04:00:00+00:00,5000000,1,996257.5095000002,43012.62538196899,159407.1775416454,170930.19759798475,166500.0,166600.0,7192.822458354611,173792.8224583546,180985.64491670922,165400.0,3,0,166624.99,170466.94,166600.0,170800.0,50.61,307.44,False,False,False,1646,26,172200.0,1.4875940650490727,-0.06951374135743331,177300.0,0.035926691494727776,52,True,2024-09-30 05:00:00+00:00,170930.19759798475,adaptive_trail,WIN,3841.9500000000116,1,"[{""time"": ""2024-09-24 04:00:00+00:00"", ""raw_price"": 166500.0, ""price"": 166600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2024-09-30 05:00:00+00:00"", ""raw_price"": 170930.19759798475, ""price"": 170800.0, ""shares"": 1, ""reason"": ""adaptive_trail"", ""slippage_ticks"": 1, ""commission"": 25.619999999999997, ""stt"": 51.239999999999995, ""rural_tax"": 256.2}]"
