strategy,entry_mode,exit_mode,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,target1,target2,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,partial_taken,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,peak_price,trail_pct,trail_samples,trail_armed,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|2T|2279|2283|2284,2025-03-07 03:00:00+00:00,5000000,1,990555.0300000007,22092.193269434516,123580.92065086326,123580.92065086326,126300.0,126400.0,2819.0793491367367,129219.07934913674,132038.15869827347,126100.0,2,0,126418.96,128886.985,126400.0,129100.0,38.324999999999996,193.65,False,False,False,2285,4,130000.0,3.2280042073972193,-0.03547257370766175,135500.0,0.03,53,False,2025-03-10 00:00:00+00:00,129219.07934913674,target1_whole_share_exit,WIN,2468.024999999994,1,"[{""time"": ""2025-03-07 03:00:00+00:00"", ""raw_price"": 126300.0, ""price"": 126400.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-10 00:00:00+00:00"", ""raw_price"": 129219.07934913674, ""price"": 129100.0, ""shares"": 1, ""reason"": ""target1_whole_share_exit"", ""slippage_ticks"": 1, ""commission"": 19.365, ""stt"": 0.0, ""rural_tax"": 193.65}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,011200.KS,011200,KOSPI,HMM,KRLEVEL_RR|011200|2T|2274|2278|2280,2025-03-06 05:00:00+00:00,5000000,1,851458.6958820509,49488.73045000004,20250.370734574783,20250.370734574783,21450.0,21500.0,1249.6292654252175,22749.629265425217,23999.258530850435,21425.0,2,0,813822.0549999999,800127.6074999999,813700.0,801450.0,242.27249999999998,1202.175,False,True,True,2281,26,20600.0,0.9202729415981498,-0.8002373405201303,22650.0,0.03,63,False,2025-03-13 00:00:00+00:00,20600.0,time,TIME,-13694.44750000001,3,"[{""time"": ""2025-03-06 05:00:00+00:00"", ""raw_price"": 21450.0, ""price"": 21500.0, ""shares"": 7, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2025-03-07 01:00:00+00:00"", ""raw_price"": 21000.148293829912, ""price"": 21100.0, ""shares"": 8, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}, {""time"": ""2025-03-13 00:00:00+00:00"", ""raw_price"": 20500.296587659825, ""price"": 20600.0, ""shares"": 24, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-13 00:00:00+00:00"", ""raw_price"": 20600.0, ""price"": 20550.0, ""shares"": 39, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 120.21749999999999, ""stt"": 0.0, ""rural_tax"": 1202.175}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,035720.KS,035720,KOSPI,카카오,KRLEVEL_RR|035720|3T|2289|2291|2292,2025-03-10 05:00:00+00:00,5000000,1,972028.1489817498,49664.93175000004,43270.107712238154,43270.107712238154,45550.0,45600.0,2329.892287761846,47929.892287761846,50259.78457552369,45400.0,3,0,930939.62,905703.12,930800.0,907200.0,275.7,1360.8,False,True,True,2293,19,44000.0,0.0,-0.9227894402214382,45600.0,0.03,56,False,2025-03-13 05:00:00+00:00,43270.107712238154,stop,LOSS,-25236.5,3,"[{""time"": ""2025-03-10 05:00:00+00:00"", ""raw_price"": 45550.0, ""price"": 45600.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2025-03-11 00:00:00+00:00"", ""raw_price"": 44668.04308489526, ""price"": 44750.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}, {""time"": ""2025-03-11 00:00:00+00:00"", ""raw_price"": 43736.08616979052, ""price"": 43800.0, ""shares"": 13, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-13 05:00:00+00:00"", ""raw_price"": 43270.107712238154, ""price"": 43200.0, ""shares"": 21, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 136.07999999999998, ""stt"": 0.0, ""rural_tax"": 1360.8}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|3T|2386|2391|2393,2025-04-02 04:00:00+00:00,5000000,1,982482.0245000008,27245.431647864927,57655.5382628597,57655.5382628597,59150.0,59300.0,1644.4617371403,60944.4617371403,62588.9234742806,59100.0,3,0,354353.145,340237.68,354300.0,340800.0,104.26499999999999,511.2,False,True,False,2394,2,56900.0,0.0,-0.4256711993903196,59300.0,0.03,41,False,2025-04-03 00:00:00+00:00,56900.0,gap_stop,LOSS,-14115.465000000026,2,"[{""time"": ""2025-04-02 04:00:00+00:00"", ""raw_price"": 59150.0, ""price"": 59300.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2025-04-02 05:00:00+00:00"", ""raw_price"": 58642.21530514388, ""price"": 58800.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2025-04-03 00:00:00+00:00"", ""raw_price"": 56900.0, ""price"": 56800.0, ""shares"": 6, ""reason"": ""gap_stop"", ""slippage_ticks"": 1, ""commission"": 51.12, ""stt"": 0.0, ""rural_tax"": 511.2}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|2T|2508|2511|2512,2025-04-30 03:00:00+00:00,5000000,1,979658.9315000008,22601.295353889236,64575.03495874362,66100.0,66000.0,66100.0,1524.9650412563788,67624.96504125638,69149.93008251276,65900.0,2,0,132219.83,133279.725,132200.0,133500.0,39.855,200.25,True,False,False,2513,11,66700.0,1.180354927032968,-0.2623010948962151,67900.0,0.03,51,False,2025-05-07 01:00:00+00:00,66100.0,stop,BE_STOP,1059.8950000000186,1,"[{""time"": ""2025-04-30 03:00:00+00:00"", ""raw_price"": 66000.0, ""price"": 66100.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-07 00:00:00+00:00"", ""raw_price"": 67624.96504125638, ""price"": 67500.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 1, ""commission"": 10.125, ""stt"": 0.0, ""rural_tax"": 101.25}, {""time"": ""2025-05-07 01:00:00+00:00"", ""raw_price"": 66100.0, ""price"": 66000.0, ""shares"": 1, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 9.899999999999999, ""stt"": 0.0, ""rural_tax"": 99.0}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,034020.KS,034020,KOSPI,두산에너빌리티,KRLEVEL_RR|034020|7T|2525|2530|2532,2025-05-08 05:00:00+00:00,5000000,1,585722.9636266143,48993.54552500003,25016.45662558461,27300.0,27225.0,27300.0,2283.543374415389,29583.54337441539,31867.086748830778,27100.0,7,0,109216.38,122397.70999999999,109200.0,122600.0,34.769999999999996,183.9,True,False,False,2533,26,31900.0,2.386641769567989,-0.0656873881532474,32750.0,0.03,60,False,2025-05-15 00:00:00+00:00,31867.086748830778,target2,WIN,13181.329999999987,1,"[{""time"": ""2025-05-08 05:00:00+00:00"", ""raw_price"": 27225.0, ""price"": 27300.0, ""shares"": 4, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-12 00:00:00+00:00"", ""raw_price"": 29583.54337441539, ""price"": 29500.0, ""shares"": 2, ""reason"": ""target1_partial"", ""slippage_ticks"": 1, ""commission"": 8.85, ""stt"": 0.0, ""rural_tax"": 88.5}, {""time"": ""2025-05-15 00:00:00+00:00"", ""raw_price"": 31867.086748830778, ""price"": 31800.0, ""shares"": 2, ""reason"": ""target2"", ""slippage_ticks"": 1, ""commission"": 9.54, ""stt"": 0.0, ""rural_tax"": 95.4}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|2541|2543|2545,2025-05-13 00:00:00+00:00,5000000,1,981468.1645000008,22277.38919491846,126853.79632056276,129800.0,129700.0,129800.0,2946.2036794372398,132746.20367943723,135692.40735887448,129450.0,2,0,258638.79,265061.925,258600.0,265500.0,78.615,398.25,True,True,False,2546,26,133000.0,1.2558534312558949,-0.5091297694280654,133500.0,0.03,56,False,2025-05-19 01:00:00+00:00,133000.0,time,TIME,6423.13499999998,2,"[{""time"": ""2025-05-13 00:00:00+00:00"", ""raw_price"": 129700.0, ""price"": 129800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2025-05-14 00:00:00+00:00"", ""raw_price"": 128621.5185282251, ""price"": 128800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-19 00:00:00+00:00"", ""raw_price"": 132746.20367943723, ""price"": 132600.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 1, ""commission"": 19.889999999999997, ""stt"": 0.0, ""rural_tax"": 198.9}, {""time"": ""2025-05-19 01:00:00+00:00"", ""raw_price"": 133000.0, ""price"": 132900.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 19.935, ""stt"": 0.0, ""rural_tax"": 199.35}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|4T|2613|2619|2620,2025-05-29 03:00:00+00:00,5000000,1,983791.8035000006,44635.852623087136,118087.57778847883,123700.0,123600.0,123700.0,5612.422211521174,129312.42221152117,134924.84442304235,123300.0,4,0,245336.79499999998,259970.34,245300.0,260400.0,75.85499999999999,390.6,True,True,False,2621,26,131300.0,1.7104914131893232,-0.6236166610586075,133300.0,0.03,58,False,2025-06-05 04:00:00+00:00,131300.0,time,TIME,14633.545000000013,2,"[{""time"": ""2025-05-29 03:00:00+00:00"", ""raw_price"": 123600.0, ""price"": 123700.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}, {""time"": ""2025-06-02 00:00:00+00:00"", ""raw_price"": 121455.03111539152, ""price"": 121600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-05 00:00:00+00:00"", ""raw_price"": 129312.42221152117, ""price"": 129200.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 1, ""commission"": 19.38, ""stt"": 0.0, ""rural_tax"": 193.8}, {""time"": ""2025-06-05 04:00:00+00:00"", ""raw_price"": 131300.0, ""price"": 131200.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 19.68, ""stt"": 0.0, ""rural_tax"": 196.8}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|2T|2657|2663|2665,2025-06-12 00:00:00+00:00,5000000,1,986792.8425000007,19229.491977534108,150312.6646716573,150312.6646716573,153142.859375,153300.0,2987.335328342713,156287.3353283427,159274.67065668543,153523.8203125,2,0,153322.995,155842.435,153300.0,156100.0,46.41,234.15,False,False,False,2666,3,154523.8125,1.4457909893885565,-0.05260227183373386,157619.0625,0.03,58,False,2025-06-12 02:00:00+00:00,156287.3353283427,target1_whole_share_exit,WIN,2519.4400000000023,1,"[{""time"": ""2025-06-12 00:00:00+00:00"", ""raw_price"": 153142.859375, ""price"": 153300.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-12 02:00:00+00:00"", ""raw_price"": 156287.3353283427, ""price"": 156100.0, ""shares"": 1, ""reason"": ""target1_whole_share_exit"", ""slippage_ticks"": 1, ""commission"": 23.415, ""stt"": 0.0, ""rural_tax"": 234.15}]"
V029|NEXT_OPEN|LEGACY_R|5M|1T,NEXT_OPEN,LEGACY_R,096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|5T|2657|2663|2664,2025-06-11 05:00:00+00:00,5000000,1,986718.5125000007,44879.48992571007,90201.8017354979,94500.0,94400.0,94500.0,4298.198264502105,98798.1982645021,103096.39652900421,94100.0,5,0,189028.35,192681.55,189000.0,193000.0,57.3,289.5,True,False,False,2665,12,94800.0,1.0004191838968377,-0.3722489986592884,98800.0,0.03,54,False,2025-06-13 04:00:00+00:00,94500.0,stop,BE_STOP,3653.1999999999825,1,"[{""time"": ""2025-06-11 05:00:00+00:00"", ""raw_price"": 94400.0, ""price"": 94500.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-13 03:00:00+00:00"", ""raw_price"": 98798.1982645021, ""price"": 98600.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 1, ""commission"": 14.79, ""stt"": 0.0, ""rural_tax"": 147.9}, {""time"": ""2025-06-13 04:00:00+00:00"", ""raw_price"": 94500.0, ""price"": 94400.0, ""shares"": 1, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 14.159999999999998, ""stt"": 0.0, ""rural_tax"": 141.6}]"
