scenario,period,trades,pnl,pf,winrate
V029|NEXT_OPEN|TRAIL_P70|5M|1T,2023,4,1983.2275000000373,2.248520188547152,0.75
V029|NEXT_OPEN|TRAIL_P70|5M|1T,2024,37,4785.549999999988,1.0313972968197291,0.5405405405405406
V029|NEXT_OPEN|TRAIL_P70|5M|1T,2025,25,-43128.66000000012,0.7219078731403981,0.52
V029|NEXT_OPEN|TRAIL_P70|5M|1T,2026,19,-93494.95350000025,0.4079650013835839,0.47368421052631576
V029|NEXT_OPEN|TRAIL_P70|5M|2T,2023,4,-614.4024999999674,0.8244615693397633,0.5
V029|NEXT_OPEN|TRAIL_P70|5M|2T,2024,37,-25326.646500000046,0.852395654241747,0.4864864864864865
V029|NEXT_OPEN|TRAIL_P70|5M|2T,2025,25,-70646.27749999976,0.6000824417020462,0.48
V029|NEXT_OPEN|TRAIL_P70|5M|2T,2026,19,-105641.5434999999,0.3600297053586552,0.47368421052631576
V029|NEXT_OPEN|TRAIL_P70|10M|0T,2023,5,28212.027500000084,47.03959430625567,0.8
V029|NEXT_OPEN|TRAIL_P70|10M|0T,2024,42,123883.86649999986,1.4364892623152274,0.5714285714285714
V029|NEXT_OPEN|TRAIL_P70|10M|0T,2025,33,161438.2724999999,1.5525452770503947,0.48484848484848486
V029|NEXT_OPEN|TRAIL_P70|10M|0T,2026,26,-114582.10749999946,0.6871174274169246,0.5384615384615384
V029|NEXT_OPEN|TRAIL_P70|10M|1T,2023,5,21851.68000000005,7.878248620915046,0.8
V029|NEXT_OPEN|TRAIL_P70|10M|1T,2024,42,70408.30750000139,1.2090952934184918,0.5476190476190477
V029|NEXT_OPEN|TRAIL_P70|10M|1T,2025,32,34586.472499999974,1.08890873708755,0.5
V029|NEXT_OPEN|TRAIL_P70|10M|1T,2026,24,-154143.10999999978,0.552154212733556,0.5416666666666666
V029|NEXT_OPEN|TRAIL_P70|10M|2T,2023,5,15657.420000000042,3.236708782099972,0.6
V029|NEXT_OPEN|TRAIL_P70|10M|2T,2024,42,-4063.3950000002806,0.9894819171817754,0.4523809523809524
V029|NEXT_OPEN|TRAIL_P70|10M|2T,2025,32,-97845.79499999949,0.7918817770478198,0.46875
V029|NEXT_OPEN|TRAIL_P70|10M|2T,2026,24,-186746.8834999998,0.4834886352196014,0.5416666666666666
V029|NEXT_OPEN|TRAIL_P70|20M|0T,2023,6,55117.05249999999,3.2497341512457782,0.6666666666666666
V029|NEXT_OPEN|TRAIL_P70|20M|0T,2024,43,248271.35200000042,1.4010569776713486,0.5813953488372093
V029|NEXT_OPEN|TRAIL_P70|20M|0T,2025,37,197446.18750000006,1.2748961725684054,0.4594594594594595
V029|NEXT_OPEN|TRAIL_P70|20M|0T,2026,33,682404.9470000004,2.1215091532421924,0.6363636363636364
V029|NEXT_OPEN|TRAIL_P70|20M|1T,2023,6,38232.11249999958,2.180247444668518,0.6666666666666666
V029|NEXT_OPEN|TRAIL_P70|20M|1T,2024,43,66925.01199999946,1.0916812002176988,0.5581395348837209
V029|NEXT_OPEN|TRAIL_P70|20M|1T,2025,36,-47718.40749999933,0.9476312228306304,0.4722222222222222
V029|NEXT_OPEN|TRAIL_P70|20M|1T,2026,32,575767.8810000005,1.9429167988080747,0.65625
V029|NEXT_OPEN|TRAIL_P70|20M|2T,2023,6,21830.952500000014,1.5118160641924845,0.5
V029|NEXT_OPEN|TRAIL_P70|20M|2T,2024,43,-85307.34049999993,0.897437225378062,0.46511627906976744
V029|NEXT_OPEN|TRAIL_P70|20M|2T,2025,36,-305412.3549999983,0.7192908282728502,0.4444444444444444
V029|NEXT_OPEN|TRAIL_P70|20M|2T,2026,32,432826.97250000085,1.657464510549867,0.65625
V029|NEXT_OPEN|TRAIL_P70|50M|0T,2023,6,115945.98250000062,2.2057721151611127,0.6666666666666666
V029|NEXT_OPEN|TRAIL_P70|50M|0T,2024,44,707975.1624999993,1.4426019025817072,0.5909090909090909
V029|NEXT_OPEN|TRAIL_P70|50M|0T,2025,42,305071.9475000005,1.1404707406143022,0.40476190476190477
V029|NEXT_OPEN|TRAIL_P70|50M|0T,2026,35,1864673.3735000105,1.9255158494280222,0.5714285714285714
V029|NEXT_OPEN|TRAIL_P70|50M|1T,2023,6,68937.57000000007,1.5754823841838441,0.6666666666666666
V029|NEXT_OPEN|TRAIL_P70|50M|1T,2024,44,231457.08249999373,1.1230277646883318,0.5681818181818182
V029|NEXT_OPEN|TRAIL_P70|50M|1T,2025,41,-367051.3524999996,0.8642408119154388,0.43902439024390244
V029|NEXT_OPEN|TRAIL_P70|50M|1T,2026,34,1534533.3305000034,1.7300757350486404,0.5882352941176471
V029|NEXT_OPEN|TRAIL_P70|50M|2T,2023,6,5976.780000000261,1.0399477338484706,0.5
V029|NEXT_OPEN|TRAIL_P70|50M|2T,2024,44,-230119.81249999814,0.8933584833921455,0.4772727272727273
V029|NEXT_OPEN|TRAIL_P70|50M|2T,2025,41,-1082287.910000001,0.6649596296028664,0.4146341463414634
V029|NEXT_OPEN|TRAIL_P70|50M|2T,2026,34,1205623.145000002,1.5506342589093287,0.5882352941176471
V029|PULLBACK|LEGACY_R|5M|0T,2023,4,3807.4100000000035,13.110467890199542,0.75
V029|PULLBACK|LEGACY_R|5M|0T,2024,24,-26005.08900000014,0.7720250918117467,0.5416666666666666
V029|PULLBACK|LEGACY_R|5M|0T,2025,16,77376.80500000023,9.213178354228987,0.875
V029|PULLBACK|LEGACY_R|5M|0T,2026,9,-41165.13699999983,0.4239851317155461,0.4444444444444444
V029|PULLBACK|LEGACY_R|5M|1T,2023,4,909.9649999999674,1.6927155493977941,0.75
V029|PULLBACK|LEGACY_R|5M|1T,2024,24,-45698.530499999906,0.6562981870206834,0.5416666666666666
V029|PULLBACK|LEGACY_R|5M|1T,2025,16,69788.36249999997,7.220160200290444,0.875
V029|PULLBACK|LEGACY_R|5M|1T,2026,8,-31293.98000000007,0.48098725263476505,0.5
V029|PULLBACK|LEGACY_R|5M|2T,2023,4,-2037.4875000000175,0.44037483442889525,0.25
V029|PULLBACK|LEGACY_R|5M|2T,2024,24,-70192.70550000011,0.5391417923812949,0.5416666666666666
V029|PULLBACK|LEGACY_R|5M|2T,2025,16,55320.06999999995,3.7558351572286113,0.8125
V029|PULLBACK|LEGACY_R|5M|2T,2026,8,-34572.28999999999,0.44484007651931856,0.5
