time,ticker,setup_id,reason
2023-11-22 02:00:00+00:00,000810.KS,KRLEVEL_RR|000810|3T|412|418|419,STARTER_LT_1_OR_CASH
2024-01-22 05:00:00+00:00,068270.KS,KRLEVEL_RR|068270|3T|658|660|661,STARTER_LT_1_OR_CASH
2024-01-31 01:00:00+00:00,000810.KS,KRLEVEL_RR|000810|2T|694|698|699,STARTER_LT_1_OR_CASH
2024-03-05 01:00:00+00:00,034730.KS,KRLEVEL_RR|034730|2T|820|823|825,STARTER_LT_1_OR_CASH
2024-06-28 01:00:00+00:00,096770.KS,KRLEVEL_RR|096770|3T|1288|1292|1293,TOTAL_RISK_CAP
2024-07-02 02:00:00+00:00,051910.KS,KRLEVEL_RR|051910|2T|1301|1304|1305,TOTAL_RISK_CAP
2024-08-07 01:00:00+00:00,207940.KS,KRLEVEL_RR|207940|3T|1456|1459|1461,STARTER_LT_1_OR_CASH
2024-08-08 02:00:00+00:00,329180.KS,KRLEVEL_RR|329180|2T|1465|1466|1468,STARTER_LT_1_OR_CASH
2024-08-23 01:00:00+00:00,373220.KS,KRLEVEL_RR|373220|3T|1522|1525|1526,TOTAL_RISK_CAP
2024-08-28 00:00:00+00:00,006400.KS,KRLEVEL_RR|006400|3T|1540|1543|1544,TOTAL_RISK_CAP
2024-09-19 01:00:00+00:00,000810.KS,KRLEVEL_RR|000810|4T|1618|1621|1623,STARTER_LT_1_OR_CASH
2024-11-20 01:00:00+00:00,373220.KS,KRLEVEL_RR|373220|4T|1865|1866|1868,STARTER_LT_1_OR_CASH
2024-11-27 01:00:00+00:00,005380.KS,KRLEVEL_RR|005380|3T|1894|1896|1898,STARTER_LT_1_OR_CASH
2025-01-23 04:00:00+00:00,000660.KS,KRLEVEL_RR|000660|2T|2121|2127|2128,STARTER_LT_1_OR_CASH
2025-03-20 02:00:00+00:00,207940.KS,KRLEVEL_RR|207940|3T|2327|2333|2334,STARTER_LT_1_OR_CASH
2025-03-20 05:00:00+00:00,373220.KS,KRLEVEL_RR|373220|2T|2336|2338|2339,STARTER_LT_1_OR_CASH
2025-05-21 01:00:00+00:00,207940.KS,KRLEVEL_RR|207940|2T|2572|2578|2580,STARTER_LT_1_OR_CASH
2025-06-17 01:00:00+00:00,068270.KS,KRLEVEL_RR|068270|2T|2680|2682|2683,SAME_TICKER_OPEN
2025-06-23 05:00:00+00:00,009540.KS,KRLEVEL_RR|009540|2T|2704|2710|2711,STARTER_LT_1_OR_CASH
2025-07-29 00:00:00+00:00,005380.KS,KRLEVEL_RR|005380|3T|2858|2860|2862,STARTER_LT_1_OR_CASH
2025-07-30 01:00:00+00:00,207940.KS,KRLEVEL_RR|207940|3T|2864|2868|2869,STARTER_LT_1_OR_CASH
2025-08-06 02:00:00+00:00,000810.KS,KRLEVEL_RR|000810|2T|2895|2897|2898,STARTER_LT_1_OR_CASH
2025-11-07 00:00:00+00:00,005490.KS,KRLEVEL_RR|005490|2T|3260|3263|3264,STARTER_LT_1_OR_CASH
2025-11-26 02:00:00+00:00,009540.KS,KRLEVEL_RR|009540|2T|3339|3341|3343,STARTER_LT_1_OR_CASH
2025-12-04 05:00:00+00:00,207940.KS,KRLEVEL_RR|207940|3T|3278|3280|3281,STARTER_LT_1_OR_CASH
2025-12-15 01:00:00+00:00,005490.KS,KRLEVEL_RR|005490|2T|3415|3418|3420,STARTER_LT_1_OR_CASH
2025-12-15 01:00:00+00:00,373220.KS,KRLEVEL_RR|373220|2T|3416|3419|3420,STARTER_LT_1_OR_CASH
2026-01-21 02:00:00+00:00,012330.KS,KRLEVEL_RR|012330|2T|3557|3562|3564,STARTER_LT_1_OR_CASH
2026-01-27 01:00:00+00:00,035420.KS,KRLEVEL_RR|035420|2T|3585|3586|3587,STARTER_LT_1_OR_CASH
2026-01-30 01:00:00+00:00,000810.KS,KRLEVEL_RR|000810|5T|3603|3604|3605,STARTER_LT_1_OR_CASH
2026-02-05 01:00:00+00:00,005380.KS,KRLEVEL_RR|005380|2T|3618|3621|3623,STARTER_LT_1_OR_CASH
2026-02-05 01:00:00+00:00,006400.KS,KRLEVEL_RR|006400|2T|3619|3622|3623,STARTER_LT_1_OR_CASH
2026-02-10 03:00:00+00:00,005930.KS,KRLEVEL_RR|005930|2T|3636|3640|3642,STARTER_LT_1_OR_CASH
2026-02-10 04:00:00+00:00,207940.KS,KRLEVEL_RR|207940|3T|3535|3540|3542,STARTER_LT_1_OR_CASH
2026-02-11 01:00:00+00:00,034730.KS,KRLEVEL_RR|034730|2T|3640|3646|3647,STARTER_LT_1_OR_CASH
2026-02-24 02:00:00+00:00,012330.KS,KRLEVEL_RR|012330|5T|3678|3682|3684,STARTER_LT_1_OR_CASH
2026-03-06 01:00:00+00:00,373220.KS,KRLEVEL_RR|373220|3T|3720|3723|3725,STARTER_LT_1_OR_CASH
2026-03-06 03:00:00+00:00,006400.KS,KRLEVEL_RR|006400|5T|3720|3724|3726,STARTER_LT_1_OR_CASH
2026-04-15 05:00:00+00:00,006400.KS,KRLEVEL_RR|006400|4T|3894|3896|3897,STARTER_LT_1_OR_CASH
2026-04-17 01:00:00+00:00,373220.KS,KRLEVEL_RR|373220|3T|3902|3904|3905,STARTER_LT_1_OR_CASH
2026-04-22 00:00:00+00:00,005930.KS,KRLEVEL_RR|005930|2T|3912|3914|3916,STARTER_LT_1_OR_CASH
2026-05-11 02:00:00+00:00,051910.KS,KRLEVEL_RR|051910|2T|3978|3980|3982,STARTER_LT_1_OR_CASH
2026-05-12 00:00:00+00:00,009540.KS,KRLEVEL_RR|009540|2T|3984|3987|3988,STARTER_LT_1_OR_CASH
2026-06-15 03:00:00+00:00,012330.KS,KRLEVEL_RR|012330|2T|4116|4120|4122,STARTER_LT_1_OR_CASH
2026-07-03 02:00:00+00:00,068270.KS,KRLEVEL_RR|068270|4T|4201|4204|4206,STARTER_LT_1_OR_CASH
2026-07-13 00:00:00+00:00,009150.KS,KRLEVEL_RR|009150|2T|4236|4238|4239,STARTER_LT_1_OR_CASH
2026-07-16 01:00:00+00:00,011200.KS,KRLEVEL_RR|011200|6T|4254|4258|4259,TOTAL_RISK_CAP
2026-07-23 02:00:00+00:00,010950.KS,KRLEVEL_RR|010950|2T|4279|4281|4282,STARTER_LT_1_OR_CASH
2026-08-03 01:00:00+00:00,012330.KS,KRLEVEL_RR|012330|3T|4320|4324|4325,TOTAL_RISK_CAP
2026-08-03 01:00:00+00:00,035420.KS,KRLEVEL_RR|035420|5T|4322|4323|4325,TOTAL_RISK_CAP
2026-08-03 01:00:00+00:00,042660.KS,KRLEVEL_RR|042660|4T|4320|4323|4325,TOTAL_RISK_CAP
2026-08-03 01:00:00+00:00,086790.KS,KRLEVEL_RR|086790|4T|4321|4324|4325,TOTAL_RISK_CAP
2026-08-05 00:00:00+00:00,066570.KS,KRLEVEL_RR|066570|4T|4333|4335|4336,STARTER_LT_1_OR_CASH
2026-08-07 00:00:00+00:00,003490.KS,KRLEVEL_RR|003490|2T|4344|4346|4348,SAME_TICKER_OPEN
