strategy,regime_mode,add_policy,max_hold,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,peak_price,trail_pct,trail_samples,trail_armed,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|3T|2243|2247|2249,2025-02-26 05:00:00+00:00,5000000,1,1008498.2495000002,22015.614781944416,127651.17231936876,127651.17231936876,130400.0,130500.0,2848.827680631235,129800.0,3,0,913637.025,891027.375,913500.0,892500.0,270.9,1338.75,False,False,2251,13,128600.0,0.3510215822455161,-0.8775539556137902,131500.0,0.05131508492364368,52,False,2025-02-28 05:00:00+00:00,127651.17231936876,stop,LOSS,-22609.650000000023,1,"[{""time"": ""2025-02-26 05:00:00+00:00"", ""raw_price"": 130400.0, ""price"": 130500.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-02-28 05:00:00+00:00"", ""raw_price"": 127651.17231936876, ""price"": 127500.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 133.875, ""stt"": 0.0, ""rural_tax"": 1338.75}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,373220.KS,373220,KOSPI,LG에너지솔루션,KRLEVEL_RR|373220|2T|2336|2338|2339,2025-03-20 05:00:00+00:00,5000000,1,1003976.3195000001,32408.75438232638,324186.06693483936,324186.06693483936,334500.0,335000.0,10813.933065160643,332500.0,2,0,670100.5,645932.45,670000.0,647000.0,197.54999999999998,970.5,False,False,2341,2,334000.0,0.0924732929244504,-0.1387099393866756,336000.0,0.06,50,False,2025-03-21 00:00:00+00:00,324186.06693483936,stop,LOSS,-24168.050000000047,1,"[{""time"": ""2025-03-20 05:00:00+00:00"", ""raw_price"": 334500.0, ""price"": 335000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-21 00:00:00+00:00"", ""raw_price"": 324186.06693483936, ""price"": 323500.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 97.05, ""stt"": 0.0, ""rural_tax"": 970.5}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|2T|2508|2511|2512,2025-04-30 05:00:00+00:00,5000000,1,999142.7095000001,27460.851145537315,64575.03495874362,66684.56375838927,66250.0,66400.0,1824.9650412563788,65900.0,2,0,996149.4,1027302.15,996000.0,1029000.0,303.75,1543.5,False,False,2515,26,68700.0,1.4246848247624821,-0.32877342109903435,69000.0,0.03355704697986577,51,True,2025-05-12 00:00:00+00:00,68700.0,time,TIME,31152.75,1,"[{""time"": ""2025-04-30 05:00:00+00:00"", ""raw_price"": 66250.0, ""price"": 66400.0, ""shares"": 15, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-12 00:00:00+00:00"", ""raw_price"": 68700.0, ""price"": 68600.0, ""shares"": 15, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 154.35, ""stt"": 0.0, ""rural_tax"": 1543.5}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|2541|2543|2545,2025-05-13 01:00:00+00:00,5000000,1,1005373.2595000002,25085.675435793324,126853.79632056276,130100.0,130000.0,130100.0,3246.2036794372398,129450.0,2,0,910836.605,927367.3150000001,910700.0,928900.0,275.93999999999994,1393.3500000000001,False,False,2547,26,132800.0,1.0473772861317878,-0.5544938573638876,133500.0,0.03951363036844529,56,True,2025-05-19 02:00:00+00:00,132800.0,time,TIME,16530.71000000008,1,"[{""time"": ""2025-05-13 01:00:00+00:00"", ""raw_price"": 130000.0, ""price"": 130100.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-19 02:00:00+00:00"", ""raw_price"": 132800.0, ""price"": 132700.0, ""shares"": 7, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 139.33499999999998, ""stt"": 0.0, ""rural_tax"": 1393.3500000000001}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|4T|2613|2619|2620,2025-05-29 04:00:00+00:00,5000000,1,1008679.4015000002,45765.033769462294,118087.57778847883,127108.58862809255,123600.0,123700.0,5612.422211521174,123300.0,4,0,989748.44,1050264.2,989600.0,1052000.0,306.24,1578.0,False,False,2622,26,131600.0,1.7104914131893232,-0.6236166610586075,133300.0,0.046447197088577995,59,True,2025-06-05 05:00:00+00:00,131600.0,time,TIME,60515.76000000001,1,"[{""time"": ""2025-05-29 04:00:00+00:00"", ""raw_price"": 123600.0, ""price"": 123700.0, ""shares"": 8, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-05 05:00:00+00:00"", ""raw_price"": 131600.0, ""price"": 131500.0, ""shares"": 8, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 157.79999999999998, ""stt"": 0.0, ""rural_tax"": 1578.0}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|2T|2657|2663|2665,2025-06-12 01:00:00+00:00,5000000,1,1020782.5535,25733.619213854967,150312.6646716573,150312.6646716573,154095.25,154200.0,3887.335328342713,153523.8203125,2,0,925338.78,923074.41,925200.0,924600.0,277.47,1386.9,False,False,2667,26,154285.71875,0.8795388643401773,-0.663938895670299,157619.0625,0.043162746976940634,58,False,2025-06-18 02:00:00+00:00,154285.71875,time,TIME,-2264.3699999999953,1,"[{""time"": ""2025-06-12 01:00:00+00:00"", ""raw_price"": 154095.25, ""price"": 154200.0, ""shares"": 6, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-18 02:00:00+00:00"", ""raw_price"": 154285.71875, ""price"": 154100.0, ""shares"": 6, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 138.69, ""stt"": 0.0, ""rural_tax"": 1386.9}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,009540.KS,009540,KOSPI,HD한국조선해양,KRLEVEL_RR|009540|2T|2704|2710|2711,2025-06-23 05:00:00+00:00,5000000,1,1020329.6795000001,33305.494904389896,364694.0053482439,379213.8783907345,376500.0,377000.0,12305.994651756075,374000.0,2,0,754113.1,755750.95,754000.0,757000.0,226.64999999999998,1135.5,False,False,2713,8,393500.0,1.7064853832845834,-0.20315302181959327,398000.0,0.04720131057604388,50,True,2025-06-25 00:00:00+00:00,379213.8783907345,stop,BE_OR_WIN,1637.8499999999767,1,"[{""time"": ""2025-06-23 05:00:00+00:00"", ""raw_price"": 376500.0, ""price"": 377000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-25 00:00:00+00:00"", ""raw_price"": 379213.8783907345, ""price"": 378500.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 113.55, ""stt"": 0.0, ""rural_tax"": 1135.5}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,010950.KS,010950,KOSPI,S-Oil,KRLEVEL_RR|010950|3T|2780|2782|2783,2025-07-09 05:00:00+00:00,5000000,1,1020657.2495000002,42661.92126274485,60845.796542853735,60845.796542853735,63400.0,63500.0,2654.2034571462646,63100.0,3,0,1016152.4,1009531.5199999999,1016000.0,1011200.0,304.0799999999999,1516.8,False,False,2785,26,63300.0,0.3767608686167472,-0.3014086948933978,64500.0,0.0367110369428749,43,False,2025-07-16 00:00:00+00:00,63300.0,time,TIME,-6620.880000000121,1,"[{""time"": ""2025-07-09 05:00:00+00:00"", ""raw_price"": 63400.0, ""price"": 63500.0, ""shares"": 16, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-07-16 00:00:00+00:00"", ""raw_price"": 63300.0, ""price"": 63200.0, ""shares"": 16, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 151.67999999999998, ""stt"": 0.0, ""rural_tax"": 1516.8}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,003490.KS,003490,KOSPI,대한항공,KRLEVEL_RR|003490|2T|2778|2782|2784,2025-07-10 00:00:00+00:00,5000000,1,1020306.7695,27888.180519918336,23295.371467270223,25588.92678182384,23900.0,23950.0,654.6285327297774,23775.0,2,0,1006050.885,1094391.27,1005900.0,1096200.0,315.31499999999994,1644.3,False,False,2786,26,26150.0,4.277234889723033,-0.22913758337801962,26750.0,0.04340460628695921,50,True,2025-07-16 01:00:00+00:00,26150.0,time,TIME,88340.38500000001,1,"[{""time"": ""2025-07-10 00:00:00+00:00"", ""raw_price"": 23900.0, ""price"": 23950.0, ""shares"": 42, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-07-16 01:00:00+00:00"", ""raw_price"": 26150.0, ""price"": 26100.0, ""shares"": 42, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 164.42999999999998, ""stt"": 0.0, ""rural_tax"": 1644.3}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,000810.KS,000810,KOSPI,삼성화재,KRLEVEL_RR|000810|2T|2895|2897|2898,2025-08-06 02:00:00+00:00,5000000,1,933965.3084505972,51850.057525000004,410850.5216207738,410850.5216207738,434500.0,435000.0,24149.478379226173,432500.0,2,0,870130.5,876551.3,870000.0,878000.0,262.2,1317.0,False,False,2902,26,439500.0,0.47620076174781945,-0.1242262856733442,446500.0,0.03848503001045374,56,False,2025-08-12 03:00:00+00:00,439500.0,time,TIME,6420.800000000047,1,"[{""time"": ""2025-08-06 02:00:00+00:00"", ""raw_price"": 434500.0, ""price"": 435000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-08-12 03:00:00+00:00"", ""raw_price"": 439500.0, ""price"": 439000.0, ""shares"": 2, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 131.7, ""stt"": 0.0, ""rural_tax"": 1317.0}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|3122|3126|3127,2025-09-30 01:00:00+00:00,5000000,1,1038285.3105000001,38658.03969040298,160397.05236384433,168329.65116279072,166500.0,166600.0,6202.9476361556735,166400.0,2,0,999749.94,1007534.82,999600.0,1009200.0,301.32,1513.8,False,False,3129,17,169100.0,1.9184427627016243,-0.4675196648600597,178500.0,0.056976744186046514,51,True,2025-10-02 05:00:00+00:00,168329.65116279072,stop,BE_OR_WIN,7784.880000000005,1,"[{""time"": ""2025-09-30 01:00:00+00:00"", ""raw_price"": 166500.0, ""price"": 166600.0, ""shares"": 6, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-10-02 05:00:00+00:00"", ""raw_price"": 168329.65116279072, ""price"": 168200.0, ""shares"": 6, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 151.38, ""stt"": 0.0, ""rural_tax"": 1513.8}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,086790.KS,086790,KOSPI,하나금융지주,KRLEVEL_RR|086790|2T|3201|3205|3206,2025-10-24 03:00:00+00:00,5000000,1,1039842.2865,15704.680803327854,86867.92025594978,88200.0,88100.0,88200.0,1332.079744050221,88000.0,2,0,970345.53,967500.985,970200.0,969100.0,290.895,1453.65,False,False,3209,5,89100.0,1.6515527766459732,-0.4504234845398109,90400.0,0.03471444568868981,51,True,2025-10-27 01:00:00+00:00,88200.0,stop,BE_OR_WIN,-2844.545000000042,1,"[{""time"": ""2025-10-24 03:00:00+00:00"", ""raw_price"": 88100.0, ""price"": 88200.0, ""shares"": 11, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-10-27 01:00:00+00:00"", ""raw_price"": 88200.0, ""price"": 88100.0, ""shares"": 11, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 145.36499999999998, ""stt"": 0.0, ""rural_tax"": 1453.65}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,005490.KS,005490,KOSPI,POSCO홀딩스,KRLEVEL_RR|005490|2T|3415|3418|3420,2025-12-15 01:00:00+00:00,5000000,1,1039273.3775000001,34801.351067867814,309284.405255808,309284.405255808,319500.0,320000.0,10715.594744192029,318000.0,2,0,960144.0,923972.925,960000.0,925500.0,282.825,1388.25,False,False,3422,8,310500.0,0.0,-0.8865583504031921,320000.0,0.04414106379205013,53,False,2025-12-16 02:00:00+00:00,309284.405255808,stop,LOSS,-36171.07499999995,1,"[{""time"": ""2025-12-15 01:00:00+00:00"", ""raw_price"": 319500.0, ""price"": 320000.0, ""shares"": 3, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-12-16 02:00:00+00:00"", ""raw_price"": 309284.405255808, ""price"": 308500.0, ""shares"": 3, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 138.825, ""stt"": 0.0, ""rural_tax"": 1388.25}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,005380.KS,005380,KOSPI,현대차,KRLEVEL_RR|005380|2T|3618|3621|3623,2026-02-05 01:00:00+00:00,5000000,1,877211.6167465011,51601.958125000005,470587.50868097995,470587.50868097995,499500.0,500000.0,29412.491319020046,497750.0,2,0,500075.0,467991.65,500000.0,469000.0,145.35,938.0,False,False,3625,5,469500.0,0.06799832011192702,-0.560986140923398,502000.0,0.06,55,False,2026-02-06 00:00:00+00:00,469500.0,gap_stop,LOSS,-32083.349999999977,1,"[{""time"": ""2026-02-05 01:00:00+00:00"", ""raw_price"": 499500.0, ""price"": 500000.0, ""shares"": 1, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-06 00:00:00+00:00"", ""raw_price"": 469500.0, ""price"": 469000.0, ""shares"": 1, ""reason"": ""gap_stop"", ""slippage_ticks"": 1, ""commission"": 70.35, ""stt"": 234.5, ""rural_tax"": 703.5}]"
V031|PB_WIDE|STRUCTURAL|DIRECT|H26|5M|1T,STRUCTURAL,DIRECT,26,005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|2T|3636|3640|3642,2026-02-10 03:00:00+00:00,5000000,1,535094.674200361,51281.124625000004,150905.03665505044,181860.8039945657,166800.0,166900.0,15994.96334494956,166550.0,2,0,500775.105,563685.465,500700.0,564900.0,159.83999999999997,1129.8,False,False,3645,26,188400.0,1.5004723350977884,-0.3063464350824652,190900.0,0.04735042433438607,54,True,2026-02-19 04:00:00+00:00,188400.0,time,TIME,62910.359999999986,1,"[{""time"": ""2026-02-10 03:00:00+00:00"", ""raw_price"": 166800.0, ""price"": 166900.0, ""shares"": 3, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-19 04:00:00+00:00"", ""raw_price"": 188400.0, ""price"": 188300.0, ""shares"": 3, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 84.735, ""stt"": 282.45, ""rural_tax"": 847.35}]"
