strategy,regime_mode,add_policy,max_hold,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,peak_price,trail_pct,trail_samples,trail_armed,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|7T|1965|1968|1970,2024-12-13 01:00:00+00:00,5000000,1,990779.0096999999,25139.155422467513,134985.8227799295,134985.8227799295,138400.0,138500.0,3514.177220070502,137800.0,7,0,969645.425,941759.98,969500.0,943600.0,286.965,1698.48,False,False,1972,15,135500.0,0.8821410548947237,-0.8821410548947237,141600.0,0.052066643107358396,56,False,2024-12-17 03:00:00+00:00,134985.8227799295,stop,LOSS,-27885.445000000065,1,"[{""time"": ""2024-12-13 01:00:00+00:00"", ""raw_price"": 138400.0, ""price"": 138500.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-12-17 03:00:00+00:00"", ""raw_price"": 134985.8227799295, ""price"": 134800.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 141.54, ""stt"": 283.08, ""rural_tax"": 1415.4}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|2T|2279|2283|2284,2025-03-07 04:00:00+00:00,5000000,1,985201.9206999999,24260.15344205442,123580.06958114298,133005.62509370517,126600.0,126700.0,3119.930418857024,126100.0,2,0,887033.035,928765.005,886900.0,930300.0,272.58,1395.45,False,False,2286,27,137500.0,4.3270195765922495,-0.06410399372729259,140200.0,0.05131508492364368,52,True,2025-03-14 00:00:00+00:00,133005.62509370517,stop,BE_OR_WIN,41731.96999999997,1,"[{""time"": ""2025-03-07 04:00:00+00:00"", ""raw_price"": 126600.0, ""price"": 126700.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-14 00:00:00+00:00"", ""raw_price"": 133005.62509370517, ""price"": 132900.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 139.545, ""stt"": 0.0, ""rural_tax"": 1395.45}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,373220.KS,373220,KOSPI,LG에너지솔루션,KRLEVEL_RR|373220|2T|2336|2338|2339,2025-03-20 05:00:00+00:00,5000000,1,993548.3146999999,32072.134245280482,324186.06693483936,324186.06693483936,334500.0,335000.0,10813.933065160643,332500.0,2,0,670100.5,645932.45,670000.0,647000.0,197.54999999999998,970.5,False,False,2341,2,334000.0,0.0924732929244504,-0.1387099393866756,336000.0,0.06,50,False,2025-03-21 00:00:00+00:00,324186.06693483936,stop,LOSS,-24168.050000000047,1,"[{""time"": ""2025-03-20 05:00:00+00:00"", ""raw_price"": 334500.0, ""price"": 335000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-21 00:00:00+00:00"", ""raw_price"": 324186.06693483936, ""price"": 323500.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 97.05, ""stt"": 0.0, ""rural_tax"": 970.5}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|2541|2543|2545,2025-05-13 01:00:00+00:00,5000000,1,988714.7046999999,24670.017773334694,126853.79632056276,130100.0,130000.0,130100.0,3246.2036794372398,129450.0,2,0,910836.605,908498.5,910700.0,910000.0,273.105,1365.0,False,False,2547,30,131000.0,1.0473772861317878,-0.5544938573638876,133500.0,0.03951363036844529,56,True,2025-05-20 00:00:00+00:00,130100.0,stop,BE_OR_WIN,-2338.1049999999814,1,"[{""time"": ""2025-05-13 01:00:00+00:00"", ""raw_price"": 130000.0, ""price"": 130100.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-20 00:00:00+00:00"", ""raw_price"": 130100.0, ""price"": 130000.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 136.5, ""stt"": 0.0, ""rural_tax"": 1365.0}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|4T|2613|2619|2620,2025-05-29 04:00:00+00:00,5000000,1,988247.0836999998,44837.99420395234,118087.57778847883,127203.94390838369,123600.0,123700.0,5612.422211521174,123300.0,4,0,866029.885,888231.995,865900.0,889700.0,263.34,1334.55,False,False,2622,51,132100.0,1.728309032076712,-0.6236166610586075,133400.0,0.046447197088577995,59,True,2025-06-13 00:00:00+00:00,127203.94390838369,stop,BE_OR_WIN,22202.109999999986,1,"[{""time"": ""2025-05-29 04:00:00+00:00"", ""raw_price"": 123600.0, ""price"": 123700.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-13 00:00:00+00:00"", ""raw_price"": 127203.94390838369, ""price"": 127100.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 133.45499999999998, ""stt"": 0.0, ""rural_tax"": 1334.55}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|2T|2657|2663|2665,2025-06-12 01:00:00+00:00,5000000,1,998861.1066999999,25180.9861749832,150312.6646716573,150312.6646716573,154095.25,154200.0,3887.335328342713,153523.8203125,2,0,925338.78,921876.39,925200.0,923400.0,277.28999999999996,1385.1000000000001,False,False,2667,52,154095.25,0.8795388643401773,-0.8599319244797834,157619.0625,0.043162746976940634,58,False,2025-06-24 04:00:00+00:00,154095.25,time,TIME,-3462.390000000014,1,"[{""time"": ""2025-06-12 01:00:00+00:00"", ""raw_price"": 154095.25, ""price"": 154200.0, ""shares"": 6, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-24 04:00:00+00:00"", ""raw_price"": 154095.25, ""price"": 153900.0, ""shares"": 6, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 138.51, ""stt"": 0.0, ""rural_tax"": 1385.1000000000001}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,003490.KS,003490,KOSPI,대한항공,KRLEVEL_RR|003490|2T|2778|2782|2784,2025-07-10 00:00:00+00:00,5000000,1,991666.4526999998,27105.35093479516,23295.371467270223,25588.92678182384,23900.0,23950.0,654.6285327297774,23775.0,2,0,982097.2925,1043774.925,981950.0,1045500.0,304.11749999999995,1568.25,False,False,2786,31,25950.0,4.277234889723033,-0.22913758337801962,26750.0,0.04340460628695921,50,True,2025-07-17 00:00:00+00:00,25588.92678182384,stop,BE_OR_WIN,61677.632500000065,1,"[{""time"": ""2025-07-10 00:00:00+00:00"", ""raw_price"": 23900.0, ""price"": 23950.0, ""shares"": 41, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-07-17 00:00:00+00:00"", ""raw_price"": 25588.92678182384, ""price"": 25500.0, ""shares"": 41, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 156.825, ""stt"": 0.0, ""rural_tax"": 1568.25}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,010950.KS,010950,KOSPI,S-Oil,KRLEVEL_RR|010950|3T|2780|2782|2783,2025-07-09 05:00:00+00:00,5000000,1,991995.0276999997,41463.88396839754,60845.796542853735,60845.796542853735,63400.0,63500.0,2654.2034571462646,63100.0,3,0,952642.875,946435.8,952500.0,948000.0,285.075,1422.0,False,False,2785,52,63300.0,0.3767608686167472,-0.8288739109568438,64500.0,0.0367110369428749,43,False,2025-07-22 02:00:00+00:00,63300.0,time,TIME,-6207.074999999953,1,"[{""time"": ""2025-07-09 05:00:00+00:00"", ""raw_price"": 63400.0, ""price"": 63500.0, ""shares"": 15, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-07-22 02:00:00+00:00"", ""raw_price"": 63300.0, ""price"": 63200.0, ""shares"": 15, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 142.2, ""stt"": 0.0, ""rural_tax"": 1422.0}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,000810.KS,000810,KOSPI,삼성화재,KRLEVEL_RR|000810|2T|2895|2897|2898,2025-08-06 02:00:00+00:00,5000000,1,903422.7752251388,50154.45695999999,410850.5216207738,410850.5216207738,434500.0,435000.0,24149.478379226173,432500.0,2,0,870130.5,874554.6,870000.0,876000.0,261.9,1314.0,False,False,2902,52,438500.0,0.6004270474211637,-0.1863394285100163,449500.0,0.03848503001045374,56,False,2025-08-19 05:00:00+00:00,438500.0,time,TIME,4424.099999999977,1,"[{""time"": ""2025-08-06 02:00:00+00:00"", ""raw_price"": 434500.0, ""price"": 435000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-08-19 05:00:00+00:00"", ""raw_price"": 438500.0, ""price"": 438000.0, ""shares"": 2, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 131.39999999999998, ""stt"": 0.0, ""rural_tax"": 1314.0}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,003550.KS,003550,KOSPI,LG,KRLEVEL_RR|003550|3T|3016|3017|3019,2025-09-04 01:00:00+00:00,5000000,1,960593.0311937255,50198.69795999998,71364.97045716576,71364.97045716576,75200.0,75300.0,3935.029542834236,75000.0,3,0,903735.54,909297.18,903600.0,910800.0,272.15999999999997,1366.2,False,False,3021,52,76000.0,0.6861447850923386,-0.10165107927293904,78000.0,0.04128424835419368,48,False,2025-09-16 04:00:00+00:00,76000.0,time,TIME,5561.640000000014,1,"[{""time"": ""2025-09-04 01:00:00+00:00"", ""raw_price"": 75200.0, ""price"": 75300.0, ""shares"": 12, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-09-16 04:00:00+00:00"", ""raw_price"": 76000.0, ""price"": 75900.0, ""shares"": 12, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 136.61999999999998, ""stt"": 0.0, ""rural_tax"": 1366.2}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,086790.KS,086790,KOSPI,하나금융지주,KRLEVEL_RR|086790|2T|3201|3205|3206,2025-10-24 03:00:00+00:00,5000000,1,1005086.2871999997,15179.762859430415,86867.92025594978,88200.0,88100.0,88200.0,1332.079744050221,88000.0,2,0,970345.53,967500.985,970200.0,969100.0,290.895,1453.65,False,False,3209,5,89100.0,1.6515527766459732,-0.4504234845398109,90400.0,0.03471444568868981,51,True,2025-10-27 01:00:00+00:00,88200.0,stop,BE_OR_WIN,-2844.545000000042,1,"[{""time"": ""2025-10-24 03:00:00+00:00"", ""raw_price"": 88100.0, ""price"": 88200.0, ""shares"": 11, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-10-27 01:00:00+00:00"", ""raw_price"": 88200.0, ""price"": 88100.0, ""shares"": 11, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 145.36499999999998, ""stt"": 0.0, ""rural_tax"": 1453.65}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|2T|3636|3640|3642,2026-02-10 03:00:00+00:00,5000000,1,524083.5718279936,50225.86890999998,150905.03665505044,207201.28270727102,166800.0,166900.0,15994.96334494956,166550.0,2,0,500775.105,640619.7,500700.0,642000.0,171.40499999999997,1284.0,False,False,3645,52,214750.0,3.163495839831171,-0.3063464350824652,217500.0,0.04735042433438607,54,True,2026-02-26 00:00:00+00:00,214750.0,time,TIME,139844.59499999997,1,"[{""time"": ""2026-02-10 03:00:00+00:00"", ""raw_price"": 166800.0, ""price"": 166900.0, ""shares"": 3, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-26 00:00:00+00:00"", ""raw_price"": 214750.0, ""price"": 214000.0, ""shares"": 3, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 96.3, ""stt"": 321.0, ""rural_tax"": 963.0}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,012330.KS,012330,KOSPI,현대모비스,KRLEVEL_RR|012330|5T|3678|3682|3684,2026-02-24 02:00:00+00:00,5000000,1,1022262.3571999997,42611.16903013038,431721.7171914136,492560.0,450000.0,450500.0,18778.282808586373,446500.0,5,0,901135.15,981884.4,901000.0,984000.0,282.75,1968.0,False,False,3686,18,501000.0,3.9140959133064133,-0.07987950843482476,524000.0,0.06,57,True,2026-02-27 01:00:00+00:00,492560.0,stop,BE_OR_WIN,80749.25,1,"[{""time"": ""2026-02-24 02:00:00+00:00"", ""raw_price"": 450000.0, ""price"": 450500.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-02-27 01:00:00+00:00"", ""raw_price"": 492560.0, ""price"": 492000.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 147.6, ""stt"": 492.0, ""rural_tax"": 1476.0}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,006400.KS,006400,KOSPI,삼성SDI,KRLEVEL_RR|006400|4T|3894|3896|3897,2026-04-15 05:00:00+00:00,5000000,1,1048636.1471999998,21772.19564752129,464158.62578790466,644840.0,473500.0,474000.0,9841.37421209534,471500.0,4,0,948142.2,1283235.1,948000.0,1286000.0,335.09999999999997,2572.0,False,False,3899,26,657000.0,21.541707024964637,-0.7112827791261909,686000.0,0.06,62,True,2026-04-23 00:00:00+00:00,644840.0,stop,BE_OR_WIN,335092.90000000014,1,"[{""time"": ""2026-04-15 05:00:00+00:00"", ""raw_price"": 473500.0, ""price"": 474000.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-04-23 00:00:00+00:00"", ""raw_price"": 644840.0, ""price"": 643000.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 192.89999999999998, ""stt"": 643.0, ""rural_tax"": 1929.0}]"
V031|PB_WIDE|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|2T|3912|3914|3916,2026-04-22 00:00:00+00:00,5000000,1,1133407.7071999998,49602.89613940629,209415.59874216287,219000.0,218500.0,219000.0,9584.401257837133,217750.0,2,0,1095164.25,1090151.125,1095000.0,1092500.0,328.12499999999994,2185.0,False,False,3918,10,221250.0,1.0955300928593932,-0.36517669761979776,229500.0,0.04733435929003796,60,True,2026-04-23 03:00:00+00:00,219000.0,stop,BE_OR_WIN,-5013.125,1,"[{""time"": ""2026-04-22 00:00:00+00:00"", ""raw_price"": 218500.0, ""price"": 219000.0, ""shares"": 5, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2026-04-23 03:00:00+00:00"", ""raw_price"": 219000.0, ""price"": 218500.0, ""shares"": 5, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 163.87499999999997, ""stt"": 546.25, ""rural_tax"": 1638.75}]"
