strategy,regime_mode,add_policy,max_hold,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,peak_price,trail_pct,trail_samples,trail_armed,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|3T|1288|1292|1293,2024-06-28 01:00:00+00:00,5000000,1,783791.7106897458,50580.54797499998,105614.2073735991,105614.2073735991,112800.0,112900.0,7285.7926264009,110200.0,3,0,677501.61,655718.85,677400.0,657000.0,200.15999999999997,1182.6,False,False,1295,52,109600.0,0.9607739828655981,-0.4666616488204334,119900.0,0.05377032439475136,60,False,2024-07-10 04:00:00+00:00,109600.0,time,TIME,-21782.76000000001,1,"[{""time"": ""2024-06-28 01:00:00+00:00"", ""raw_price"": 112800.0, ""price"": 112900.0, ""shares"": 6, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-07-10 04:00:00+00:00"", ""raw_price"": 109600.0, ""price"": 109500.0, ""shares"": 6, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 98.55, ""stt"": 197.1, ""rural_tax"": 985.5}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,086790.KS,086790,KOSPI,하나금융지주,KRLEVEL_RR|086790|2T|1517|1523|1525,2024-08-22 05:00:00+00:00,5000000,1,831266.5621611656,50362.72037499997,62095.296853836306,62095.296853836306,66000.0,66100.0,4004.7031461636943,65500.0,2,0,793318.98,741351.5399999999,793200.0,742800.0,230.39999999999998,1337.04,False,False,1527,38,62400.0,0.7990604754475847,-0.9988255943094809,69300.0,0.038392279839648255,47,False,2024-09-02 00:00:00+00:00,62095.296853836306,stop,LOSS,-51967.44000000006,1,"[{""time"": ""2024-08-22 05:00:00+00:00"", ""raw_price"": 66000.0, ""price"": 66100.0, ""shares"": 12, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-09-02 00:00:00+00:00"", ""raw_price"": 62095.296853836306, ""price"": 61900.0, ""shares"": 12, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 111.41999999999999, ""stt"": 222.83999999999997, ""rural_tax"": 1114.2}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,035420.KS,035420,KOSPI,NAVER,KRLEVEL_RR|035420|3T|1638|1643|1644,2024-09-24 04:00:00+00:00,5000000,1,995839.5294999995,42994.579428000514,159407.1775416454,168611.49721780317,166500.0,166600.0,7192.822458354611,165400.0,3,0,833124.95,838861.025,833000.0,840500.0,251.02499999999998,1512.9,False,False,1646,26,168200.0,1.4875940650490727,-0.06951374135743331,177300.0,0.049004527818368955,52,True,2024-10-02 00:00:00+00:00,168200.0,gap_stop,BE_OR_WIN,5736.07500000007,1,"[{""time"": ""2024-09-24 04:00:00+00:00"", ""raw_price"": 166500.0, ""price"": 166600.0, ""shares"": 5, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-10-02 00:00:00+00:00"", ""raw_price"": 168200.0, ""price"": 168100.0, ""shares"": 5, ""reason"": ""gap_stop"", ""slippage_ticks"": 1, ""commission"": 126.07499999999999, ""stt"": 252.14999999999998, ""rural_tax"": 1260.75}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,000810.KS,000810,KOSPI,삼성화재,KRLEVEL_RR|000810|4T|1618|1621|1623,2024-09-19 01:00:00+00:00,5000000,1,911297.7076393194,49843.04597499997,337001.38199500414,337001.38199500414,356000.0,356500.0,19498.618004995864,349750.0,4,0,713106.95,671687.65,713000.0,673000.0,207.89999999999998,1211.4,False,False,1625,48,337500.0,0.9487851905842762,-0.5128568597752844,375000.0,0.06,58,False,2024-10-02 00:00:00+00:00,337001.38199500414,stop,LOSS,-41419.29999999993,1,"[{""time"": ""2024-09-19 01:00:00+00:00"", ""raw_price"": 356000.0, ""price"": 356500.0, ""shares"": 2, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-10-02 00:00:00+00:00"", ""raw_price"": 337001.38199500414, ""price"": 336500.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 100.94999999999999, ""stt"": 201.89999999999998, ""rural_tax"": 1009.5}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,011200.KS,011200,KOSPI,HMM,KRLEVEL_RR|011200|2T|1738|1740|1741,2024-10-21 05:00:00+00:00,5000000,1,989724.2744999996,42498.62112637435,16805.97607009675,16805.97607009675,17550.0,17560.0,754.023929903251,17425.0,2,0,983507.504,938406.532,983360.0,940240.0,288.53999999999996,1692.4320000000002,False,False,1743,22,16840.0,0.0,-0.9814012137452317,17560.0,0.051902109303352456,59,False,2024-10-25 02:00:00+00:00,16805.97607009675,stop,LOSS,-45100.97199999995,1,"[{""time"": ""2024-10-21 05:00:00+00:00"", ""raw_price"": 17550.0, ""price"": 17560.0, ""shares"": 56, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-10-25 02:00:00+00:00"", ""raw_price"": 16805.97607009675, ""price"": 16790.0, ""shares"": 56, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 141.036, ""stt"": 282.072, ""rural_tax"": 1410.3600000000001}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,373220.KS,373220,KOSPI,LG에너지솔루션,KRLEVEL_RR|373220|4T|1865|1866|1868,2024-11-20 01:00:00+00:00,5000000,1,765882.1137759981,49035.20400499998,373454.2325168893,399500.0,398500.0,399000.0,25545.767483110714,392750.0,4,0,399059.85,398221.95,399000.0,399000.0,119.69999999999999,718.2,False,False,1870,36,400000.0,1.0177811262546563,-0.17615442569792128,425000.0,0.06,48,True,2024-11-28 00:00:00+00:00,399500.0,stop,BE_OR_WIN,-837.8999999999651,1,"[{""time"": ""2024-11-20 01:00:00+00:00"", ""raw_price"": 398500.0, ""price"": 399000.0, ""shares"": 1, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-11-28 00:00:00+00:00"", ""raw_price"": 399500.0, ""price"": 399000.0, ""shares"": 1, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 59.849999999999994, ""stt"": 119.69999999999999, ""rural_tax"": 598.5}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,035720.KS,035720,KOSPI,카카오,KRLEVEL_RR|035720|2T|1882|1888|1890,2024-11-26 00:00:00+00:00,5000000,1,984292.1100999997,31329.97663987132,34757.304503581654,45079.40583554377,35850.0,35900.0,1142.695496418346,36125.0,2,0,969445.395,1212630.75,969300.0,1215000.0,327.645,2187.0,False,False,1893,43,45700.0,9.801386314293856,-0.04375618890309757,47100.0,0.04290008841732979,43,True,2024-12-05 00:00:00+00:00,45079.40583554377,stop,BE_OR_WIN,243185.35499999998,1,"[{""time"": ""2024-11-26 00:00:00+00:00"", ""raw_price"": 35850.0, ""price"": 35900.0, ""shares"": 27, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-12-05 00:00:00+00:00"", ""raw_price"": 45079.40583554377, ""price"": 45000.0, ""shares"": 27, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 182.24999999999997, ""stt"": 364.49999999999994, ""rural_tax"": 1822.5}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|7T|1965|1968|1970,2024-12-13 01:00:00+00:00,5000000,1,1029173.5710999996,26113.34526395832,134985.8227799295,134985.8227799295,138400.0,138500.0,3514.177220070502,137800.0,7,0,969645.425,941759.98,969500.0,943600.0,286.965,1698.48,False,False,1972,15,135500.0,0.8821410548947237,-0.8821410548947237,141600.0,0.052066643107358396,56,False,2024-12-17 03:00:00+00:00,134985.8227799295,stop,LOSS,-27885.445000000065,1,"[{""time"": ""2024-12-13 01:00:00+00:00"", ""raw_price"": 138400.0, ""price"": 138500.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2024-12-17 03:00:00+00:00"", ""raw_price"": 134985.8227799295, ""price"": 134800.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 141.54, ""stt"": 283.08, ""rural_tax"": 1415.4}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,000660.KS,000660,KOSPI,SK하이닉스,KRLEVEL_RR|000660|2T|2121|2127|2128,2025-01-23 04:00:00+00:00,5000000,1,421575.3154191802,51179.82410499998,197245.39070166406,197245.39070166406,224000.0,224500.0,27254.60929833594,219500.0,2,0,224533.675,196575.115,224500.0,196900.0,63.209999999999994,295.35,False,False,2130,8,197000.0,0.09172760367372576,-0.2568372902864321,227000.0,0.06,51,False,2025-01-31 00:00:00+00:00,197000.0,gap_stop,LOSS,-27958.559999999998,1,"[{""time"": ""2025-01-23 04:00:00+00:00"", ""raw_price"": 224000.0, ""price"": 224500.0, ""shares"": 1, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-01-31 00:00:00+00:00"", ""raw_price"": 197000.0, ""price"": 196900.0, ""shares"": 1, ""reason"": ""gap_stop"", ""slippage_ticks"": 1, ""commission"": 29.534999999999997, ""stt"": 0.0, ""rural_tax"": 295.35}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,096770.KS,096770,KOSPI,SK이노베이션,KRLEVEL_RR|096770|2T|2279|2283|2284,2025-03-07 04:00:00+00:00,5000000,1,1018004.7700999996,25067.908830122655,123580.06958114298,133005.62509370517,126600.0,126700.0,3119.930418857024,126100.0,2,0,1013752.04,1061445.72,1013600.0,1063200.0,311.52,1594.8,False,False,2286,27,137500.0,4.3270195765922495,-0.06410399372729259,140200.0,0.05131508492364368,52,True,2025-03-14 00:00:00+00:00,133005.62509370517,stop,BE_OR_WIN,47693.679999999935,1,"[{""time"": ""2025-03-07 04:00:00+00:00"", ""raw_price"": 126600.0, ""price"": 126700.0, ""shares"": 8, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-14 00:00:00+00:00"", ""raw_price"": 133005.62509370517, ""price"": 132900.0, ""shares"": 8, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 159.48, ""stt"": 0.0, ""rural_tax"": 1594.8}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,373220.KS,373220,KOSPI,LG에너지솔루션,KRLEVEL_RR|373220|2T|2336|2338|2339,2025-03-20 05:00:00+00:00,5000000,1,1027543.5060999995,33169.51252688323,324186.06693483936,324186.06693483936,334500.0,335000.0,10813.933065160643,332500.0,2,0,1005150.75,968898.675,1005000.0,970500.0,296.325,1455.75,False,False,2341,2,334000.0,0.0924732929244504,-0.1387099393866756,336000.0,0.06,50,False,2025-03-21 00:00:00+00:00,324186.06693483936,stop,LOSS,-36252.07499999995,1,"[{""time"": ""2025-03-20 05:00:00+00:00"", ""raw_price"": 334500.0, ""price"": 335000.0, ""shares"": 3, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-03-21 00:00:00+00:00"", ""raw_price"": 324186.06693483936, ""price"": 323500.0, ""shares"": 3, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 145.575, ""stt"": 0.0, ""rural_tax"": 1455.75}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,018260.KS,018260,KOSPI,삼성에스디에스,KRLEVEL_RR|018260|2T|2541|2543|2545,2025-05-13 01:00:00+00:00,5000000,1,1024599.6030999995,25565.403547526163,126853.79632056276,130100.0,130000.0,130100.0,3246.2036794372398,129450.0,2,0,910836.605,908498.5,910700.0,910000.0,273.105,1365.0,False,False,2547,30,131000.0,1.0473772861317878,-0.5544938573638876,133500.0,0.03951363036844529,56,True,2025-05-20 00:00:00+00:00,130100.0,stop,BE_OR_WIN,-2338.1049999999814,1,"[{""time"": ""2025-05-13 01:00:00+00:00"", ""raw_price"": 130000.0, ""price"": 130100.0, ""shares"": 7, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-20 00:00:00+00:00"", ""raw_price"": 130100.0, ""price"": 130000.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 136.5, ""stt"": 0.0, ""rural_tax"": 1365.0}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,034020.KS,034020,KOSPI,두산에너빌리티,KRLEVEL_RR|034020|7T|2525|2530|2532,2025-05-09 00:00:00+00:00,5000000,1,464891.0746284799,51014.65455499997,25016.45662558461,36566.0,28050.0,28100.0,3083.543374415389,27100.0,7,0,449667.44,612587.5599999999,449600.0,613600.0,159.48,920.4,False,False,2534,52,38400.0,3.502464109831949,-0.16215111619592357,38900.0,0.06,60,True,2025-05-21 03:00:00+00:00,38400.0,time,TIME,162920.11999999994,1,"[{""time"": ""2025-05-09 00:00:00+00:00"", ""raw_price"": 28050.0, ""price"": 28100.0, ""shares"": 16, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-05-21 03:00:00+00:00"", ""raw_price"": 38400.0, ""price"": 38350.0, ""shares"": 16, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 92.03999999999999, ""stt"": 0.0, ""rural_tax"": 920.4}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|4T|2613|2619|2620,2025-05-29 04:00:00+00:00,5000000,1,1052409.4940999995,47749.12223365077,118087.57778847883,127203.94390838369,123600.0,123700.0,5612.422211521174,123300.0,4,0,989748.44,1015122.28,989600.0,1016800.0,300.96,1525.2,False,False,2622,51,132100.0,1.728309032076712,-0.6236166610586075,133400.0,0.046447197088577995,59,True,2025-06-13 00:00:00+00:00,127203.94390838369,stop,BE_OR_WIN,25373.840000000084,1,"[{""time"": ""2025-05-29 04:00:00+00:00"", ""raw_price"": 123600.0, ""price"": 123700.0, ""shares"": 8, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-13 00:00:00+00:00"", ""raw_price"": 127203.94390838369, ""price"": 127100.0, ""shares"": 8, ""reason"": ""stop"", ""slippage_ticks"": 1, ""commission"": 152.51999999999998, ""stt"": 0.0, ""rural_tax"": 1525.2}]"
V031|RISK_ONLY|FAST|DIRECT|H52|5M|1T,FAST,DIRECT,52,068270.KS,068270,KOSPI,셀트리온,KRLEVEL_RR|068270|2T|2657|2663|2665,2025-06-12 01:00:00+00:00,5000000,1,1064539.8060999995,26836.7263079094,150312.6646716573,150312.6646716573,154095.25,154200.0,3887.335328342713,153523.8203125,2,0,925338.78,921876.39,925200.0,923400.0,277.28999999999996,1385.1000000000001,False,False,2667,52,154095.25,0.8795388643401773,-0.8599319244797834,157619.0625,0.043162746976940634,58,False,2025-06-24 04:00:00+00:00,154095.25,time,TIME,-3462.390000000014,1,"[{""time"": ""2025-06-12 01:00:00+00:00"", ""raw_price"": 154095.25, ""price"": 154200.0, ""shares"": 6, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 1}]","[{""time"": ""2025-06-24 04:00:00+00:00"", ""raw_price"": 154095.25, ""price"": 153900.0, ""shares"": 6, ""reason"": ""time"", ""slippage_ticks"": 1, ""commission"": 138.51, ""stt"": 0.0, ""rural_tax"": 1385.1000000000001}]"
