strategy,regime_mode,add_policy,max_hold,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,peak_price,trail_pct,trail_samples,trail_armed,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail,theme,relation
KOSDAQ_THEME|PB_WIDE|FAST|DIRECT|H26|TRAIL_P70|5M|3T,FAST,DIRECT,26,054300.KQ,054300,KOSDAQ,팬스타엔터프라이즈,KRLEVEL_RR|054300|8T|3562|3566|3567,2026-01-23 01:00:00+00:00,5000000,3,997117.0980000001,27727.809166869803,1363.9854084950027,1363.9854084950027,1400.0,1403.0,39.01459150499727,1390.0,8,0,996279.4195,963523.9600000001,996130.0,965600.0,294.2595,1931.2,False,False,3569,18,1386.0,0.6920487683830201,-0.9996259987754735,1430.0,0.06,57,False,2026-01-28 00:00:00+00:00,1363.9854084950027,stop,LOSS,-32755.45949999988,1,"[{""time"": ""2026-01-23 01:00:00+00:00"", ""raw_price"": 1400.0, ""price"": 1403.0, ""shares"": 710, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 3}]","[{""time"": ""2026-01-28 00:00:00+00:00"", ""raw_price"": 1363.9854084950027, ""price"": 1360.0, ""shares"": 710, ""reason"": ""stop"", ""slippage_ticks"": 3, ""commission"": 144.83999999999997, ""stt"": 1931.2, ""rural_tax"": 0.0}]",SHIPPING_RELATED,SHIPPING_RELATED
KOSDAQ_THEME|PB_WIDE|FAST|DIRECT|H26|TRAIL_P70|5M|3T,FAST,DIRECT,26,218410.KQ,218410,KOSDAQ,RFHIC,KRLEVEL_RR|218410|2T|3563|3565|3566,2026-01-22 04:00:00+00:00,5000000,3,792471.8291438881,50000.0,32510.64772753584,41642.0,34550.0,34700.0,2189.352272464159,34150.0,2,0,763514.51,969211.7050000001,763400.0,971300.0,260.205,1942.6000000000001,False,False,3568,26,44300.0,4.384858535897018,-0.4110804877403454,44300.0,0.06,50,True,2026-01-28 05:00:00+00:00,44300.0,time,TIME,205697.19500000007,1,"[{""time"": ""2026-01-22 04:00:00+00:00"", ""raw_price"": 34550.0, ""price"": 34700.0, ""shares"": 22, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 3}]","[{""time"": ""2026-01-28 05:00:00+00:00"", ""raw_price"": 44300.0, ""price"": 44150.0, ""shares"": 22, ""reason"": ""time"", ""slippage_ticks"": 3, ""commission"": 145.695, ""stt"": 1942.6000000000001, ""rural_tax"": 0.0}]",OPTICAL_COMMS,RELATED_RF
KOSDAQ_THEME|PB_WIDE|FAST|DIRECT|H26|TRAIL_P70|5M|3T,FAST,DIRECT,26,950140.KQ,950140,KOSDAQ,잉글우드랩,KRLEVEL_RR|950140|4T|3718|3722|3723,2026-03-06 05:00:00+00:00,5000000,3,850437.749419677,51729.417355000005,11692.706186891133,11692.706186891133,12420.0,12450.0,757.2938131088667,12390.0,4,0,846726.99,861743.26,846600.0,863600.0,256.53,1727.2,False,False,3725,26,12730.0,0.4093523473107196,-0.31691794630507325,12760.0,0.06,52,False,2026-03-13 00:00:00+00:00,12730.0,time,TIME,15016.270000000019,1,"[{""time"": ""2026-03-06 05:00:00+00:00"", ""raw_price"": 12420.0, ""price"": 12450.0, ""shares"": 68, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 3}]","[{""time"": ""2026-03-13 00:00:00+00:00"", ""raw_price"": 12730.0, ""price"": 12700.0, ""shares"": 68, ""reason"": ""time"", ""slippage_ticks"": 3, ""commission"": 129.54, ""stt"": 1727.2, ""rural_tax"": 0.0}]",COSMETICS,DIRECT
KOSDAQ_THEME|PB_WIDE|FAST|DIRECT|H26|TRAIL_P70|5M|3T,FAST,DIRECT,26,950140.KQ,950140,KOSDAQ,잉글우드랩,KRLEVEL_RR|950140|2T|3744|3748|3750,2026-03-13 02:00:00+00:00,5000000,3,1037591.6011000001,16973.255762535107,12521.758582444185,12521.758582444185,12700.0,12730.0,208.24141755581513,12675.0,2,0,1031284.6695,1024063.5194999999,1031130.0,1026270.0,308.61,2052.54,False,False,3752,26,12700.0,0.3361483071984844,-0.5762542409116875,12800.0,0.06,53,False,2026-03-19 03:00:00+00:00,12700.0,time,TIME,-7221.150000000023,1,"[{""time"": ""2026-03-13 02:00:00+00:00"", ""raw_price"": 12700.0, ""price"": 12730.0, ""shares"": 81, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 3}]","[{""time"": ""2026-03-19 03:00:00+00:00"", ""raw_price"": 12700.0, ""price"": 12670.0, ""shares"": 81, ""reason"": ""time"", ""slippage_ticks"": 3, ""commission"": 153.9405, ""stt"": 2052.54, ""rural_tax"": 0.0}]",COSMETICS,DIRECT
KOSDAQ_THEME|PB_WIDE|FAST|DIRECT|H26|TRAIL_P70|5M|3T,FAST,DIRECT,26,218410.KQ,218410,KOSDAQ,RFHIC,KRLEVEL_RR|218410|5T|3858|3861|3863,2026-04-09 02:00:00+00:00,5000000,3,1036147.3711,34137.754043234745,81619.28895289265,91462.0,84100.0,84400.0,2780.711047107354,83700.0,5,0,1012951.92,1090849.62,1012800.0,1093200.0,315.9,2186.4,False,False,3866,18,93500.0,4.639101216007064,-0.4315442991634478,97300.0,0.06,54,True,2026-04-14 01:00:00+00:00,91462.0,stop,BE_OR_WIN,77897.70000000007,1,"[{""time"": ""2026-04-09 02:00:00+00:00"", ""raw_price"": 84100.0, ""price"": 84400.0, ""shares"": 12, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 3}]","[{""time"": ""2026-04-14 01:00:00+00:00"", ""raw_price"": 91462.0, ""price"": 91100.0, ""shares"": 12, ""reason"": ""stop"", ""slippage_ticks"": 3, ""commission"": 163.98, ""stt"": 2186.4, ""rural_tax"": 0.0}]",OPTICAL_COMMS,RELATED_RF
KOSDAQ_THEME|PB_WIDE|FAST|DIRECT|H26|TRAIL_P70|5M|3T,FAST,DIRECT,26,124560.KQ,124560,KOSDAQ,태웅로직스,KRLEVEL_RR|124560|2T|3873|3874|3875,2026-04-13 02:00:00+00:00,5000000,3,778621.4144677278,52693.849355,2615.1693009023948,2615.1693009023948,2790.0,2805.0,189.83069909760525,2780.0,2,0,777101.54775,771168.4155,776985.0,772830.0,232.47224999999997,1545.66,False,False,3878,26,2805.0,0.34241037044582,-0.3160711111807569,2870.0,0.05883713289187686,39,False,2026-04-17 03:00:00+00:00,2805.0,time,TIME,-5933.132250000024,1,"[{""time"": ""2026-04-13 02:00:00+00:00"", ""raw_price"": 2790.0, ""price"": 2805.0, ""shares"": 277, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 3}]","[{""time"": ""2026-04-17 03:00:00+00:00"", ""raw_price"": 2805.0, ""price"": 2790.0, ""shares"": 277, ""reason"": ""time"", ""slippage_ticks"": 3, ""commission"": 115.9245, ""stt"": 1545.66, ""rural_tax"": 0.0}]",SHIPPING_RELATED,LOGISTICS
KOSDAQ_THEME|PB_WIDE|FAST|DIRECT|H26|TRAIL_P70|5M|3T,FAST,DIRECT,26,138080.KQ,138080,KOSDAQ,오이솔루션,KRLEVEL_RR|138080|2T|3897|3901|3902,2026-04-17 04:00:00+00:00,5000000,3,811691.9180631249,52527.0142325,40404.39865871927,47752.0,43050.0,43200.0,2795.6013412807297,42875.0,2,0,777716.64,854957.88,777600.0,856800.0,245.15999999999997,1713.6000000000001,False,False,3904,16,47900.0,2.718556429264791,-0.1251966776635101,50800.0,0.06,61,True,2026-04-23 01:00:00+00:00,47752.0,stop,BE_OR_WIN,77241.23999999999,1,"[{""time"": ""2026-04-17 04:00:00+00:00"", ""raw_price"": 43050.0, ""price"": 43200.0, ""shares"": 18, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 3}]","[{""time"": ""2026-04-23 01:00:00+00:00"", ""raw_price"": 47752.0, ""price"": 47600.0, ""shares"": 18, ""reason"": ""stop"", ""slippage_ticks"": 3, ""commission"": 128.51999999999998, ""stt"": 1713.6000000000001, ""rural_tax"": 0.0}]",OPTICAL_COMMS,DIRECT
KOSDAQ_THEME|PB_WIDE|FAST|DIRECT|H26|TRAIL_P70|5M|3T,FAST,DIRECT,26,054300.KQ,054300,KOSDAQ,팬스타엔터프라이즈,KRLEVEL_RR|054300|5T|3949|3951|3952,2026-05-26 02:00:00+00:00,5000000,3,1065988.5326500002,34323.49690414189,1065.5491776562403,1065.5491776562403,1098.0,1101.0,35.45082234375968,1098.0,5,0,1065927.8652,1011316.9836,1065768.0,1013496.0,311.8896,2026.992,False,False,3954,4,1050.0,0.0,-0.9872831625910353,1101.0,0.06,54,False,2026-05-27 00:00:00+00:00,1050.0,gap_stop,LOSS,-54610.88159999985,1,"[{""time"": ""2026-05-26 02:00:00+00:00"", ""raw_price"": 1098.0, ""price"": 1101.0, ""shares"": 968, ""fraction"": 1.0, ""reason"": ""starter"", ""slippage_ticks"": 3}]","[{""time"": ""2026-05-27 00:00:00+00:00"", ""raw_price"": 1050.0, ""price"": 1047.0, ""shares"": 968, ""reason"": ""gap_stop"", ""slippage_ticks"": 3, ""commission"": 152.02439999999999, ""stt"": 2026.992, ""rural_tax"": 0.0}]",SHIPPING_RELATED,SHIPPING_RELATED
