Datetime,breadth20,breadth120,breadth200,coverage20,coverage120,coverage200,ew_index,ew_ema5,ew_ema20,ew_ema120,ew_ema200,ks_close,ks_ema5,ks_ema20,ks_ema120,ks_ema200
2023-08-14 13:00:00+09:00,0.5263157894736842,,,19,0,0,1.0406844272143614,1.0420414346029019,1.0303495402076306,,,898.489990234375,900.3601995127469,905.7548558667796,,
2023-08-14 14:00:00+09:00,0.42105263157894735,,,19,0,0,1.0341680050160647,1.0394169580739563,1.0307132035227196,,,901.9099731445312,900.8767907233417,905.3886765598988,,
2023-08-16 09:00:00+09:00,0.21052631578947367,,,19,0,0,1.0034967278904432,1.0274435480127853,1.0281211582244074,,,887.489990234375,896.4145238936862,903.6840397669918,,
2023-08-16 10:00:00+09:00,0.2631578947368421,,,19,0,0,1.0033564477120256,1.0194145145791988,1.0257626143660854,,,889.530029296875,894.1196923614159,902.3360387698378,,
2023-08-16 11:00:00+09:00,0.2631578947368421,,,19,0,0,1.0018731571292772,1.013567395429225,1.0234874279625799,,,884.72998046875,890.9897883971939,900.6592713125914,,
2023-08-16 12:00:00+09:00,0.2631578947368421,,,19,0,0,1.0085244649658793,1.01188641860811,1.022062383867656,,,885.6900024414062,889.2231930785981,899.2336266581929,,
2023-08-16 13:00:00+09:00,0.3157894736842105,,,19,0,0,1.0071670539473094,1.01031329705451,1.020643781018099,,,880.72998046875,886.3921222086489,897.4713746401507,,
2023-08-16 14:00:00+09:00,0.47368421052631576,,,19,0,0,1.0176619675691931,1.0127628538927378,1.0203597987848698,,,878.7899780273438,883.8580741482139,895.6921940103596,,
2023-08-17 09:00:00+09:00,0.21052631578947367,,,19,0,0,1.0094145701131438,1.01164675929954,1.0193173960542292,,,872.0800170898438,879.9320551287572,893.4434152560248,,
2023-08-17 10:00:00+09:00,0.2631578947368421,,,19,0,0,1.0074193810046208,1.0102376332012337,1.0181842517637902,,,875.2000122070312,878.3547074881819,891.7059482989778,,
2023-08-17 11:00:00+09:00,0.3684210526315789,,,19,0,0,1.0141808039230582,1.0115520234418418,1.017802971017054,,,880.1699829101562,878.9597992955067,890.6072849286138,,
2023-08-17 12:00:00+09:00,0.42105263157894735,,,19,0,0,1.0219802854506246,1.0150281107781027,1.0182008104869178,,,882.1500244140625,880.0232076683587,889.8018315462756,,
2023-08-17 13:00:00+09:00,0.3684210526315789,,,19,0,0,1.0288813607165526,1.0196458607575862,1.019218005746883,,,886.1199951171875,882.0554701513017,889.451180457791,,
2023-08-17 14:00:00+09:00,0.3684210526315789,,,19,0,0,1.0285768429873323,1.0226228548341683,1.0201093235793066,,,885.5800170898438,883.2303191308158,889.0824982322722,,
2023-08-18 09:00:00+09:00,0.47368421052631576,,,19,0,0,1.024117598204426,1.0231211026242542,1.0204910640197942,,,877.1599731445312,881.206870468721,887.9470196524874,,
2023-08-18 10:00:00+09:00,0.2631578947368421,,,19,0,0,1.0196728119443137,1.0219716723976073,1.0204131352507009,,,876.47998046875,879.6312404687308,886.8549206826076,,
2023-08-18 11:00:00+09:00,0.3157894736842105,,,19,0,0,1.0226937356867494,1.0222123601606548,1.0206303352922292,,,877.1199951171875,878.7941586848831,885.9277849144723,,
2023-08-18 12:00:00+09:00,0.3157894736842105,,,19,0,0,1.0225837233745354,1.022336147898615,1.0208163722524488,,,876.4000244140625,877.9961139279429,885.0203791525286,,
2023-08-18 13:00:00+09:00,0.21052631578947367,,,19,0,0,1.0221122564564564,1.0222615174178955,1.0209397897956876,,,876.7000122070312,877.5640800209725,884.2279632529574,,
2023-08-18 14:00:00+09:00,0.3157894736842105,,,19,0,0,1.022363826188236,1.0222956203413425,1.0210754123092636,,,876.1099853515625,877.0793817978358,883.4548225004436,,
2023-08-21 09:00:00+09:00,0.47368421052631576,,,19,0,0,1.0274114062980655,1.0240008823269169,1.0216788403081971,,,890.3300170898438,881.4962602285052,884.1096029375293,,
2023-08-21 10:00:00+09:00,0.3684210526315789,,,19,0,0,1.0273554695183913,1.0251190780574084,1.022219471661549,,,892.0399780273438,885.010832828118,884.8648767556068,,
2023-08-21 11:00:00+09:00,0.42105263157894735,,,19,0,0,1.0269395062678586,1.0257258874608919,1.0226689987669118,,,892.3200073242188,887.4472243268184,885.5748891907126,,
2023-08-21 12:00:00+09:00,0.3157894736842105,,,19,0,0,1.0265041609411543,1.0259853119543128,1.023034252307316,,,891.5999755859375,888.8314747465248,886.1487069426388,,
2023-08-21 13:00:00+09:00,0.3157894736842105,,,19,0,0,1.0252007494204631,1.0257237911096961,1.023240585365711,,,891.7899780273438,889.8176425067979,886.6859708554679,,
2023-08-21 14:00:00+09:00,0.21052631578947367,,,19,0,0,1.0216917819318934,1.0243797880504286,1.023093080276776,,,889.2000122070312,889.6117657402091,886.9254033651405,,
2023-08-22 09:00:00+09:00,0.3157894736842105,,,19,0,0,1.0244870973452103,1.024415557815356,1.0232258438071031,,,894.760009765625,891.3278470820144,887.6715563556628,,
2023-08-22 10:00:00+09:00,0.3684210526315789,,,19,0,0,1.0272011876056073,1.0253441010787732,1.0236044479783892,,,890.3099975585938,890.9885639075409,887.9228364702276,,
2023-08-22 11:00:00+09:00,0.2631578947368421,,,19,0,0,1.0268457247175986,1.0258446422917151,1.023913141001171,,,892.6400146484375,891.5390474878398,888.372091534819,,
2023-08-22 12:00:00+09:00,0.3157894736842105,,,19,0,0,1.028602854168069,1.0267640462504999,1.0243597803503994,,,895.25,892.7760316585599,889.0271304362648,,
2023-08-22 13:00:00+09:00,0.3157894736842105,,,19,0,0,1.0288542803214513,1.027460790940817,1.02478782796669,,,893.6400146484375,893.0640259885191,889.466452742186,,
2023-08-22 14:00:00+09:00,0.3157894736842105,,,19,0,0,1.0294099005907182,1.0281104941574508,1.0252280253594546,,,893.8200073242188,893.3160197670858,889.8810769880939,,
2023-08-23 09:00:00+09:00,0.47368421052631576,,,19,0,0,1.0467825178724415,1.0343345020624477,1.0272808341702153,,,888.5999755859375,891.7440050400364,889.7590673307457,,
2023-08-23 10:00:00+09:00,0.5789473684210527,,,19,0,0,1.0476205923077215,1.0387631988108725,1.029217953992835,,,883.780029296875,889.0893464589826,889.1896351370438,,
2023-08-23 11:00:00+09:00,0.631578947368421,,,19,0,0,1.053610267223558,1.0437122216151011,1.0315410314433802,,,884.8699951171875,887.6828960117176,888.7782408494384,,
2023-08-23 12:00:00+09:00,0.7368421052631579,,,19,0,0,1.0524705291833178,1.0466316574711734,1.0335343169424218,,,882.530029296875,885.9652737734368,888.1831730825277,,
2023-08-23 13:00:00+09:00,0.5263157894736842,,,19,0,0,1.0453739646425593,1.0462124265283022,1.0346619024376729,,,882.5700073242188,884.8335182903642,887.6485858674507,,
2023-08-23 14:00:00+09:00,0.5263157894736842,,,19,0,0,1.0459843247275034,1.0461363925947027,1.0357402283700377,,,882.8300170898438,884.1656845568574,887.1896745552976,,
2023-08-24 09:00:00+09:00,0.631578947368421,,,19,0,0,1.0459503522513012,1.0460743791469023,1.0367126211206341,,,895.219970703125,887.8504466056133,887.9544646646145,,
2023-08-24 10:00:00+09:00,0.5789473684210527,,,19,0,0,1.0470474425492977,1.0463987336143674,1.037696889828126,,,898.719970703125,891.473621304784,888.9797509539965,,
2023-08-24 11:00:00+09:00,0.5789473684210527,,,19,0,0,1.0454811778648097,1.0460928816978483,1.0384382505935243,,,898.4000244140625,893.7824223412102,889.8769198549551,,
2023-08-24 12:00:00+09:00,0.47368421052631576,,,19,0,0,1.0431849330385092,1.0451235654780686,1.0388903155882847,,,898.6300048828125,895.398283188411,890.7105470004653,,
2023-08-24 13:00:00+09:00,0.5789473684210527,,,19,0,0,1.0483749191525202,1.0462073500362192,1.039793611165831,,,900.7999877929688,897.1988513899304,891.6714461235608,,
2023-08-24 14:00:00+09:00,0.5263157894736842,,,19,0,0,1.045923004309837,1.0461125681274253,1.0403773628938315,,,901.6799926757812,898.6925651518808,892.6246410332961,,
2023-08-25 09:00:00+09:00,0.631578947368421,,,19,0,0,1.0469010770062392,1.0463754044203633,1.0409986689997752,,,901.5700073242188,899.6517125426601,893.4765806800507,,
2023-08-25 10:00:00+09:00,0.631578947368421,,,19,0,0,1.047383349787305,1.0467113862093438,1.0416067338366828,,,902.2899780273438,900.5311343708881,894.3159518559834,,
2023-08-25 11:00:00+09:00,0.5263157894736842,,,19,0,0,1.0466747210062133,1.046699164474967,1.0420893992814,,,900.6300048828125,900.5640912081963,894.917290239491,,
2023-08-25 12:00:00+09:00,0.5263157894736842,,,19,0,0,1.0437673658479527,1.0457218982659624,1.0422492056210717,,,897.5700073242188,899.5660632468705,895.169929961846,,
2023-08-25 13:00:00+09:00,0.47368421052631576,,,19,0,0,1.0441322897993977,1.0451920287771075,1.0424285469713885,,,898.27001953125,899.1340486749971,895.4651765875036,,
2023-08-25 14:00:00+09:00,0.3684210526315789,,,19,0,0,1.0454735370532728,1.0452858648691628,1.042718546026806,,,899.3300170898438,899.1993714799461,895.8332566353456,,
2023-08-28 09:00:00+09:00,0.5263157894736842,,,19,0,0,1.0462560152571612,1.0456092483318289,1.0430554478582685,,,903.1699829101562,900.5229086233496,896.5319924710419,,
2023-08-28 10:00:00+09:00,0.631578947368421,,,19,0,0,1.0474303420226225,1.0462162795620935,1.0434721044453499,,,906.52001953125,902.5219455926498,897.4832331434427,,
2023-08-28 11:00:00+09:00,0.6842105263157895,,,19,0,0,1.0500716040730642,1.047501387732417,1.044100628219418,,,907.4500122070312,904.1646344641103,898.4324501971179,,
2023-08-28 12:00:00+09:00,0.6842105263157895,,,19,0,0,1.0501817902348674,1.0483948552332338,1.0446797865066038,,,907.7899780273438,905.3730823185215,899.3236433238061,,
2023-08-28 13:00:00+09:00,0.6842105263157895,,,19,0,0,1.0490953245278216,1.0486283449980967,1.045100313937196,,,906.5900268554688,905.7787304975041,900.0156798506312,,
2023-08-28 14:00:00+09:00,0.7368421052631579,,,19,0,0,1.0543005427168046,1.0505190775709994,1.0459765262019205,,,908.8800048828125,906.8124886259402,900.8599012822674,,
2023-08-29 09:00:00+09:00,0.7368421052631579,,,19,0,0,1.0648348349961305,1.0552909967127098,1.0477725556108928,,,910.5900268554688,908.0716680357831,901.7865799082866,,
2023-08-29 10:00:00+09:00,0.8421052631578947,,,19,0,0,1.066809175114618,1.059130389513346,1.0495855669921998,,,911.780029296875,909.3077884561471,902.7383369929141,,
2023-08-29 11:00:00+09:00,0.7894736842105263,,,19,0,0,1.067831858561812,1.062030879196168,1.0513233090464487,,,915.5900268554688,911.4018679225878,903.9623074560146,,
2023-08-29 12:00:00+09:00,0.8421052631578947,,,19,0,0,1.0687116386347155,1.0642577990090172,1.0529793404358074,,,917.77001953125,913.5245851254753,905.277327653656,,
2023-08-29 13:00:00+09:00,0.7894736842105263,,,19,0,0,1.0651188593437744,1.064544819120603,1.054135485093709,,,915.5499877929688,914.1997193479731,906.2556762383524,,
2023-08-29 14:00:00+09:00,0.7368421052631579,,,19,0,0,1.063614380563474,1.0642346729348935,1.0550382370432105,,,917.0800170898438,915.1598185952633,907.2865658432563,,
2023-08-30 09:00:00+09:00,0.631578947368421,,,19,0,0,1.0616198524063623,1.06336306609205,1.0556650575539868,,,924.3900146484375,918.2365506129881,908.915465729464,,
2023-08-30 10:00:00+09:00,0.631578947368421,,,19,0,0,1.0643947719655493,1.0637069680498832,1.0564964589265164,,,924.2999877929688,920.2576963396484,910.3806583069406,,
2023-08-30 11:00:00+09:00,0.631578947368421,,,19,0,0,1.0638451325920257,1.0637530228972643,1.057196332608946,,,924.3400268554688,921.6184731782553,911.710121978229,,
2023-08-30 12:00:00+09:00,0.6842105263157895,,,19,0,0,1.0652948007505834,1.0642669488483707,1.0579676152891018,,,925.0800170898438,922.7723211487848,912.9834453221924,,
2023-08-30 13:00:00+09:00,0.7368421052631579,,,19,0,0,1.0675375131160088,1.0653571369375834,1.0588790341297596,,,923.72998046875,923.0915409221066,914.0069248599598,,
2023-08-30 14:00:00+09:00,0.7368421052631579,,,19,0,0,1.067111716795275,1.0659419968901473,1.059663099145523,,,923.739990234375,923.3076906928628,914.9338834670469,,
2023-08-31 09:00:00+09:00,0.5263157894736842,,,19,0,0,1.0638985510582042,1.0652608482794999,1.0600664755181592,,,929.4400024414062,925.351794609044,916.3154186074621,,
2023-08-31 10:00:00+09:00,0.42105263157894735,,,19,0,0,1.0628814554324475,1.0644677173304824,1.0603345688433294,,,928.6300048828125,926.4445313669669,917.4882363479717,,
2023-08-31 11:00:00+09:00,0.47368421052631576,,,19,0,0,1.0636990985635248,1.06421151107483,1.0606550002452528,,,928.72998046875,927.206347734228,918.5588786451887,,
2023-08-31 12:00:00+09:00,0.42105263157894735,,,19,0,0,1.062254791621261,1.063559271256974,1.0608073613286821,,,925.1900024414062,926.5342326366208,919.1904142448284,,
2023-08-31 13:00:00+09:00,0.5263157894736842,,,19,0,0,1.0655883836868316,1.0642356420669266,1.061262696791363,,,924.4199829101562,925.8294827277994,919.6884684034311,,
2023-08-31 14:00:00+09:00,0.47368421052631576,,,19,0,0,1.0668656357370196,1.0651123066236243,1.0617963100242827,,,927.260009765625,926.3063250737413,920.4095675807829,,
2023-09-01 09:00:00+09:00,0.6842105263157895,,,19,0,0,1.0767574452534874,1.0689940195002454,1.0632211800461118,,,924.2100219726562,925.6075573733797,920.7715156181042,,
2023-09-01 10:00:00+09:00,0.6842105263157895,,,19,0,0,1.0752782511795393,1.0710887633933435,1.0643694725350097,,,923.1900024414062,924.8017057293887,921.0018476965139,,
2023-09-01 11:00:00+09:00,0.47368421052631576,,,19,0,0,1.0748967534650498,1.0723580934172456,1.065372070718823,,,921.0599975585938,923.5544696724571,921.0073857786167,,
2023-09-01 12:00:00+09:00,0.5789473684210527,,,19,0,0,1.0777759427828786,1.07416404320579,1.0665533918677808,,,922.510009765625,923.2063163701798,921.1504928249985,,
2023-09-01 13:00:00+09:00,0.42105263157894735,,,19,0,0,1.0765940221685601,1.07497403619338,1.067509642372617,,,921.3300170898438,922.5808832767345,921.1675903740314,,
2023-09-01 14:00:00+09:00,0.42105263157894735,,,19,0,0,1.0825839116921452,1.077510661359635,1.0689452870697147,,,920.780029296875,921.9805986167814,921.1306797952547,,
2023-09-04 09:00:00+09:00,0.631578947368421,,,19,0,0,1.0935890220988425,1.082870114939371,1.0712923094534412,,,917.3699951171875,920.4437307835835,920.7725193497245,,
2023-09-04 10:00:00+09:00,0.5263157894736842,,,19,0,0,1.0920648938240263,1.085935041234256,1.0732706508220684,,,915.6500244140625,918.8458286604099,920.2846626891852,,
2023-09-04 11:00:00+09:00,0.5263157894736842,,,19,0,0,1.0964624801747032,1.0894441875477385,1.0754793964747003,,,914.4600219726562,917.3838930978254,919.7299350018967,,
2023-09-04 12:00:00+09:00,0.5789473684210527,,,19,0,0,1.0935938573712476,1.0908274108222415,1.0772045832267523,,,915.6199951171875,916.7959271042795,919.338512155734,,
2023-09-04 13:00:00+09:00,0.5789473684210527,,,19,0,0,1.0948501676261932,1.092168329756892,1.0788851150743182,,,917.530029296875,917.0406278351447,919.1662756929854,,
2023-09-04 14:00:00+09:00,0.5789473684210527,,,19,0,0,1.0923105587931523,1.0922157394356455,1.0801637287618262,,,919.3400268554688,917.8070941752528,919.1828234227457,,
2023-09-05 09:00:00+09:00,0.5263157894736842,,,19,0,0,1.0977672358436728,1.0940662382383213,1.0818402532458116,,,913.7100219726562,916.441403441054,918.661604237023,,
2023-09-05 10:00:00+09:00,0.5263157894736842,,,19,0,0,1.0955064675791277,1.0945463146852568,1.0831417974680322,,,917.5700073242188,916.8176047354423,918.5576426262796,,
2023-09-05 11:00:00+09:00,0.47368421052631576,,,19,0,0,1.096140823369892,1.0950778175801352,1.084379799934876,,,917.030029296875,916.8884129225866,918.4121556425268,,
2023-09-05 12:00:00+09:00,0.42105263157894735,,,19,0,0,1.0939676022250515,1.0947077457951073,1.085292923962512,,,918.6900024414062,917.4889427621931,918.4386172424202,,
2023-09-05 13:00:00+09:00,0.47368421052631576,,,19,0,0,1.0945092975528632,1.094641596381026,1.0861706738282597,,,921.239990234375,918.7392919195871,918.7054146702254,,
2023-09-05 14:00:00+09:00,0.5263157894736842,,,19,0,0,1.0949177154655994,1.094733636075884,1.0870037254127682,,,921.97998046875,919.8195214359748,919.0172780796087,,
2023-09-06 09:00:00+09:00,0.42105263157894735,,,19,0,0,1.1060489251160863,1.0985053990892848,1.0888175539559415,,,926.260009765625,921.9663508791916,919.7070620497054,,
2023-09-06 10:00:00+09:00,0.47368421052631576,,,19,0,0,1.1051129251993375,1.1007079077926356,1.09036949407436,,,925.8800048828125,923.2709022137319,920.2949613671442,,
2023-09-06 11:00:00+09:00,0.47368421052631576,,,19,0,0,1.1064133597620427,1.1026097251157714,1.0918974812827107,,,925.2899780273438,923.9439274849359,920.770677239544,,
2023-09-06 12:00:00+09:00,0.5789473684210527,,,19,0,0,1.1076375321596812,1.1042856607970748,1.093396533747184,,,924.1599731445312,924.0159427048011,921.0934673257333,,
2023-09-06 13:00:00+09:00,0.5789473684210527,,,19,0,0,1.1040201282162063,1.1041971499367853,1.0944083046489956,,,924.8400268554688,924.2906374216903,921.4502825190414,,
2023-09-06 14:00:00+09:00,0.47368421052631576,0.631578947368421,,19,19,0,1.0987741456272573,1.1023894818336093,1.0948240990278777,1.0546198517638596,,918.1900024414062,922.2570924282624,921.1397796545047,909.4910406813564,
2023-09-07 09:00:00+09:00,0.3157894736842105,0.5789473684210527,,19,19,0,1.088018525236627,1.0975991629679487,1.0941759491429968,1.0551718959534921,,911.0499877929688,918.5213908831645,920.1788470962631,909.5168084022096,
2023-09-07 10:00:00+09:00,0.3684210526315789,0.5263157894736842,,19,19,0,1.085674679094451,1.0936243350101162,1.0933663043764685,1.055676074187227,,907.8300170898438,914.9575996187243,919.0027680480326,909.4889275540713,
2023-09-07 11:00:00+09:00,0.3157894736842105,0.42105263157894735,,19,19,0,1.0984467593963785,1.095231809805537,1.0938501572355077,1.0563830276617587,,907.969970703125,912.6283899801913,917.9520254437557,909.4638208292624,
2023-09-07 12:00:00+09:00,0.21052631578947367,0.5263157894736842,,19,19,0,1.0931028113651566,1.0945221436587436,1.0937789814383314,1.0569899662353686,,909.3599853515625,911.5389217706485,917.1337359111659,909.4621045403749,
2023-09-07 13:00:00+09:00,0.21052631578947367,0.47368421052631576,,19,19,0,1.091816794897399,1.0936203607382953,1.0935921065296712,1.057565616295898,,904.0999755859375,909.0592730424116,915.8924254040013,909.3734743097231,
2023-09-07 14:00:00+09:00,0.15789473684210525,0.47368421052631576,,19,19,0,1.0865182202630224,1.091252980579871,1.0929184030757046,1.058044171733371,,903.9500122070312,907.356186097285,914.7550527185756,909.2838303080257,
2023-09-08 09:00:00+09:00,0.15789473684210525,0.47368421052631576,,19,19,0,1.0796965719796574,1.0874008443798,1.0916591810665572,1.0584020626465327,,905.4099731445312,906.7074484463672,913.8650451400952,909.2197996111084,
2023-09-08 10:00:00+09:00,0.3684210526315789,0.47368421052631576,,19,19,0,1.0947158641412453,1.0898391843002817,1.0919502937403371,1.0590022907704122,,905.8200073242188,906.4116347389844,913.0988510623927,909.1636046972756,
2023-09-08 11:00:00+09:00,0.3157894736842105,0.47368421052631576,,19,19,0,1.085312473276218,1.088330280625594,1.091318120362802,1.059437169820095,,905.9299926757812,906.2510873845833,912.4161026446202,909.110156564689,
2023-09-08 12:00:00+09:00,0.3157894736842105,0.47368421052631576,,19,19,0,1.0942759891721476,1.0903121834744451,1.0915998221541683,1.060013018073848,,904.8099975585938,905.7707241092536,911.6917116840463,909.0390795563238,
2023-09-08 13:00:00+09:00,0.42105263157894735,0.47368421052631576,,19,19,0,1.097491074516978,1.0927051471552895,1.0921608938077692,1.0606324900811726,,904.7000122070312,905.4138201418461,911.0258355433781,908.9673594348479,
2023-09-08 14:00:00+09:00,0.3684210526315789,0.47368421052631576,,19,19,0,1.0987860699906642,1.094732121433748,1.0927918629680449,1.0612631277656268,,909.6799926757812,906.8358776531579,910.8976600321785,908.9791384966816,
2023-09-11 09:00:00+09:00,0.47368421052631576,0.47368421052631576,,19,19,0,1.100605473850106,1.096689905572534,1.093536016385384,1.061913414477767,,909.0,907.5572517687721,910.7169305053043,908.9794833149183,
2023-09-11 10:00:00+09:00,0.3157894736842105,0.47368421052631576,,19,19,0,1.1013085661594537,1.0982294591015074,1.0942762592210098,1.0625645740096958,,912.8099975585938,909.308167032046,910.9162702246653,909.0427975999378,
2023-09-11 11:00:00+09:00,0.42105263157894735,0.47368421052631576,,19,19,0,1.1012547933174974,1.0992379038401707,1.0949408815159134,1.0632040817668498,,912.989990234375,910.5354414328224,911.1137673684472,909.1080404533997,
2023-09-11 12:00:00+09:00,0.3157894736842105,0.47368421052631576,,19,19,0,1.0953235811466375,1.0979331296089931,1.094977329099792,1.0637349825830447,,912.2000122070312,911.0902983575588,911.2172192578362,909.1591474245341,
2023-09-11 13:00:00+09:00,0.42105263157894735,0.47368421052631576,,19,19,0,1.0957156143559994,1.0971939578579954,1.0950476419813355,1.0642635880668951,,914.7999877929688,912.3268615026955,911.5584353088011,909.2523844554173,
2023-09-11 14:00:00+09:00,0.47368421052631576,0.47368421052631576,,19,19,0,1.098075553463085,1.097487823059692,1.095336014503407,1.0648224635279893,,911.280029296875,911.9779174340887,911.5319204505224,909.2858992461853,
2023-09-12 09:00:00+09:00,0.47368421052631576,0.5263157894736842,,19,19,0,1.0990501363335021,1.098008594150962,1.0956897403919874,1.0653882101859316,,907.719970703125,910.5586018571009,911.1688776174369,909.2600161297711,
2023-09-12 10:00:00+09:00,0.5263157894736842,0.5263157894736842,,19,19,0,1.095437975116144,1.097151721139356,1.095665762746669,1.0658849005153566,,904.52001953125,908.5457410818174,910.5356530378001,909.1816690785558,
2023-09-12 11:00:00+09:00,0.47368421052631576,0.47368421052631576,,19,19,0,1.0925808380701034,1.0956280934496052,1.09537196039652,1.0663261556815506,,906.22998046875,907.7738208774616,910.1255889836049,909.1328808370714,
2023-09-12 12:00:00+09:00,0.47368421052631576,0.47368421052631576,,19,19,0,1.096409938265944,1.0958887083883848,1.0954708154317032,1.0668234082862513,,905.6599731445312,907.0692049664849,909.7002922370264,909.0754774041369,
2023-09-12 13:00:00+09:00,0.2631578947368421,0.42105263157894735,,19,19,0,1.0893976331112687,1.0937250166293462,1.0948924171154713,1.0671965359693096,,902.1099853515625,905.4161317615108,908.9774058669823,908.9603453040944,
2023-09-12 14:00:00+09:00,0.2631578947368421,0.47368421052631576,,19,19,0,1.095673100502138,1.094374377920277,1.0949667679142014,1.0676672229863813,,899.1699829101562,903.3340821443927,908.0433655853798,908.7985211322938,
2023-09-13 09:00:00+09:00,0.42105263157894735,0.5263157894736842,,19,19,0,1.1081171267502508,1.098955294196935,1.0962191830414443,1.0683358164370238,,896.8599853515625,901.1760498801161,906.9782817535877,908.6011899623644,
2023-09-13 10:00:00+09:00,0.3157894736842105,0.3684210526315789,,19,19,0,1.0978835670673255,1.0985980518203986,1.0963776958058138,1.0688242090094255,,886.3099975585938,896.2206991062753,905.0098737350169,908.2327405011451,
2023-09-13 11:00:00+09:00,0.3684210526315789,0.42105263157894735,,19,19,0,1.1016640243685263,1.0996200426697746,1.0968811556689293,1.0693670158748654,,887.1400146484375,893.193804286996,903.3079823934379,907.8841004044062,
2023-09-13 12:00:00+09:00,0.3157894736842105,0.3684210526315789,,19,19,0,1.1017641492932337,1.1003347448775944,1.0973462026807679,1.0699025056834335,,885.3800048828125,890.5892044856016,901.6005559638545,907.5121318833882,
2023-09-13 13:00:00+09:00,0.42105263157894735,0.42105263157894735,,19,19,0,1.0984532087793388,1.0997075661781759,1.0974516318330128,1.0703744181312997,,888.6199951171875,889.932801362797,900.3643120736957,907.1998651599799,
2023-09-13 14:00:00+09:00,0.5263157894736842,0.42105263157894735,,19,19,0,1.1177992944564434,1.1057381422709318,1.0993895044638158,1.071158300384608,,883.510009765625,887.7918708304064,898.759140425308,906.8082973022221,
2023-09-14 09:00:00+09:00,0.47368421052631576,0.47368421052631576,,19,19,0,1.1202353582608993,1.110570547600921,1.1013748238730618,1.0719694914238855,,893.1900024414062,889.591248034073,898.228746331603,906.5832015193987,
2023-09-14 10:00:00+09:00,0.631578947368421,0.5263157894736842,,19,19,0,1.122354771817734,1.1144986223398587,1.103372914153507,1.07280230597585,,894.239990234375,891.1408287675071,897.8488647985337,906.3791814981587,
2023-09-14 11:00:00+09:00,0.5789473684210527,0.5789473684210527,,19,19,0,1.1266377937798129,1.1185450128198435,1.10558861697506,1.0736921487494693,,896.27001953125,892.8505590220882,897.6984985826018,906.2120879119288,
