strategy,ticker,symbol,market,name,setup_id,entry_time,starting_equity,slippage_ticks,planned_seed,reserved_risk,structural_stop,active_stop,raw_first_entry,first_entry,R,target1,target2,level,touches,shares,cash_out,cash_in,buy_notional,sell_notional,commissions,taxes,partial_taken,added20,added60,entry_i,bars_held,last_mark,mfe_R,mae_R,exit_time,exit_raw_price,exit_reason,status,pnl,fill_count,fill_detail,event_detail
KOSPI40_PIT|5M|2T,032830.KS,032830,KOSPI,삼성생명,KRLEVEL_RR|032830|2T|247|249|251,2023-10-13 00:00:00+00:00,5000000,2,999488.459,2371.4506607980284,70931.30356287312,70931.30356287312,70900.0,71100.0,168.69643712688412,71268.69643712688,71437.39287425377,71450.0,2,0,142221.33,141095.99000000002,142200.0,141400.0,42.53999999999999,282.8,False,False,False,252,1,71100.0,0.0,0.0,2023-10-13 00:00:00+00:00,70931.30356287312,stop,LOSS,-1125.3399999999674,1,"[{""time"": ""2023-10-13 00:00:00+00:00"", ""raw_price"": 70900.0, ""price"": 71100.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-13 00:00:00+00:00"", ""raw_price"": 70931.30356287312, ""price"": 70700.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 21.209999999999997, ""stt"": 70.7, ""rural_tax"": 212.1}]"
KOSPI40_PIT|5M|2T,005930.KS,005930,KOSPI,삼성전자,KRLEVEL_RR|005930|2T|240|241|243,2023-10-11 04:00:00+00:00,5000000,2,935269.5681827072,49999.8146,65879.16141554584,65879.16141554584,69400.0,69600.0,3720.8385844541626,73320.83858445416,77041.67716890833,68750.0,2,0,276041.4,275805.74,276000.0,276400.0,82.85999999999999,552.8000000000001,False,True,False,244,26,69300.0,0.026875661959055323,-0.752518534853549,2023-10-17 05:00:00+00:00,69300.0,time,TIME,-235.6600000000326,2,"[{""time"": ""2023-10-11 04:00:00+00:00"", ""raw_price"": 69400.0, ""price"": 69600.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-13 00:00:00+00:00"", ""raw_price"": 68111.66456621833, ""price"": 68400.0, ""shares"": 2, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-17 05:00:00+00:00"", ""raw_price"": 69300.0, ""price"": 69100.0, ""shares"": 4, ""reason"": ""time"", ""slippage_ticks"": 2, ""commission"": 41.459999999999994, ""stt"": 138.20000000000002, ""rural_tax"": 414.6}]"
KOSPI40_PIT|5M|2T,000660.KS,000660,KOSPI,SK하이닉스,KRLEVEL_RR|000660|4T|240|241|243,2023-10-11 04:00:00+00:00,5000000,2,1000000.0,40353.308117022,118612.33111673608,123600.0,123400.0,123600.0,4987.668883263919,128587.66888326392,133575.33776652784,122800.0,4,0,245536.825,257445.3,245500.0,258000.0,75.525,516.0,True,True,False,244,26,129900.0,1.443560141724632,-0.6616317316237896,2023-10-17 05:00:00+00:00,129900.0,time,TIME,11908.474999999977,2,"[{""time"": ""2023-10-11 04:00:00+00:00"", ""raw_price"": 123400.0, ""price"": 123600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-11 04:00:00+00:00"", ""raw_price"": 121604.93244669444, ""price"": 121900.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-17 03:00:00+00:00"", ""raw_price"": 128587.66888326392, ""price"": 128300.0, ""shares"": 1, ""reason"": ""target1_partial"", ""slippage_ticks"": 2, ""commission"": 19.244999999999997, ""stt"": 64.15, ""rural_tax"": 192.45000000000002}, {""time"": ""2023-10-17 05:00:00+00:00"", ""raw_price"": 129900.0, ""price"": 129700.0, ""shares"": 1, ""reason"": ""time"", ""slippage_ticks"": 2, ""commission"": 19.455, ""stt"": 64.85, ""rural_tax"": 194.55}]"
KOSPI40_PIT|5M|2T,005380.KS,005380,KOSPI,현대차,KRLEVEL_RR|005380|2T|265|268|269,2023-10-18 00:00:00+00:00,5000000,2,1002109.4950000001,22665.50285144416,186289.04908591326,186289.04908591326,190400.0,190600.0,4310.950914086745,194910.95091408674,199221.9018281735,188800.0,2,0,190628.59,185600.1,190600.0,186000.0,56.489999999999995,372.0,False,False,False,270,13,187800.0,0.5567217182078328,-0.3247543356212358,2023-10-20 00:00:00+00:00,186289.04908591326,stop,LOSS,-5028.489999999991,1,"[{""time"": ""2023-10-18 00:00:00+00:00"", ""raw_price"": 190400.0, ""price"": 190600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-20 00:00:00+00:00"", ""raw_price"": 186289.04908591326, ""price"": 186000.0, ""shares"": 1, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 27.9, ""stt"": 93.0, ""rural_tax"": 279.0}]"
KOSPI40_PIT|5M|2T,028260.KS,028260,KOSPI,삼성물산,KRLEVEL_RR|028260|4T|266|271|272,2023-10-18 03:00:00+00:00,5000000,2,1002503.7770000002,18103.774210895222,106638.84042692916,106638.84042692916,108400.0,108600.0,1961.159573070836,110561.15957307084,112522.31914614167,107700.0,4,0,753312.98,743198.68,753200.0,744800.0,224.7,1489.6000000000001,False,True,True,273,10,106900.0,0.0,-0.917824344697006,2023-10-20 00:00:00+00:00,106638.84042692916,stop,LOSS,-10114.29999999993,3,"[{""time"": ""2023-10-18 03:00:00+00:00"", ""raw_price"": 108400.0, ""price"": 108600.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-18 05:00:00+00:00"", ""raw_price"": 107815.53617077167, ""price"": 108100.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-19 00:00:00+00:00"", ""raw_price"": 107031.07234154333, ""price"": 107300.0, ""shares"": 5, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-20 00:00:00+00:00"", ""raw_price"": 106638.84042692916, ""price"": 106400.0, ""shares"": 7, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 111.71999999999998, ""stt"": 372.40000000000003, ""rural_tax"": 1117.2}]"
KOSPI40_PIT|5M|2T,055550.KS,055550,KOSPI,신한지주,KRLEVEL_RR|055550|9T|270|271|272,2023-10-18 03:00:00+00:00,5000000,2,1002500.5190000002,32348.4336221558,35225.45399076599,35225.45399076599,36300.0,36400.0,1174.5460092340072,37574.54600923401,38749.092018468014,35800.0,9,0,931989.7775,910637.91,931850.0,912600.0,276.66749999999996,1825.2,False,True,True,273,17,35300.0,0.08513927867773871,-0.9365320654551258,2023-10-23 01:00:00+00:00,35225.45399076599,stop,LOSS,-21351.867499999935,3,"[{""time"": ""2023-10-18 03:00:00+00:00"", ""raw_price"": 36300.0, ""price"": 36400.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-19 00:00:00+00:00"", ""raw_price"": 35930.1815963064, ""price"": 36050.0, ""shares"": 5, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-23 00:00:00+00:00"", ""raw_price"": 35460.36319261279, ""price"": 35600.0, ""shares"": 16, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-23 01:00:00+00:00"", ""raw_price"": 35225.45399076599, ""price"": 35100.0, ""shares"": 26, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 136.89, ""stt"": 456.3, ""rural_tax"": 1368.9}]"
KOSPI40_PIT|5M|2T,017670.KS,017670,KOSPI,SK텔레콤,KRLEVEL_RR|017670|2T|280|285|287,2023-10-23 00:00:00+00:00,5000000,2,998520.0695000002,14415.191255393802,49475.28487095595,49475.28487095595,50000.0,50200.0,724.7151290440524,50924.71512904405,51649.430258088105,49875.0,2,0,898034.685,886390.155,897900.0,888300.0,267.92999999999995,1776.6000000000001,False,True,True,288,6,49550.0,0.0,-0.9658967668073201,2023-10-23 05:00:00+00:00,49475.28487095595,stop,LOSS,-11644.530000000028,3,"[{""time"": ""2023-10-23 00:00:00+00:00"", ""raw_price"": 50000.0, ""price"": 50200.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-23 00:00:00+00:00"", ""raw_price"": 49910.11394838238, ""price"": 50100.0, ""shares"": 3, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-23 00:00:00+00:00"", ""raw_price"": 49620.22789676476, ""price"": 49750.0, ""shares"": 12, ""fraction"": 0.6, ""reason"": ""support60"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-23 05:00:00+00:00"", ""raw_price"": 49475.28487095595, ""price"": 49350.0, ""shares"": 18, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 133.24499999999998, ""stt"": 444.15000000000003, ""rural_tax"": 1332.45}]"
KOSPI40_PIT|5M|2T,000660.KS,000660,KOSPI,SK하이닉스,KRLEVEL_RR|000660|2T|294|297|298,2023-10-24 05:00:00+00:00,5000000,2,992481.6575000003,21790.610036413542,123135.77984252624,123135.77984252624,125700.0,125900.0,2764.2201574737555,128664.22015747376,131428.4403149475,124350.0,2,0,125918.885,128123.94,125900.0,128400.0,38.144999999999996,256.8,False,False,False,299,2,127500.0,1.1214736248914112,-0.1085297056346527,2023-10-25 00:00:00+00:00,128664.22015747376,target1_whole_share_exit,WIN,2205.0550000000076,1,"[{""time"": ""2023-10-24 05:00:00+00:00"", ""raw_price"": 125700.0, ""price"": 125900.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-25 00:00:00+00:00"", ""raw_price"": 128664.22015747376, ""price"": 128400.0, ""shares"": 1, ""reason"": ""target1_whole_share_exit"", ""slippage_ticks"": 2, ""commission"": 19.259999999999998, ""stt"": 64.2, ""rural_tax"": 192.6}]"
KOSPI40_PIT|5M|2T,009150.KS,009150,KOSPI,삼성전기,KRLEVEL_RR|009150|5T|294|298|300,2023-10-25 01:00:00+00:00,5000000,2,992922.6685000005,29643.55746820546,138827.77094503387,138827.77094503387,142900.0,143100.0,4272.229054966127,147372.22905496613,151644.45810993225,141200.0,5,0,143121.465,138302.00999999998,143100.0,138600.0,42.254999999999995,277.2,False,False,False,301,6,139100.0,0.18725587736688967,-0.14044190802516726,2023-10-26 00:00:00+00:00,138827.77094503387,stop,LOSS,-4819.455000000016,1,"[{""time"": ""2023-10-25 01:00:00+00:00"", ""raw_price"": 142900.0, ""price"": 143100.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-26 00:00:00+00:00"", ""raw_price"": 138827.77094503387, ""price"": 138600.0, ""shares"": 1, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 20.79, ""stt"": 69.3, ""rural_tax"": 207.9}]"
KOSPI40_PIT|5M|2T,066570.KS,066570,KOSPI,LG전자,KRLEVEL_RR|066570|2T|293|299|300,2023-10-25 01:00:00+00:00,5000000,2,992918.3755000005,42970.7682441539,103708.74703036828,103708.74703036828,108200.0,108400.0,4691.2529696317215,113091.25296963172,117782.50593926344,104500.0,2,0,215232.28,206554.95,215200.0,207000.0,63.33,414.0,False,True,False,301,12,106000.0,0.12789760089341376,-0.7673856053604825,2023-10-27 00:00:00+00:00,103708.74703036828,stop,LOSS,-8677.329999999987,2,"[{""time"": ""2023-10-25 01:00:00+00:00"", ""raw_price"": 108200.0, ""price"": 108400.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""starter20"", ""slippage_ticks"": 2}, {""time"": ""2023-10-26 00:00:00+00:00"", ""raw_price"": 106523.49881214731, ""price"": 106800.0, ""shares"": 1, ""fraction"": 0.2, ""reason"": ""adverse20"", ""slippage_ticks"": 2}]","[{""time"": ""2023-10-27 00:00:00+00:00"", ""raw_price"": 103708.74703036828, ""price"": 103500.0, ""shares"": 2, ""reason"": ""stop"", ""slippage_ticks"": 2, ""commission"": 31.049999999999997, ""stt"": 103.5, ""rural_tax"": 310.5}]"
