Datetime,breadth20,coverage20,ks_close,ks_ema5,ks_ema20
2024-02-28 14:00:00+09:00,0.46153846153846156,39.0,2649.889892578125,2646.517074256136,2646.3134544528534
2024-02-29 09:00:00+09:00,0.38461538461538464,39.0,2634.43994140625,2642.491363306174,2645.1826436865103
2024-02-29 10:00:00+09:00,0.41025641025641024,39.0,2637.489990234375,2640.824238948908,2644.450010024402
2024-02-29 11:00:00+09:00,0.46153846153846156,39.0,2645.239990234375,2642.2961560440635,2644.525246234876
2024-02-29 12:00:00+09:00,0.41025641025641024,39.0,2645.300048828125,2643.297453638751,2644.5990369580422
2024-02-29 13:00:00+09:00,0.4358974358974359,39.0,2645.77001953125,2644.1216422695843,2644.7105591078716
2024-02-29 14:00:00+09:00,0.41025641025641024,39.0,2639.25,2642.4977615130565,2644.1905058595025
2024-03-04 09:00:00+09:00,0.48717948717948717,39.0,2675.530029296875,2653.508517440996,2647.175222377348
2024-03-04 10:00:00+09:00,0.5128205128205128,39.0,2672.969970703125,2659.9956685283723,2649.631865075041
2024-03-04 11:00:00+09:00,0.5128205128205128,39.0,2674.419921875,2664.803752977248,2651.992632389323
2024-03-04 12:00:00+09:00,0.5128205128205128,39.0,2674.860107421875,2668.1558711254575,2654.170487154328
2024-03-04 13:00:00+09:00,0.5128205128205128,39.0,2674.35009765625,2670.2206133023883,2656.0923548211777
2024-03-04 14:00:00+09:00,0.5384615384615384,39.0,2675.64990234375,2672.0303763161755,2657.954978394756
2024-03-05 09:00:00+09:00,0.5128205128205128,39.0,2676.97998046875,2673.680244367034,2659.7668833541843
2024-03-05 10:00:00+09:00,0.46153846153846156,39.0,2664.570068359375,2670.6435190311477,2660.224329545155
2024-03-05 11:00:00+09:00,0.41025641025641024,39.0,2658.260009765625,2666.515682609307,2660.037251470914
2024-03-05 12:00:00+09:00,0.38461538461538464,39.0,2662.719970703125,2665.2504453072465,2660.292748540648
2024-03-05 13:00:00+09:00,0.358974358974359,39.0,2660.320068359375,2663.606986324623,2660.295350428146
2024-03-05 14:00:00+09:00,0.3333333333333333,39.0,2654.25,2660.487990883082,2659.7196027683226
2024-03-06 09:00:00+09:00,0.3076923076923077,39.0,2644.47998046875,2655.1519874116384,2658.268210168363
2024-03-06 10:00:00+09:00,0.1794871794871795,39.0,2633.18994140625,2647.8313054098426,2655.8798036195903
2024-03-06 11:00:00+09:00,0.20512820512820512,39.0,2634.669921875,2643.444177564895,2653.85981488201
2024-03-06 12:00:00+09:00,0.28205128205128205,39.0,2640.2900390625,2642.392798064097,2652.567455280152
2024-03-06 13:00:00+09:00,0.38461538461538464,39.0,2640.6201171875,2641.8019044385646,2651.4296135570426
2024-03-06 14:00:00+09:00,0.3333333333333333,39.0,2641.659912109375,2641.7545736621682,2650.499165800122
2024-03-07 09:00:00+09:00,0.48717948717948717,39.0,2652.0,2645.169715774779,2650.6421023905864
2024-03-07 10:00:00+09:00,0.5641025641025641,39.0,2652.0,2647.4464771831863,2650.7714259724353
2024-03-07 11:00:00+09:00,0.358974358974359,39.0,2640.469970703125,2645.120975023166,2649.7903349944054
2024-03-07 12:00:00+09:00,0.38461538461538464,39.0,2639.050048828125,2643.0973329581525,2648.7674505976165
2024-03-07 13:00:00+09:00,0.46153846153846156,39.0,2646.030029296875,2644.0748984043935,2648.5067438070696
2024-03-07 14:00:00+09:00,0.46153846153846156,39.0,2647.25,2645.133265602929,2648.3870539206823
2024-03-08 09:00:00+09:00,0.7692307692307693,39.0,2679.929931640625,2656.732154282161,2651.391137513058
2024-03-08 10:00:00+09:00,0.7692307692307693,39.0,2682.25,2665.2381028547743,2654.3300767975284
2024-03-08 11:00:00+09:00,0.7435897435897436,39.0,2676.929931640625,2669.135379116725,2656.4824439254426
2024-03-08 12:00:00+09:00,0.6923076923076923,39.0,2671.8798828125,2670.050213681983,2657.948866676591
2024-03-08 13:00:00+09:00,0.6923076923076923,39.0,2672.22998046875,2670.7768026109056,2659.3089727520346
2024-03-08 14:00:00+09:00,0.7692307692307693,39.0,2677.389892578125,2672.9811659333122,2661.0309651164243
2024-03-11 09:00:00+09:00,0.5384615384615384,39.0,2670.510009765625,2672.15744721075,2661.933731273491
2024-03-11 10:00:00+09:00,0.6153846153846154,39.0,2673.780029296875,2672.698307906125,2663.0619501328606
2024-03-11 11:00:00+09:00,0.6410256410256411,39.0,2671.110107421875,2672.1689077447086,2663.828441303243
2024-03-11 12:00:00+09:00,0.6666666666666666,39.0,2671.1298828125,2671.822566100639,2664.523816685077
2024-03-11 13:00:00+09:00,0.5641025641025641,39.0,2665.5,2669.715044067093,2664.616786524593
2024-03-11 14:00:00+09:00,0.5897435897435898,39.0,2660.89990234375,2666.7766634926456,2664.262797554989
2024-03-12 09:00:00+09:00,0.717948717948718,39.0,2668.6298828125,2667.3944032659306,2664.6787104366567
2024-03-12 10:00:00+09:00,0.6153846153846154,39.0,2670.340087890625,2668.376298140829,2665.2178892417965
2024-03-12 11:00:00+09:00,0.6153846153846154,39.0,2672.0400390625,2669.5975451147197,2665.8676177961493
2024-03-12 12:00:00+09:00,0.6153846153846154,39.0,2670.3798828125,2669.858324347313,2666.297357321516
2024-03-12 13:00:00+09:00,0.5128205128205128,39.0,2672.06005859375,2670.5922357627924,2666.8461860141097
2024-03-12 14:00:00+09:00,0.717948717948718,39.0,2684.5400390625,2675.2415035293616,2668.531314875861
2024-03-13 09:00:00+09:00,0.7692307692307693,39.0,2695.56005859375,2682.0143552174914,2671.105480944231
2024-03-13 10:00:00+09:00,0.7435897435897436,39.0,2690.429931640625,2684.819547358536,2672.9459048200783
2024-03-13 11:00:00+09:00,0.717948717948718,39.0,2692.260009765625,2687.2997014942325,2674.785343386321
2024-03-13 12:00:00+09:00,0.717948717948718,39.0,2692.1201171875,2688.906506725322,2676.436274224529
2024-03-13 13:00:00+09:00,0.5897435897435898,39.0,2687.81005859375,2688.541024014798,2677.5194917835024
2024-03-13 14:00:00+09:00,0.7435897435897436,39.0,2695.8701171875,2690.9840550723657,2679.267170393407
2024-03-14 09:00:00+09:00,0.7692307692307693,39.0,2703.800048828125,2695.2560529909524,2681.6036350062373
2024-03-14 10:00:00+09:00,0.6923076923076923,39.0,2708.22998046875,2699.5806954835516,2684.1394774312384
2024-03-14 11:00:00+09:00,0.7435897435897436,39.0,2712.360107421875,2703.8404994629927,2686.8271564779657
2024-03-14 12:00:00+09:00,0.7435897435897436,39.0,2708.449951171875,2705.3769833659535,2688.8864702583382
2024-03-14 13:00:00+09:00,0.7435897435897436,39.0,2713.719970703125,2708.157979145011,2691.2515655387942
2024-03-14 14:00:00+09:00,0.7692307692307693,39.0,2713.139892578125,2709.818616956049,2693.3361681139686
2024-03-15 09:00:00+09:00,0.48717948717948717,39.0,2691.320068359375,2703.652434090491,2693.1441586135315
2024-03-15 10:00:00+09:00,0.5128205128205128,39.0,2694.14990234375,2700.4849235082443,2693.239943730695
2024-03-15 11:00:00+09:00,0.38461538461538464,39.0,2681.840087890625,2694.2699783023713,2692.1542431744974
2024-03-15 12:00:00+09:00,0.38461538461538464,39.0,2681.340087890625,2689.9600148317895,2691.1243236236523
2024-03-15 13:00:00+09:00,0.358974358974359,39.0,2675.14990234375,2685.02331066911,2689.602950168424
2024-03-15 14:00:00+09:00,0.3076923076923077,39.0,2677.02001953125,2682.35554695649,2688.4045758220263
2024-03-18 09:00:00+09:00,0.3076923076923077,39.0,2678.090087890625,2680.9337272678686,2687.4222436380833
2024-03-18 10:00:00+09:00,0.23076923076923078,39.0,2678.8701171875,2680.245857241079,2686.607755404694
2024-03-18 11:00:00+09:00,0.28205128205128205,39.0,2681.6201171875,2680.7039438898864,2686.1327422411523
2024-03-18 12:00:00+09:00,0.38461538461538464,39.0,2683.06005859375,2681.4893154578413,2685.8401057033043
2024-03-18 13:00:00+09:00,0.2564102564102564,39.0,2679.550048828125,2680.842893247936,2685.241052667573
2024-03-18 14:00:00+09:00,0.358974358974359,39.0,2685.89990234375,2682.5285629465407,2685.30380025578
2024-03-19 09:00:00+09:00,0.2564102564102564,39.0,2658.199951171875,2674.419025688319,2682.722481295408
2024-03-19 10:00:00+09:00,0.1794871794871795,39.0,2650.72998046875,2666.522677281796,2679.6755764547743
2024-03-19 11:00:00+09:00,0.28205128205128205,39.0,2652.449951171875,2661.831768578489,2677.082659761165
2024-03-19 12:00:00+09:00,0.2564102564102564,39.0,2648.72998046875,2657.464505875243,2674.3824045904585
2024-03-19 13:00:00+09:00,0.3076923076923077,39.0,2656.14990234375,2657.026304698079,2672.645975805058
2024-03-19 14:00:00+09:00,0.23076923076923078,39.0,2660.800048828125,2658.2842194080945,2671.5177922834455
2024-03-20 09:00:00+09:00,0.48717948717948717,39.0,2683.949951171875,2666.8394633293547,2672.7018074156767
2024-03-20 10:00:00+09:00,0.3333333333333333,39.0,2684.340087890625,2672.6730048497784,2673.8102150799573
2024-03-20 11:00:00+09:00,0.2564102564102564,39.0,2687.360107421875,2677.568705707144,2675.1006810172826
2024-03-20 12:00:00+09:00,0.38461538461538464,39.0,2691.030029296875,2682.0558135703877,2676.617761805815
2024-03-20 13:00:00+09:00,0.3076923076923077,39.0,2687.85009765625,2683.9872415990085,2677.687508077285
2024-03-20 14:00:00+09:00,0.3076923076923077,39.0,2690.639892578125,2686.204791925381,2678.9210685059365
2024-03-21 09:00:00+09:00,0.6153846153846154,39.0,2726.85009765625,2699.7532271690043,2683.485737948824
2024-03-21 10:00:00+09:00,0.6923076923076923,39.0,2737.4599609375,2712.3221384251697,2688.6261401382217
2024-03-21 11:00:00+09:00,0.8205128205128205,39.0,2747.570068359375,2724.0714484032383,2694.2398475878554
2024-03-21 12:00:00+09:00,0.8205128205128205,39.0,2748.0400390625,2732.0609786229925,2699.3636753473456
2024-03-21 13:00:00+09:00,0.7692307692307693,39.0,2752.949951171875,2739.02396947262,2704.467130187777
2024-03-21 14:00:00+09:00,0.6666666666666666,39.0,2748.3701171875,2742.139352044247,2708.6483670448933
2024-03-22 09:00:00+09:00,0.8461538461538461,39.0,2760.030029296875,2748.1029111284565,2713.541858687939
2024-03-22 10:00:00+09:00,0.6666666666666666,39.0,2747.080078125,2747.761966793971,2716.735974824802
2024-03-22 11:00:00+09:00,0.6923076923076923,39.0,2743.389892578125,2746.3046087220227,2719.274443182261
2024-03-22 12:00:00+09:00,0.6410256410256411,39.0,2741.219970703125,2744.6097293823905,2721.3644934223435
2024-03-22 13:00:00+09:00,0.5897435897435898,39.0,2743.47998046875,2744.233146411177,2723.470730283906
2024-03-22 14:00:00+09:00,0.5897435897435898,39.0,2748.89990234375,2745.7887317220348,2725.8925561943674
2024-03-25 09:00:00+09:00,0.5384615384615384,39.0,2746.449951171875,2746.009138205315,2727.850403335083
2024-03-25 10:00:00+09:00,0.5384615384615384,39.0,2743.6298828125,2745.2160530743768,2729.353210904361
2024-03-25 11:00:00+09:00,0.46153846153846156,39.0,2740.39990234375,2743.6106694975015,2730.4052767557314
2024-03-25 12:00:00+09:00,0.46153846153846156,39.0,2734.909912109375,2740.710417034793,2730.8342896465547
2024-03-25 13:00:00+09:00,0.5384615384615384,39.0,2737.320068359375,2739.5803008096536,2731.4519828572998
2024-03-25 14:00:00+09:00,0.5641025641025641,39.0,2741.8798828125,2740.346828143936,2732.4451161863662
2024-03-26 09:00:00+09:00,0.6923076923076923,39.0,2765.06005859375,2748.5845716272074,2735.5513011775456
2024-03-26 10:00:00+09:00,0.7435897435897436,39.0,2770.93994140625,2756.0363615535553,2738.9216478659937
