market,ticker,entry_mode,signal_i,signal_date,entry_date,momentum63,momentum_rank,universe_count,asset_60m_regime,market_60m_regime,daily_strict_stack,intraday_strict_stack,signal_close,signal_atr14,signal_rsi14,entry_price,initial_stop,risk_price,risk_pct,exit_i,exit_date,exit_price,exit_reason,hold_days,gross_r,net_r,mfe_r,mae_r,cost_label,cost_bps_each_side,evaluation_window
KR,091180.KS,DAILY_5_20_CROSS,1079,2026-02-12,2026-02-13,0.4651234844709413,3,9,True,True,True,True,32257.107421875,1177.3508923265488,63.74857155110731,32066.09284125642,29711.391056603323,2354.701784653098,0.07343276264776247,1089,2026-03-04,34204.54358324758,TRAIL_STOP,10,0.9081620254117233,0.8800180638891107,2.9099503787694347,-1.2812935423741818,STRESS_10BP_SIDE,10.0,VALIDATION_2026_H1
KR,091170.KS,DAILY_5_20_CROSS,977,2025-09-11,2025-09-12,0.16087732769670526,5,9,False,False,True,False,11442.474609375,223.64564556466985,60.80113021485349,11615.555473906765,11168.264182777424,447.2912911293406,0.038507955313384516,989,2025-09-29,11497.929213669759,MA20_NEXT_OPEN,12,-0.2629746265347984,-0.28881179925195394,0.644916554929536,-0.666413298097437,BASE_5BP_SIDE,5.0,DEVELOPMENT_TO_2025
KR,091170.KS,DAILY_5_20_CROSS,1000,2025-10-21,2025-10-22,0.052398805897513556,4,9,False,True,True,False,11623.3779296875,247.7728925977146,57.16177943269559,11584.778086002361,11089.232300806932,495.54578519542883,0.042775595830720846,1008,2025-10-31,11398.217503500106,MA20_NEXT_OPEN,8,-0.37647496573637834,-0.39966454405197094,0.32131277936029756,-0.43815592200928427,BASE_5BP_SIDE,5.0,DEVELOPMENT_TO_2025
KR,091170.KS,DAILY_5_20_CROSS,1029,2025-12-01,2025-12-02,0.1085150923659648,5,9,True,False,True,False,12354.5966796875,296.99139998885,60.42059632264872,12398.322238829078,11804.339438851377,593.9827999777008,0.047908320862758744,1037,2025-12-11,12276.865117265314,MA20_NEXT_OPEN,8,-0.2044791895797724,-0.2252501507566118,0.7851987751083132,-0.3926011613978466,BASE_5BP_SIDE,5.0,DEVELOPMENT_TO_2025
KR,091170.KS,DAILY_5_20_CROSS,1046,2025-12-24,2025-12-26,0.1085150923659648,5,9,True,True,True,True,12476.0537109375,236.38348152466276,57.023794091226016,12495.48780062206,12022.720837572735,472.76696304932557,0.037835014574284155,1049,2025-12-30,12339.81640625,WINDOW_END,3,-0.32927722649651137,-0.355543131422149,0.0,-0.9583477522019687,BASE_5BP_SIDE,5.0,DEVELOPMENT_TO_2025
KR,091170.KS,DAILY_5_20_CROSS,977,2025-09-11,2025-09-12,0.16087732769670526,5,9,False,False,True,False,11442.474609375,223.64564556466985,60.80113021485349,11615.555473906765,11168.264182777424,447.2912911293406,0.038507955313384516,989,2025-09-29,11497.929213669759,MA20_NEXT_OPEN,12,-0.2629746265347984,-0.31464897196910946,0.644916554929536,-0.666413298097437,STRESS_10BP_SIDE,10.0,DEVELOPMENT_TO_2025
KR,091170.KS,DAILY_5_20_CROSS,1000,2025-10-21,2025-10-22,0.052398805897513556,4,9,False,True,True,False,11623.3779296875,247.7728925977146,57.16177943269559,11584.778086002361,11089.232300806932,495.54578519542883,0.042775595830720846,1008,2025-10-31,11398.217503500106,MA20_NEXT_OPEN,8,-0.37647496573637834,-0.4228541223675636,0.32131277936029756,-0.43815592200928427,STRESS_10BP_SIDE,10.0,DEVELOPMENT_TO_2025
KR,091170.KS,DAILY_5_20_CROSS,1029,2025-12-01,2025-12-02,0.1085150923659648,5,9,True,False,True,False,12354.5966796875,296.99139998885,60.42059632264872,12398.322238829078,11804.339438851377,593.9827999777008,0.047908320862758744,1037,2025-12-11,12276.865117265314,MA20_NEXT_OPEN,8,-0.2044791895797724,-0.24602111193345125,0.7851987751083132,-0.3926011613978466,STRESS_10BP_SIDE,10.0,DEVELOPMENT_TO_2025
KR,091170.KS,DAILY_5_20_CROSS,1046,2025-12-24,2025-12-26,0.1085150923659648,5,9,True,True,True,True,12476.0537109375,236.38348152466276,57.023794091226016,12495.48780062206,12022.720837572735,472.76696304932557,0.037835014574284155,1049,2025-12-30,12339.81640625,WINDOW_END,3,-0.32927722649651137,-0.3818090363477867,0.0,-0.9583477522019687,STRESS_10BP_SIDE,10.0,DEVELOPMENT_TO_2025
KR,102970.KS,DAILY_5_20_CROSS,968,2025-08-29,2025-09-01,0.6187750565483956,1,9,False,False,True,False,12730.201171875,409.33825204159274,50.90660359281268,12632.239387764517,11813.562883681332,818.6765040831851,0.06480850140285882,970,2025-09-02,12431.416366878706,MA20_NEXT_OPEN,2,-0.24530204529407845,-0.2606094686961409,0.08376155174328578,-0.28119949513817194,BASE_5BP_SIDE,5.0,DEVELOPMENT_TO_2025
KR,102970.KS,DAILY_5_20_CROSS,999,2025-10-20,2025-10-21,0.0167333704330197,5,9,True,True,True,True,15443.7578125,532.358987822352,67.65683520753433,15610.292311893572,14545.574336248868,1064.717975644704,0.06820615234946556,1002,2025-10-23,14545.574336248868,INITIAL_STOP,3,-1.0,-1.0141614339843763,0.0966081310548805,-1.0212854346948868,BASE_5BP_SIDE,5.0,DEVELOPMENT_TO_2025
KR,102970.KS,DAILY_5_20_CROSS,1016,2025-11-12,2025-11-13,0.21568634526667396,3,9,True,True,True,True,15850.30078125,700.749703433687,58.955729484413794,15850.301313866174,14448.8019069988,1401.4994068673732,0.08842099459909399,1019,2025-11-17,15380.081518996287,MA20_NEXT_OPEN,3,-0.33551194710879007,-0.3466537223674284,0.17125062743431557,-0.43336951113528877,BASE_5BP_SIDE,5.0,DEVELOPMENT_TO_2025
KR,102970.KS,DAILY_5_20_CROSS,1045,2025-12-23,2025-12-24,0.18030181345088714,3,9,False,True,True,False,15076.3984375,451.4076576778042,55.78147647176306,15076.398494944853,14173.583179589245,902.8153153556086,0.05988269119168775,1049,2025-12-30,14924.556640625,WINDOW_END,4,-0.16818706078335013,-0.1848022835345021,0.24414224993879433,-0.38520171088475896,BASE_5BP_SIDE,5.0,DEVELOPMENT_TO_2025
KR,102970.KS,DAILY_5_20_CROSS,1116,2026-04-10,2026-04-13,0.6049383115890472,2,9,False,False,True,False,27071.880859375,1514.6081121944687,55.930149088506035,26474.31273686009,23700.482658502493,2773.830078357598,0.10477439418080169,1131,2026-05-04,27112.659136456405,MA20_NEXT_OPEN,15,0.23013176062114185,0.22047237804190223,1.0012263682792486,-0.012360817186402336,BASE_5BP_SIDE,5.0,VALIDATION_2026_H1
KR,102970.KS,DAILY_5_20_CROSS,968,2025-08-29,2025-09-01,0.6187750565483956,1,9,False,False,True,False,12730.201171875,409.33825204159274,50.90660359281268,12632.239387764517,11813.562883681332,818.6765040831851,0.06480850140285882,970,2025-09-02,12431.416366878706,MA20_NEXT_OPEN,2,-0.24530204529407845,-0.2759168920982033,0.08376155174328578,-0.28119949513817194,STRESS_10BP_SIDE,10.0,DEVELOPMENT_TO_2025
KR,102970.KS,DAILY_5_20_CROSS,999,2025-10-20,2025-10-21,0.0167333704330197,5,9,True,True,True,True,15443.7578125,532.358987822352,67.65683520753433,15610.292311893572,14545.574336248868,1064.717975644704,0.06820615234946556,1002,2025-10-23,14545.574336248868,INITIAL_STOP,3,-1.0,-1.0283228679687526,0.0966081310548805,-1.0212854346948868,STRESS_10BP_SIDE,10.0,DEVELOPMENT_TO_2025
KR,102970.KS,DAILY_5_20_CROSS,1016,2025-11-12,2025-11-13,0.21568634526667396,3,9,True,True,True,True,15850.30078125,700.749703433687,58.955729484413794,15850.301313866174,14448.8019069988,1401.4994068673732,0.08842099459909399,1019,2025-11-17,15380.081518996287,MA20_NEXT_OPEN,3,-0.33551194710879007,-0.35779549762606677,0.17125062743431557,-0.43336951113528877,STRESS_10BP_SIDE,10.0,DEVELOPMENT_TO_2025
