lever,strategy,robust_candidate,cagr_10bps,cagr_20bps,max_dd_10bps,calmar_10bps,bh_cagr,bh_max_dd,bh_calmar,strategy_2022_return,bh_2022_return
TQQQ,TQQQ|SIG_SELF|BAND_0|OFF_TBILL,True,0.29550959619144135,0.2805432076070571,0.5113285198864477,0.5779251199543223,0.40888133835776874,0.8165984695732476,0.5007128394098622,-0.21105354167801138,-0.7967651985766702
TQQQ,TQQQ|SIG_SELF|BAND_0|OFF_BASE,True,0.3601709575128669,0.3444575678543287,0.5472994406506402,0.6580875673556119,0.40888133835776874,0.8165984695732476,0.5007128394098622,-0.43691257569062514,-0.7967651985766702
TQQQ,TQQQ|SIG_SELF|BAND_3|OFF_TBILL,True,0.2930623649137989,0.28532540161799,0.5265276309350169,0.5565944647451334,0.40888133835776874,0.8165984695732476,0.5007128394098622,-0.2386657564941017,-0.7967651985766702
TQQQ,TQQQ|SIG_SELF|BAND_3|OFF_BASE,True,0.36107112625269067,0.352927236497224,0.5472994406506402,0.6597323136735574,0.40888133835776874,0.8165984695732476,0.5007128394098622,-0.4504652423884856,-0.7967651985766702
TQQQ,TQQQ|SIG_BASE|BAND_0|OFF_TBILL,True,0.3242487555413205,0.30961908600137944,0.5702919940274964,0.5685662063242763,0.40888133835776874,0.8165984695732476,0.5007128394098622,-0.45160246038428253,-0.7967651985766702
TQQQ,TQQQ|SIG_BASE|BAND_0|OFF_BASE,True,0.37585011279635805,0.3606503760380835,0.5892026570879388,0.6378961606418252,0.40888133835776874,0.8165984695732476,0.5007128394098622,-0.5612006819055191,-0.7967651985766702
TQQQ,TQQQ|SIG_BASE|BAND_3|OFF_TBILL,False,0.31591092717518054,0.31205194742473097,0.6606285325152088,0.47819752194537213,0.40888133835776874,0.8165984695732476,0.5007128394098622,-0.3296638632407367,-0.7967651985766702
TQQQ,TQQQ|SIG_BASE|BAND_3|OFF_BASE,True,0.37234772553967965,0.3683232418348432,0.6387422144352853,0.5829389652426117,0.40888133835776874,0.8165984695732476,0.5007128394098622,-0.4958553918799514,-0.7967651985766702
TECL,TECL|SIG_SELF|BAND_0|OFF_TBILL,False,0.1796821502196393,0.1608425060312173,0.751943114289734,0.23895710567063624,0.40326718811132856,0.7795580193525353,0.5173023406856407,-0.42199764580645616,-0.7502556085868498
TECL,TECL|SIG_SELF|BAND_0|OFF_BASE,False,0.2797516629167529,0.2593138984100991,0.5879353882321463,0.4758204192435733,0.40326718811132856,0.7795580193525353,0.5173023406856407,-0.5142351495892652,-0.7502556085868498
TECL,TECL|SIG_SELF|BAND_3|OFF_TBILL,False,0.20119467309394423,0.19191976241880537,0.5767366291374125,0.3488501734229331,0.40326718811132856,0.7795580193525353,0.5173023406856407,-0.41516382755463255,-0.7502556085868498
TECL,TECL|SIG_SELF|BAND_3|OFF_BASE,False,0.2994598768916936,0.2894262207707794,0.5879353882321463,0.5093414733753905,0.40326718811132856,0.7795580193525353,0.5173023406856407,-0.5090919464205179,-0.7502556085868498
TECL,TECL|SIG_BASE|BAND_0|OFF_TBILL,False,0.27787137202884926,0.264078989841124,0.6491090371409787,0.42808119457517113,0.40326718811132856,0.7795580193525353,0.5173023406856407,-0.552886718542942,-0.7502556085868498
